"VerejnyIdentifikatorZakazky","DatumPredlozeniaPonuky","Dodavatel_ICO","Dodavatel_ObchodnyNazov","Dodavatel_StatSidla","PredlozenaCenaBezDPH","SadzbaDPH","PredlozenaCenaSDPH","VyslednePoradie","StavKontraktacnejPonuky",
"Z20222071","3.5.2022 6:38:10","53103092","Mário Drahoš","Slovenská republika","7416,000","20,000","8899,200","1","platná",
"Z20222071","6.5.2022 14:52:59","14382857","Ing. Tomáš Dzurňák - D & D","Slovenská republika","7416,660","20,000","8899,990","2","platná",
"Z20222586","11.5.2022 9:16:45","51312832","abaWood, s.r.o.","Slovenská republika","66000,000","20,000","79200,000","1","platná",
"Z20222586","16.5.2022 8:54:54","36022331","NABIMEX, s.r.o.","Slovenská republika","66180,000","20,000","79416,000","4","platná",
"Z20222586","16.5.2022 9:31:26","36547654","BEGA, s.r.o.","Slovenská republika","66175,000","20,000","79410,000","3","platná",
"Z20222586","17.5.2022 8:36:19","36262315","KOVO MZ, spol. s r.o.","Slovenská republika","66100,000","20,000","79320,000","2","platná",
"Z20222782","4.5.2022 16:10:13","31641440","KOBIT-SK, s. r. o.","Slovenská republika","186200,000","20,000","223440,000","2","platná",
"Z20222782","4.5.2022 17:10:07","47428171","AGROBOR, s. r. o.","Slovenská republika","186400,000","20,000","223680,000","3","platná",
"Z20222782","5.5.2022 8:41:05","45329478","ŠTÝL EU s.r.o.","Slovenská republika","186408,330","20,000","223690,000","4","platná",
"Z20222782","5.5.2022 8:42:17","36790958","AGROMIK, spol. s r.o.","Slovenská republika","180000,000","20,000","216000,000","1","platná",
"Z20222797","5.5.2022 13:43:36","36741469","ELU Medical s.r.o.","Slovenská republika","209988,000","10,000","230986,800","1","platná",
"Z20222851","4.5.2022 8:52:20","47505214","OMES spol. s r.o.","Slovenská republika","11000,000","20,000","13200,000","4","platná",
"Z20222851","4.5.2022 9:04:27","43897452","GASTRO VRÁBEĽ, s.r.o. ","Slovenská republika","10750,000","20,000","12900,000","3","platná",
"Z20222851","4.5.2022 12:31:42","45584168","CORTEC s.r.o.","Slovenská republika","11086,000","20,000","13303,200","6","platná",
"Z20222851","5.5.2022 14:12:17","46586831","A-Z Gastro s.r.o.","Slovenská republika","11085,000","20,000","13302,000","5","platná",
"Z20222851","12.5.2022 14:52:39","35719664","VIRTUS s.r.o.","Slovenská republika","10563,000","20,000","12675,600","2","platná",
"Z20222851","13.5.2022 9:32:00","44733135","Gastromarket Tatry, s.r.o.","Slovenská republika","10500,000","20,000","12600,000","1","platná",
"Z20223014","4.5.2022 9:22:26","36384992","PROCAR, a.s.","Slovenská republika","84535,000","20,000","101442,000","1","platná",
"Z20223020","2.5.2022 8:55:04","43792782","HORTI s.r.o.","Slovenská republika","34165,000","20,000","40998,000","1","platná",
"Z20223051","5.5.2022 12:59:18","31326650","TEMPEST a.s.","Slovenská republika","143038,500","20,000","171646,200","1","platná",
"Z20223076","6.5.2022 8:59:13","31344381","Europapier Slovensko, s.r.o.","Slovenská republika","39900,000","20,000","47880,000","1","platná",
"Z20223095","2.5.2022 9:30:28","36019208","INMEDIA, spol. s r.o.","Slovenská republika","15928,580","20,000","19114,300","1","platná",
"Z20223113","12.5.2022 8:10:56","31625657","UNIPHARMA - 1.slovenská lekárnická akciová spoločnosť","Slovenská republika","95840,000","10,000","105424,000","1","platná",
"Z20223161","6.5.2022 10:17:59","35742364","Lindström, s.r.o.","Slovenská republika","119791,000","20,000","143749,200","2","platná",
"Z20223161","8.5.2022 12:27:17","44506031","Elis Textile Care SK s. r. o.","Slovenská republika","118904,760","20,000","142685,710","1","platná",
"Z20223202","2.5.2022 13:45:04","31589561","VIDRA a spol. s.r.o.","Slovenská republika","1452,840","","1732,390","3","platná",
"Z20223202","3.5.2022 15:35:16","47719150","Perfect Distribution a. s. - organizačná zložka","Slovenská republika","1450,000","20,000","1740,000","2","platná",
"Z20223202","4.5.2022 14:59:13","31359825","SARSTEDT spol. s r.o.","Slovenská republika","1400,000","20,000","1680,000","1","platná",
"Z20223216","10.5.2022 14:04:09","36200883","5K, spoločnosť s ručením obmedzeným","Slovenská republika","53344,800","20,000","64013,760","4","platná",
"Z20223216","12.5.2022 10:07:36","31351166","KriMus spol. s r.o.","Slovenská republika","44453,500","20,000","53344,200","","stiahnutá",
"Z20223216","13.5.2022 12:47:48","31351166","KriMus spol. s r.o.","Slovenská republika","53340,000","20,000","64008,000","2","platná",
"Z20223216","13.5.2022 12:54:13","50344978","Aquastar, s.r.o.","Slovenská republika","53343,000","20,000","64011,600","3","platná",
