"VerejnyIdentifikatorZakazky","DatumPredlozeniaPonuky","Dodavatel_ICO","Dodavatel_ObchodnyNazov","Dodavatel_StatSidla","PredlozenaCenaBezDPH","SadzbaDPH","PredlozenaCenaSDPH","VyslednePoradie","StavKontraktacnejPonuky",
"Z201737613","6.12.2017 10:11:08","36227331","COMSIT Leopoldov spol. s r.o. ","Slovenská republika","2549,000","20,000","3058,800","4","platná",
"Z201737613","11.12.2017 11:11:10","36428353","Železiarstvo HAMMER, s.r.o.","Slovenská republika","2548,140","20,000","3057,770","3","platná",
"Z201737613","11.12.2017 13:32:29","43902138","WARGAS s.r.o. ","Slovenská republika","2547,500","20,000","3057,000","2","platná",
"Z201737613","7.12.2017 16:02:05","33576009","Ing. Ján Buchanec Technik","Slovenská republika","2545,000","20,000","3054,000","1","platná",
"Z201744651","20.12.2017 11:25:43","45510393","BINS s.r.o.","Slovenská republika","","","7980,000","2","platná",
"Z201744651","20.12.2017 13:55:48","40048098","Zoltán Berner","Slovenská republika","","","8899,970","5","platná",
"Z201744651","20.12.2017 13:18:29","45329478","ŠTÝL EU s.r.o.","Slovenská republika","","","7979,000","1","platná",
"Z201744651","14.12.2017 10:02:51","36851264","ELKOPLAST Slovakia s.r.o.","Slovenská republika","","","8899,000","4","platná",
"Z201744651","18.12.2017 14:33:29","46324038","MG PROJECT s.r.o.","Slovenská republika","","","8898,000","3","platná",
"Z201744671","19.12.2017 11:06:11","45329478","ŠTÝL EU s.r.o.","Slovenská republika","5072,500","20,000","6087,000","1","platná",
"Z201744671","18.12.2017 9:52:27","41347846","Dušan Vida","Slovenská republika","5074,000","20,000","6088,800","3","platná",
"Z201744671","14.12.2017 10:05:33","36851264","ELKOPLAST Slovakia s.r.o.","Slovenská republika","5075,000","20,000","6090,000","5","platná",
"Z201744671","19.12.2017 11:33:10","40048098","Zoltán Berner","Slovenská republika","5074,970","20,000","6089,970","4","platná",
"Z201744671","18.12.2017 14:29:58","46324038","MG PROJECT s.r.o.","Slovenská republika","5073,000","20,000","6087,600","2","platná",
"Z201747248","21.12.2017 9:29:05","31580289","VEREX-ELTO, a.s.","Slovenská republika","1248,990","","","1","platná",
"Z201747248","21.12.2017 8:45:42","43902138","WARGAS s.r.o. ","Slovenská republika","1249,000","","","2","platná",
"Z201747248","21.12.2017 9:49:49","36618756","ACD s.r.o.","Slovenská republika","1249,100","","","3","platná",
"Z201748753","4.12.2017 9:43:51","35891866","CLEAN TONERY, s.r.o.","Slovenská republika","2165,000","20,000","2598,000","6","platná",
"Z201752679","7.12.2017 15:18:28","11906022","Marián Šupa","Slovenská republika","37536,660","20,000","45043,990","3","platná",
"Z201752679","13.12.2017 8:10:02","36382914","AGRA, s.r.o.","Slovenská republika","37535,000","20,000","45042,000","2","platná",
"Z201752679","13.12.2017 8:24:51","36537756","KomAgrartechnik, s.r.o.","Slovenská republika","37533,330","20,000","45040,000","1","platná",
"Z201752680","12.12.2017 15:45:06","36249297","HANES Slovakia, s.r.o.","Slovenská republika","76371,650","20,000","91645,980","3","platná",
"Z201752680","13.12.2017 8:00:12","36382914","AGRA, s.r.o.","Slovenská republika","76371,000","20,000","91645,200","1","platná",
"Z201752680","12.12.2017 15:51:18","35786078","UNIKONT SLOVAKIA, spol. s r.o.","Slovenská republika","76371,550","20,000","91645,860","2","platná",
"Z201752680","7.12.2017 15:17:37","11906022","Marián Šupa","Slovenská republika","76371,660","20,000","91645,990","4","platná",
"Z201752681","13.12.2017 6:19:58","36382914","AGRA, s.r.o.","Slovenská republika","70789,000","20,000","84946,800","1","platná",
"Z201752681","7.12.2017 15:16:50","11906022","Marián Šupa","Slovenská republika","70792,660","20,000","84951,190","3","platná",
"Z201752681","12.12.2017 8:56:16","50656422","NON, s.r.o.","Slovenská republika","70790,000","20,000","84948,000","2","platná",
"Z201752938","27.12.2017 12:44:54","41803523","Slavka Ivanová-Štýl","Slovenská republika","69441,000","20,000","83329,200","1","platná",
"Z201752938","20.12.2017 15:34:32","43321682","Štefan Jendrušák AGRO-AUTO","Slovenská republika","69442,000","20,000","83330,400","2","platná",
"Z201754941","11.12.2017 10:55:40","35842130","ADAM A SYN s.r.o.","Slovenská republika","8511,990","20,000","10214,390","1","platná",
"Z201754941","6.12.2017 20:18:39","35868929","G - Tec Professional s.r.o. ","Slovenská republika","8512,000","20,000","10214,400","2","platná",
"Z201755012","27.12.2017 16:37:29","44137761","EUROGASTROP s.r.o.","Slovenská republika","","","158040,000","7","platná",
"Z201755706","20.12.2017 11:37:26","45329478","ŠTÝL EU s.r.o.","Slovenská republika","","","31094,000","1","platná",
"Z201755706","18.12.2017 14:32:52","46324038","MG PROJECT s.r.o.","Slovenská republika","","","31095,000","2","platná",
"Z201755706","18.12.2017 9:47:56","41347846","Dušan Vida","Slovenská republika","","","31099,000","3","platná",
"Z201755710","20.12.2017 9:19:24","45329478","ŠTÝL EU s.r.o.","Slovenská republika","","","8846,000","1","platná",
"Z201755710","18.12.2017 14:31:28","46324038","MG PROJECT s.r.o.","Slovenská republika","","","8847,000","2","platná",
"Z201755710","14.12.2017 13:41:41","40639606","Slavko Jurko - JS Agrotechnika","Slovenská republika","","","8848,000","3","platná",
"Z201755949","18.12.2017 14:26:52","46324038","MG PROJECT s.r.o.","Slovenská republika","25914,000","20,000","31096,800","2","platná",
"Z201755949","19.12.2017 13:48:58","45329478","ŠTÝL EU s.r.o.","Slovenská republika","25913,330","20,000","31096,000","1","platná",
"Z201755949","18.12.2017 9:51:29","41347846","Dušan Vida","Slovenská republika","25915,000","20,000","31098,000","3","platná",
"Z201755953","19.12.2017 9:38:46","45329478","ŠTÝL EU s.r.o.","Slovenská republika","7371,670","20,000","8846,010","1","platná",
"Z201755953","18.12.2017 9:50:02","41347846","Dušan Vida","Slovenská republika","7373,000","20,000","8847,600","3","platná",
"Z201755953","18.12.2017 14:24:44","46324038","MG PROJECT s.r.o.","Slovenská republika","7372,000","20,000","8846,400","2","platná",
"Z201757307","4.12.2017 14:57:21","36645095","MIHI.sk, s.r.o.","Slovenská republika","25000,000","20,000","30000,000","5","platná",
"Z201757307","12.12.2017 8:07:58","32627211","Tibor Varga TSV PAPIER","Slovenská republika","24999,900","20,000","29999,880","3","platná",
"Z201757307","12.12.2017 9:00:23","31331131","Štatistické a evidenčné vydavateľstvo tlačív, a.s.","Slovenská republika","24999,000","20,000","29998,800","2","platná",
"Z201757307","12.12.2017 9:47:02","36880574","Ing. Peter Gerši - GC Tech.","Slovenská republika","24999,970","20,000","29999,970","4","platná",
"Z201757307","12.12.2017 9:49:37","35710691","Lamitec, spol. s r.o.","Slovenská republika","24998,000","20,000","29997,600","1","platná",
"Z201757652","1.12.2017 14:34:44","11906022","Marián Šupa","Slovenská republika","14960,000","20,000","17952,000","1","platná",
"Z201757654","6.12.2017 9:00:10","31681051","MEVA-SK s.r.o. Rožňava","Slovenská republika","6470,830","20,000","7765,000","1","platná",
"Z201757654","6.12.2017 8:48:19","17682258","FEREX, s.r.o.","Slovenská republika","6472,290","20,000","7766,750","2","platná",
"Z201758902","13.12.2017 13:09:22","46618775","HCS Pezinok s. r. o.","Slovenská republika","40200,000","20,000","48240,000","1","platná",
"Z201758902","7.12.2017 15:16:03","11906022","Marián Šupa","Slovenská republika","40426,660","20,000","48511,990","4","platná",
"Z201758902","13.12.2017 10:15:42","36382914","AGRA, s.r.o.","Slovenská republika","40424,900","20,000","48509,880","2","platná",
"Z201758902","13.12.2017 8:27:21","36537756","KomAgrartechnik, s.r.o.","Slovenská republika","40425,000","20,000","48510,000","3","platná",
"Z201758907","7.12.2017 15:15:29","11906022","Marián Šupa","Slovenská republika","70792,660","20,000","84951,190","4","platná",
"Z201758907","13.12.2017 12:50:13","36718301","Marko MT, s.r.o.","Slovenská republika","70708,260","20,000","84849,910","2","platná",
"Z201758907","13.12.2017 10:18:04","36382914","AGRA, s.r.o.","Slovenská republika","70791,600","20,000","84949,920","3","platná",
