"VerejnyIdentifikatorZakazky","DatumPredlozeniaPonuky","Dodavatel_ICO","Dodavatel_ObchodnyNazov","Dodavatel_StatSidla","PredlozenaCenaBezDPH","SadzbaDPH","PredlozenaCenaSDPH","VyslednePoradie","StavKontraktacnejPonuky",
"Z20226608","3.8.2022 7:17:28","31625657","UNIPHARMA - 1.slovenská lekárnická akciová spoločnosť","Slovenská republika","106354,070","10,000","116989,480","2","platná",
"Z20226608","3.8.2022 8:23:42","34113924","MED - ART, spol. s r.o.","Slovenská republika","106354,060","10,000","116989,470","1","platná",
"Z20226796","10.8.2022 14:46:01","35755989","LASER servis, spol. s.r.o. ","Slovenská republika","814,060","20,000","976,870","3","platná",
"Z20226796","2.8.2022 15:37:31","31344194","JURIGA spol. s r. o.","Slovenská republika","817,380","20,000","980,860","5","platná",
"Z20226796","11.8.2022 7:16:19","35891866","CLEAN TONERY, s.r.o.","Slovenská republika","815,000","20,000","978,000","4","platná",
"Z20226908","19.8.2022 8:11:31","35813393","A-Z STAV, s.r.o.","Slovenská republika","179840,000","20,000","215808,000","1","platná",
"Z20227252","11.8.2022 9:44:10","34113924","MED - ART, spol. s r.o.","Slovenská republika","8880,000","10,000","9768,000","1","platná",
"Z20227275","4.8.2022 12:57:25","31413919","EMATECH, s.r.o. ","Slovenská republika","189638,330","20,000","227566,000","2","platná",
"Z20227275","5.8.2022 8:08:50","31643949","UNIAGRO, s.r.o.","Slovenská republika","189638,000","20,000","227565,600","1","platná",
"Z20227364","1.8.2022 19:38:58","36740870","ALEZA INTERIER, s.r.o.","Slovenská republika","425,000","20,000","510,000","2","platná",
"Z20227364","2.8.2022 5:20:27","53103092","Mário Drahoš","Slovenská republika","420,000","20,000","504,000","1","platná",
"Z20227365","12.8.2022 7:45:22","31625657","UNIPHARMA - 1.slovenská lekárnická akciová spoločnosť","Slovenská republika","16577,990","10,000","18235,790","3","platná",
"Z20227365","10.8.2022 12:03:42","31717802","INTRAVENA s.r.o.","Slovenská republika","16578,000","10,000","18235,800","4","platná",
