"VerejnyIdentifikatorZakazky","DatumPredlozeniaPonuky","Dodavatel_ICO","Dodavatel_ObchodnyNazov","Dodavatel_StatSidla","PredlozenaCenaBezDPH","SadzbaDPH","PredlozenaCenaSDPH","VyslednePoradie","StavKontraktacnejPonuky",
"Z202411125","1/13/2025 9:12:24 AM","31373861","Linde Gas s. r. o.","Slovenská republika","120420.000","23.000","148116.600","2","platná",
"Z202411125","1/14/2025 7:04:24 AM","00685852","Messer Tatragas, spol. s r.o.","Slovenská republika","120400.000","23.000","148092.000","1","platná",
"Z202411169","1/7/2025 3:07:18 PM","27202330","Hanna Instruments Czech s.r.o.","Česká republika","2201.500","23.000","2707.850","1","platná",
"Z202411169","1/6/2025 9:11:48 AM","35899727","HACH LANGE s.r.o.","Slovenská republika","2247.060","23.000","2763.880","2","platná",
"Z202411169","1/7/2025 2:16:24 PM","35693487","Hermes LabSystems, s.r.o.","Slovenská republika","2300.000","23.000","2829.000","3","platná",
"Z202411181","1/7/2025 7:16:33 AM","34113924","MED - ART, spol. s r.o.","Slovenská republika","7642.990","5.000","8025.140","1","platná",
"Z202411181","1/7/2025 7:01:10 AM","31625657","UNIPHARMA - 1.slovenská lekárnická akciová spoločnosť","Slovenská republika","7643.000","5.000","8025.150","2","platná",
"Z202411193","1/7/2025 9:59:44 AM","50991698","T&J Invest s.r.o.","Slovenská republika","2450.000","23.000","3013.500","1","platná",
"Z202411193","1/7/2025 8:09:44 AM","36880574","Ing. Peter Gerši - GC Tech.","Slovenská republika","2582.910","20.000","3099.490","","stiahnutá",
"Z202411193","1/7/2025 9:42:59 AM","36880574","Ing. Peter Gerši - GC Tech.","Slovenská republika","2519.000","23.000","3098.370","2","platná",
"Z202411205","1/3/2025 8:57:01 AM","31399088","Ultra Print, s.r.o.","Slovenská republika","420.000","10.000","462.000","1","platná",
"Z202411206","1/3/2025 9:31:17 AM","36582051","EQUILIBRIA, s.r.o.","Slovenská republika","389.000","5.000","408.450","1","platná",
"Z202411206","1/3/2025 9:08:16 AM","31399088","Ultra Print, s.r.o.","Slovenská republika","405.000","5.000","425.250","4","platná",
"Z202411207","1/2/2025 8:42:37 AM","46360379","RIZNER s. r. o.","Slovenská republika","301.500","20.000","361.800","1","platná",
"Z202411214","1/2/2025 1:01:15 PM","47259116","O2 Slovakia, s.r.o.","Slovenská republika","5983.600","23.000","7359.830","1","platná",
"Z202411220","1/7/2025 10:31:49 AM","51312832","abaWood, s.r.o.","Slovenská republika","46000.000","23.000","56580.000","2","platná",
"Z202411220","1/9/2025 2:36:54 PM","36022331","NABIMEX, s.r.o.","Slovenská republika","53999.000","23.000","66418.770","4","platná",
"Z202411222","1/8/2025 1:32:56 PM","43959954","KORAKO, s. r. o.","Slovenská republika","162344.020","23.000","199683.150","6","platná",
"Z202411222","1/9/2025 9:18:14 AM","43812481","TURON GASTRO s.r.o.","Slovenská republika","162341.560","23.000","199680.120","5","platná",
"Z202411222","1/9/2025 8:39:46 AM","53898834","VHM Corp s. r. o.","Slovenská republika","162000.000","23.000","199260.000","1","platná",
"Z202411226","1/9/2025 2:37:19 PM","36315303","MAT-obaly, s.r.o. ","Slovenská republika","5699.500","23.000","7010.390","1","platná",
"Z202411227","1/3/2025 10:25:52 AM","31344194","JURIGA spol. s r. o.","Slovenská republika","1525.180","23.000","1875.970","1","platná",
"Z202411227","1/2/2025 1:18:53 PM","51261171","DC Sielnica, n. o., „r. s. p.“","Slovenská republika","1786.660","5.000","1875.990","2","platná",
"Z202411227","1/2/2025 12:44:27 PM","35891866","CLEAN TONERY, s.r.o.","Slovenská republika","1525.200","23.000","1876.000","3","platná",
"Z202411228","1/9/2025 8:36:07 AM","52696871","MIPA MI, s.r.o.","Slovenská republika","13542.900","20.000","16251.480","2","platná",
"Z202411228","1/9/2025 8:55:19 AM","46360379","RIZNER s. r. o.","Slovenská republika","13542.990","20.000","16251.590","3","platná",
"Z202411228","1/9/2025 8:17:12 AM","35843136","OfficeLand, s.r.o.","Slovenská republika","13300.000","23.000","16359.000","1","platná",
"Z202411228","1/2/2025 10:48:56 AM","31628605","Xepap, spol. s r. o.","Slovenská republika","13543.000","23.000","16657.890","4","platná",
"Z202411229","1/9/2025 10:40:20 AM","36880574","Ing. Peter Gerši - GC Tech.","Slovenská republika","28310.030","20.000","33972.040","7","platná",
"Z202411229","1/9/2025 11:53:49 AM","52406679","Ltd Trade s. r. o.","Slovenská republika","27000.000","23.000","33210.000","4","platná",
"Z202411229","1/9/2025 10:11:34 AM","31347525","MAJSTER PAPIER, s.r.o.","Slovenská republika","26000.000","23.000","31980.000","1","platná",
"Z202411229","1/9/2025 11:48:01 AM","52700763","RAMOTECH s. r. o.","Slovenská republika","27609.000","23.000","33959.070","5","platná",
"Z202411229","1/9/2025 10:53:23 AM","43812481","TURON GASTRO s.r.o.","Slovenská republika","27618.250","23.000","33970.450","6","platná",
"Z202411229","1/9/2025 8:33:17 AM","53898834","VHM Corp s. r. o.","Slovenská republika","26310.000","23.000","32361.300","3","platná",
"Z202411229","1/9/2025 9:28:19 AM","40219291","Viera Szíkorová SANTECH","Slovenská republika","26100.000","23.000","32103.000","2","platná",
"Z202411229","1/9/2025 11:38:35 AM","43959954","KORAKO, s. r. o.","Slovenská republika","27619.570","23.000","33972.070","8","platná",
"Z202411233","1/2/2025 8:05:41 AM","42341001","ADIP, spol. s r. o.","Česká republika","889.900","","889.900","1","platná",
"Z202411233","1/2/2025 7:42:16 AM","31720943","Steeling, s.r.o.","Slovenská republika","890.000","23.000","1094.700","2","platná",
"Z202411234","1/2/2025 8:08:10 AM","42341001","ADIP, spol. s r. o.","Česká republika","1919.900","","1919.900","2","platná",
"Z202411234","1/2/2025 8:22:14 AM","32529597","Štefan Nagy - FAN – AUTO","Slovenská republika","1918.980","23.000","2360.350","1","platná",
"Z202411234","1/2/2025 7:48:03 AM","31720943","Steeling, s.r.o.","Slovenská republika","1920.000","23.000","2361.600","3","platná",
"Z202411235","1/2/2025 9:06:05 AM","31720943","Steeling, s.r.o.","Slovenská republika","1850.000","23.000","2275.500","1","platná",
"Z202411236","1/2/2025 3:24:24 PM","31720943","Steeling, s.r.o.","Slovenská republika","4900.000","23.000","6027.000","2","platná",
"Z202411236","1/3/2025 6:30:04 AM","32529597","Štefan Nagy - FAN – AUTO","Slovenská republika","4899.980","23.000","6026.980","1","platná",
"Z202411237","1/2/2025 3:25:16 PM","31720943","Steeling, s.r.o.","Slovenská republika","1220.000","23.000","1500.600","2","platná",
"Z202411237","1/3/2025 6:34:51 AM","32529597","Štefan Nagy - FAN – AUTO","Slovenská republika","1119.980","23.000","1377.580","1","platná",
"Z202411238","1/3/2025 6:43:12 AM","32529597","Štefan Nagy - FAN – AUTO","Slovenská republika","2689.980","23.000","3308.680","1","platná",
"Z202411238","1/2/2025 3:26:11 PM","31720943","Steeling, s.r.o.","Slovenská republika","2720.000","23.000","3345.600","2","platná",
"Z202411239","1/2/2025 3:28:04 PM","31720943","Steeling, s.r.o.","Slovenská republika","3930.000","23.000","4833.900","1","platná",
"Z202411240","1/2/2025 10:58:45 AM","36785512","SOFTIP, a. s.","Slovenská republika","109080.380","23.000","134168.870","1","platná",
"Z202411242","1/2/2025 3:31:09 PM","31720943","Steeling, s.r.o.","Slovenská republika","3160.000","23.000","3886.800","2","platná",
"Z202411242","1/3/2025 6:56:24 AM","32529597","Štefan Nagy - FAN – AUTO","Slovenská republika","3019.980","23.000","3714.580","1","platná",
"Z202411244","1/2/2025 3:38:07 PM","31720943","Steeling, s.r.o.","Slovenská republika","1770.000","23.000","2177.100","2","platná",
"Z202411244","1/3/2025 7:09:05 AM","32529597","Štefan Nagy - FAN – AUTO","Slovenská republika","1199.980","23.000","1475.980","1","platná",
"Z202411245","1/3/2025 7:12:55 AM","32529597","Štefan Nagy - FAN – AUTO","Slovenská republika","2099.980","23.000","2582.980","1","platná",
