"VerejnyIdentifikatorZakazky","DatumPredlozeniaPonuky","Dodavatel_ICO","Dodavatel_ObchodnyNazov","Dodavatel_StatSidla","PredlozenaCenaBezDPH","SadzbaDPH","PredlozenaCenaSDPH","VyslednePoradie","StavKontraktacnejPonuky",
"Z201761782","15.2.2018 14:33:15","36556050","ITSK, s.r.o.","Slovenská republika","55622,490","20,000","66746,990","2","platná",
"Z201761782","15.2.2018 13:36:03","35810734","DATALAN, a.s.","Slovenská republika","55621,900","20,000","66746,280","1","platná",
"Z201761782","15.2.2018 14:18:33","31410952","MICROCOMP - Computersystém s r.o.","Slovenská republika","55622,500","20,000","66747,000","3","platná",
"Z201769436","12.2.2018 9:44:41","41803523","Slavka Ivanová-Štýl","Slovenská republika","23479,170","20,000","28175,010","2","platná",
"Z201769436","9.2.2018 10:26:06","31641440","KOBIT-SK, s. r. o.","Slovenská republika","23495,000","20,000","28194,000","4","platná",
"Z201769436","12.2.2018 8:20:07","36052981","REDOX, s.r.o.","Slovenská republika","23475,000","20,000","28170,000","1","platná",
"Z201769436","12.2.2018 8:18:48","36249297","HANES Slovakia, s.r.o.","Slovenská republika","23492,000","20,000","28190,400","3","platná",
"Z20181331","1.2.2018 10:54:14","31359825","SARSTEDT spol. s r.o.","Slovenská republika","","","192499,000","1","platná",
"Z20182248","2.2.2018 12:11:24","17317282","STRABAG s.r.o.","Slovenská republika","15500,000","20,000","18600,000","1","platná",
"Z20182251","5.2.2018 10:32:13","34128344","CESTY NITRA, a.s. ","Slovenská republika","57000,000","20,000","68400,000","2","platná",
"Z20182251","5.2.2018 10:54:45","17317282","STRABAG s.r.o.","Slovenská republika","56999,000","20,000","68398,800","1","platná",
"Z20182342","7.2.2018 17:06:09","31560270","A.R.S. spol. s r.o.","Slovenská republika","48549,970","20,000","58259,970","3","platná",
"Z20182342","2.2.2018 7:24:37","31583466","NICHOLTRACKT, s.r.o. ","Slovenská republika","48548,000","20,000","58257,600","2","platná",
"Z20182342","6.2.2018 12:27:13","36336556","ContiTrade Slovakia s.r.o.","Slovenská republika","48547,000","20,000","58256,400","1","platná",
"Z20182361","5.2.2018 9:43:52","43959954","KORAKO plus, s. r. o.","Slovenská republika","48238,330","20,000","57886,000","4","platná",
"Z20182361","2.2.2018 8:25:45","46604049","STEBERG s.r.o.","Slovenská republika","48238,300","20,000","57885,960","3","platná",
"Z20182361","5.2.2018 10:08:30","36525685","SABRINA MODELLE, s.r.o.","Slovenská republika","48230,000","20,000","57876,000","2","platná",
"Z20182361","5.2.2018 10:54:31","46624236","Stanislava Kollárová","Slovenská republika","48229,000","20,000","57874,800","1","platná",
"Z20182442","2.2.2018 1:12:55","34101110","BETRIX, s.r.o.","Slovenská republika","2938,020","","","3","platná",
"Z20182442","2.2.2018 7:33:01","33768897","PhDr. Gabriela Spišáková - Majster Papier","Slovenská republika","2935,000","","","2","platná",
"Z20182442","1.2.2018 16:30:32","36284238","LEON global s.r.o.","Slovenská republika","2939,000","","","4","platná",
"Z20182442","1.2.2018 12:33:13","35908076","VICOM  s.r.o.","Slovenská republika","2939,500","","","5","platná",
"Z20182442","1.2.2018 17:05:26","33191921","Roman Laco - ROADA","Slovenská republika","1999,000","","","1","platná",
"Z20182484","1.2.2018 13:45:36","35891866","CLEAN TONERY, s.r.o.","Slovenská republika","930,000","20,000","1116,000","3","platná",
"Z20182484","1.2.2018 14:03:41","34495827","Ing.Jaroslav Kmeť - TONER","Slovenská republika","929,990","20,000","1115,990","2","platná",
"Z20182484","1.2.2018 14:05:40","36556050","ITSK, s.r.o.","Slovenská republika","929,980","20,000","1115,980","1","platná",
"Z20182486","1.2.2018 12:12:12","47719150","Perfect Distribution a. s. - organizačná zložka","Slovenská republika","2399,900","","","1","platná",
"Z20182486","1.2.2018 12:10:56","48224863","AGEL Trade s.r.o. - organizačná zložka Slovensko","Slovenská republika","2400,000","","","2","platná",
"Z20182487","1.2.2018 12:40:25","47190426","MAGNUS COMPANY, s.r.o.","Slovenská republika","1298,990","","","3","platná",
"Z20182487","1.2.2018 13:09:56","47396881","HARMEN s.r.o.","Slovenská republika","1297,000","","","2","platná",
"Z20182487","1.2.2018 14:25:29","33768897","PhDr. Gabriela Spišáková - Majster Papier","Slovenská republika","1295,000","","","1","platná",
"Z20182488","2.2.2018 8:52:09","35908076","VICOM  s.r.o.","Slovenská republika","3913,000","","","2","platná",
"Z20182488","2.2.2018 12:30:27","33768897","PhDr. Gabriela Spišáková - Majster Papier","Slovenská republika","3910,000","","","1","platná",
"Z20182488","1.2.2018 13:26:10","31344194","JURIGA spol. s r. o.","Slovenská republika","3914,990","","","4","platná",
