"VerejnyIdentifikatorZakazky","DatumPredlozeniaPonuky","Dodavatel_ICO","Dodavatel_ObchodnyNazov","Dodavatel_StatSidla","PredlozenaCenaBezDPH","SadzbaDPH","PredlozenaCenaSDPH","VyslednePoradie","StavKontraktacnejPonuky",
"Z202110753","1.7.2021 9:18:13","31717802","INTRAVENA s.r.o.","Slovenská republika","4855,000","10,000","5340,500","1","platná",
"Z202111273","7.7.2021 8:47:24","36626350","HATRICK, s.r.o.","Slovenská republika","48515,000","20,000","58218,000","1","platná",
"Z202111370","6.7.2021 9:00:11","31717802","INTRAVENA s.r.o.","Slovenská republika","7200,000","10,000","7920,000","1","platná",
"Z202111673","13.7.2021 9:33:37","36605751","MEPIS HEALTHCARE, s.r.o. ","Slovenská republika","35700,000","20,000","42840,000","2","platná",
"Z202111673","13.7.2021 11:28:54","36546127","TZMO Slovakia s. r. o.","Slovenská republika","35699,000","10,000","39268,900","1","platná",
"Z202111673","16.7.2021 8:32:40","47719150","Perfect Distribution a. s. - organizačná zložka","Slovenská republika","35712,000","10,000","39283,200","3","platná",
"Z202112368","8.7.2021 14:02:22","35763469","Slovak Telekom, a.s.","Slovenská republika","99460,000","20,000","119352,000","2","platná",
"Z202112368","8.7.2021 14:02:44","46450424","WDS Solutions s. r. o.","Slovenská republika","99333,330","20,000","119200,000","1","platná",
"Z202112368","6.7.2021 18:47:12","35691883","AP MEDIA, s.r.o.","Slovenská republika","99485,000","20,000","119382,000","3","platná",
"Z202112838","6.7.2021 9:05:48","37212931","Henrich Sonnenschein - ITSK","Slovenská republika","62,990","20,000","75,590","2","platná",
"Z202112838","6.7.2021 9:20:18","50557050","Pixel Print s.r.o.","Slovenská republika","62,950","0,000","62,950","1","platná",
"Z202112838","1.7.2021 11:20:27","41604270","Maroš Bračok - ONE.NET","Slovenská republika","63,000","20,000","75,600","3","platná",
"Z202113031","14.7.2021 13:52:34","46660437","GASTROTECHNIKA, s.r.o. ","Slovenská republika","7233,330","20,000","8680,000","6","platná",
"Z202113033","12.7.2021 8:47:16","37212931","Henrich Sonnenschein - ITSK","Slovenská republika","15560,110","20,000","18672,130","4","platná",
"Z202113033","1.7.2021 9:36:47","36180726","MCN s.r.o.","Slovenská republika","15555,000","20,000","18666,000","3","platná",
"Z202113033","1.7.2021 10:26:43","36212466","Datacomp s.r.o.","Slovenská republika","15500,000","20,000","18600,000","2","platná",
"Z202113033","1.7.2021 10:43:13","46279491","GOTANA, s. r. o.","Slovenská republika","15499,900","20,000","18599,880","1","platná",
"Z202113066","2.7.2021 10:55:48","36846279","VINMONT s.r.o.","Slovenská republika","56650,000","20,000","67980,000","1","platná",
"Z202113102","9.7.2021 10:24:53","32627211","Tibor Varga TSV PAPIER","Slovenská republika","1916,660","20,000","2299,990","2","platná",
"Z202113102","12.7.2021 8:59:24","36466778","KRIDLA s.r.o","Slovenská republika","1916,650","20,000","2299,980","1","platná",
"Z202113232","6.7.2021 8:21:20","52724077","Pretože TRIPSY s.r.o.","Slovenská republika","740,000","20,000","888,000","1","platná",
"Z202113232","6.7.2021 8:59:03","36880574","Ing. Peter Gerši - GC Tech.","Slovenská republika","741,000","20,000","889,200","2","platná",
"Z202113232","6.7.2021 9:16:18","32627211","Tibor Varga TSV PAPIER","Slovenská republika","741,600","20,000","889,920","3","platná",
"Z202113232","1.7.2021 11:53:37","47383232","BDM group s.r.o.","Slovenská republika","741,660","20,000","889,990","4","platná",
"Z202113259","6.7.2021 16:53:21","35881640","BEGRA spol. s r.o.","Slovenská republika","53409,000","20,000","64090,800","1","platná",
"Z202113394","5.7.2021 22:39:27","36315940","AX STAVAS, s.r.o. ","Slovenská republika","14100,000","20,000","16920,000","1","platná",
