"VerejnyIdentifikatorZakazky","DatumPredlozeniaPonuky","Dodavatel_ICO","Dodavatel_ObchodnyNazov","Dodavatel_StatSidla","PredlozenaCenaBezDPH","SadzbaDPH","PredlozenaCenaSDPH","VyslednePoradie","StavKontraktacnejPonuky",
"Z20164953","4.4.2016 12:59:57","31344194","JURIGA spol. s r. o.","Slovenská republika","26,010","20,000","31,210","2","platná",
"Z20164953","4.4.2016 12:59:51","36556050","ITSK, s.r.o.","Slovenská republika","26,060","20,000","31,270","3","platná",
"Z20165173","4.4.2016 11:52:59","46540873","Medin Slovensko, s. r. o.","Slovenská republika","3900,000","10,000","4290,000","1","platná",
"Z20165229","5.4.2016 9:23:08","31625657","UNIPHARMA - 1.slovenská lekárnická akciová spoločnosť","Slovenská republika","41916,000","10,000","46107,600","3","platná",
"Z20165229","5.4.2016 15:16:18","31708030","MEDICAL GROUP SK a. s.","Slovenská republika","41900,000","10,000","46090,000","1","platná",
"Z20165229","5.4.2016 11:14:32","34113924","MED - ART, spol. s r.o.","Slovenská republika","41912,000","10,000","46103,200","2","platná",
"Z20165234","5.4.2016 9:21:05","31625657","UNIPHARMA - 1.slovenská lekárnická akciová spoločnosť","Slovenská republika","94500,000","10,000","103950,000","3","platná",
"Z20165234","5.4.2016 15:17:58","31708030","MEDICAL GROUP SK a. s.","Slovenská republika","94400,000","10,000","103840,000","1","platná",
"Z20165234","5.4.2016 11:12:46","34113924","MED - ART, spol. s r.o.","Slovenská republika","94490,100","10,000","103939,110","2","platná",
"Z20165267","26.4.2016 7:59:54","43897452","GASTRO VRÁBEĽ, s.r.o. ","Slovenská republika","2503,330","20,000","3004,000","4","platná",
"Z20165267","25.4.2016 7:46:46","00633194","SEZAM, s.r.o.","Slovenská republika","5491,000","20,000","6589,200","9","platná",
"Z20165267","26.4.2016 7:59:34","35710691","Lamitec, spol. s r.o.","Slovenská republika","2260,000","20,000","2712,000","3","platná",
"Z20165267","22.4.2016 10:48:36","36645095","MIHI.sk, s.r.o.","Slovenská republika","4500,000","20,000","5400,000","8","platná",
"Z20165267","26.4.2016 7:57:42","31344194","JURIGA spol. s r. o.","Slovenská republika","4160,000","20,000","4992,000","7","platná",
