"VerejnyIdentifikatorZakazky","DatumPredlozeniaPonuky","Dodavatel_ICO","Dodavatel_ObchodnyNazov","Dodavatel_StatSidla","PredlozenaCenaBezDPH","SadzbaDPH","PredlozenaCenaSDPH","VyslednePoradie","StavKontraktacnejPonuky",
"Z201615502","26.8.2016 10:58:04","36391000","DOXX - Stravné lístky, spol. s r.o.","Slovenská republika","81036,750","","81036,750","1","platná",
"Z201615502","23.8.2016 10:15:40","31328695","Edenred Slovakia, s. r. o. ","Slovenská republika","81043,200","","81043,200","2","platná",
"Z201615502","23.8.2016 9:31:31","31396674","LE CHEQUE DEJEUNER s.r.o.","Slovenská republika","81446,000","","81446,000","3","platná",
"Z201617082","8.8.2016 8:59:52","47907266","Altrinia s. r. o.","Slovenská republika","3499,990","","","1","platná",
"Z201617082","8.8.2016 8:52:31","35743468","Gratex International, a.s.","Slovenská republika","3550,000","","","2","platná",
"Z201617083","8.8.2016 8:59:55","47907266","Altrinia s. r. o.","Slovenská republika","3999,990","","","1","platná",
"Z201617083","8.8.2016 8:59:55","36556050","ITSK, s.r.o.","Slovenská republika","4449,880","","","3","platná",
"Z201617083","8.8.2016 8:37:52","44989709","eGroup Solutions, a. s. ","Slovenská republika","4449,000","","","2","platná",
"Z201617084","8.8.2016 8:41:13","44989709","eGroup Solutions, a. s. ","Slovenská republika","9240,000","","","4","platná",
"Z201617084","8.8.2016 8:59:57","35743468","Gratex International, a.s.","Slovenská republika","9074,000","","","2","platná",
"Z201617084","8.8.2016 8:59:57","36556050","ITSK, s.r.o.","Slovenská republika","9241,990","","","5","platná",
"Z201617084","8.8.2016 8:59:51","47907266","Altrinia s. r. o.","Slovenská republika","8999,990","","","1","platná",
"Z201617084","3.8.2016 9:02:44","36396222","AutoCont SK a.s. ","Slovenská republika","9200,000","","","3","platná",
"Z201617084","4.8.2016 12:48:33","31344194","JURIGA spol. s r. o.","Slovenská republika","9250,000","","","6","platná",
"Z201617147","23.8.2016 11:48:49","34117598","UNIONTEX TRADE, spol. s r.o. ","Slovenská republika","141,000","20,000","169,200","1","platná",
"Z201617147","23.8.2016 11:48:56","34101110","BETRIX, s.r.o.","Slovenská republika","196,120","20,000","235,340","2","platná",
"Z201617147","22.8.2016 10:49:33","17234051","Ľuboš Adamčík - L.A. TEAM","Slovenská republika","215,000","20,000","258,000","3","platná",
"Z201617240","5.8.2016 8:04:01","22677950","Ľubomír Kusyn","Slovenská republika","2650,000","20,000","3180,000","2","platná",
"Z201617240","5.8.2016 8:59:53","00692972","INTERTEC s.r.o.","Slovenská republika","2639,000","20,000","3166,800","1","platná",
"Z201617240","4.8.2016 13:40:46","45515930","Chromservis SK s.r.o.","Slovenská republika","2666,000","20,000","3199,200","3","platná",
"Z201617323","16.8.2016 23:27:26","36552917","DREVINA NZ, s.r.o.","Slovenská republika","2050,000","20,000","2460,000","1","platná",
"Z201617323","16.8.2016 21:07:32","36439851","Démos trade, s.r.o.","Slovenská republika","2080,000","20,000","2496,000","2","platná",
"Z201617353","5.8.2016 13:56:42","34152199","Bidvest Slovakia, s.r.o.","Slovenská republika","6999,990","","","2","platná",
"Z201617353","9.8.2016 7:37:26","31428819","MABONEX SLOVAKIA spol. s r.o. ","Slovenská republika","6980,000","","","1","platná",
"Z201617743","28.8.2016 16:23:21","00602175","TIMED, s.r.o. ","Slovenská republika","16633,400","20,000","19960,080","2","platná",
"Z201617743","30.8.2016 8:07:02","35727578","MEDLINE MEDICA SLOVAKIA, s.r.o.","Slovenská republika","16404,500","20,000","19685,400","1","platná",
"Z201617844","8.8.2016 13:16:12","46440577","Profexy s.r.o.","Slovenská republika","276,150","","","1","platná",
"Z201617971","1.8.2016 9:32:30","31641440","KOBIT-SK, s. r. o.","Slovenská republika","","","156260,000","3","platná",
"Z201617971","1.8.2016 14:59:45","47536756","LUKA Centrum s.r.o.","Slovenská republika","","","149000,000","2","platná",
"Z201617971","1.8.2016 14:59:46","41803523","Slavka Ivanová-Štýl","Slovenská republika","","","144980,000","1","platná",
"Z201617983","8.8.2016 9:59:57","31331131","Štatistické a evidenčné vydavateľstvo tlačív, a.s.","Slovenská republika","28683,000","20,000","34419,600","5","platná",
"Z201617983","8.8.2016 9:59:53","47446366","IMPENSA s.r.o.","Slovenská republika","26541,280","20,000","31849,540","4","platná",
"Z201617983","8.8.2016 9:59:55","36466778","KRIDLA s.r.o","Slovenská republika","26528,710","20,000","31834,450","3","platná",
"Z201617983","8.8.2016 9:59:51","32627211","Tibor Varga TSV PAPIER","Slovenská republika","26488,650","20,000","31786,380","1","platná",
"Z201617983","8.8.2016 9:59:58","36880574","Ing. Peter Gerši GCTECH","Slovenská republika","26513,580","20,000","31816,300","2","platná",
"Z201618190","1.8.2016 9:59:57","36605735","Sokol trade spol. s r.o.","Slovenská republika","46800,000","20,000","56160,000","1","platná",
"Z201618190","1.8.2016 9:59:52","00614521","GFCH spol. s r.o.","Slovenská republika","50999,600","20,000","61199,520","2","platná",
"Z201618190","1.8.2016 9:58:47","42196868","M - SILNICE a.s.","Česká republika","52000,000","20,000","62400,000","3","platná",
"Z201618203","3.8.2016 10:59:37","36250643","JUTEX SLOVAKIA, s.r.o.","Slovenská republika","5942,000","20,000","7130,400","2","platná",
"Z201618203","3.8.2016 10:59:47","35787473","JUTEX - Contract, s.r.o. ","Slovenská republika","5940,000","20,000","7128,000","1","platná",
"Z201618203","3.8.2016 10:59:43","31396488","FALCO SLOVAKIA s.r.o.","Slovenská republika","5944,000","20,000","7132,800","3","platná",
"Z201618224","4.8.2016 13:57:13","36349631","R.M.L. TRENČÍN, s.r.o.","Slovenská republika","1810,990","20,000","2173,190","3","platná",
"Z201618224","8.8.2016 9:04:59","10955216","Ing. Ladislav Kokoška CSc. - GMB","Slovenská republika","1508,000","20,000","1809,600","","stiahnutá",
"Z201618224","5.8.2016 3:10:32","44758863","Cread Studio, s. r. o.","Slovenská republika","1810,000","20,000","2172,000","2","platná",
"Z201618224","8.8.2016 11:59:51","10955216","Ing. Ladislav Kokoška CSc. - GMB","Slovenská republika","1800,000","20,000","2160,000","1","platná",
"Z201618248","4.8.2016 15:19:45","35772581","MediaTech Central Europe, a. s.","Slovenská republika","6830,000","20,000","8196,000","1","platná",
"Z201618248","4.8.2016 15:19:46","35821892","Audio Resolution, spol. s r.o.","Slovenská republika","6875,000","20,000","8250,000","2","platná",
"Z201618248","4.8.2016 15:19:35","31392334","MediaTech spol. s r.o.","Slovenská republika","6886,000","20,000","8263,200","3","platná",
"Z201618248","1.8.2016 16:09:52","00617431","MADA Slovakia s.r.o.","Slovenská republika","6959,100","20,000","8350,920","4","platná",
"Z201618322","4.8.2016 9:59:52","33768897","PhDr. Gabriela Spišáková - Majster Papier","Slovenská republika","","","53256,220","2","platná",
"Z201618322","4.8.2016 9:59:29","36284238","LEON global s.r.o.","Slovenská republika","","","59000,000","5","platná",
