"VerejnyIdentifikatorZakazky","DatumPredlozeniaPonuky","Dodavatel_ICO","Dodavatel_ObchodnyNazov","Dodavatel_StatSidla","PredlozenaCenaBezDPH","SadzbaDPH","PredlozenaCenaSDPH","VyslednePoradie","StavKontraktacnejPonuky",
"Z20226363","14.9.2022 12:10:15","31411851","CHEMOLAK a.s.","Slovenská republika","850,000","20,000","1020,000","3","platná",
"Z20226363","16.9.2022 6:35:56","53103092","Mário Drahoš","Slovenská republika","848,000","20,000","1017,600","2","platná",
"Z20226363","16.9.2022 11:34:57","41192516","Lucia Rošková R-interiér","Slovenská republika","820,000","20,000","984,000","1","platná",
"Z20228402","1.9.2022 20:08:47","33301191","Mária Chilová","Slovenská republika","1666,000","20,000","1999,200","1","platná",
"Z20228560","5.9.2022 8:47:05","36815799","Vision IT Solutions, a. s.","Slovenská republika","123850,000","20,000","148620,000","1","platná",
"Z20228700","4.9.2022 19:28:06","63073242","VWR International s.r.o.","Česká republika","7590,000","20,000","9108,000","1","platná",
"Z20228761","9.9.2022 16:17:57","00544426","AUDY s.r.o.","Česká republika","22340,000","0,000","22340,000","1","platná",
"Z20228761","7.9.2022 15:00:00","17327547","MERCATOR DMS, spol. s r.o.","Slovenská republika","22415,000","20,000","26898,000","4","platná",
"Z20228761","12.9.2022 22:03:43","51153025","MARINI TRADE s.r.o.","Slovenská republika","22400,000","20,000","26880,000","3","platná",
"Z20228761","9.9.2022 10:57:50","44865058","AKD s.r.o.","Slovenská republika","22380,000","20,000","26856,000","2","platná",
"Z20228803","8.9.2022 20:55:16","37218379","Ing. Mgr. Denisa Fučíková - Majster Papier","Slovenská republika","100818,590","20,000","120982,310","3","platná",
"Z20228803","9.9.2022 8:15:03","43959954","KORAKO plus, s. r. o.","Slovenská republika","100818,000","20,000","120981,600","2","platná",
"Z20228803","9.9.2022 8:33:56","33768897","PhDr. Gabriela Spišáková - Majster Papier","Slovenská republika","100817,000","20,000","120980,400","1","platná",
"Z20228820","14.9.2022 14:45:30","36815799","Vision IT Solutions, a. s.","Slovenská republika","65840,000","20,000","79008,000","2","platná",
"Z20228820","22.9.2022 11:11:01","48257591","IXPERTA s. r. o., organizačná zložka","Slovenská republika","65839,900","20,000","79007,880","1","platná",
"Z20228826","6.9.2022 8:50:26","35714271","A.S.E.P., spol. s r.o.","Slovenská republika","119900,000","20,000","143880,000","4","platná",
