"VerejnyIdentifikatorZakazky","DatumPredlozeniaPonuky","Dodavatel_ICO","Dodavatel_ObchodnyNazov","Dodavatel_StatSidla","PredlozenaCenaBezDPH","SadzbaDPH","PredlozenaCenaSDPH","VyslednePoradie","StavKontraktacnejPonuky",
"Z2022321","1.3.2022 9:13:23","35245590","Jaroslav Vasičko JV tlačiareň","Slovenská republika","41087,920","20,000","49305,500","1","platná",
"Z2022677","7.3.2022 10:43:55","35804262","NTT Slovakia s. r. o.","Slovenská republika","95000,000","20,000","114000,000","3","platná",
"Z2022677","7.3.2022 14:32:39","35879335","ALCASYS Slovakia, a.s. ","Slovenská republika","89900,000","20,000","107880,000","1","platná",
"Z2022677","7.3.2022 17:09:04","35863030","FOMAX, a.s.","Slovenská republika","94999,000","20,000","113998,800","2","platná",
"Z2022761","9.3.2022 9:09:03","35710691","Lamitec, spol. s r.o.","Slovenská republika","12999,000","20,000","15598,800","1","platná",
"Z2022831","2.3.2022 13:35:28","36212466","Datacomp s.r.o.","Slovenská republika","13080,000","20,000","15696,000","2","platná",
"Z2022831","2.3.2022 13:36:57","44685173","PcProfi s. r. o. ","Slovenská republika","13079,990","20,000","15695,990","1","platná",
"Z2022863","1.3.2022 16:21:07","35710691","Lamitec, spol. s r.o.","Slovenská republika","5224,000","20,000","6268,800","1","platná",
"Z2022879","4.3.2022 8:52:10","36553034","PETERSON TECHNIK, s.r.o.","Slovenská republika","162403,480","20,000","194884,180","1","platná",
"Z2022879","7.3.2022 11:48:09","45906114","TR TECHNIC s.r.o.","Slovenská republika","163269,150","20,000","195922,980","4","platná",
"Z2022879","9.3.2022 13:07:58","36289906","MIVASOFT, spol. s r.o.","Slovenská republika","162500,000","20,000","195000,000","3","platná",
"Z2022879","9.3.2022 14:45:46","31325921","Homola spol. s r.o.","Slovenská republika","162499,000","20,000","194998,800","2","platná",
"Z2022913","4.3.2022 9:10:41","35887117","Roche Slovensko, s.r.o.","Slovenská republika","167412,580","","184851,310","1","platná",
