"VerejnyIdentifikatorZakazky","DatumPredlozeniaPonuky","Dodavatel_ICO","Dodavatel_ObchodnyNazov","Dodavatel_StatSidla","PredlozenaCenaBezDPH","SadzbaDPH","PredlozenaCenaSDPH","VyslednePoradie","StavKontraktacnejPonuky",
"Z2021543","1.10.2021 8:23:23","35768444","BIOTECH s.r.o.","Slovenská republika","92160,000","20,000","110592,000","1","platná",
"Z202117762","4.10.2021 13:37:05","50070584","JASO sk s.r.o.","Slovenská republika","18100,000","20,000","21720,000","3","platná",
"Z202117762","6.10.2021 9:46:54","48079707","WASCO - družstvo","Slovenská republika","19740,000","10,000","21714,000","2","platná",
"Z202117762","4.10.2021 20:27:47","51225859","PROFMO s.r.o.","Slovenská republika","17745,000","20,000","21294,000","1","platná",
"Z202117846","17.10.2021 18:16:41","53528654","Up Déjeuner, s. r. o.","Slovenská republika","162000,000","","162000,000","3","platná",
"Z202117846","18.10.2021 13:11:03","52005551","Ticket Service, s.r.o.","Slovenská republika","161999,980","","161999,980","1","platná",
"Z202117846","18.10.2021 8:52:41","36391000","DOXX - Stravné lístky, spol. s r.o.","Slovenská republika","161999,990","","161999,990","2","platná",
"Z202117891","4.10.2021 12:42:50","50251015","LeXtom s.r.o.","Slovenská republika","16499,000","20,000","19798,800","3","platná",
"Z202118044","1.10.2021 9:02:39","36428353","Železiarstvo HAMMER, s.r.o.","Slovenská republika","28230,990","20,000","33877,190","4","platná",
"Z202118371","1.10.2021 12:14:02","35810734","DATALAN, a.s.","Slovenská republika","78200,000","20,000","93840,000","1","platná",
"Z202118516","11.10.2021 7:47:07","51324440","CENTRALCHEM, s.r.o.","Slovenská republika","331,000","20,000","397,200","1","platná",
"Z202118524","5.10.2021 12:21:56","36483095","FISHER Slovakia, spol. s r.o.","Slovenská republika","5600,320","20,000","6720,380","1","platná",
"Z202118538","1.10.2021 9:40:37","36249297","HANES Slovakia, s.r.o.","Slovenská republika","95833,300","20,000","114999,960","2","platná",
"Z202118538","4.10.2021 10:25:36","31107818","CSAKOM, spol. s r.o.","Slovenská republika","95833,000","20,000","114999,600","1","platná",
"Z202118562","1.10.2021 13:10:25","51318512","NOVIO-HC s.r.o.","Slovenská republika","39778,000","","44950,000","1","platná",
"Z202118564","1.10.2021 7:39:25","31625657","UNIPHARMA - 1.slovenská lekárnická akciová spoločnosť","Slovenská republika","90495,900","10,000","99545,490","1","platná",
"Z202118565","7.10.2021 8:37:09","31625657","UNIPHARMA - 1.slovenská lekárnická akciová spoločnosť","Slovenská republika","23562,000","10,000","25918,200","1","platná",
"Z202118568","1.10.2021 13:08:09","51318512","NOVIO-HC s.r.o.","Slovenská republika","43980,610","","48158,000","1","platná",
"Z202118582","4.10.2021 9:33:22","36221945","AITEN, a.s.","Slovenská republika","172990,000","20,000","207588,000","1","platná",
"Z202118582","4.10.2021 9:44:57","35728531","InterWay, a. s.","Slovenská republika","173000,000","20,000","207600,000","2","platná",
"Z202118586","4.10.2021 9:57:59","53706587","LIsyst s.r.o.","Slovenská republika","1083,330","20,000","1300,000","1","platná",
"Z202118587","1.10.2021 9:23:14","34103201","PROFIS, spol. s r.o. ","Slovenská republika","69989,000","20,000","83986,800","7","platná",
"Z202118587","4.10.2021 8:59:43","36257826","EXPYRO, s.r.o.","Slovenská republika","63000,000","20,000","75600,000","1","platná",
"Z202118587","4.10.2021 8:49:36","46892923","STOLAMED PLUS, s. r. o.","Slovenská republika","64899,990","20,000","77879,990","4","platná",
"Z202118587","4.10.2021 8:52:12","48005371","3MON Monitoring s. r. o.","Slovenská republika","63999,000","20,000","76798,800","2","platná",
"Z202118597","6.10.2021 14:31:25","34099662","Tecprom-Trifit spol. s r.o.","Slovenská republika","92900,000","20,000","111480,000","1","platná",
"Z202118597","11.10.2021 8:52:23","37212931","Henrich Sonnenschein - ITSK","Slovenská republika","93299,750","20,000","111959,700","3","platná",
"Z202118597","11.10.2021 7:22:53","35755989","LASER servis, spol. s.r.o. ","Slovenská republika","93299,990","20,000","111959,990","5","platná",
"Z202118597","6.10.2021 13:39:36","44773293","CBC Slovakia s.r.o.","Slovenská republika","93000,000","20,000","111600,000","2","platná",
"Z202118597","11.10.2021 8:43:20","45310106","COPY PRINT GROUP, a.s.","Slovenská republika","93299,900","20,000","111959,880","4","platná",
"Z202118612","5.10.2021 9:03:00","35746343","SIAD Slovakia spol. s r. o.","Slovenská republika","152000,000","20,000","182400,000","1","platná",
"Z202118628","5.10.2021 9:33:53","46375210","Ib-elektro s.r.o.","Slovenská republika","19583,000","20,000","23499,600","2","platná",
"Z202118628","4.10.2021 13:40:14","45584168","CORTEC s.r.o.","Slovenská republika","19628,610","20,000","23554,330","5","platná",
"Z202118628","5.10.2021 10:13:45","50281712","WoodX, s.r.o.","Slovenská republika","19300,000","20,000","23160,000","1","platná",
"Z202118628","1.10.2021 11:39:24","14268035","Vladimír Janičina ELKO","Slovenská republika","19624,170","20,000","23549,010","4","platná",
"Z202118630","3.10.2021 15:45:00","35731486","Media Comp. s.r.o.","Slovenská republika","123659,000","20,000","148390,800","2","platná",
"Z202118633","1.10.2021 9:05:15","36580040","PLUTKO, s.r.o.","Slovenská republika","82497,000","20,000","98996,400","5","platná",
"Z202118633","5.10.2021 16:54:19","43931111","ZNAČKY, s.r.o. ","Slovenská republika","82497,900","20,000","98997,480","6","platná",
"Z202118633","1.10.2021 8:59:44","50267370","Sigrent s.r.o.","Slovenská republika","80000,000","20,000","96000,000","1","platná",
"Z202118633","5.10.2021 20:53:25","44690118","SIGNATECH spol. s r. o.","Slovenská republika","82450,000","20,000","98940,000","3","platná",
"Z202118660","4.10.2021 7:13:18","31384072","AEC s. r. o.","Slovenská republika","108000,000","20,000","129600,000","3","platná",
"Z202118660","4.10.2021 8:23:50","46450424","WDS Solutions s. r. o.","Slovenská republika","107400,000","20,000","128880,000","2","platná",
"Z202118660","4.10.2021 8:45:38","35804262","NTT Slovakia s. r. o.","Slovenská republika","107000,000","20,000","128400,000","1","platná",
"Z202118672","5.10.2021 11:14:28","35768444","BIOTECH s.r.o.","Slovenská republika","470,000","10,000","517,000","1","platná",
"Z202118683","1.10.2021 6:32:27","53706587","LIsyst s.r.o.","Slovenská republika","1279,170","20,000","1535,010","1","platná",
"Z202118686","4.10.2021 6:41:21","53706587","LIsyst s.r.o.","Slovenská republika","3945,000","20,000","4734,000","1","platná",
"Z202118686","1.10.2021 21:09:40","37212931","Henrich Sonnenschein - ITSK","Slovenská republika","3959,910","20,000","4751,890","5","platná",
"Z202118688","4.10.2021 6:43:30","53706587","LIsyst s.r.o.","Slovenská republika","1118,000","20,000","1341,600","1","platná",
"Z202118689","1.10.2021 22:45:28","37212931","Henrich Sonnenschein - ITSK","Slovenská republika","13740,000","20,000","16488,000","2","platná",
"Z202118697","1.10.2021 14:17:11","00684104","KON - RAD spol. s r.o.","Slovenská republika","99990,000","20,000","119988,000","2","platná",
"Z202118697","1.10.2021 14:46:18","45952671","METRO Cash & Carry SR s.r.o.","Slovenská republika","99999,990","20,000","119999,990","3","platná",
"Z202118702","1.10.2021 9:59:23","36466778","KRIDLA s.r.o","Slovenská republika","27046,990","20,000","32456,390","1","platná",
"Z202118702","1.10.2021 9:56:06","32627211","Tibor Varga TSV PAPIER","Slovenská republika","27047,000","20,000","32456,400","2","platná",
"Z202118709","1.10.2021 10:27:03","31331131","Štatistické a evidenčné vydavateľstvo tlačív, a.s.","Slovenská republika","59795,000","20,000","71754,000","1","platná",
"Z202118709","1.10.2021 10:26:37","32627211","Tibor Varga TSV PAPIER","Slovenská republika","59960,190","20,000","71952,230","2","platná",
"Z202118714","5.10.2021 7:07:00","35755989","LASER servis, spol. s.r.o. ","Slovenská republika","310,030","20,000","372,040","2","platná",
"Z202118717","1.10.2021 7:23:47","31411851","CHEMOLAK a.s.","Slovenská republika","5800,000","20,000","6960,000","1","platná",
"Z202118718","5.10.2021 14:26:17","36706311","VSK MINERAL s.r.o.","Slovenská republika","6150,000","20,000","7380,000","1","platná",
"Z202118719","1.10.2021 9:06:37","35891866","CLEAN TONERY, s.r.o.","Slovenská republika","131458,330","20,000","157750,000","3","platná",
"Z202118719","1.10.2021 10:00:50","35755989","LASER servis, spol. s.r.o. ","Slovenská republika","131418,200","20,000","157701,840","2","platná",
"Z202118719","1.10.2021 7:28:27","35755989","LASER servis, spol. s.r.o. ","Slovenská republika","130843,000","20,000","157011,600","","stiahnutá",
"Z202118728","1.10.2021 10:00:36","36022331","NABIMEX, s.r.o.","Slovenská republika","62,500","20,000","75,000","1","platná",
"Z202118736","4.10.2021 13:42:17","36024210","GROSSA NOVA s.r.o.","Slovenská republika","99990,000","20,000","119988,000","2","platná",
"Z202118736","4.10.2021 16:02:14","31445942","AGROTEC Slovensko s.r.o.","Slovenská republika","99980,000","20,000","119976,000","1","platná",
"Z202118742","4.10.2021 9:41:57","31319556","REMSTAV spol. s r.o.","Slovenská republika","13500,000","20,000","16200,000","1","platná",
"Z202118742","5.10.2021 14:25:20","35787473","JUTEX - Contract, s.r.o. ","Slovenská republika","13800,000","","13800,000","3","platná",
"Z202118742","6.10.2021 10:16:27","31332277","KORATEX a. s.","Slovenská republika","13600,000","20,000","16320,000","2","platná",
"Z202118760","4.10.2021 7:07:22","35755989","LASER servis, spol. s.r.o. ","Slovenská republika","165,000","20,000","198,000","1","platná",
"Z202118760","4.10.2021 8:36:24","35891866","CLEAN TONERY, s.r.o.","Slovenská republika","207,000","20,000","248,400","2","platná",
"Z202118766","6.10.2021 8:41:52","35710691","Lamitec, spol. s r.o.","Slovenská republika","109666,000","20,000","131599,200","2","platná",
