"VerejnyIdentifikatorZakazky","DatumPredlozeniaPonuky","Dodavatel_ICO","Dodavatel_ObchodnyNazov","Dodavatel_StatSidla","PredlozenaCenaBezDPH","SadzbaDPH","PredlozenaCenaSDPH","VyslednePoradie","StavKontraktacnejPonuky",
"Z20205037","28.5.2020 17:40:47","50293893","Škola.sk, s. r. o.","Slovenská republika","26482,100","20,000","31778,520","1","platná",
"Z20205037","29.5.2020 8:10:51","52081061","HS technology s.r.o.","Slovenská republika","26482,110","20,000","31778,530","2","platná",
"Z20205219","7.5.2020 9:07:53","36320439","Daffer spol. s r. o.","Slovenská republika","17070,800","20,000","20484,960","2","platná",
"Z20205219","7.5.2020 9:15:12","47479256","HELAGO-SK, s. r. o. ","Slovenská republika","17070,000","20,000","20484,000","1","platná",
"Z20205219","11.5.2020 8:41:19","36289906","MIVASOFT, spol. s r.o.","Slovenská republika","17071,860","20,000","20486,230","3","platná",
"Z20205220","6.5.2020 12:20:31","36786080","KAISER + KRAFT, s.r.o.","Slovenská republika","12000,000","20,000","14400,000","1","platná",
"Z20205220","11.5.2020 8:45:35","36289906","MIVASOFT, spol. s r.o.","Slovenská republika","12950,000","20,000","15540,000","2","platná",
"Z20205560","14.5.2020 19:06:42","36426041","PC SEMA, s.r.o.","Slovenská republika","200,000","20,000","240,000","4","platná",
"Z20205560","15.5.2020 9:03:34","31344194","JURIGA spol. s r. o.","Slovenská republika","199,990","20,000","239,990","3","platná",
"Z20205560","17.5.2020 21:35:53","45310106","COPY PRINT GROUP, a.s.","Slovenská republika","199,980","20,000","239,980","2","platná",
"Z20205560","19.5.2020 14:05:35","35891866","CLEAN TONERY, s.r.o.","Slovenská republika","199,900","20,000","239,880","1","platná",
"Z20207226","18.5.2020 12:11:06","35918501","DWC Slovakia a.s.","Slovenská republika","15990,000","20,000","19188,000","1","platná",
"Z20207285","5.5.2020 13:34:47","35815256","Slovenský plynárenský priemysel, a.s.","Slovenská republika","160169,000","20,000","192202,800","3","platná",
"Z20207285","5.5.2020 14:19:00","46113177","Energie2, a.s.","Slovenská republika","160169,970","20,000","192203,970","4","platná",
"Z20207285","5.5.2020 18:41:42","35743565","MAGNA ENERGIA a.s.","Slovenská republika","160167,770","20,000","192201,330","2","platná",
"Z20207285","6.5.2020 8:16:55","36399604","A.En. Slovensko s.r.o.","Slovenská republika","160000,000","20,000","192000,000","1","platná",
"Z20207789","4.5.2020 7:23:20","35891866","CLEAN TONERY, s.r.o.","Slovenská republika","8414,950","20,000","10097,940","2","platná",
"Z20207789","4.5.2020 7:09:32","35755989","LASER servis, spol. s.r.o. ","Slovenská republika","8414,960","20,000","10097,950","3","platná",
"Z20208077","18.5.2020 14:36:20","50659081","JANIMEX s.r.o.","Slovenská republika","73093,090","20,000","87711,710","1","platná",
"Z20208187","4.5.2020 7:48:36","36683132","UniKnihy.sk, s.r.o.","Slovenská republika","20795,450","10,000","22875,000","1","platná",
"Z20208187","3.5.2020 20:13:44","50293893","Škola.sk, s. r. o.","Slovenská republika","20000,000","","22875,600","2","platná",
"Z20208243","4.5.2020 16:37:15","46323546","OFFICE STAR, s.r.o.","Slovenská republika","1990,000","20,000","2388,000","4","platná",
"Z20208243","6.5.2020 8:58:53","36645095","MIHI.sk, s.r.o.","Slovenská republika","1987,500","20,000","2385,000","3","platná",
"Z20208243","13.5.2020 14:50:32","36523496","ARKA, a.s. ","Slovenská republika","1986,000","20,000","2383,200","2","platná",
"Z20208243","14.5.2020 8:35:15","11785250","Ján Volf","Slovenská republika","1991,600","20,000","2389,920","5","platná",
"Z20208243","14.5.2020 9:54:35","36880574","Ing. Peter Gerši - GC Tech.","Slovenská republika","1985,000","20,000","2382,000","1","platná",
"Z20208373","15.5.2020 11:50:24","51865467","Stredoslovenská energetika, a. s.","Slovenská republika","85316,570","20,000","102379,890","5","platná",
"Z20208373","15.5.2020 12:52:24","35743565","MAGNA ENERGIA a.s.","Slovenská republika","85978,190","20,000","103173,830","6","platná",
"Z20208373","17.5.2020 19:00:36","44483767","Východoslovenská energetika a.s.","Slovenská republika","80201,320","20,000","96241,580","2","platná",
"Z20208373","18.5.2020 5:55:03","35815256","Slovenský plynárenský priemysel, a.s.","Slovenská republika","79172,500","20,000","95007,000","1","platná",
"Z20208373","18.5.2020 8:49:29","36399604","A.En. Slovensko s.r.o.","Slovenská republika","95000,000","20,000","114000,000","8","platná",
"Z20208373","18.5.2020 9:01:43","36366544","RIGHT POWER, a.s.","Slovenská republika","94490,000","20,000","113388,000","7","platná",
"Z20208373","18.5.2020 9:18:50","46113177","Energie2, a.s.","Slovenská republika","80533,370","20,000","96640,050","3","platná",
"Z20208373","7.5.2020 12:33:03","51966255","BCF ENERGY, s. r. o.","Slovenská republika","84316,580","20,000","101179,900","4","platná",
"Z20208383","4.5.2020 14:32:48","30666171","Mária Repaská - PRACOVNÉ ODEVY","Slovenská republika","4299,000","","4299,000","1","platná",
"Z20208383","5.5.2020 8:35:42","22604146","Ing. Dušan Filimonov - ACAPO","Slovenská republika","4300,500","20,000","5160,600","3","platná",
"Z20208383","5.5.2020 8:40:09","43959954","KORAKO plus, s. r. o.","Slovenská republika","4483,000","","4483,000","8","platná",
"Z20208408","6.5.2020 10:19:33","35974559","PHARMOS, a.s.","Slovenská republika","53824,610","10,000","59207,070","1","platná",
"Z20208467","12.5.2020 21:01:14","43818030","DD21 s.r.o.","Slovenská republika","69350,300","20,000","83220,360","1","platná",
"Z20208467","14.5.2020 10:21:21","31344194","JURIGA spol. s r. o.","Slovenská republika","69350,380","20,000","83220,460","2","platná",
"Z20208470","5.5.2020 17:23:42","41803523","Slavka Ivanová-Štýl","Slovenská republika","290,000","20,000","348,000","","stiahnutá",
"Z20208470","6.5.2020 7:52:17","41803523","Slavka Ivanová-Štýl","Slovenská republika","348,000","20,000","417,600","2","platná",
"Z20208470","6.5.2020 7:53:02","36498548","ŠTÝL - IVANOV s.r.o.","Slovenská republika","347,000","20,000","416,400","1","platná",
"Z20208471","1.5.2020 9:59:41","36497631","T.Z.M., s.r.o.","Slovenská republika","253,000","20,000","303,600","5","platná",
"Z20208471","2.5.2020 19:36:30","36013978","mediatip.sk, s. r. o.","Slovenská republika","245,000","20,000","294,000","2","platná",
"Z20208471","4.5.2020 7:08:02","51055724","GIEGO s.r.o.","Slovenská republika","248,000","20,000","297,600","4","platná",
"Z20208471","4.5.2020 9:12:18","47412534","SERVISUJEM, s. r. o.","Slovenská republika","240,000","20,000","288,000","1","platná",
"Z20208471","5.5.2020 8:46:18","51662787","KASON, s.r.o.","Slovenská republika","253,990","20,000","304,790","6","platná",
"Z20208576","6.5.2020 15:25:57","46920765","UNIKOV NITRA, s.r.o. ","Slovenská republika","6717,500","20,000","8061,000","2","platná",
"Z20208576","4.5.2020 7:17:49","36851264","ELKOPLAST Slovakia s.r.o.","Slovenská republika","6720,000","20,000","8064,000","3","platná",
"Z20208576","7.5.2020 8:27:46","31681051","MEVA-SK s.r.o. Rožňava","Slovenská republika","6716,800","20,000","8060,160","1","platná",
"Z20208577","4.5.2020 11:47:06","46490485","Kravec, s.r.o.","Slovenská republika","99097,500","20,000","118917,000","3","platná",
"Z20208577","5.5.2020 16:45:54","51186721","Lineta s. r. o.","Slovenská republika","95000,000","20,000","114000,000","1","platná",
"Z20208577","4.5.2020 8:35:05","31643949","UNIAGRO, s.r.o.","Slovenská republika","99099,000","20,000","118918,800","4","platná",
"Z20208577","6.5.2020 22:29:05","36498548","ŠTÝL - IVANOV s.r.o.","Slovenská republika","98500,000","20,000","118200,000","2","platná",
"Z20208614","1.5.2020 9:46:18","36497631","T.Z.M., s.r.o.","Slovenská republika","829,000","20,000","994,800","1","platná",
"Z20208614","2.5.2020 10:57:04","51662787","KASON, s.r.o.","Slovenská republika","832,950","20,000","999,540","4","platná",
"Z20208614","2.5.2020 18:48:20","36013978","mediatip.sk, s. r. o.","Slovenská republika","832,000","20,000","998,400","3","platná",
"Z20208615","2.5.2020 18:53:44","36013978","mediatip.sk, s. r. o.","Slovenská republika","749,000","20,000","898,800","4","platná",
"Z20208615","2.5.2020 11:00:42","51662787","KASON, s.r.o.","Slovenská republika","749,770","20,000","899,730","5","platná",
"Z20208619","5.5.2020 11:01:14","36013978","mediatip.sk, s. r. o.","Slovenská republika","5334,000","20,000","6400,800","3","platná",
"Z20208619","7.5.2020 8:04:24","51662787","KASON, s.r.o.","Slovenská republika","5339,910","20,000","6407,890","4","platná",
"Z20208619","7.5.2020 8:17:01","52030458","HTONER s.r.o.","Slovenská republika","5250,000","20,000","6300,000","1","platná",
"Z20208626","2.5.2020 19:21:19","36013978","mediatip.sk, s. r. o.","Slovenská republika","1756,000","20,000","2107,200","1","platná",
"Z20208626","4.5.2020 11:05:38","51662787","KASON, s.r.o.","Slovenská republika","1764,110","20,000","2116,930","4","platná",
"Z20208636","3.5.2020 22:23:38","33768897","PhDr. Gabriela Spišáková - Majster Papier","Slovenská republika","1399,990","20,000","1679,990","1","platná",
"Z20208638","5.5.2020 9:17:49","47719150","Perfect Distribution a. s. - organizačná zložka","Slovenská republika","13598,000","20,000","16317,600","1","platná",
"Z20208644","7.5.2020 15:39:05","31681051","MEVA-SK s.r.o. Rožňava","Slovenská republika","1288,000","20,000","1545,600","3","platná",
"Z20208644","8.5.2020 5:50:41","36497631","T.Z.M., s.r.o.","Slovenská republika","1285,000","20,000","1542,000","2","platná",
"Z20208644","11.5.2020 9:18:12","31632548","PRIMUS spol. s r.o.","Slovenská republika","1284,000","20,000","1540,800","1","platná",
"Z20208645","4.5.2020 7:59:29","36399604","A.En. Slovensko s.r.o.","Slovenská republika","42999,000","20,000","51598,800","7","platná",
"Z20208645","4.5.2020 8:22:31","51865467","Stredoslovenská energetika, a. s.","Slovenská republika","40964,640","20,000","49157,570","2","platná",
"Z20208645","1.5.2020 15:46:18","45860637","MET Slovakia, a.s.","Slovenská republika","42900,000","20,000","51480,000","4","platná",
"Z20208645","4.5.2020 7:39:19","35815256","Slovenský plynárenský priemysel, a.s.","Slovenská republika","42988,200","20,000","51585,840","5","platná",
"Z20208645","4.5.2020 8:41:48","44291809","innogy Slovensko s. r. o.","Slovenská republika","40937,000","20,000","49124,400","1","platná",
"Z20208653","6.5.2020 21:19:59","47079690","GGFS s.r.o. ","Slovenská republika","89396,950","","89396,950","1","platná",
"Z20208656","5.5.2020 15:09:59","35938111","Inter Cars Slovenská republika s.r.o.","Slovenská republika","190,000","20,000","228,000","2","platná",
