"VerejnyIdentifikatorZakazky","DatumPredlozeniaPonuky","Dodavatel_ICO","Dodavatel_ObchodnyNazov","Dodavatel_StatSidla","PredlozenaCenaBezDPH","SadzbaDPH","PredlozenaCenaSDPH","VyslednePoradie","StavKontraktacnejPonuky",
"Z20233857","8.6.2023 7:22:55","53706587","LIsyst s.r.o.","Slovenská republika","9950,000","20,000","11940,000","1","platná",
"Z20233857","5.6.2023 11:08:07","51662787","KASON, s.r.o.","Slovenská republika","9951,680","20,000","11942,020","2","platná",
"Z20234205","9.6.2023 9:34:28","51662787","KASON, s.r.o.","Slovenská republika","749,910","20,000","899,890","2","platná",
"Z20234205","9.6.2023 9:11:18","41751477","Martin Gall - MG COMP","Slovenská republika","749,100","20,000","898,920","1","platná",
"Z20234242","8.6.2023 10:24:50","31396623","PYRA, spol. s r.o.","Slovenská republika","16920,000","20,000","20304,000","2","platná",
"Z20234242","12.6.2023 7:40:18","32529597","Štefan Nagy - FAN – AUTO ","Slovenská republika","16919,980","20,000","20303,980","1","platná",
"Z20234279","6.6.2023 8:44:38","34113924","MED - ART, spol. s r.o.","Slovenská republika","7719,790","10,000","8491,770","1","platná",
"Z20234279","6.6.2023 6:49:42","31625657","UNIPHARMA - 1.slovenská lekárnická akciová spoločnosť","Slovenská republika","7719,800","10,000","8491,780","2","platná",
"Z20234280","15.6.2023 8:57:03","31717802","INTRAVENA s.r.o.","Slovenská republika","4005,000","10,000","4405,500","2","platná",
"Z20234280","16.6.2023 8:54:29","34113924","MED - ART, spol. s r.o.","Slovenská republika","4000,000","10,000","4400,000","1","platná",
"Z20234367","5.6.2023 8:13:24","51662787","KASON, s.r.o.","Slovenská republika","18191,910","20,000","21830,290","2","platná",
"Z20234367","4.6.2023 19:22:26","27831345","XEVOS Solutions s.r.o.","Česká republika","18190,000","","18190,000","1","platná",
"Z20234436","4.6.2023 20:28:40","35843136","OfficeLand, s.r.o.","Slovenská republika","35347,000","20,000","42416,400","3","platná",
"Z20234436","5.6.2023 9:56:09","50345460","Kancelária SK s.r.o.","Slovenská republika","35300,000","20,000","42360,000","1","platná",
"Z20234436","5.6.2023 8:28:19","31331131","Štatistické a evidenčné vydavateľstvo tlačív, a.s.","Slovenská republika","35340,000","20,000","42408,000","2","platná",
"Z20234440","6.6.2023 13:42:40","45329478","ŠTÝL EU s.r.o.","Slovenská republika","3416,400","20,000","4099,680","1","platná",
"Z20234447","2.6.2023 8:00:19","46729445","IGGY-TRADE s.r.o.","Slovenská republika","6664,000","20,000","7996,800","1","platná",
"Z20234447","2.6.2023 9:39:41","31622666","EXIMA, spol. s r. o. ","Slovenská republika","6666,000","20,000","7999,200","3","platná",
"Z20234447","1.6.2023 16:26:37","52108210","a-max zmt, s.r.o.","Slovenská republika","6665,000","20,000","7998,000","2","platná",
"Z20234465","5.6.2023 13:32:23","45904341","AGILOR, s. r. o.","Slovenská republika","138412,500","20,000","166095,000","2","platná",
"Z20234465","2.6.2023 12:47:52","50412329","ESMO s. r. o.","Slovenská republika","138420,000","20,000","166104,000","3","platná",
"Z20234465","5.6.2023 14:05:32","31410952","MICROCOMP - Computersystém s r.o.","Slovenská republika","138400,000","20,000","166080,000","1","platná",
"Z20234465","6.6.2023 13:39:14","31344194","JURIGA spol. s r. o.","Slovenská republika","138427,530","20,000","166113,040","4","platná",
"Z20234481","1.6.2023 13:45:49","35760419","Asseco Central Europe, a. s.","Slovenská republika","85750,000","20,000","102900,000","1","platná",
"Z20234482","5.6.2023 14:17:18","31710549","STAPRO SLOVENSKO s.r.o.","Slovenská republika","41280,170","20,000","49536,210","1","platná",
"Z20234491","1.6.2023 20:52:31","14268035","Vladimír Janičina ELKO","Slovenská republika","517,000","20,000","620,400","1","platná",
