"VerejnyIdentifikatorZakazky","DatumPredlozeniaPonuky","Dodavatel_ICO","Dodavatel_ObchodnyNazov","Dodavatel_StatSidla","PredlozenaCenaBezDPH","SadzbaDPH","PredlozenaCenaSDPH","VyslednePoradie","StavKontraktacnejPonuky",
"Z201831509","19.2.2019 10:41:44","45960470","FINAL - CD Bratislava, spol. s r.o.","Slovenská republika","26362,000","20,000","31634,400","1","platná",
"Z201831509","18.2.2019 9:54:15","36639397","AUTO VIBA s.r.o.","Slovenská republika","26416,660","20,000","31699,990","4","platná",
"Z201831509","18.2.2019 14:35:29","51029570","JDK IMPORT s.r.o.","Slovenská republika","31650,000","","31650,000","2","platná",
"Z201831509","19.2.2019 11:56:35","36409022","UNICAR, s.r.o.","Slovenská republika","26416,000","20,000","31699,200","3","platná",
"Z201845200","18.2.2019 8:04:31","36547654","BEGA, s.r.o.","Slovenská republika","6011,500","20,000","7213,800","4","platná",
"Z201845200","18.2.2019 8:57:52","34113061","DAVID interier design, spol. s r.o.","Slovenská republika","6012,470","20,000","7214,970","7","platná",
"Z201845200","17.2.2019 20:55:34","36174874","KONIMPEX, spoločnosť s ručením obmedzeným","Slovenská republika","5800,000","20,000","6960,000","1","platná",
"Z201845200","18.2.2019 7:00:56","47511575","JALAPA s.r.o.","Slovenská republika","6011,990","20,000","7214,390","5","platná",
"Z201845200","13.2.2019 14:24:37","45630429","HOBLO, spol. s r.o.","Slovenská republika","6012,000","20,000","7214,400","6","platná",
"Z201845200","13.2.2019 15:43:44","36835463","DREVEX EU, s.r.o.","Slovenská republika","6012,490","20,000","7214,990","9","platná",
"Z201845200","15.2.2019 14:15:53","36320439","Daffer spol. s r. o.","Slovenská republika","5960,000","20,000","7152,000","2","platná",
"Z201845200","18.2.2019 8:53:50","33793131","Ing. Viera Riljaková - INTERIÉRY","Slovenská republika","6012,480","20,000","7214,980","8","platná",
"Z201845200","18.2.2019 9:01:38","47880775","Lucia Hucíková - ŠKOLÁĆIK MAJO","Slovenská republika","6000,000","20,000","7200,000","3","platná",
"Z201846658","13.2.2019 12:27:12","31344194","JURIGA spol. s r. o.","Slovenská republika","42514,670","20,000","51017,610","7","platná",
"Z201846658","13.2.2019 13:26:58","46010301","ACTE, s. r. o.","Slovenská republika","42440,000","20,000","50928,000","1","platná",
"Z201846658","13.2.2019 14:52:45","45310106","COPY PRINT GROUP, a.s.","Slovenská republika","42513,660","20,000","51016,390","4","platná",
"Z201846658","13.2.2019 10:16:41","30225582","DELTECH, a.s.","Slovenská republika","42513,670","20,000","51016,410","5","platná",
"Z201846658","13.2.2019 14:02:19","45310106","COPY PRINT GROUP, a.s.","Slovenská republika","35427,660","20,000","42513,190","","stiahnutá",
"Z201846658","13.2.2019 13:31:29","36487104","Next Team, s.r.o.","Slovenská republika","42500,000","20,000","51000,000","2","platná",
"Z201846658","13.2.2019 12:58:10","46631534","VOVA s.r.o. ","Slovenská republika","42514,500","20,000","51017,400","6","platná",
"Z201846658","13.2.2019 15:12:16","36556050","ITSK, s.r.o.","Slovenská republika","42513,650","20,000","51016,380","3","platná",
"Z201851646","3.2.2019 20:37:41","46450424","WDS Solutions s. r. o.","Slovenská republika","163800,000","20,000","196560,000","2","platná",
"Z201851646","1.2.2019 15:36:26","31344194","JURIGA spol. s r. o.","Slovenská republika","163899,000","20,000","196678,800","3","platná",
"Z201851646","4.2.2019 9:59:47","44240104","BOHUŠ ŠESTÁK s.r.o.","Slovenská republika","133500,000","20,000","160200,000","1","platná",
"Z201854303","7.2.2019 9:26:08","51865467","Stredoslovenská energetika, a. s.","Slovenská republika","29938,000","20,000","35925,600","2","platná",
"Z201854303","7.2.2019 8:36:47","35815256","Slovenský plynárenský priemysel, a.s.","Slovenská republika","34500,000","20,000","41400,000","4","platná",
"Z201854303","7.2.2019 8:40:06","43860125","Pow-en a.s.","Slovenská republika","35500,000","20,000","42600,000","6","platná",
"Z201854303","7.2.2019 8:40:05","46113177","Energie2, a.s.","Slovenská republika","33154,590","20,000","39785,510","3","platná",
"Z201854303","7.2.2019 9:11:52","36597007","BCF s.r.o.","Slovenská republika","26873,390","20,000","32248,070","1","platná",
"Z201854303","7.2.2019 9:24:13","35743565","MAGNA ENERGIA a.s.","Slovenská republika","34818,140","20,000","41781,770","5","platná",
"Z2019578","18.2.2019 19:19:24","35757663","BELT SLOVAKIA s.r.o.","Slovenská republika","66866,050","20,000","80239,260","1","platná",
"Z2019579","1.2.2019 7:17:20","36851264","ELKOPLAST Slovakia s.r.o.","Slovenská republika","17083,210","20,000","20499,850","4","platná",
"Z20191052","1.2.2019 13:20:33","36793752","NJL s.r.o.","Slovenská republika","2462,500","20,000","2955,000","1","platná",
"Z20191435","8.2.2019 8:32:11","50293893","Škola.sk, s. r. o.","Slovenská republika","43965,500","20,000","52758,600","3","platná",
"Z20191435","8.2.2019 11:31:03","36428353","Železiarstvo HAMMER, s.r.o.","Slovenská republika","43965,530","20,000","52758,640","4","platná",
