"VerejnyIdentifikatorZakazky","DatumPredlozeniaPonuky","Dodavatel_ICO","Dodavatel_ObchodnyNazov","Dodavatel_StatSidla","PredlozenaCenaBezDPH","SadzbaDPH","PredlozenaCenaSDPH","VyslednePoradie","StavKontraktacnejPonuky",
"Z201646122","16.3.2017 7:41:19","44857187","CORA GASTRO s.r.o.","Slovenská republika","1839,000","","","1","platná",
"Z201646122","15.3.2017 10:55:24","17311454","KEKO TRADING spol. s r.o.","Slovenská republika","1839,990","","","2","platná",
"Z20171331","14.3.2017 11:40:42","31328695","Edenred Slovakia, s. r. o. ","Slovenská republika","8797,000","","","1","platná",
"Z20171331","13.3.2017 16:08:51","47079690","GGFS s.r.o. ","Slovenská republika","8799,000","","","3","platná",
"Z20171331","14.3.2017 9:51:12","36391000","DOXX - Stravné lístky, spol. s r.o.","Slovenská republika","8798,000","","","2","platná",
"Z20171331","13.3.2017 13:34:21","31396674","LE CHEQUE DEJEUNER s.r.o.","Slovenská republika","8800,000","","","4","platná",
"Z20174003","8.3.2017 5:25:59","47760265","Artspect spol. s r.o.","Slovenská republika","8250,000","20,000","9900,000","3","platná",
"Z20174003","8.3.2017 7:56:26","36422363","REAL INVENT, s.r.o.","Slovenská republika","8232,000","20,000","9878,400","2","platná",
"Z20174003","8.3.2017 8:39:56","34140328","BASCO SK, s.r.o.","Slovenská republika","8231,990","20,000","9878,390","1","platná",
"Z20175193","2.3.2017 10:47:07","33229627","Ing. František Javorík","Slovenská republika","579,000","","","1","platná",
"Z20175193","6.3.2017 13:59:10","36556050","ITSK, s.r.o.","Slovenská republika","580,000","","","2","platná",
"Z20175371","17.3.2017 12:58:37","50530950","JRK Slovensko s.r.o.","Slovenská republika","","","26840,000","1","platná",
"Z20175438","1.3.2017 9:37:09","13959603","Juraj Spišák - Majster Papier","Slovenská republika","754,000","","","1","platná",
"Z20175438","1.3.2017 9:43:51","31344194","JURIGA spol. s r. o.","Slovenská republika","756,000","","","3","platná",
"Z20175438","1.3.2017 9:27:16","35908076","VICOM  s.r.o.","Slovenská republika","755,000","","","2","platná",
"Z20175450","1.3.2017 7:59:54","34102787","HygoLand s.r.o.","Slovenská republika","1459,000","","","1","platná",
"Z20175462","1.3.2017 12:17:04","31621589","LORIKA Slovakia s.r.o.","Slovenská republika","5800,000","","","1","platná",
"Z20175462","1.3.2017 9:31:34","35908076","VICOM  s.r.o.","Slovenská republika","5999,000","","","3","platná",
"Z20175462","1.3.2017 9:50:03","31344194","JURIGA spol. s r. o.","Slovenská republika","6000,000","","","4","platná",
"Z20175667","1.3.2017 8:45:24","50041592","LEGUSEM pt, a.s.","Slovenská republika","334,500","20,000","401,400","3","platná",
"Z20175667","8.3.2017 10:59:55","31428045","TOVOCHEM spol. s r.o.","Slovenská republika","319,000","20,000","382,800","1","platná",
"Z20175667","8.3.2017 8:38:14","36862126","AGROFERT, a. s., organizačná zložka Agrochémia ","Slovenská republika","334,000","20,000","400,800","2","platná",
"Z20175847","14.3.2017 7:42:39","36224022","TEKOO Slovakia, s.r.o. ","Slovenská republika","8700,000","","","1","platná",
"Z20175847","13.3.2017 13:21:41","43555811","Ľubica Križanová - Veľkoobchod OZ","Slovenská republika","8790,000","","","2","platná",
"Z20175852","9.3.2017 8:05:05","31412955","Záhorácke pekárne a cukrárne, a.s.","Slovenská republika","5000,000","","","1","platná",
"Z20175880","8.3.2017 12:59:54","31428045","TOVOCHEM spol. s r.o.","Slovenská republika","359,970","20,000","431,970","2","platná",
"Z20175880","8.3.2017 8:35:28","36862126","AGROFERT, a. s., organizačná zložka Agrochémia ","Slovenská republika","360,000","20,000","432,000","3","platná",
"Z20175880","1.3.2017 8:37:21","50041592","LEGUSEM pt, a.s.","Slovenská republika","359,500","20,000","431,400","1","platná",
"Z20175883","8.3.2017 8:28:31","36862126","AGROFERT, a. s., organizačná zložka Agrochémia ","Slovenská republika","260,000","20,000","312,000","2","platná",
"Z20175911","16.3.2017 14:27:57","34099514","MIK, s.r.o. ","Slovenská republika","8549,000","","","1","platná",
"Z20175911","16.3.2017 13:08:42","36059056","POZANA MÄSO s.r.o. ","Slovenská republika","8550,000","","","2","platná",
"Z20175913","14.3.2017 7:49:59","31571697","GLOBUS spol. s r.o.","Slovenská republika","2849,990","20,000","3419,990","1","platná",
"Z20175913","14.3.2017 7:49:30","36324124","DEMIFOOD spol. s r.o.","Slovenská republika","3400,000","20,000","4080,000","2","platná",
"Z20175913","10.3.2017 6:27:04","31428819","MABONEX SLOVAKIA spol. s r.o. ","Slovenská republika","3420,000","20,000","4104,000","3","platná",
"Z20176024","23.3.2017 9:17:19","31344194","JURIGA spol. s r. o.","Slovenská republika","35396,650","20,000","42475,980","6","platná",
