"VerejnyIdentifikatorZakazky","DatumPredlozeniaPonuky","Dodavatel_ICO","Dodavatel_ObchodnyNazov","Dodavatel_StatSidla","PredlozenaCenaBezDPH","SadzbaDPH","PredlozenaCenaSDPH","VyslednePoradie","StavKontraktacnejPonuky",
"Z2022317","8.1.2023 17:31:51","44210531","ESAT, s.r.o.","Slovenská republika","9615,000","20,000","11538,000","1","platná",
"Z202214494","12.1.2023 17:41:03","46492054","Aspironix s.r.o., organizačná zložka","Slovenská republika","19772,700","10,000","21749,970","1","platná",
"Z202214496","2.1.2023 10:32:36","48257591","IXPERTA s. r. o., organizačná zložka","Slovenská republika","13317,000","20,000","15980,400","1","platná",
"Z202215428","2.1.2023 10:37:07","51801671","PAM fruit s.r.o.","Slovenská republika","5710,000","","5719,000","1","platná",
"Z202215429","2.1.2023 10:36:07","51801671","PAM fruit s.r.o.","Slovenská republika","61190,000","","61199,000","1","platná",
"Z202215441","3.1.2023 11:46:00","46178767","Domisoft s.r.o.","Slovenská republika","2228,000","20,000","2673,600","1","platná",
"Z202215510","2.1.2023 7:46:05","50187325","NORDIS Trade, spol. s r.o.","Slovenská republika","52649,990","20,000","63179,990","2","platná",
"Z202215510","9.1.2023 20:56:33","47719150","Perfect Distribution a. s. - organizačná zložka","Slovenská republika","52583,330","20,000","63100,000","1","platná",
"Z202215510","10.1.2023 8:59:45","34101110","BETRIX, s.r.o.","Slovenská republika","52650,980","20,000","63181,180","4","platná",
"Z202215511","23.1.2023 9:45:50","31332277","KORATEX a. s.","Slovenská republika","24999,990","20,000","29999,990","1","platná",
"Z202215511","19.1.2023 20:12:23","51949750","JStore, s. r. o.","Slovenská republika","25000,000","20,000","30000,000","2","platná",
"Z202215556","9.1.2023 14:42:44","36547654","BEGA, s.r.o.","Slovenská republika","78459,000","20,000","94150,800","6","platná",
"Z202215556","10.1.2023 8:37:28","36740870","ALEZA INTERIER, s.r.o.","Slovenská republika","78455,000","20,000","94146,000","5","platná",
"Z202215556","16.1.2023 10:01:53","36174874","KONIMPEX, spoločnosť s ručením obmedzeným","Slovenská republika","78450,000","20,000","94140,000","4","platná",
"Z202215556","17.1.2023 8:33:59","47454547","MONASTER, s.r.o.","Slovenská republika","78440,000","20,000","94128,000","2","platná",
"Z202215556","16.1.2023 11:24:30","47131705","EKOMA - design, a.s.","Slovenská republika","78459,990","20,000","94151,990","8","platná",
"Z202215556","16.1.2023 14:47:08","31396488","FALCO SLOVAKIA s.r.o.","Slovenská republika","78459,900","20,000","94151,880","7","platná",
"Z202215556","16.1.2023 9:22:29","36022331","NABIMEX, s.r.o.","Slovenská republika","78460,000","20,000","94152,000","9","platná",
"Z202215556","17.1.2023 8:36:22","35684038","CODUM s.r.o.","Slovenská republika","78415,000","20,000","94098,000","1","platná",
"Z202215556","17.1.2023 8:41:44","31402623","INTERCHAIR s.r.o.","Slovenská republika","78444,200","20,000","94133,040","3","platná",
"Z202215576","2.1.2023 8:26:39","36428353","Železiarstvo HAMMER, s.r.o.","Slovenská republika","2082,080","20,000","2498,500","3","platná",
