"VerejnyIdentifikatorZakazky","DatumPredlozeniaPonuky","Dodavatel_ICO","Dodavatel_ObchodnyNazov","Dodavatel_StatSidla","PredlozenaCenaBezDPH","SadzbaDPH","PredlozenaCenaSDPH","VyslednePoradie","StavKontraktacnejPonuky",
"Z20199897","5.8.2019 10:54:37","36426041","PC SEMA, s.r.o.","Slovenská republika","69433,100","20,000","83319,720","2","platná",
"Z20199897","15.8.2019 22:52:18","36588831","TOPLIGHT, s.r.o.","Slovenská republika","69433,000","20,000","83319,600","1","platná",
"Z201919914","16.8.2019 12:57:20","36370053","SELVIT, spol. s r.o.","Slovenská republika","61416,660","20,000","73699,990","1","platná",
"Z201919914","7.8.2019 14:43:25","36370053","SELVIT, spol. s r.o.","Slovenská republika","61599,180","20,000","73919,020","","stiahnutá",
"Z201919914","7.8.2019 9:16:39","44253516","JKBOZ s. r. o.","Slovenská republika","61683,330","20,000","74020,000","4","platná",
"Z201919914","7.8.2019 10:27:46","36531774","MEDIS Nitra, spol. s r.o.","Slovenská republika","61600,000","20,000","73920,000","3","platná",
"Z201919914","12.8.2019 10:16:41","00613606","EGAMED, spol. s r.o.","Slovenská republika","61500,000","20,000","73800,000","2","platná",
"Z201921506","28.8.2019 9:28:42","48338826","all4print, s.r.o.","Slovenská republika","22666,660","20,000","27199,990","1","platná",
"Z201921506","30.8.2019 13:15:42","31344194","JURIGA spol. s r. o.","Slovenská republika","22667,260","20,000","27200,710","4","platná",
"Z201921904","8.8.2019 12:44:55","30223288","KLS spol. s r.o.","Slovenská republika","8299,000","20,000","9958,800","2","platná",
"Z201921904","8.8.2019 14:13:39","36547654","BEGA, s.r.o.","Slovenská republika","8298,000","20,000","9957,600","1","platná",
"Z201921904","9.8.2019 9:36:16","36022331","NABIMEX, s.r.o.","Slovenská republika","8299,300","20,000","9959,160","3","platná",
"Z201921953","7.8.2019 13:55:07","35777885","Hauerland spol. s r.o.","Slovenská republika","5859,000","20,000","7030,800","1","platná",
"Z201921953","5.8.2019 8:41:23","36650641","Anatex, s.r.o.","Slovenská republika","5859,600","20,000","7031,520","2","platná",
"Z201922038","2.8.2019 12:50:12","31344194","JURIGA spol. s r. o.","Slovenská republika","1849,990","20,000","2219,990","5","platná",
"Z201922038","5.8.2019 8:11:25","35891866","CLEAN TONERY, s.r.o.","Slovenská republika","1849,980","20,000","2219,980","4","platná",
"Z201922038","6.8.2019 7:05:36","35755989","LASER servis, spol. s.r.o. ","Slovenská republika","1848,300","20,000","2217,960","2","platná",
"Z201922038","1.8.2019 14:10:55","48338826","all4print, s.r.o.","Slovenská republika","1850,000","20,000","2220,000","6","platná",
"Z201922038","1.8.2019 21:51:13","36426041","PC SEMA, s.r.o.","Slovenská republika","1849,000","20,000","2218,800","3","platná",
"Z201922038","5.8.2019 8:24:58","26931664","DAMEDIS, s.r.o.","Česká republika","1800,000","20,000","2160,000","1","platná",
"Z201922328","6.8.2019 0:13:28","45329478","ŠTÝL EU s.r.o.","Slovenská republika","832,160","20,000","998,590","2","platná",
"Z201922384","5.8.2019 8:15:14","31625657","UNIPHARMA - 1.slovenská lekárnická akciová spoločnosť","Slovenská republika","7900,000","10,000","8690,000","1","platná",
"Z201922436","16.8.2019 6:45:16","35795808","DIEBOLD NIXDORF s.r.o.","Slovenská republika","12495,830","20,000","14995,000","2","platná",
"Z201922436","16.8.2019 9:55:55","50687115","HENRYSO, s.r.o.","Slovenská republika","12499,910","20,000","14999,890","3","platná",
"Z201922550","7.8.2019 13:59:16","35745207","COMSIT BRATISLAVA s.r.o.","Slovenská republika","710,000","20,000","852,000","1","platná",
"Z201922748","1.8.2019 15:07:14","46729429","Unique Medical s. r. o.","Slovenská republika","79949,000","20,000","95938,800","3","platná",
"Z201922846","1.8.2019 7:26:52","35755989","LASER servis, spol. s.r.o. ","Slovenská republika","10465,250","20,000","12558,300","3","platná",
"Z201922878","5.8.2019 7:42:22","50197975","Surgitech s. r. o.","Slovenská republika","134300,000","20,000","161160,000","1","platná",
"Z201923046","1.8.2019 16:45:46","45960470","FINAL - CD Bratislava, spol. s r.o.","Slovenská republika","30161,670","20,000","36194,010","1","platná",
"Z201923054","1.8.2019 7:57:19","36056553","ARBE s.r.o.","Slovenská republika","72160,000","20,000","86592,000","1","platná",
"Z201923127","9.8.2019 8:19:55","35891866","CLEAN TONERY, s.r.o.","Slovenská republika","49,990","20,000","59,990","2","platná",
"Z201923127","9.8.2019 9:18:01","43818030","DD21 s.r.o.","Slovenská republika","49,980","20,000","59,980","1","platná",
"Z201923127","7.8.2019 16:37:39","31344194","JURIGA spol. s r. o.","Slovenská republika","50,000","20,000","60,000","3","platná",
"Z201923133","1.8.2019 9:31:24","47719150","Perfect Distribution a. s. - organizačná zložka","Slovenská republika","68675,000","20,000","82410,000","3","platná",
"Z201923133","1.8.2019 10:53:11","33126500","Ing. Ladislav Ivanics  IL - MED","Slovenská republika","68674,000","20,000","82408,800","2","platná",
"Z201923185","1.8.2019 8:57:59","33768897","PhDr. Gabriela Spišáková - Majster Papier","Slovenská republika","7495,000","20,000","8994,000","1","platná",
"Z201923185","1.8.2019 7:34:19","35908076","VICOM  s.r.o.","Slovenská republika","7506,000","20,000","9007,200","3","platná",
"Z201923188","1.8.2019 7:26:18","17692806","Štefan Remeň REMA","Slovenská republika","28500,000","20,000","34200,000","1","platná",
"Z201923197","2.8.2019 7:50:16","17147522","RYBA Košice spol.s.r.o.","Slovenská republika","9496,000","20,000","11395,200","4","platná",
"Z201923197","2.8.2019 8:02:10","34152199","Bidfood Slovakia s. r. o.","Slovenská republika","9499,000","20,000","11398,800","6","platná",
"Z201923197","4.8.2019 21:57:49","31319017","F R I K A S s.r.o.","Slovenská republika","7900,000","20,000","9480,000","1","platná",
"Z201923199","8.8.2019 9:57:04","22604146","Ing. Dušan Filimonov - ACAPO","Slovenská republika","12998,000","20,000","15597,600","1","platná",
"Z201923199","7.8.2019 10:14:50","34242228","Lindák Rastislav - NILTEX","Slovenská republika","12999,000","20,000","15598,800","2","platná",
"Z201923199","6.8.2019 9:42:10","22604146","Ing. Dušan Filimonov - ACAPO","Slovenská republika","13000,000","20,000","15600,000","","stiahnutá",
"Z201923209","8.8.2019 10:57:44","51865467","Stredoslovenská energetika, a. s.","Slovenská republika","36585,000","20,000","43902,000","1","platná",
"Z201923209","9.8.2019 9:03:46","44291809","innogy Slovensko s. r. o.","Slovenská republika","38000,000","20,000","45600,000","2","platná",
"Z201923209","9.8.2019 8:11:17","50060872","MFGK Slovakia s. r. o.","Slovenská republika","39800,000","20,000","47760,000","3","platná",
"Z201923209","8.8.2019 14:21:51","46113177","Energie2, a.s.","Slovenská republika","39981,900","20,000","47978,280","4","platná",
"Z201923209","8.8.2019 13:04:27","35743565","MAGNA ENERGIA a.s.","Slovenská republika","39994,320","20,000","47993,180","5","platná",
"Z201923209","7.8.2019 11:56:19","35815256","Slovenský plynárenský priemysel, a.s.","Slovenská republika","39995,000","20,000","47994,000","6","platná",
"Z201923211","1.8.2019 7:27:48","36369365","TOMIRTECH, s. r. o.","Slovenská republika","412,440","20,000","494,930","2","platná",
"Z201923211","1.8.2019 9:56:21","36428353","Železiarstvo HAMMER, s.r.o.","Slovenská republika","412,420","20,000","494,900","1","platná",
"Z201923221","12.8.2019 9:48:47","35891866","CLEAN TONERY, s.r.o.","Slovenská republika","1047,500","20,000","1257,000","5","platná",
"Z201923221","12.8.2019 7:21:42","35755989","LASER servis, spol. s.r.o. ","Slovenská republika","1047,630","20,000","1257,160","6","platná",
"Z201923221","12.8.2019 9:59:42","43818030","DD21 s.r.o.","Slovenská republika","1043,000","20,000","1251,600","2","platná",
"Z201923235","27.8.2019 9:06:31","45262543","GRAFITEC SLOVAKIA GROUP s. r. o.","Slovenská republika","14620,000","20,000","17544,000","1","platná",
"Z201923272","1.8.2019 23:25:40","51662787","KASON, s.r.o.","Slovenská republika","1099,910","20,000","1319,890","2","platná",
"Z201923315","5.8.2019 8:13:39","36556050","ITSK, s.r.o.","Slovenská republika","890,910","20,000","1069,090","2","platná",
"Z201923342","1.8.2019 13:45:01","51026414","JNL s.r.o.","Slovenská republika","14154,100","20,000","16984,920","4","platná",
"Z201923342","1.8.2019 16:58:46","22604146","Ing. Dušan Filimonov - ACAPO","Slovenská republika","14000,000","20,000","16800,000","2","platná",
"Z201923342","2.8.2019 7:21:26","43959954","KORAKO plus, s. r. o.","Slovenská republika","13999,000","20,000","16798,800","1","platná",
"Z201923351","2.8.2019 11:16:01","31734553","NORWIT SLOVAKIA, spol. s r. o","Slovenská republika","165830,000","20,000","198996,000","1","platná",
"Z201923352","2.8.2019 15:11:53","31700438","WINTEX s.r.o. Vranov nad Topľou","Slovenská republika","38332,500","20,000","45999,000","3","platná",
