"VerejnyIdentifikatorZakazky","DatumPredlozeniaPonuky","Dodavatel_ICO","Dodavatel_ObchodnyNazov","Dodavatel_StatSidla","PredlozenaCenaBezDPH","SadzbaDPH","PredlozenaCenaSDPH","VyslednePoradie","StavKontraktacnejPonuky",
"Z2020716","2.3.2020 11:06:53","11906022","Marián Šupa","Slovenská republika","9990,000","20,000","11988,000","4","platná",
"Z2020716","3.3.2020 7:32:40","46344012","TagriS s.r.o.","Slovenská republika","9988,990","20,000","11986,790","2","platná",
"Z2020716","2.3.2020 12:54:32","36415685","MERKUR SLOVAKIA,s.r.o.","Slovenská republika","9989,000","20,000","11986,800","3","platná",
"Z2020716","5.3.2020 14:13:26","36498548","ŠTÝL - IVANOV s.r.o.","Slovenská republika","9988,330","20,000","11986,000","1","platná",
"Z20201427","5.3.2020 14:05:35","31681051","MEVA-SK s.r.o. Rožňava","Slovenská republika","7499,000","20,000","8998,800","2","platná",
"Z20201427","2.3.2020 11:47:48","17682258","FEREX, s.r.o.","Slovenská republika","7500,000","20,000","9000,000","4","platná",
"Z20201427","4.3.2020 7:33:41","36851264","ELKOPLAST Slovakia s.r.o.","Slovenská republika","7499,170","20,000","8999,010","3","platná",
"Z20201427","9.3.2020 9:22:16","46920765","UNIKOV NITRA, s.r.o. ","Slovenská republika","7490,000","20,000","8988,000","1","platná",
"Z20201704","2.3.2020 13:06:09","35744723","RWA SLOVAKIA, spol. s r.o.","Slovenská republika","10198,000","20,000","12237,600","1","platná",
"Z20202244","4.3.2020 21:51:03","47899948","X logistics, s.r.o.","Slovenská republika","14036,910","20,000","16844,290","2","platná",
"Z20202567","3.3.2020 9:17:41","43850863","A-PEMA, s. r. o.","Slovenská republika","3820,000","20,000","4584,000","2","platná",
"Z20202567","3.3.2020 10:29:08","35684038","CODUM s.r.o.","Slovenská republika","3819,000","20,000","4582,800","1","platná",
"Z20202567","4.3.2020 10:37:52","36022331","NABIMEX, s.r.o.","Slovenská republika","6249,450","20,000","7499,340","6","platná",
"Z20202567","5.3.2020 15:04:36","36547654","BEGA, s.r.o.","Slovenská republika","6000,000","20,000","7200,000","3","platná",
"Z20202594","11.3.2020 8:59:48","35731851","IMPA Bratislava, a.s.","Slovenská republika","68333,000","20,000","81999,600","2","platná",
"Z20202594","11.3.2020 8:59:52","35860251","RODEX CAR, s.r.o. ","Slovenská republika","61592,460","20,000","73910,950","1","platná",
"Z20202594","10.3.2020 7:31:06","35728311","AUTOPOLIS, a.s.","Slovenská republika","71533,330","20,000","85840,000","3","platná",
"Z20202597","11.3.2020 9:29:52","35728311","AUTOPOLIS, a.s.","Slovenská republika","13991,670","20,000","16790,010","1","platná",
"Z20202603","11.3.2020 10:29:54","35728311","AUTOPOLIS, a.s.","Slovenská republika","11745,830","20,000","14095,000","1","platná",
"Z20202604","11.3.2020 8:57:31","31607713","SECO AUTOTRANS s.r.o.","Slovenská republika","15414,000","20,000","18496,800","3","platná",
"Z20202604","11.3.2020 10:59:53","35860251","RODEX CAR, s.r.o. ","Slovenská republika","15098,360","20,000","18118,030","1","platná",
"Z20202604","11.3.2020 10:59:58","35728311","AUTOPOLIS, a.s.","Slovenská republika","15316,670","20,000","18380,010","2","platná",
"Z20202606","11.3.2020 11:29:53","35860251","RODEX CAR, s.r.o. ","Slovenská republika","14822,640","20,000","17787,170","2","platná",
"Z20202606","11.3.2020 11:29:55","35728311","AUTOPOLIS, a.s.","Slovenská republika","14800,000","20,000","17760,000","1","platná",
