"VerejnyIdentifikatorZakazky","DatumPredlozeniaPonuky","Dodavatel_ICO","Dodavatel_ObchodnyNazov","Dodavatel_StatSidla","PredlozenaCenaBezDPH","SadzbaDPH","PredlozenaCenaSDPH","VyslednePoradie","StavKontraktacnejPonuky",
"Z20232789","2.5.2023 13:12:26","31636837","A.R.C., spol. s r.o.","Slovenská republika","210400,000","20,000","252480,000","2","platná",
"Z20232789","3.5.2023 9:42:52","36000124","HAKOM, s.r.o., ","Slovenská republika","210376,000","20,000","252451,200","1","platná",
"Z20233060","2.5.2023 8:46:37","45329478","ŠTÝL EU s.r.o.","Slovenská republika","8035,080","20,000","9642,100","3","platná",
"Z20233060","2.5.2023 8:11:35","36428353","Železiarstvo HAMMER, s.r.o.","Slovenská republika","8035,110","20,000","9642,130","5","platná",
"Z20233061","2.5.2023 8:09:14","18049401","AG NÁRADIE - AGRODEAL, s.r.o.","Slovenská republika","4367,060","20,000","5240,470","3","platná",
"Z20233061","2.5.2023 9:04:34","31659551","COMMERC SERVICE spol. s r.o.","Slovenská republika","4367,000","20,000","5240,400","2","platná",
"Z20233091","2.5.2023 8:33:20","41751477","Martin Gall - MG COMP","Slovenská republika","6208,330","20,000","7450,000","4","platná",
"Z20233091","2.5.2023 23:29:28","53706587","LIsyst s.r.o.","Slovenská republika","6200,000","20,000","7440,000","3","platná",
"Z20233091","3.5.2023 9:34:10","35891866","CLEAN TONERY, s.r.o.","Slovenská republika","6249,000","20,000","7498,800","5","platná",
"Z20233091","3.5.2023 9:46:50","52081061","HS technology s.r.o.","Slovenská republika","6249,910","20,000","7499,890","7","platná",
"Z20233091","2.5.2023 9:13:04","31344194","JURIGA spol. s r. o.","Slovenská republika","6249,990","20,000","7499,990","8","platná",
"Z20233111","3.5.2023 21:33:04","52081061","HS technology s.r.o.","Slovenská republika","1013,910","20,000","1216,690","4","platná",
"Z20233111","3.5.2023 21:02:19","46360379","RIZNER s. r. o.","Slovenská republika","1013,920","20,000","1216,700","5","platná",
"Z20233112","2.5.2023 15:49:32","35832274","BATTEX Slovakia, s.r.o.","Slovenská republika","323,300","20,000","387,960","2","platná",
"Z20233113","3.5.2023 11:46:47","36821951","ANUR s.r.o.","Slovenská republika","236,700","20,000","284,040","2","platná",
"Z20233113","3.5.2023 10:50:25","31337538","FARLESK spol. s r.o.","Slovenská republika","237,500","20,000","285,000","3","platná",
"Z20233113","4.5.2023 6:02:14","53103092","Mário Drahoš","Slovenská republika","235,000","20,000","282,000","1","platná",
"Z20233115","3.5.2023 21:03:08","46360379","RIZNER s. r. o.","Slovenská republika","1861,850","20,000","2234,220","2","platná",
"Z20233115","3.5.2023 18:15:24","52081061","HS technology s.r.o.","Slovenská republika","1861,860","20,000","2234,230","3","platná",
"Z20233127","3.5.2023 0:35:33","32529597","Štefan Nagy - FAN – AUTO ","Slovenská republika","21500,000","20,000","25800,000","1","platná",
"Z20233133","2.5.2023 11:50:37","06680429","SPORTBART, s.r.o.","Česká republika","4837,000","20,000","5804,400","1","platná",
"Z20233135","2.5.2023 11:02:29","35787473","JUTEX - Contract, s.r.o. ","Slovenská republika","3190,000","20,000","3828,000","2","platná",
"Z20233135","2.5.2023 15:45:42","36054852","MRK CONTRACT, k. s.","Slovenská republika","3000,000","20,000","3600,000","1","platná",
"Z20233139","2.5.2023 11:10:22","36428353","Železiarstvo HAMMER, s.r.o.","Slovenská republika","3894,770","20,000","4673,730","3","platná",
