"VerejnyIdentifikatorZakazky","DatumPredlozeniaPonuky","Dodavatel_ICO","Dodavatel_ObchodnyNazov","Dodavatel_StatSidla","PredlozenaCenaBezDPH","SadzbaDPH","PredlozenaCenaSDPH","VyslednePoradie","StavKontraktacnejPonuky",
"Z201823780","4.9.2018 16:10:51","36171522","GASTMA, s.r.o.","Slovenská republika","47890,000","20,000","57468,000","1","platná",
"Z201823780","4.9.2018 15:25:12","36554219","PekaStroj s.r.o.","Slovenská republika","48370,000","20,000","58044,000","2","platná",
"Z201824109","4.9.2018 16:11:41","36171522","GASTMA, s.r.o.","Slovenská republika","7650,000","20,000","9180,000","2","platná",
"Z201824109","4.9.2018 16:36:52","34139435","ALVEX, spol. sr.o.","Slovenská republika","7649,000","20,000","9178,800","1","platná",
"Z201824109","4.9.2018 15:22:53","36554219","PekaStroj s.r.o.","Slovenská republika","7680,000","20,000","9216,000","3","platná",
"Z201829209","3.9.2018 8:41:35","35891866","CLEAN TONERY, s.r.o.","Slovenská republika","4049,500","","","2","platná",
"Z201830085","11.9.2018 11:58:35","36420212","Fibris, s. r. o.","Slovenská republika","24000,000","20,000","28800,000","3","platná",
"Z201830085","13.9.2018 12:59:57","35954612","Slovanet, a. s. ","Slovenská republika","23997,000","20,000","28796,400","1","platná",
"Z201830085","13.9.2018 12:30:11","35763469","Slovak Telekom, a.s.","Slovenská republika","23999,000","20,000","28798,800","2","platná",
"Z201831123","14.9.2018 9:41:29","31331785","RICOH Slovakia s.r.o.","Slovenská republika","69800,000","","","1","platná",
"Z201831123","11.9.2018 22:21:52","36424285","XO corp. s. r. o.","Slovenská republika","71334,000","","","6","platná",
"Z201831123","12.9.2018 13:42:50","35755989","LASER servis, spol. s.r.o. ","Slovenská republika","71334,850","","","7","platná",
"Z201831123","13.9.2018 10:26:37","45310106","COPY PRINT GROUP, a.s.","Slovenská republika","71330,000","","","3","platná",
"Z201831123","12.9.2018 8:03:05","36617458","C.solution s.r.o.","Slovenská republika","71333,000","","","4","platná",
"Z201831123","11.9.2018 20:05:54","45272816","CPO s.r.o. ","Slovenská republika","71335,000","","","9","platná",
"Z201831123","12.9.2018 11:15:57","43818030","DD21 s.r.o.","Slovenská republika","71290,000","","","2","platná",
"Z201831123","13.9.2018 12:33:54","36487104","Next Team, s.r.o.","Slovenská republika","71333,500","","","5","platná",
"Z201831123","13.9.2018 16:13:20","31344194","JURIGA spol. s r. o.","Slovenská republika","71334,990","","","8","platná",
"Z201832703","11.9.2018 8:48:00","50687115","HENRYSO, s.r.o.","Slovenská republika","9434,140","20,000","11320,970","3","platná",
"Z201832703","11.9.2018 8:57:37","43206735","Pavel Scholtz","Slovenská republika","9432,000","20,000","11318,400","1","platná",
"Z201832703","11.9.2018 8:32:11","36013978","mediatip.sk, s. r. o.","Slovenská republika","9433,330","20,000","11320,000","2","platná",
"Z201833543","11.9.2018 9:16:17","31324932","EUROPEA group, spol. s r.o.","Slovenská republika","","","14638,000","1","platná",
"Z201833543","11.9.2018 9:52:09","45329478","ŠTÝL EU s.r.o.","Slovenská republika","","","14638,100","2","platná",
"Z201833664","4.9.2018 8:28:56","31625657","UNIPHARMA - 1.slovenská lekárnická akciová spoločnosť","Slovenská republika","14496,000","10,000","15945,600","1","platná",
"Z201834477","2.9.2018 17:43:01","36353353","LAST MILE, spol. s r.o.","Slovenská republika","56199,000","20,000","67438,800","2","platná",
"Z201834477","3.9.2018 7:29:29","31405851","Scheidt & Bachmann Slovensko s.r.o.","Slovenská republika","56198,000","20,000","67437,600","1","platná",
"Z201834569","3.9.2018 9:04:36","36444481","EKOAUTO s.r.o. Bardejov","Slovenská republika","72397,000","20,000","86876,400","1","platná",
"Z201834988","10.9.2018 9:46:09","35954612","Slovanet, a. s. ","Slovenská republika","55800,000","20,000","66960,000","1","platná",
"Z201834988","6.9.2018 9:01:00","36396222","AUTOCONT s.r.o.","Slovenská republika","56000,000","20,000","67200,000","3","platná",
"Z201834988","10.9.2018 9:52:11","31344194","JURIGA spol. s r. o.","Slovenská republika","55999,990","20,000","67199,990","2","platná",
"Z201835203","3.9.2018 14:25:57","32687699","Ing. Ľudovít Paulina MIPA","Slovenská republika","350,000","20,000","420,000","1","platná",
"Z201835247","3.9.2018 9:53:54","31344194","JURIGA spol. s r. o.","Slovenská republika","50800,000","20,000","60960,000","2","platná",
"Z201835295","6.9.2018 8:20:53","31628605","Xepap, spol. s r. o.","Slovenská republika","51096,010","20,000","61315,210","4","platná",
"Z201835295","5.9.2018 10:03:00","31344194","JURIGA spol. s r. o.","Slovenská republika","51096,170","20,000","61315,410","6","platná",
"Z201835295","6.9.2018 6:38:58","46340998","Ing. Petra Spišáková - Majster Papier","Slovenská republika","51096,000","20,000","61315,200","3","platná",
