"VerejnyIdentifikatorZakazky","DatumPredlozeniaPonuky","Dodavatel_ICO","Dodavatel_ObchodnyNazov","Dodavatel_StatSidla","PredlozenaCenaBezDPH","SadzbaDPH","PredlozenaCenaSDPH","VyslednePoradie","StavKontraktacnejPonuky",
"Z201538170","8.1.2016 13:19:39","36182061","EUROSPAN, s.r.o.","Slovenská republika","15000,000","20,000","18000,000","14","platná",
"Z201538170","10.1.2016 16:55:40","36347965","Stavebné profily s.r.o.","Slovenská republika","14990,000","20,000","17988,000","13","platná",
"Z201538170","12.1.2016 13:40:43","47488565","Mitru , s.r.o.","Slovenská republika","10631,000","20,000","12757,200","2","platná",
"Z201538170","12.1.2016 13:40:55","36174874","KONIMPEX, spoločnosť s ručením obmedzeným","Slovenská republika","10590,000","20,000","12708,000","1","platná",
"Z201538170","12.1.2016 13:40:53","36580627","CHEOPS nábytok, s.r.o.","Slovenská republika","12900,000","20,000","15480,000","8","platná",
"Z201538170","12.1.2016 13:40:58","45630429","HOBLO, spol. s r.o.","Slovenská republika","14500,000","20,000","17400,000","10","platná",
"Z201538170","12.1.2016 13:40:09","37375954","Pavel Vozárik STOLVO - stolárska výroba","Slovenská republika","14835,000","20,000","17802,000","12","platná",
"Z201538170","12.1.2016 13:39:59","36631906","ZOFF, spol.s r.o.","Slovenská republika","14833,000","20,000","17799,600","11","platná",
"Z201538170","12.1.2016 13:40:42","36418447","K - Ten KOVO, s.r.o.","Slovenská republika","11650,000","20,000","13980,000","6","platná",
"Z201538170","12.1.2016 13:40:44","47880775","Lucia Hucíková - ŠKOLÁĆIK MAJO","Slovenská republika","11600,000","20,000","13920,000","5","platná",
"Z201538170","12.1.2016 13:40:45","36547654","BEGA, s.r.o.","Slovenská republika","11583,300","20,000","13899,960","4","platná",
"Z201538170","12.1.2016 13:40:51","34140328","BASCO SK, s.r.o.","Slovenská republika","11496,000","20,000","13795,200","3","platná",
"Z201538170","12.1.2016 13:40:51","36022331","NABIMEX, s.r.o.","Slovenská republika","12499,000","20,000","14998,800","7","platná",
"Z201538170","12.1.2016 13:40:52","47760265","Artspect spol. s r.o.","Slovenská republika","14364,520","20,000","17237,420","9","platná",
"Z201538777","5.1.2016 23:17:26","36823112","A & M Trading s.r.o.","Slovenská republika","8066,000","20,000","9679,200","2","platná",
"Z201538777","11.1.2016 10:09:46","47760265","Artspect spol. s r.o.","Slovenská republika","8883,000","20,000","10659,600","3","platná",
"Z201538777","11.1.2016 9:09:48","36638404","ULTRAMED s.r.o.","Slovenská republika","8065,000","20,000","9678,000","1","platná",
"Z201539188","13.1.2016 17:56:51","44865414","EKOFIN Prešov, s.r.o. ","Slovenská republika","154,000","","154,000","1","platná",
"Z201539201","18.1.2016 11:59:18","47586222","Š-live s.r.o","Slovenská republika","33421,440","","33421,440","4","platná",
"Z201539201","12.1.2016 23:07:28","44737408","WOLF GUARD, s. r. o.","Slovenská republika","44496,000","20,000","53395,200","12","platná",
"Z201539201","18.1.2016 9:48:24","36049875","LAS plus - obchodná spoločnosť, s.r.o. ","Slovenská republika","35833,000","20,000","42999,600","","stiahnutá",
"Z201539201","18.1.2016 8:59:17","43835058","MED LEADER s.r.o.","Slovenská republika","46333,000","20,000","55599,600","14","platná",
"Z201539201","18.1.2016 11:59:48","36208922","Súkromná bezpečnostná služba SHIELD, spol. s r.o.","Slovenská republika","26894,990","20,000","32273,990","1","platná",
"Z201539201","18.1.2016 11:59:58","36688509","FALCO GROUP, s.r.o.","Slovenská republika","26999,000","20,000","32398,800","2","platná",
"Z201539201","14.1.2016 15:29:05","36385832","DETEKTÍVNA INFORMAČNÁ SLUŽBA, s.r.o.","Slovenská republika","41529,600","20,000","49835,520","11","platná",
"Z201539201","17.1.2016 14:09:32","42148740","Luboš Hodulík - EFEKT SECURITY","Slovenská republika","44000,000","","44000,000","9","platná",
"Z201539201","18.1.2016 11:56:02","46268995","AMG Security, s.r.o.","Slovenská republika","33958,000","20,000","40749,600","6","platná",
"Z201539201","18.1.2016 11:57:10","36034762","DUG s.r.o. ","Slovenská republika","35596,800","20,000","42716,160","7","platná",
"Z201539201","17.1.2016 17:05:25","36647756","Golden eyes 3D agency, s.r.o.","Slovenská republika","36600,000","20,000","43920,000","8","platná",
"Z201539201","18.1.2016 11:59:54","46798811","SCYLLA SECURITY SERVIS s.r.o.","Slovenská republika","27000,000","20,000","32400,000","3","platná",
"Z201539201","18.1.2016 11:59:54","44626975","SPB Security s.r.o.","Slovenská republika","30652,800","20,000","36783,360","5","platná",
"Z201539201","15.1.2016 9:43:08","46798811","SCYLLA SECURITY SERVIS s.r.o.","Slovenská republika","38464,320","20,000","46157,180","","stiahnutá",
"Z201539201","18.1.2016 9:50:27","36049875","LAS plus - obchodná spoločnosť, s.r.o. ","Slovenská republika","39000,000","20,000","46800,000","10","platná",
"Z201539320","19.1.2016 17:10:28","34113924","MED - ART, spol. s r.o.","Slovenská republika","97601,990","10,000","107362,190","1","platná",
"Z201539320","19.1.2016 16:50:02","31708030","MEDICAL GROUP SK a. s.","Slovenská republika","97602,000","10,000","107362,200","2","platná",
"Z201539483","8.1.2016 9:02:19","31424562","UNOTECH, spol. s r.o.","Slovenská republika","69975,000","20,000","83970,000","6","platná",
"Z201539483","7.1.2016 18:12:49","47993014","CHEIRÓN Cure s. r. o. ","Slovenská republika","69999,990","20,000","83999,990","7","platná",
"Z201539483","8.1.2016 9:02:40","30924146","Ing. Miloš Ladický ELMED","Slovenská republika","69620,000","20,000","83544,000","5","platná",
"Z201539483","8.1.2016 9:02:40","36605751","MEPIS HEALTHCARE, s.r.o. ","Slovenská republika","69060,000","20,000","82872,000","3","platná",
"Z201539483","8.1.2016 9:02:45","46378979","Messer Medical Home Care Slovakia, s. r. o. ","Slovenská republika","69040,000","20,000","82848,000","2","platná",
"Z201539483","8.1.2016 9:02:26","35730854","Fénix Bratislava, spol. s r.o.","Slovenská republika","69090,000","20,000","82908,000","4","platná",
"Z201539483","8.1.2016 9:02:49","31439446","Dräger Slovensko, s.r.o.","Slovenská republika","68900,000","20,000","82680,000","1","platná",
"Z201539617","22.1.2016 13:59:49","36227901","BANCHEM, s.r.o.","Slovenská republika","2990,000","","","6","platná",
"Z201539617","22.1.2016 13:59:41","46964690","Meditech SK, s.r.o.","Slovenská republika","2620,000","","","3","platná",
"Z201539617","22.1.2016 13:59:55","35908076","VICOM  s.r.o.","Slovenská republika","2433,000","","","1","platná",
"Z201539617","22.1.2016 13:59:39","36428353","Železiarstvo HAMMER, s.r.o.","Slovenská republika","2623,000","","","4","platná",
"Z201539617","22.1.2016 13:59:58","34559671","Ing. Iveta Janíková","Slovenská republika","2750,000","","","5","platná",
"Z201539617","22.1.2016 13:59:59","33768897","PhDr. Gabriela Spišáková - Majster Papier","Slovenská republika","2498,020","","","2","platná",
"Z201539991","7.1.2016 10:16:08","00602175","TIMED, s.r.o. ","Slovenská republika","8599,000","20,000","10318,800","1","platná",
"Z201540001","7.1.2016 10:14:42","00602175","TIMED, s.r.o. ","Slovenská republika","4399,000","20,000","5278,800","1","platná",
"Z201540001","4.1.2016 7:56:17","35947446","Covidien ECE s.r.o.","Slovenská republika","4400,000","20,000","5280,000","2","platná",
"Z201540056","11.1.2016 15:01:43","36349631","R.M.L. TRENČÍN, s.r.o.","Slovenská republika","2553,720","20,000","3064,460","1","platná",
"Z201540149","12.1.2016 9:54:10","31350780","B.Braun Medical s.r.o.","Slovenská republika","1194,000","20,000","1432,800","1","platná",
"Z201540155","12.1.2016 9:52:06","31350780","B.Braun Medical s.r.o.","Slovenská republika","747,000","20,000","896,400","1","platná",
"Z201540164","12.1.2016 9:56:18","31350780","B.Braun Medical s.r.o.","Slovenská republika","1494,000","20,000","1792,800","1","platná",
"Z201540173","12.1.2016 9:49:22","31350780","B.Braun Medical s.r.o.","Slovenská republika","1210,000","20,000","1452,000","1","platná",
"Z201540398","18.1.2016 8:59:51","17321450","exe, a.s.","Slovenská republika","10302,200","20,000","12362,640","3","platná",
"Z201540398","18.1.2016 8:59:49","36289906","MIVASOFT, spol. s r.o.","Slovenská republika","10299,800","20,000","12359,760","1","platná",
"Z201540398","18.1.2016 8:59:46","30959543","Mária Vinczeová","Slovenská republika","10301,500","20,000","12361,800","2","platná",
"Z201540398","18.1.2016 8:36:29","31421652","TRACO Computers s.r.o.","Slovenská republika","11749,000","20,000","14098,800","4","platná",
"Z201540708","8.1.2016 9:59:50","35746190","Spelex spol. s r.o.","Slovenská republika","389,800","20,000","467,760","2","platná",
"Z201540708","4.1.2016 12:36:47","17231710","Ing. Juraj Godočik GO & GO","Slovenská republika","569,000","20,000","682,800","5","platná",
"Z201540708","4.1.2016 12:55:24","31726607","OPAL MULTIMEDIA, spol. s r.o.","Slovenská republika","474,080","20,000","568,900","4","platná",
"Z201540708","4.1.2016 15:51:04","35903643","AXISplus SK s.r.o.","Slovenská republika","394,800","20,000","473,760","3","platná",
"Z201540708","8.1.2016 9:59:52","37212931","Henrich Sonnenschein - ITSK","Slovenská republika","328,000","20,000","393,600","1","platná",
"Z201540885","18.1.2016 11:31:58","35756764","BOAT a.s.","Slovenská republika","31350,000","20,000","37620,000","2","platná",
"Z201540885","14.1.2016 11:26:26","31319459","Porsche Inter Auto Slovakia, spol. s r.o.","Slovenská republika","31370,000","20,000","37644,000","3","platná",
"Z201540885","25.1.2016 12:52:21","36239542","HÍLEK a spol., a.s.","Slovenská republika","31349,000","20,000","37618,800","1","platná",
"Z201540923","4.1.2016 7:59:51","31589561","VIDRA a spol. s.r.o.","Slovenská republika","3782,430","","","1","platná",
"Z201540923","4.1.2016 7:59:52","33768897","PhDr. Gabriela Spišáková - Majster Papier","Slovenská republika","3887,000","","","2","platná",
"Z201540942","4.1.2016 12:53:41","32273827","František Martvoň - STAMAR","Slovenská republika","1366,000","","","2","platná",
"Z201540942","5.1.2016 8:59:54","31680569","KONEX elektro, spol. s r.o.","Slovenská republika","1294,470","","","1","platná",
"Z201541133","8.1.2016 9:59:33","46167145","Uniatest Trade, s.r.o. ","Slovenská republika","3600,000","","","8","platná",
"Z201541133","8.1.2016 9:37:24","30224802","DEXTRADE Žilina , s.r.o.","Slovenská republika","4295,000","","","9","platná",
"Z201541133","8.1.2016 9:59:50","34242228","Lindák Rastislav - NILTEX","Slovenská republika","3574,500","","","7","platná",
