"VerejnyIdentifikatorZakazky","DatumPredlozeniaPonuky","Dodavatel_ICO","Dodavatel_ObchodnyNazov","Dodavatel_StatSidla","PredlozenaCenaBezDPH","SadzbaDPH","PredlozenaCenaSDPH","VyslednePoradie","StavKontraktacnejPonuky",
"Z202120303","1.12.2021 18:38:06","36556050","ITSK, s.r.o.","Slovenská republika","1199,990","20,000","1439,990","2","platná",
"Z202120303","2.12.2021 8:01:56","53706587","LIsyst s.r.o.","Slovenská republika","1199,000","20,000","1438,800","1","platná",
"Z202121253","1.12.2021 7:08:48","36390356","JAMEL FASHION s.r.o.","Slovenská republika","25100,000","20,000","30120,000","1","platná",
"Z202121253","1.12.2021 7:50:22","43959954","KORAKO plus, s. r. o.","Slovenská republika","61198,000","20,000","73437,600","14","platná",
"Z202121253","1.12.2021 8:46:28","36605751","MEPIS HEALTHCARE, s.r.o.","Slovenská republika","61155,000","20,000","73386,000","13","platná",
"Z202121872","7.12.2021 8:25:38","53706587","LIsyst s.r.o.","Slovenská republika","818,900","20,000","982,680","1","platná",
"Z202121872","7.12.2021 8:57:44","37212931","Henrich Sonnenschein - ITSK","Slovenská republika","824,710","20,000","989,650","3","platná",
"Z202122227","1.12.2021 14:20:22","29385920","Nextis Services s.r.o.","Česká republika","5999,000","20,000","7198,800","1","platná",
"Z202122453","2.12.2021 11:26:01","53528654","Up Déjeuner, s. r. o.","Slovenská republika","79799,990","","79799,990","2","platná",
"Z202122453","2.12.2021 13:41:15","52005551","Ticket Service, s.r.o.","Slovenská republika","79799,980","","79799,980","1","platná",
"Z202122453","1.12.2021 9:17:17","36391000","DOXX - Stravné lístky, spol. s r.o.","Slovenská republika","79800,000","","79800,000","3","platná",
"Z202122611","6.12.2021 9:52:16","35728531","InterWay, a. s.","Slovenská republika","122000,000","20,000","146400,000","2","platná",
"Z202122611","3.12.2021 11:35:10","45650276","Atos IT Solutions and Services s.r.o.","Slovenská republika","100560,000","20,000","120672,000","1","platná",
"Z202122660","1.12.2021 7:49:59","45651973","Zelené mesto s.r.o. ","Slovenská republika","44989,000","20,000","53986,800","1","platná",
"Z202122672","2.12.2021 9:02:58","50531212","PROarbor s. r. o.","Slovenská republika","19119,000","20,000","22942,800","1","platná",
"Z202122672","1.12.2021 15:22:51","45875553","VERTICAL solutions s.r.o.","Slovenská republika","19200,000","20,000","23040,000","4","platná",
"Z202122672","1.12.2021 21:55:55","50850890","Marek Áč - ARBORIA s.r.o.","Slovenská republika","19150,000","20,000","22980,000","3","platná",
"Z202122672","2.12.2021 8:24:33","45651973","Zelené mesto s.r.o. ","Slovenská republika","19120,000","20,000","22944,000","2","platná",
"Z202122674","2.12.2021 22:19:42","50850890","Marek Áč - ARBORIA s.r.o.","Slovenská republika","4700,000","20,000","5640,000","3","platná",
"Z202122674","3.12.2021 8:26:01","46583165","SLOVASTAV, s. r. o.","Slovenská republika","4699,000","20,000","5638,800","2","platná",
"Z202122674","3.12.2021 9:02:08","41267761","Patrik Mažec","Slovenská republika","4698,000","20,000","5637,600","1","platná",
"Z202122693","2.12.2021 21:20:14","37212931","Henrich Sonnenschein - ITSK","Slovenská republika","4860,000","20,000","5832,000","1","platná",
"Z202122708","2.12.2021 13:19:52","46549684","Mäsokombinát Púchov, s.r.o.","Slovenská republika","36243,000","","40090,100","3","platná",
"Z202122708","14.12.2021 6:44:38","44779321","FEJES OTTO A SYN s.r.o.","Slovenská republika","36525,450","","40244,000","4","platná",
"Z202122731","14.12.2021 15:47:01","31409890","HSH spoločnosť s ručením obmedzeným","Slovenská republika","15199,000","20,000","18238,800","1","platná",
"Z202122735","2.12.2021 1:38:52","46532617","CHANGE COMPUTER s. r. o.","Slovenská republika","4755,000","10,000","5230,500","2","platná",
"Z202122750","1.12.2021 9:40:37","35819065","NetPoint, a.s.","Slovenská republika","83400,000","20,000","100080,000","1","platná",
"Z202122760","3.12.2021 7:45:11","35891866","CLEAN TONERY, s.r.o.","Slovenská republika","1024,990","20,000","1229,990","1","platná",
"Z202122788","2.12.2021 13:58:01","37212931","Henrich Sonnenschein - ITSK","Slovenská republika","3626,000","20,000","4351,200","2","platná",
"Z202122791","1.12.2021 21:26:55","51865467","Stredoslovenská energetika, a. s.","Slovenská republika","16267,120","20,000","19520,540","1","platná",
"Z202122791","2.12.2021 8:24:40","36399604","A.En. Slovensko s.r.o.","Slovenská republika","16499,670","20,000","19799,610","2","platná",
"Z202122808","3.12.2021 8:34:52","35815256","Slovenský plynárenský priemysel, a.s.","Slovenská republika","146372,190","20,000","175646,630","3","platná",
"Z202122808","3.12.2021 8:42:28","36399604","A.En. Slovensko s.r.o.","Slovenská republika","145693,950","20,000","174832,740","1","platná",
"Z202122808","3.12.2021 8:44:15","43860125","Pow-en a.s.","Slovenská republika","145832,040","20,000","174998,450","2","platná",
"Z202122810","1.12.2021 8:30:14","35891866","CLEAN TONERY, s.r.o.","Slovenská republika","1771,110","20,000","2125,330","1","platná",
"Z202122813","2.12.2021 8:57:13","32627211","Tibor Varga TSV PAPIER","Slovenská republika","49677,800","20,000","59613,360","1","platná",
"Z202122818","17.12.2021 15:09:26","31571697","GLOBUS spol. s r.o.","Slovenská republika","11319,990","20,000","13583,990","2","platná",
"Z202122818","20.12.2021 8:51:56","36324124","DEMIFOOD spol. s r.o.","Slovenská republika","11200,000","20,000","13440,000","1","platná",
"Z202122818","15.12.2021 15:55:04","31428819","MABONEX SLOVAKIA spol. s r.o. ","Slovenská republika","11320,000","20,000","13584,000","3","platná",
"Z202122836","1.12.2021 13:16:36","36556050","ITSK, s.r.o.","Slovenská republika","924,160","20,000","1108,990","2","platná",
"Z202122866","3.12.2021 23:35:42","47144777","Popelka team s.r.o.","Slovenská republika","3840,830","20,000","4609,000","1","platná",
"Z202122866","2.12.2021 10:28:22","51447878","HygArt s.r.o.","Slovenská republika","3840,900","20,000","4609,080","2","platná",
"Z202122866","1.12.2021 10:17:10","36642983","Scandi s.r.o.","Slovenská republika","3841,000","20,000","4609,200","3","platná",
"Z202122866","7.12.2021 8:03:16","33768897","PhDr. Gabriela Spišáková - Majster Papier","Slovenská republika","4500,000","20,000","5400,000","4","platná",
"Z202122866","7.12.2021 8:25:04","47719150","Perfect Distribution a. s. - organizačná zložka","Slovenská republika","4516,600","20,000","5419,920","5","platná",
"Z202122866","7.12.2021 8:49:03","31589561","VIDRA a spol. s.r.o.","Slovenská republika","4665,830","20,000","5599,000","6","platná",
"Z202122866","7.12.2021 7:27:06","43959954","KORAKO plus, s. r. o.","Slovenská republika","4680,400","20,000","5616,480","7","platná",
"Z202122866","7.12.2021 7:42:35","35908076","VICOM  s.r.o.","Slovenská republika","4680,550","20,000","5616,660","8","platná",
"Z202122869","2.12.2021 10:22:07","31673911","METEC PLUS spoločnosť s ručením obmedzeným Košice","Slovenská republika","76500,000","20,000","91800,000","3","platná",
"Z202122869","2.12.2021 11:42:26","36198455","MEDIMA-SK s.r.o.","Slovenská republika","76400,000","20,000","91680,000","2","platná",
"Z202122869","2.12.2021 11:50:07","45442479","CAMOSCI SLOVAKIA s.r.o.","Slovenská republika","76350,000","20,000","91620,000","1","platná",
"Z202122875","2.12.2021 6:56:28","36638676","BEGBIE, s.r.o.","Slovenská republika","34360,000","20,000","41232,000","1","platná",
"Z202122881","2.12.2021 14:31:11","31368735","I.P.R., spol. s r.o.","Slovenská republika","34375,000","20,000","41250,000","1","platná",
"Z202122883","1.12.2021 9:35:01","35891866","CLEAN TONERY, s.r.o.","Slovenská republika","67999,990","20,000","81599,990","1","platná",
"Z202122884","2.12.2021 22:09:14","37212931","Henrich Sonnenschein - ITSK","Slovenská republika","989,990","20,000","1187,990","2","platná",
"Z202122895","1.12.2021 8:19:46","36365556","LABO - SK, s.r.o.","Slovenská republika","3562,500","20,000","4275,000","2","platná",
"Z202122921","6.12.2021 14:28:37","51865467","Stredoslovenská energetika, a. s.","Slovenská republika","74286,260","20,000","89143,510","1","platná",
"Z202122924","2.12.2021 8:54:48","34098861","DISKUS, s.r.o.","Slovenská republika","96999,000","20,000","116398,800","1","platná",
"Z202122924","2.12.2021 8:55:19","35879335","ALCASYS Slovakia, a.s. ","Slovenská republika","97000,000","20,000","116400,000","2","platná",
"Z202122932","2.12.2021 9:56:35","51865467","Stredoslovenská energetika, a. s.","Slovenská republika","203750,000","20,000","244500,000","1","platná",
"Z202122942","1.12.2021 8:25:32","50603698","flex-it, s.r.o.","Slovenská republika","108328,000","20,000","129993,600","2","platná",
"Z202122942","3.12.2021 9:14:13","35955678","SOITRON, s.r.o.","Slovenská republika","108327,000","20,000","129992,400","1","platná",
"Z202122954","5.12.2021 22:18:01","63073242","VWR International s.r.o.","Česká republika","331,000","10,000","364,100","1","platná",
"Z202122958","13.12.2021 10:59:34","35709332","Generali Poisťovňa, a.s.","Slovenská republika","3510,000","","3510,000","1","platná",
"Z202122992","13.12.2021 13:02:05","35810734","DATALAN, a.s.","Slovenská republika","21950,000","20,000","26340,000","3","platná",
"Z202122992","9.12.2021 15:31:55","00692069","LYNX - spoločnosť s ručením obmedzeným Košice","Slovenská republika","21900,000","20,000","26280,000","2","platná",
"Z202122992","2.12.2021 15:55:34","43872930","iServices s. r. o.","Slovenská republika","19000,000","20,000","22800,000","1","platná",
"Z202122992","2.12.2021 16:30:20","35969881","ZILLION quadrate, s.r.o.","Slovenská republika","22000,000","20,000","26400,000","4","platná",
"Z202122995","1.12.2021 8:13:23","36030848","DYNEX Servis spol. s r.o.","Slovenská republika","3433,300","20,000","4119,960","1","platná",
