"VerejnyIdentifikatorZakazky","DatumPredlozeniaPonuky","Dodavatel_ICO","Dodavatel_ObchodnyNazov","Dodavatel_StatSidla","PredlozenaCenaBezDPH","SadzbaDPH","PredlozenaCenaSDPH","VyslednePoradie","StavKontraktacnejPonuky",
"Z201812067","19.6.2018 13:58:28","32627211","Tibor Varga TSV PAPIER","Slovenská republika","","","67236,000","1","platná",
"Z201812067","19.6.2018 13:57:12","36466778","KRIDLA s.r.o","Slovenská republika","","","67238,100","2","platná",
"Z201812692","12.6.2018 11:30:28","31318347","SOFOS, a. s.","Slovenská republika","10000,000","20,000","12000,000","1","platná",
"Z201818687","7.6.2018 23:59:54","36180726","MCN s.r.o.","Slovenská republika","6666,000","20,000","7999,200","2","platná",
"Z201818687","8.6.2018 8:23:04","36013978","mediatip.sk, s. r. o.","Slovenská republika","6665,780","20,000","7998,940","1","platná",
"Z201818687","7.6.2018 8:52:44","47711876","Andrej Holka","Slovenská republika","6666,660","20,000","7999,990","4","platná",
"Z201818687","8.6.2018 8:52:08","36556050","ITSK, s.r.o.","Slovenská republika","6666,650","20,000","7999,980","3","platná",
"Z201821083","11.6.2018 9:59:32","46618775","HCS Pezinok s. r. o.","Slovenská republika","","","99300,000","1","platná",
"Z201821083","11.6.2018 8:44:44","17639727","KONNEX s.r.o. ","Slovenská republika","","","99980,000","4","platná",
"Z201821083","11.6.2018 7:50:38","35900008","HYCA s.r.o.","Slovenská republika","","","99995,000","5","platná",
"Z201821083","11.6.2018 8:59:33","36377406","AUTOKAROS, a.s. ","Slovenská republika","","","99979,000","3","platná",
"Z201821083","11.6.2018 8:38:02","36330841","P & L Slovakia, spol. s.r.o.","Slovenská republika","","","99950,000","2","platná",
"Z201822076","4.6.2018 14:00:13","31344194","JURIGA spol. s r. o.","Slovenská republika","770,000","20,000","924,000","2","platná",
"Z201822076","5.6.2018 8:46:14","35891866","CLEAN TONERY, s.r.o.","Slovenská republika","769,990","20,000","923,990","1","platná",
"Z201822201","5.6.2018 12:25:02","31625444","CENTRALCHEM, s.r.o. ","Slovenská republika","8600,000","","","2","platná",
"Z201822201","5.6.2018 12:16:01","45868212","ProScience Tech s. r. o.","Slovenská republika","8250,000","","","1","platná",
"Z201822201","7.6.2018 9:59:28","31680259","ITES Vranov, s. r. o.","Slovenská republika","8625,000","","","4","platná",
"Z201822201","7.6.2018 10:52:36","FN 189903 w","VWR International GmbH","Rakúska republika","8620,000","","","3","platná",
"Z201822253","1.6.2018 12:57:54","36019208","INMEDIA, spol. s r.o.","Slovenská republika","3079,000","20,000","3694,800","1","platná",
"Z201822322","1.6.2018 11:01:12","47837934","Eurozel s.r.o.","Slovenská republika","9000,000","","","1","platná",
"Z201822377","14.6.2018 23:54:35","36498548","ŠTÝL - IVANOV s.r.o.","Slovenská republika","67190,000","20,000","80628,000","3","platná",
"Z201822377","13.6.2018 8:43:02","40639606","Slavko Jurko - JS Agrotechnika","Slovenská republika","67189,000","20,000","80626,800","2","platná",
"Z201822377","13.6.2018 18:42:54","31445942","AGROTEC Slovensko s.r.o.","Slovenská republika","67185,000","20,000","80622,000","1","platná",
"Z201822383","5.6.2018 8:10:42","35758481","BAX PHARMA, s.r.o.","Slovenská republika","6438,980","10,000","7082,880","1","platná",
"Z201822386","1.6.2018 8:09:23","45497095","FUJIFILM Europe GmbH - organizačná zložka","Slovenská republika","55000,000","20,000","66000,000","4","platná",
"Z201822386","1.6.2018 8:17:36","30997763","NRSYS s.r.o.","Slovenská republika","53990,000","20,000","64788,000","1","platná",
"Z201822417","5.6.2018 10:02:29","34113924","MED - ART, spol. s r.o.","Slovenská republika","139201,000","10,000","153121,100","1","platná",
