"VerejnyIdentifikatorZakazky","DatumPredlozeniaPonuky","Dodavatel_ICO","Dodavatel_ObchodnyNazov","Dodavatel_StatSidla","PredlozenaCenaBezDPH","SadzbaDPH","PredlozenaCenaSDPH","VyslednePoradie","StavKontraktacnejPonuky",
"Z201936396","1.6.2020 12:26:06","36851264","ELKOPLAST Slovakia s.r.o.","Slovenská republika","28605,000","20,000","34326,000","4","platná",
"Z201936396","5.6.2020 12:03:16","17682258","FEREX, s.r.o.","Slovenská republika","28604,000","20,000","34324,800","3","platná",
"Z201936396","8.6.2020 12:30:07","46920765","UNIKOV NITRA, s.r.o. ","Slovenská republika","28600,000","20,000","34320,000","2","platná",
"Z201936396","8.6.2020 17:20:22","36498548","ŠTÝL - IVANOV s.r.o.","Slovenská republika","28581,660","20,000","34297,990","1","platná",
"Z20202786","5.6.2020 13:39:44","36024210","GROSSA NOVA s.r.o.","Slovenská republika","71400,000","","71400,000","3","platná",
"Z20202786","8.6.2020 17:15:30","36498548","ŠTÝL - IVANOV s.r.o.","Slovenská republika","59416,660","20,000","71299,990","2","platná",
"Z20202786","8.6.2020 17:26:25","31725210","AGRATECH s.r.o.","Slovenská republika","59416,500","20,000","71299,800","1","platná",
"Z20202789","9.6.2020 12:10:22","36286451","TENZONA Slovakia s.r.o.","Slovenská republika","2650,000","20,000","3180,000","1","platná",
"Z20202789","3.6.2020 22:06:22","31431518","WESICO s.r.o.","Slovenská republika","2665,000","20,000","3198,000","2","platná",
"Z20202790","3.6.2020 6:29:05","31107818","CSAKOM, spol. s r.o.","Slovenská republika","114000,000","20,000","136800,000","3","platná",
"Z20202790","10.6.2020 9:35:39","36498548","ŠTÝL - IVANOV s.r.o.","Slovenská republika","113833,000","20,000","136599,600","1","platná",
"Z20202790","10.6.2020 9:54:26","44020091","MB SERVIS, s.r.o.","Slovenská republika","113915,200","20,000","136698,240","2","platná",
"Z20205546","10.6.2020 15:57:34","31560806","M I K R O H U K O , spol. s r.o.","Slovenská republika","51,000","20,000","61,200","1","platná",
"Z20206832","9.6.2020 22:07:37","44219342","SIT consulting a. s.","Slovenská republika","51300,000","20,000","61560,000","1","platná",
"Z20206834","9.6.2020 22:11:18","44219342","SIT consulting a. s.","Slovenská republika","51320,000","20,000","61584,000","1","platná",
"Z20206909","3.6.2020 15:25:55","31441751","AGROSERVIS spol. s r.o.","Slovenská republika","77831,000","20,000","93397,200","6","platná",
"Z20206909","3.6.2020 16:49:55","11906022","Marián Šupa","Slovenská republika","77799,000","20,000","93358,800","5","platná",
"Z20206909","8.6.2020 8:30:14","36450642","AGROKOM - PLUS, spol. s r.o.","Slovenská republika","77699,000","20,000","93238,800","4","platná",
"Z20206909","2.6.2020 9:28:20","46360379","RIZNER s. r. o.","Slovenská republika","77500,000","20,000","93000,000","3","platná",
