"VerejnyIdentifikatorZakazky","DatumPredlozeniaPonuky","Dodavatel_ICO","Dodavatel_ObchodnyNazov","Dodavatel_StatSidla","PredlozenaCenaBezDPH","SadzbaDPH","PredlozenaCenaSDPH","VyslednePoradie","StavKontraktacnejPonuky",
"Z201636357","31.1.2017 7:36:21","25550250","PANEP s.r.o.","Česká republika","4329,290","10,000","4762,220","1","platná",
"Z201639645","4.1.2017 8:58:59","43249132","Miroslav Prekop - AUTODIELŇA","Slovenská republika","3500,000","20,000","4200,000","1","platná",
"Z201640965","18.1.2017 8:27:54","44892748","GEMINY s.r.o. ","Slovenská republika","708,000","20,000","849,600","1","platná",
"Z201640965","17.1.2017 10:23:52","31344194","JURIGA spol. s r. o.","Slovenská republika","749,990","20,000","899,990","5","platná",
"Z201640965","18.1.2017 8:27:41","36821977","ACG consulting s.r.o.","Slovenská republika","740,930","20,000","889,120","4","platná",
"Z201640965","18.1.2017 8:27:51","36592510","AB COMPUTER s.r.o.","Slovenská republika","740,860","20,000","889,030","3","platná",
"Z201640965","18.1.2017 8:27:38","36212466","Datacomp s.r.o.","Slovenská republika","740,830","20,000","889,000","2","platná",
"Z201643456","2.1.2017 11:05:53","36013978","mediatip.sk, s. r. o.","Slovenská republika","74882,000","20,000","89858,400","5","platná",
"Z201643456","2.1.2017 11:05:49","35891866","CLEAN TONERY, s.r.o.","Slovenská republika","70000,500","20,000","84000,600","1","platná",
"Z201643456","2.1.2017 11:05:50","36426041","PC SEMA, s.r.o.","Slovenská republika","74881,000","20,000","89857,200","4","platná",
"Z201643456","2.1.2017 11:05:54","31608426","EURO MEDIA Košice, s.r.o. ","Slovenská republika","70500,000","20,000","84600,000","2","platná",
"Z201643456","2.1.2017 11:05:46","31344194","JURIGA spol. s r. o.","Slovenská republika","70800,200","20,000","84960,240","3","platná",
"Z201643456","2.1.2017 11:05:50","35755989","LASER servis, spol. s.r.o. ","Slovenská republika","74999,940","20,000","89999,930","6","platná",
"Z201645199","12.1.2017 8:59:50","36391000","DOXX - Stravné lístky, spol. s r.o.","Slovenská republika","187729,520","","187729,520","1","platná",
"Z201645199","11.1.2017 15:26:00","35683813","VAŠA Slovensko, s. r. o.","Slovenská republika","191265,000","","191265,000","5","platná",
"Z201645199","12.1.2017 8:50:31","31396674","LE CHEQUE DEJEUNER s.r.o.","Slovenská republika","190120,000","","190120,000","3","platná",
"Z201645199","11.1.2017 17:15:43","47079690","GGFS s.r.o. ","Slovenská republika","187825,000","","187825,000","2","platná",
"Z201645199","12.1.2017 8:52:03","31328695","Edenred Slovakia, s. r. o. ","Slovenská republika","190311,660","0,000","190311,660","4","platná",
"Z201646017","23.1.2017 21:30:44","47216174","Enfield, s.r.o.","Slovenská republika","54,000","","","8","platná",
"Z201646017","23.1.2017 17:55:21","36804754","DAAX spol. s r.o.","Slovenská republika","53,000","","","6","platná",
"Z201646017","27.1.2017 12:46:56","32311249","Jozef Rajcsányi","Slovenská republika","48,600","","","4","platná",
"Z201646017","23.1.2017 10:02:14","31616810","LEMAS spol. s r.o.","Slovenská republika","53,200","","","7","platná",
"Z201646017","24.1.2017 2:55:33","46059105","GENESIS POZEMNÉ STAVBY, s.r.o.","Slovenská republika","55,000","","","9","platná",
"Z201646017","27.1.2017 12:46:25","50155741","Daax Invest s.r.o.","Slovenská republika","44,500","","","3","platná",
"Z201646017","27.1.2017 12:13:42","36427900","STAV mix, s. r. o. ","Slovenská republika","49,790","","","5","platná",
"Z201646017","27.1.2017 12:46:50","47631805","Star Design, s.r.o.","Slovenská republika","43,470","","","1","platná",
"Z201646017","27.1.2017 12:46:59","44970455","Redinex, spol. s r.o.","Slovenská republika","43,500","","","2","platná",
"Z201646029","12.1.2017 13:39:39","31328695","Edenred Slovakia, s. r. o. ","Slovenská republika","61199,000","0,000","61199,000","3","platná",
"Z201646029","12.1.2017 13:59:51","36391000","DOXX - Stravné lístky, spol. s r.o.","Slovenská republika","60465,500","","60465,500","1","platná",
"Z201646029","12.1.2017 13:59:51","31396674","LE CHEQUE DEJEUNER s.r.o.","Slovenská republika","60881,760","","60881,760","2","platná",
"Z201646029","9.1.2017 13:16:55","47079690","GGFS s.r.o. ","Slovenská republika","61200,000","","61200,000","4","platná",
"Z201646170","9.1.2017 9:59:30","36396222","AutoCont SK a.s. ","Slovenská republika","102400,000","20,000","122880,000","1","platná",
