"VerejnyIdentifikatorZakazky","DatumPredlozeniaPonuky","Dodavatel_ICO","Dodavatel_ObchodnyNazov","Dodavatel_StatSidla","PredlozenaCenaBezDPH","SadzbaDPH","PredlozenaCenaSDPH","VyslednePoradie","StavKontraktacnejPonuky",
"Z201610695","8.9.2016 13:41:54","31616810","LEMAS spol. s r.o.","Slovenská republika","9890,000","20,000","11868,000","7","platná",
"Z201610695","12.9.2016 16:46:36","34789227","Milan Križan","Slovenská republika","11800,000","","11800,000","6","platná",
"Z201610695","12.9.2016 23:20:06","36804754","DAAX spol. s r.o.","Slovenská republika","9830,000","20,000","11796,000","5","platná",
"Z201610695","13.9.2016 13:58:06","10768351","Mikuláš Lichvárik","Slovenská republika","11790,000","","11790,000","4","platná",
"Z201610695","8.9.2016 22:27:35","47586923","SENEL s.r.o.","Slovenská republika","9999,000","20,000","11998,800","10","platná",
"Z201610695","13.9.2016 13:59:40","46590129","Insomnium, s. r. o.","Slovenská republika","9650,000","20,000","11580,000","3","platná",
"Z201610695","13.9.2016 13:59:51","36688843","MAPEKA s.r.o.","Slovenská republika","8864,550","20,000","10637,460","2","platná",
"Z201610695","12.9.2016 14:29:33","50194135","URBANSTAU s.r.o.","Slovenská republika","11997,000","0,000","11997,000","8","platná",
"Z201610695","8.9.2016 14:18:27","47428252","Ademma s.r.o.","Slovenská republika","10000,000","20,000","12000,000","11","platná",
"Z201610695","12.9.2016 14:06:37","45866554","XANTIS s.r.o.","Slovenská republika","9998,000","20,000","11997,600","9","platná",
"Z201610695","13.9.2016 13:59:44","50155741","Daax Invest s.r.o.","Slovenská republika","10378,000","","10378,000","1","platná",
"Z201617518","5.9.2016 14:54:11","31397549","DANUBIASERVICE, a.s.","Slovenská republika","47970,000","20,000","57564,000","1","platná",
"Z201619447","2.9.2016 9:15:24","44559372","ELENIT, s.r.o.","Slovenská republika","25,000","20,000","30,000","2","platná",
"Z201619447","4.9.2016 20:22:18","36439851","Démos trade, s.r.o.","Slovenská republika","24,990","20,000","29,990","1","platná",
"Z201619800","5.9.2016 8:58:32","35730854","Fénix Bratislava, spol. s r.o.","Slovenská republika","9893,000","20,000","11871,600","2","platná",
"Z201619800","5.9.2016 8:59:10","46378979","Messer Medical Home Care Slovakia, s. r. o. ","Slovenská republika","9883,000","20,000","11859,600","1","platná",
