"VerejnyIdentifikatorZakazky","DatumPredlozeniaPonuky","Dodavatel_ICO","Dodavatel_ObchodnyNazov","Dodavatel_StatSidla","PredlozenaCenaBezDPH","SadzbaDPH","PredlozenaCenaSDPH","VyslednePoradie","StavKontraktacnejPonuky",
"Z201611183","25.7.2016 9:59:49","34906231","Magdaléna Kokoruďová - REPROS","Slovenská republika","831,950","20,000","998,340","3","platná",
"Z201611183","25.7.2016 9:59:46","47619511","REMPO UNIVERS EU, s.r.o. ","Slovenská republika","830,800","20,000","996,960","1","platná",
"Z201611183","25.7.2016 9:59:51","32923244","Ing. Anton Ferenc - TOPO","Slovenská republika","831,600","20,000","997,920","2","platná",
"Z201613649","8.7.2016 11:49:54","36035971","AMICOMP BB s.r.o.","Slovenská republika","1445,100","20,000","1734,120","4","platná",
"Z201613649","8.7.2016 11:49:56","44647654","F.A.T., s.r.o.","Slovenská republika","1444,400","20,000","1733,280","3","platná",
"Z201613649","8.7.2016 11:49:57","36556050","ITSK, s.r.o.","Slovenská republika","1492,010","20,000","1790,410","7","platná",
"Z201613649","8.7.2016 11:49:56","36013978","mediatip.sk, s. r. o.","Slovenská republika","1369,000","20,000","1642,800","2","platná",
"Z201613649","8.7.2016 11:49:58","44013361","CMA Group, s.r.o.","Slovenská republika","1445,550","20,000","1734,660","5","platná",
"Z201613836","6.7.2016 12:44:32","36825182","Auto CT, s.r.o.","Slovenská republika","3132,000","20,000","3758,400","2","platná",
"Z201613836","7.7.2016 14:09:50","31324797","SLOVDEKRA s.r.o.","Slovenská republika","3130,500","20,000","3756,600","1","platná",
"Z201613837","7.7.2016 14:19:45","31324797","SLOVDEKRA s.r.o.","Slovenská republika","2659,170","20,000","3191,010","1","platná",
"Z201614107","8.7.2016 11:59:56","31344194","JURIGA spol. s r. o.","Slovenská republika","539,850","20,000","647,820","1","platná",
"Z201614107","8.7.2016 11:59:53","47689650","EKO TONER s.r.o.","Slovenská republika","543,200","20,000","651,840","2","platná",
"Z201614107","8.7.2016 11:51:15","45595160","AnMaŠi s. r. o.","Slovenská republika","559,000","20,000","670,800","4","platná",
"Z201614108","11.7.2016 10:12:09","36483770","HATRIX, s.r.o.","Slovenská republika","20200,000","","20200,000","9","platná",
"Z201614108","13.7.2016 7:51:27","36768073","SECURITAS SK s. r. o.","Slovenská republika","16500,000","20,000","19800,000","7","platná",
"Z201614108","13.7.2016 7:59:59","36677132","GARANCIA SECURITY GROUP, s.r.o.","Slovenská republika","14290,000","20,000","17148,000","4","platná",
"Z201614108","13.7.2016 7:59:52","46798811","SCYLLA SECURITY SERVIS s.r.o.","Slovenská republika","14198,340","20,000","17038,010","3","platná",
"Z201614108","13.7.2016 7:59:50","36208922","Súkromná bezpečnostná služba SHIELD, spol. s r.o.","Slovenská republika","13763,890","20,000","16516,670","1","platná",
"Z201614108","13.7.2016 7:43:09","42148740","Luboš Hodulík - EFEKT SECURITY","Slovenská republika","18149,560","","18149,560","6","platná",
"Z201614108","13.7.2016 7:59:06","36403181","ASF FENIX SECURITY, s. r. o.","Slovenská republika","14590,000","20,000","17508,000","5","platná",
"Z201614108","13.7.2016 7:59:53","44626975","SPB Security s.r.o.","Slovenská republika","13900,000","20,000","16680,000","2","platná",
"Z201614108","11.7.2016 12:27:14","36256145","EX3, s.r.o","Slovenská republika","16810,000","20,000","20172,000","8","stiahnutá",
"Z201614598","1.7.2016 13:20:49","46660437","GASTROTECHNIKA, s.r.o. ","Slovenská republika","7381,250","20,000","8857,500","2","platná",
"Z201614598","1.7.2016 13:20:49","34153004","RM Gastro - JAZ s. r. o. ","Slovenská republika","6749,000","20,000","8098,800","1","platná",
"Z201614598","1.7.2016 13:20:46","36200760","COLTBURG, s.r.o.","Slovenská republika","7383,250","20,000","8859,900","4","platná",
"Z201614598","1.7.2016 13:20:47","36056553","ARBE s.r.o.","Slovenská republika","7382,750","20,000","8859,300","3","platná",
"Z201614839","1.7.2016 9:59:34","36804754","DAAX spol. s r.o.","Slovenská republika","8460,000","20,000","10152,000","2","platná",
"Z201614839","1.7.2016 9:59:53","45406910","Miroslav Varešák","Slovenská republika","8800,000","","8800,000","1","platná",
"Z201614839","1.7.2016 9:47:17","44899831","ELINSS, s. r. o.","Slovenská republika","9020,000","20,000","10824,000","3","platná",
"Z201615555","7.7.2016 13:49:34","31351361","HARTMANN- RICO spol. s r.o.","Slovenská republika","660,000","","","1","platná",
"Z201615555","7.7.2016 11:59:59","31350780","B.Braun Medical s.r.o.","Slovenská republika","665,600","","","2","platná",
"Z201615573","4.7.2016 8:59:57","47414952","Tamás Lovasz - TL Holding","Slovenská republika","1166,670","20,000","1400,010","1","platná",
"Z201615573","4.7.2016 8:59:42","47387882","Školská technika s.r.o.","Slovenská republika","1248,000","20,000","1497,600","3","platná",
"Z201615573","4.7.2016 8:59:37","36558893","mc.edu, s.r.o.","Slovenská republika","1225,000","20,000","1470,000","2","platná",
"Z201615745","6.7.2016 9:57:38","36498548","ŠTÝL - IVANOV s.r.o.","Slovenská republika","58321,000","20,000","69985,200","1","platná",
"Z201615745","6.7.2016 8:44:38","44248881","ROTHLEHNER pracovné plošiny s.r.o.","Slovenská republika","58323,000","20,000","69987,600","3","platná",
"Z201615745","6.7.2016 9:41:48","45329478","ŠTÝL EU s.r.o.","Slovenská republika","58322,000","20,000","69986,400","2","platná",
"Z201615779","6.7.2016 8:45:49","45423237","JRK Waste Management s. r. o.","Slovenská republika","16666,660","20,000","19999,990","1","platná",
"Z201615813","7.7.2016 10:03:28","35906570","HSC Medical, s.r.o.","Slovenská republika","12980,000","20,000","15576,000","2","platná",
"Z201615813","7.7.2016 10:19:03","31708030","MEDICAL GROUP SK a. s.","Slovenská republika","12900,000","10,000","14190,000","1","platná",
"Z201615863","4.7.2016 14:37:52","36019208","INMEDIA, spol. s r.o.","Slovenská republika","1449,580","20,000","1739,500","1","platná",
"Z201615878","1.7.2016 16:49:41","36414123","ACAPO,s.r.o.","Slovenská republika","454,270","20,000","545,130","1","platná",
"Z201615880","1.7.2016 16:44:53","46340998","Ing. Petra Spišáková - Majster Papier","Slovenská republika","1744,220","20,000","2093,060","1","platná",
"Z201615881","1.7.2016 16:29:56","46340998","Ing. Petra Spišáková - Majster Papier","Slovenská republika","460,800","20,000","552,960","1","platná",
"Z201615882","1.7.2016 16:13:17","34559671","Ing. Iveta Janíková","Slovenská republika","528,990","20,000","634,790","4","platná",
"Z201615882","1.7.2016 16:29:52","46340998","Ing. Petra Spišáková - Majster Papier","Slovenská republika","498,770","20,000","598,530","1","platná",
"Z201615882","1.7.2016 16:29:43","31344194","JURIGA spol. s r. o.","Slovenská republika","529,000","20,000","634,800","5","platná",
"Z201615882","1.7.2016 16:29:54","40219291","Viera Szíkorová SANTECH","Slovenská republika","520,000","20,000","624,000","2","platná",
"Z201615882","1.7.2016 16:28:58","36642983","Scandi s.r.o.","Slovenská republika","525,000","20,000","630,000","3","platná",
"Z201615884","4.7.2016 7:59:40","36428353","Železiarstvo HAMMER, s.r.o.","Slovenská republika","230,000","20,000","276,000","1","platná",
"Z201615884","4.7.2016 7:59:43","36439746","Obnovstav, s.r.o.","Slovenská republika","232,300","20,000","278,760","2","platná",
"Z201615884","4.7.2016 7:59:37","45410836","MV, s.r.o.","Slovenská republika","233,000","20,000","279,600","3","platná",
"Z201615890","6.7.2016 11:52:11","11785250","Ján Volf","Slovenská republika","5689,000","","","5","platná",
