"VerejnyIdentifikatorZakazky","DatumPredlozeniaPonuky","Dodavatel_ICO","Dodavatel_ObchodnyNazov","Dodavatel_StatSidla","PredlozenaCenaBezDPH","SadzbaDPH","PredlozenaCenaSDPH","VyslednePoradie","StavKontraktacnejPonuky",
"Z202119558","2.11.2021 9:05:28","35815256","Slovenský plynárenský priemysel, a.s.","Slovenská republika","111326,150","20,000","133591,380","1","platná",
"Z202119558","1.11.2021 16:12:53","45860637","MET Slovakia, a.s.","Slovenská republika","116050,000","20,000","139260,000","2","platná",
"Z202119558","2.11.2021 8:34:07","35743565","MAGNA ENERGIA a.s.","Slovenská republika","116558,090","20,000","139869,710","3","platná",
"Z202119641","11.11.2021 13:31:43","40086992","Palušný Robert","Slovenská republika","55632,000","20,000","66758,400","4","platná",
"Z202119641","18.11.2021 13:25:07","36428353","Železiarstvo HAMMER, s.r.o.","Slovenská republika","55631,990","20,000","66758,390","3","platná",
"Z202119641","19.11.2021 14:39:07","36309028","COMPREX, s.r.o.","Slovenská republika","53000,000","20,000","63600,000","1","platná",
"Z202119641","16.11.2021 11:02:20","43902138","WARGAS s.r.o. ","Slovenská republika","55631,000","20,000","66757,200","2","platná",
"Z202119830","2.11.2021 14:33:26","35787473","JUTEX - Contract, s.r.o. ","Slovenská republika","19997,000","20,000","23996,400","2","platná",
"Z202119830","3.11.2021 7:56:28","35794542","STAVREM PLUS, s.r.o.","Slovenská republika","19996,900","20,000","23996,280","1","platná",
"Z202119916","4.11.2021 9:35:17","36428353","Železiarstvo HAMMER, s.r.o.","Slovenská republika","1747,390","20,000","2096,870","3","platná",
"Z202119916","2.11.2021 13:44:12","46360379","RIZNER s. r. o.","Slovenská republika","1747,000","20,000","2096,400","2","platná",
"Z202119916","3.11.2021 13:18:19","50963791","FERMAT SK s.r.o.","Slovenská republika","1746,900","20,000","2096,280","1","platná",
"Z202120008","2.11.2021 7:50:59","37212931","Henrich Sonnenschein - ITSK","Slovenská republika","422,500","20,000","507,000","1","platná",
"Z202120027","2.11.2021 10:17:33","31428819","MABONEX SLOVAKIA spol. s r.o. ","Slovenská republika","20637,580","","24600,000","3","platná",
"Z202120027","8.11.2021 7:46:59","36324124","DEMIFOOD spol. s r.o.","Slovenská republika","17109,130","","19541,720","1","platná",
"Z202120027","5.11.2021 15:18:35","31571697","GLOBUS spol. s r.o.","Slovenská republika","20499,990","","24599,990","2","platná",
"Z202120028","8.11.2021 8:12:06","45510172","CITYFOOD s.r.o.","Slovenská republika","10550,000","20,000","12660,000","3","platná",
"Z202120028","2.11.2021 11:08:16","31428819","MABONEX SLOVAKIA spol. s r.o. ","Slovenská republika","10458,330","20,000","12550,000","2","platná",
"Z202120031","2.11.2021 7:04:05","35755989","LASER servis, spol. s.r.o. ","Slovenská republika","14302,490","20,000","17162,990","1","platná",
"Z202120031","1.11.2021 20:04:33","35891866","CLEAN TONERY, s.r.o.","Slovenská republika","14302,500","20,000","17163,000","2","platná",
