"VerejnyIdentifikatorZakazky","DatumPredlozeniaPonuky","Dodavatel_ICO","Dodavatel_ObchodnyNazov","Dodavatel_StatSidla","PredlozenaCenaBezDPH","SadzbaDPH","PredlozenaCenaSDPH","VyslednePoradie","VstupnaPonuka","Platna",
"Z20238906","9/4/2023 7:45:07 AM","31625657","UNIPHARMA - 1.slovenská lekárnická akciová spoločnosť","Slovenská republika","7300.00","10.00","8030.00","","False","False",
"Z20238906","9/4/2023 7:45:34 AM","31717802","INTRAVENA s.r.o.","Slovenská republika","7250.00","10.00","7975.00","","False","False",
"Z20238906","9/4/2023 7:45:54 AM","31625657","UNIPHARMA - 1.slovenská lekárnická akciová spoločnosť","Slovenská republika","7249.00","10.00","7973.90","","False","False",
"Z20238906","9/4/2023 7:46:09 AM","31717802","INTRAVENA s.r.o.","Slovenská republika","7245.00","10.00","7969.50","","False","False",
"Z20238906","9/4/2023 7:46:28 AM","31625657","UNIPHARMA - 1.slovenská lekárnická akciová spoločnosť","Slovenská republika","7240.00","10.00","7964.00","","False","False",
"Z20238906","9/4/2023 7:46:41 AM","31717802","INTRAVENA s.r.o.","Slovenská republika","7235.00","10.00","7958.50","","False","False",
"Z20238906","9/4/2023 7:46:56 AM","31625657","UNIPHARMA - 1.slovenská lekárnická akciová spoločnosť","Slovenská republika","7230.00","10.00","7953.00","","False","False",
"Z20238906","9/4/2023 7:47:13 AM","31717802","INTRAVENA s.r.o.","Slovenská republika","7225.00","10.00","7947.50","","False","False",
"Z20238906","9/4/2023 7:47:33 AM","31625657","UNIPHARMA - 1.slovenská lekárnická akciová spoločnosť","Slovenská republika","7220.00","10.00","7942.00","","False","False",
"Z20238906","9/4/2023 7:47:50 AM","31717802","INTRAVENA s.r.o.","Slovenská republika","7219.00","10.00","7940.90","","False","False",
"Z20238906","9/4/2023 7:48:09 AM","31625657","UNIPHARMA - 1.slovenská lekárnická akciová spoločnosť","Slovenská republika","7200.00","10.00","7920.00","","False","False",
"Z20238906","9/4/2023 7:48:31 AM","31717802","INTRAVENA s.r.o.","Slovenská republika","7199.00","10.00","7918.90","","False","False",
"Z20238906","9/4/2023 7:48:42 AM","31625657","UNIPHARMA - 1.slovenská lekárnická akciová spoločnosť","Slovenská republika","7100.00","10.00","7810.00","","False","False",
"Z20238906","9/4/2023 7:49:25 AM","31717802","INTRAVENA s.r.o.","Slovenská republika","7099.00","10.00","7808.90","","False","False",
"Z20238906","9/4/2023 7:49:51 AM","31625657","UNIPHARMA - 1.slovenská lekárnická akciová spoločnosť","Slovenská republika","7050.00","10.00","7755.00","","False","False",
"Z20238906","9/4/2023 7:50:07 AM","31717802","INTRAVENA s.r.o.","Slovenská republika","7049.00","10.00","7753.90","","False","False",
"Z20238906","9/4/2023 7:50:43 AM","31625657","UNIPHARMA - 1.slovenská lekárnická akciová spoločnosť","Slovenská republika","6990.00","10.00","7689.00","2","False","True",
"Z20238906","9/4/2023 7:51:01 AM","31717802","INTRAVENA s.r.o.","Slovenská republika","6989.00","10.00","7687.90","1","False","True",
"Z20239112","9/4/2023 5:43:46 AM","52013260","LINDAX, s.r.o.","Slovenská republika","44000.00","0.00","44000.00","2","True","True",
"Z20239112","9/4/2023 10:33:57 AM","46479287","DREVOSTAV1, s.r.o.","Slovenská republika","36583.33","20.00","43900.00","1","False","True",
"Z20239120","9/4/2023 4:12:42 AM","53898834","VHM Corp s. r. o.","Slovenská republika","4900.00","20.00","5880.00","","True","False",
"Z20239120","9/4/2023 8:15:40 AM","31581773","NDŽ s.r.o.","Slovenská republika","4885.00","20.00","5862.00","","False","False",
"Z20239120","9/4/2023 8:16:42 AM","33768897","PhDr. Gabriela Spišáková - Majster Papier","Slovenská republika","4880.00","20.00","5856.00","","False","False",
"Z20239120","9/4/2023 8:17:00 AM","31581773","NDŽ s.r.o.","Slovenská republika","4875.00","20.00","5850.00","","False","False",
"Z20239120","9/4/2023 8:17:26 AM","33768897","PhDr. Gabriela Spišáková - Majster Papier","Slovenská republika","4800.00","20.00","5760.00","","False","False",
"Z20239120","9/4/2023 8:17:58 AM","31581773","NDŽ s.r.o.","Slovenská republika","4795.00","20.00","5754.00","","False","False",
"Z20239120","9/4/2023 8:19:19 AM","33768897","PhDr. Gabriela Spišáková - Majster Papier","Slovenská republika","4629.00","20.00","5554.80","","False","False",
"Z20239120","9/4/2023 8:19:37 AM","31581773","NDŽ s.r.o.","Slovenská republika","4620.00","20.00","5544.00","","False","False",
"Z20239120","9/4/2023 8:19:51 AM","33768897","PhDr. Gabriela Spišáková - Majster Papier","Slovenská republika","4420.00","20.00","5304.00","","False","False",
"Z20239120","9/4/2023 8:20:58 AM","31581773","NDŽ s.r.o.","Slovenská republika","4415.00","20.00","5298.00","","False","False",
"Z20239120","9/4/2023 8:22:22 AM","36227901","BANCHEM, s.r.o.","Slovenská republika","4400.00","20.00","5280.00","","False","False",
"Z20239120","9/4/2023 8:22:37 AM","31581773","NDŽ s.r.o.","Slovenská republika","4395.00","20.00","5274.00","","False","False",
"Z20239120","9/4/2023 8:23:03 AM","33768897","PhDr. Gabriela Spišáková - Majster Papier","Slovenská republika","4100.00","20.00","4920.00","","False","False",
"Z20239120","9/4/2023 8:23:24 AM","31581773","NDŽ s.r.o.","Slovenská republika","4095.00","20.00","4914.00","","False","False",
"Z20239120","9/4/2023 8:24:12 AM","33768897","PhDr. Gabriela Spišáková - Majster Papier","Slovenská republika","3800.00","20.00","4560.00","","False","False",
"Z20239120","9/4/2023 8:24:44 AM","31581773","NDŽ s.r.o.","Slovenská republika","3795.00","20.00","4554.00","","False","False",
"Z20239120","9/4/2023 8:26:30 AM","33768897","PhDr. Gabriela Spišáková - Majster Papier","Slovenská republika","3428.00","20.00","4113.60","","False","False",
"Z20239120","9/4/2023 8:26:51 AM","31581773","NDŽ s.r.o.","Slovenská republika","3420.00","20.00","4104.00","","False","False",
"Z20239120","9/4/2023 8:27:09 AM","33768897","PhDr. Gabriela Spišáková - Majster Papier","Slovenská republika","2999.00","20.00","3598.80","","False","False",
"Z20239120","9/4/2023 8:27:37 AM","31581773","NDŽ s.r.o.","Slovenská republika","2990.00","20.00","3588.00","","False","False",
"Z20239120","9/4/2023 8:28:30 AM","33768897","PhDr. Gabriela Spišáková - Majster Papier","Slovenská republika","2950.00","20.00","3540.00","","False","False",
"Z20239120","9/4/2023 8:28:44 AM","31581773","NDŽ s.r.o.","Slovenská republika","2945.00","20.00","3534.00","","False","False",
"Z20239120","9/4/2023 8:29:11 AM","33768897","PhDr. Gabriela Spišáková - Majster Papier","Slovenská republika","2940.00","20.00","3528.00","","False","False",
"Z20239120","9/4/2023 8:29:25 AM","31581773","NDŽ s.r.o.","Slovenská republika","2939.00","20.00","3526.80","","False","False",
"Z20239120","9/4/2023 8:29:46 AM","36227901","BANCHEM, s.r.o.","Slovenská republika","2938.00","20.00","3525.60","","False","False",
"Z20239120","9/4/2023 8:30:01 AM","31581773","NDŽ s.r.o.","Slovenská republika","2935.00","20.00","3522.00","","False","False",
"Z20239120","9/4/2023 8:30:17 AM","33768897","PhDr. Gabriela Spišáková - Majster Papier","Slovenská republika","2930.00","20.00","3516.00","","False","False",
"Z20239120","9/4/2023 8:30:36 AM","31581773","NDŽ s.r.o.","Slovenská republika","2925.00","20.00","3510.00","","False","False",
"Z20239120","9/4/2023 8:30:50 AM","33768897","PhDr. Gabriela Spišáková - Majster Papier","Slovenská republika","2900.00","20.00","3480.00","","False","False",
"Z20239120","9/4/2023 8:31:09 AM","31581773","NDŽ s.r.o.","Slovenská republika","2895.00","20.00","3474.00","","False","False",
"Z20239120","9/4/2023 8:31:42 AM","33768897","PhDr. Gabriela Spišáková - Majster Papier","Slovenská republika","2880.00","20.00","3456.00","","False","False",
"Z20239120","9/4/2023 8:31:56 AM","31581773","NDŽ s.r.o.","Slovenská republika","2870.00","20.00","3444.00","","False","False",
"Z20239120","9/4/2023 8:32:05 AM","33768897","PhDr. Gabriela Spišáková - Majster Papier","Slovenská republika","2865.00","20.00","3438.00","","False","False",
"Z20239120","9/4/2023 8:32:24 AM","31581773","NDŽ s.r.o.","Slovenská republika","2860.00","20.00","3432.00","","False","False",
"Z20239120","9/4/2023 8:32:53 AM","33768897","PhDr. Gabriela Spišáková - Majster Papier","Slovenská republika","2850.00","20.00","3420.00","","False","False",
"Z20239120","9/4/2023 8:33:08 AM","31581773","NDŽ s.r.o.","Slovenská republika","2840.00","20.00","3408.00","","False","False",
"Z20239120","9/4/2023 8:33:33 AM","44783892","Trend Hygiena, s.r.o.","Slovenská republika","2800.00","20.00","3360.00","","False","False",
"Z20239120","9/4/2023 8:33:57 AM","31581773","NDŽ s.r.o.","Slovenská republika","2799.00","20.00","3358.80","","False","False",
"Z20239120","9/4/2023 8:34:00 AM","36227901","BANCHEM, s.r.o.","Slovenská republika","2798.00","20.00","3357.60","5","False","True",
"Z20239120","9/4/2023 8:34:17 AM","33768897","PhDr. Gabriela Spišáková - Majster Papier","Slovenská republika","2750.00","20.00","3300.00","","False","False",
"Z20239120","9/4/2023 8:34:37 AM","31581773","NDŽ s.r.o.","Slovenská republika","2745.00","20.00","3294.00","","False","False",
"Z20239120","9/4/2023 8:34:46 AM","33768897","PhDr. Gabriela Spišáková - Majster Papier","Slovenská republika","2650.00","20.00","3180.00","","False","False",
"Z20239120","9/4/2023 8:35:07 AM","31581773","NDŽ s.r.o.","Slovenská republika","2645.00","20.00","3174.00","","False","False",
"Z20239120","9/4/2023 8:36:21 AM","33768897","PhDr. Gabriela Spišáková - Majster Papier","Slovenská republika","2550.00","20.00","3060.00","","False","False",
"Z20239120","9/4/2023 8:36:40 AM","31581773","NDŽ s.r.o.","Slovenská republika","2545.00","20.00","3054.00","","False","False",
"Z20239120","9/4/2023 8:37:05 AM","33768897","PhDr. Gabriela Spišáková - Majster Papier","Slovenská republika","2540.00","20.00","3048.00","","False","False",
"Z20239120","9/4/2023 8:37:29 AM","31581773","NDŽ s.r.o.","Slovenská republika","2535.00","20.00","3042.00","","False","False",
"Z20239120","9/4/2023 8:37:50 AM","33768897","PhDr. Gabriela Spišáková - Majster Papier","Slovenská republika","2530.00","20.00","3036.00","","False","False",
"Z20239120","9/4/2023 8:38:07 AM","31581773","NDŽ s.r.o.","Slovenská republika","2525.00","20.00","3030.00","","False","False",
"Z20239120","9/4/2023 8:38:45 AM","33768897","PhDr. Gabriela Spišáková - Majster Papier","Slovenská republika","2515.00","20.00","3018.00","","False","False",
"Z20239120","9/4/2023 8:39:00 AM","31581773","NDŽ s.r.o.","Slovenská republika","2510.00","20.00","3012.00","","False","False",
"Z20239120","9/4/2023 8:39:37 AM","33768897","PhDr. Gabriela Spišáková - Majster Papier","Slovenská republika","2500.00","20.00","3000.00","","False","False",
"Z20239120","9/4/2023 8:39:49 AM","31581773","NDŽ s.r.o.","Slovenská republika","2495.00","20.00","2994.00","","False","False",
"Z20239120","9/4/2023 8:40:30 AM","33768897","PhDr. Gabriela Spišáková - Majster Papier","Slovenská republika","2485.00","20.00","2982.00","","False","False",
"Z20239120","9/4/2023 8:40:46 AM","31581773","NDŽ s.r.o.","Slovenská republika","2483.00","20.00","2979.60","","False","False",
"Z20239120","9/4/2023 8:42:15 AM","44783892","Trend Hygiena, s.r.o.","Slovenská republika","2480.00","20.00","2976.00","","False","False",
"Z20239120","9/4/2023 8:42:18 AM","33768897","PhDr. Gabriela Spišáková - Majster Papier","Slovenská republika","2450.00","20.00","2940.00","","False","False",
"Z20239120","9/4/2023 8:42:47 AM","31581773","NDŽ s.r.o.","Slovenská republika","2449.00","20.00","2938.80","","False","False",
"Z20239120","9/4/2023 8:42:56 AM","33768897","PhDr. Gabriela Spišáková - Majster Papier","Slovenská republika","2440.00","20.00","2928.00","","False","False",
"Z20239120","9/4/2023 8:43:13 AM","31581773","NDŽ s.r.o.","Slovenská republika","2439.00","20.00","2926.80","","False","False",
"Z20239120","9/4/2023 8:43:21 AM","33768897","PhDr. Gabriela Spišáková - Majster Papier","Slovenská republika","2430.00","20.00","2916.00","","False","False",
"Z20239120","9/4/2023 8:43:36 AM","31581773","NDŽ s.r.o.","Slovenská republika","2429.00","20.00","2914.80","","False","False",
"Z20239120","9/4/2023 8:43:54 AM","33768897","PhDr. Gabriela Spišáková - Majster Papier","Slovenská republika","2400.00","20.00","2880.00","","False","False",
"Z20239120","9/4/2023 8:44:11 AM","31581773","NDŽ s.r.o.","Slovenská republika","2399.00","20.00","2878.80","","False","False",
"Z20239120","9/4/2023 8:44:28 AM","33768897","PhDr. Gabriela Spišáková - Majster Papier","Slovenská republika","2380.00","20.00","2856.00","","False","False",
"Z20239120","9/4/2023 8:45:04 AM","31581773","NDŽ s.r.o.","Slovenská republika","2379.00","20.00","2854.80","","False","False",
"Z20239120","9/4/2023 8:45:54 AM","33768897","PhDr. Gabriela Spišáková - Majster Papier","Slovenská republika","2370.00","20.00","2844.00","","False","False",
"Z20239120","9/4/2023 8:47:00 AM","31581773","NDŽ s.r.o.","Slovenská republika","2369.00","20.00","2842.80","","False","False",
"Z20239120","9/4/2023 8:50:06 AM","44783892","Trend Hygiena, s.r.o.","Slovenská republika","2300.00","20.00","2760.00","","False","False",
"Z20239120","9/4/2023 8:52:00 AM","31581773","NDŽ s.r.o.","Slovenská republika","2299.00","20.00","2758.80","","False","False",
"Z20239120","9/4/2023 8:52:05 AM","33768897","PhDr. Gabriela Spišáková - Majster Papier","Slovenská republika","2295.00","20.00","2754.00","","False","False",
"Z20239120","9/4/2023 8:52:22 AM","31581773","NDŽ s.r.o.","Slovenská republika","2290.00","20.00","2748.00","","False","False",
"Z20239120","9/4/2023 8:52:40 AM","33768897","PhDr. Gabriela Spišáková - Majster Papier","Slovenská republika","2285.00","20.00","2742.00","","False","False",
"Z20239120","9/4/2023 8:53:01 AM","31581773","NDŽ s.r.o.","Slovenská republika","2280.00","20.00","2736.00","","False","False",
"Z20239120","9/4/2023 8:53:35 AM","33768897","PhDr. Gabriela Spišáková - Majster Papier","Slovenská republika","2275.00","20.00","2730.00","","False","False",
"Z20239120","9/4/2023 8:53:55 AM","31581773","NDŽ s.r.o.","Slovenská republika","2273.00","20.00","2727.60","4","False","True",
"Z20239120","9/4/2023 8:54:17 AM","33768897","PhDr. Gabriela Spišáková - Majster Papier","Slovenská republika","2270.00","20.00","2724.00","","False","False",
"Z20239120","9/4/2023 8:55:01 AM","53898834","VHM Corp s. r. o.","Slovenská republika","2269.00","20.00","2722.80","","False","False",
"Z20239120","9/4/2023 8:55:25 AM","33768897","PhDr. Gabriela Spišáková - Majster Papier","Slovenská republika","2260.00","20.00","2712.00","","False","False",
"Z20239120","9/4/2023 8:57:14 AM","53898834","VHM Corp s. r. o.","Slovenská republika","2259.00","20.00","2710.80","","False","False",
"Z20239120","9/4/2023 8:57:41 AM","44783892","Trend Hygiena, s.r.o.","Slovenská republika","2200.00","20.00","2640.00","","False","False",
"Z20239120","9/4/2023 8:58:10 AM","33768897","PhDr. Gabriela Spišáková - Majster Papier","Slovenská republika","2195.00","20.00","2634.00","","False","False",
"Z20239120","9/4/2023 8:58:39 AM","53898834","VHM Corp s. r. o.","Slovenská republika","2194.00","20.00","2632.80","","False","False",
"Z20239120","9/4/2023 8:58:58 AM","33768897","PhDr. Gabriela Spišáková - Majster Papier","Slovenská republika","2193.00","20.00","2631.60","","False","False",
"Z20239120","9/4/2023 8:59:53 AM","53898834","VHM Corp s. r. o.","Slovenská republika","2192.00","20.00","2630.40","","False","False",
"Z20239120","9/4/2023 9:00:30 AM","33768897","PhDr. Gabriela Spišáková - Majster Papier","Slovenská republika","2190.00","20.00","2628.00","","False","False",
"Z20239120","9/4/2023 9:02:35 AM","53898834","VHM Corp s. r. o.","Slovenská republika","2189.00","20.00","2626.80","","False","False",
"Z20239120","9/4/2023 9:02:58 AM","33768897","PhDr. Gabriela Spišáková - Majster Papier","Slovenská republika","2180.00","20.00","2616.00","","False","False",
"Z20239120","9/4/2023 9:04:12 AM","44783892","Trend Hygiena, s.r.o.","Slovenská republika","2150.00","20.00","2580.00","3","False","True",
"Z20239120","9/4/2023 9:06:51 AM","53898834","VHM Corp s. r. o.","Slovenská republika","2149.00","20.00","2578.80","","False","False",
"Z20239120","9/4/2023 9:06:58 AM","33768897","PhDr. Gabriela Spišáková - Majster Papier","Slovenská republika","2145.00","20.00","2574.00","","False","False",
"Z20239120","9/4/2023 9:08:55 AM","53898834","VHM Corp s. r. o.","Slovenská republika","2144.00","20.00","2572.80","","False","False",
