"VerejnyIdentifikatorZakazky","DatumPredlozeniaPonuky","Dodavatel_ICO","Dodavatel_ObchodnyNazov","Dodavatel_StatSidla","PredlozenaCenaBezDPH","SadzbaDPH","PredlozenaCenaSDPH","VyslednePoradie","VstupnaPonuka","Platna",
"Z2025215","2/3/2025 11:34:58 AM","56214863","fpoho s.r.o.","Slovenská republika","89774.00","0.00","89774.00","","False","False",
"Z2025215","2/3/2025 11:34:59 AM","52005551","Ticket Service, s.r.o.","Slovenská republika","89760.00","0.00","89760.00","3","False","True",
"Z2025215","2/3/2025 11:35:21 AM","56214863","fpoho s.r.o.","Slovenská republika","89756.00","0.00","89756.00","","False","False",
"Z2025215","2/3/2025 11:38:10 AM","35738219","AXASOFT, a. s.","Slovenská republika","89750.00","0.00","89750.00","","False","False",
"Z2025215","2/3/2025 11:39:21 AM","56214863","fpoho s.r.o.","Slovenská republika","89747.00","0.00","89747.00","","False","False",
"Z2025215","2/3/2025 11:42:11 AM","35738219","AXASOFT, a. s.","Slovenská republika","89700.00","0.00","89700.00","","False","False",
"Z2025215","2/3/2025 11:42:55 AM","56214863","fpoho s.r.o.","Slovenská republika","89693.00","0.00","89693.00","","False","False",
"Z2025215","2/3/2025 11:44:06 AM","35738219","AXASOFT, a. s.","Slovenská republika","89600.00","0.00","89600.00","","False","False",
"Z2025215","2/3/2025 11:44:51 AM","56214863","fpoho s.r.o.","Slovenská republika","89594.00","0.00","89594.00","","False","False",
"Z2025215","2/3/2025 11:46:28 AM","35738219","AXASOFT, a. s.","Slovenská republika","89550.00","0.00","89550.00","","False","False",
"Z2025215","2/3/2025 11:46:59 AM","56214863","fpoho s.r.o.","Slovenská republika","89549.01","0.00","89549.01","","False","False",
"Z2025215","2/3/2025 11:47:43 AM","35738219","AXASOFT, a. s.","Slovenská republika","89540.00","0.00","89540.00","","False","False",
"Z2025215","2/3/2025 11:48:25 AM","56214863","fpoho s.r.o.","Slovenská republika","89531.01","0.00","89531.01","","False","False",
"Z2025215","2/3/2025 11:49:00 AM","35738219","AXASOFT, a. s.","Slovenská republika","89530.00","0.00","89530.00","","False","False",
"Z2025215","2/3/2025 11:50:30 AM","56214863","fpoho s.r.o.","Slovenská republika","89522.01","0.00","89522.01","","False","False",
"Z2025215","2/3/2025 11:50:52 AM","35738219","AXASOFT, a. s.","Slovenská republika","89520.00","0.00","89520.00","","False","False",
"Z2025215","2/3/2025 11:51:38 AM","56214863","fpoho s.r.o.","Slovenská republika","89513.01","0.00","89513.01","","False","False",
"Z2025215","2/3/2025 11:53:08 AM","35738219","AXASOFT, a. s.","Slovenská republika","89500.00","0.00","89500.00","","False","False",
"Z2025215","2/3/2025 11:53:53 AM","56214863","fpoho s.r.o.","Slovenská republika","89495.01","0.00","89495.01","","False","False",
"Z2025215","2/3/2025 11:54:14 AM","35738219","AXASOFT, a. s.","Slovenská republika","89490.00","0.00","89490.00","","False","False",
"Z2025215","2/3/2025 11:55:14 AM","56214863","fpoho s.r.o.","Slovenská republika","89486.01","0.00","89486.01","","False","False",
"Z2025215","2/3/2025 11:55:33 AM","35738219","AXASOFT, a. s.","Slovenská republika","89400.00","0.00","89400.00","","False","False",
"Z2025215","2/3/2025 11:56:49 AM","56214863","fpoho s.r.o.","Slovenská republika","89396.01","0.00","89396.01","","False","False",
"Z2025215","2/3/2025 11:57:09 AM","35738219","AXASOFT, a. s.","Slovenská republika","89395.00","0.00","89395.00","","False","False",
"Z2025215","2/3/2025 11:58:43 AM","56214863","fpoho s.r.o.","Slovenská republika","89387.01","0.00","89387.01","","False","False",
"Z2025215","2/3/2025 11:59:15 AM","35738219","AXASOFT, a. s.","Slovenská republika","89380.00","0.00","89380.00","","False","False",
"Z2025215","2/3/2025 12:00:02 PM","56214863","fpoho s.r.o.","Slovenská republika","89378.01","0.00","89378.01","","False","False",
"Z2025215","2/3/2025 12:00:32 PM","35738219","AXASOFT, a. s.","Slovenská republika","89377.90","0.00","89377.90","","False","False",
"Z2025215","2/3/2025 12:00:53 PM","56214863","fpoho s.r.o.","Slovenská republika","89369.01","0.00","89369.01","","False","False",
"Z2025215","2/3/2025 12:01:12 PM","35738219","AXASOFT, a. s.","Slovenská republika","89369.00","0.00","89369.00","","False","False",
"Z2025215","2/3/2025 12:01:56 PM","56214863","fpoho s.r.o.","Slovenská republika","89360.01","0.00","89360.01","","False","False",
"Z2025215","2/3/2025 12:02:15 PM","35738219","AXASOFT, a. s.","Slovenská republika","89350.00","0.00","89350.00","","False","False",
"Z2025215","2/3/2025 12:02:56 PM","56214863","fpoho s.r.o.","Slovenská republika","89342.01","0.00","89342.01","","False","False",
"Z2025215","2/3/2025 12:03:13 PM","35738219","AXASOFT, a. s.","Slovenská republika","89340.00","0.00","89340.00","","False","False",
"Z2025215","2/3/2025 12:03:50 PM","56214863","fpoho s.r.o.","Slovenská republika","89333.01","0.00","89333.01","","False","False",
"Z2025215","2/3/2025 12:04:19 PM","35738219","AXASOFT, a. s.","Slovenská republika","89322.22","0.00","89322.22","","False","False",
"Z2025215","2/3/2025 12:04:55 PM","56214863","fpoho s.r.o.","Slovenská republika","89315.01","0.00","89315.01","","False","False",
"Z2025215","2/3/2025 12:05:30 PM","35738219","AXASOFT, a. s.","Slovenská republika","89300.00","0.00","89300.00","","False","False",
"Z2025215","2/3/2025 12:06:39 PM","56214863","fpoho s.r.o.","Slovenská republika","89297.01","0.00","89297.01","","False","False",
"Z2025215","2/3/2025 12:07:02 PM","35738219","AXASOFT, a. s.","Slovenská republika","89296.00","0.00","89296.00","","False","False",
"Z2025215","2/3/2025 12:08:28 PM","56214863","fpoho s.r.o.","Slovenská republika","89288.01","0.00","89288.01","","False","False",
"Z2025215","2/3/2025 12:09:00 PM","35738219","AXASOFT, a. s.","Slovenská republika","89288.00","0.00","89288.00","","False","False",
"Z2025215","2/3/2025 12:09:56 PM","56214863","fpoho s.r.o.","Slovenská republika","89279.01","0.00","89279.01","","False","False",
"Z2025215","2/3/2025 12:10:15 PM","35738219","AXASOFT, a. s.","Slovenská republika","89205.00","0.00","89205.00","","False","False",
"Z2025215","2/3/2025 12:11:00 PM","56214863","fpoho s.r.o.","Slovenská republika","89198.01","0.00","89198.01","","False","False",
"Z2025215","2/3/2025 12:13:26 PM","35738219","AXASOFT, a. s.","Slovenská republika","89190.00","0.00","89190.00","","False","False",
"Z2025215","2/3/2025 12:15:24 PM","56214863","fpoho s.r.o.","Slovenská republika","89189.01","0.00","89189.01","","False","False",
"Z2025215","2/3/2025 12:15:45 PM","35738219","AXASOFT, a. s.","Slovenská republika","89100.00","0.00","89100.00","","False","False",
"Z2025215","2/3/2025 12:16:20 PM","56214863","fpoho s.r.o.","Slovenská republika","89099.01","0.00","89099.01","","False","False",
"Z2025215","2/3/2025 12:16:53 PM","35738219","AXASOFT, a. s.","Slovenská republika","89019.00","0.00","89019.00","","False","False",
"Z2025215","2/3/2025 12:17:31 PM","56214863","fpoho s.r.o.","Slovenská republika","89018.01","0.00","89018.01","","False","False",
"Z2025215","2/3/2025 12:18:01 PM","35738219","AXASOFT, a. s.","Slovenská republika","89011.00","0.00","89011.00","","False","False",
"Z2025215","2/3/2025 12:18:56 PM","56214863","fpoho s.r.o.","Slovenská republika","89009.01","0.00","89009.01","","False","False",
"Z2025215","2/3/2025 12:20:15 PM","35738219","AXASOFT, a. s.","Slovenská republika","89001.00","0.00","89001.00","","False","False",
"Z2025215","2/3/2025 12:20:47 PM","56214863","fpoho s.r.o.","Slovenská republika","89000.01","0.00","89000.01","","False","False",
"Z2025215","2/3/2025 12:22:07 PM","35738219","AXASOFT, a. s.","Slovenská republika","89000.00","0.00","89000.00","","False","False",
"Z2025215","2/3/2025 12:22:44 PM","56214863","fpoho s.r.o.","Slovenská republika","88991.01","0.00","88991.01","","False","False",
"Z2025215","2/3/2025 12:24:13 PM","35738219","AXASOFT, a. s.","Slovenská republika","88891.00","0.00","88891.00","","False","False",
"Z2025215","2/3/2025 12:25:34 PM","56214863","fpoho s.r.o.","Slovenská republika","88883.01","0.00","88883.01","","False","False",
"Z2025215","2/3/2025 12:27:32 PM","35738219","AXASOFT, a. s.","Slovenská republika","88880.00","0.00","88880.00","","False","False",
"Z2025215","2/3/2025 12:28:38 PM","56214863","fpoho s.r.o.","Slovenská republika","88874.01","0.00","88874.01","","False","False",
"Z2025215","2/3/2025 12:30:31 PM","35738219","AXASOFT, a. s.","Slovenská republika","88499.00","0.00","88499.00","","False","False",
"Z2025215","2/3/2025 12:31:39 PM","56214863","fpoho s.r.o.","Slovenská republika","88496.02","0.00","88496.02","","False","False",
"Z2025215","2/3/2025 12:34:32 PM","35738219","AXASOFT, a. s.","Slovenská republika","88490.00","0.00","88490.00","","False","False",
"Z2025215","2/3/2025 12:35:09 PM","56214863","fpoho s.r.o.","Slovenská republika","88487.02","0.00","88487.02","","False","False",
"Z2025215","2/3/2025 12:37:52 PM","35738219","AXASOFT, a. s.","Slovenská republika","88300.00","0.00","88300.00","","False","False",
"Z2025215","2/3/2025 12:38:46 PM","56214863","fpoho s.r.o.","Slovenská republika","88298.02","0.00","88298.02","","False","False",
"Z2025215","2/3/2025 12:39:10 PM","35738219","AXASOFT, a. s.","Slovenská republika","88200.00","0.00","88200.00","","False","False",
"Z2025215","2/3/2025 12:40:24 PM","56214863","fpoho s.r.o.","Slovenská republika","88199.02","0.00","88199.02","","False","False",
"Z2025215","2/3/2025 12:41:04 PM","35738219","AXASOFT, a. s.","Slovenská republika","88190.00","0.00","88190.00","","False","False",
"Z2025215","2/3/2025 12:42:13 PM","56214863","fpoho s.r.o.","Slovenská republika","88181.02","0.00","88181.02","","False","False",
"Z2025215","2/3/2025 12:42:33 PM","35738219","AXASOFT, a. s.","Slovenská republika","88100.00","0.00","88100.00","","False","False",
"Z2025215","2/3/2025 12:43:25 PM","56214863","fpoho s.r.o.","Slovenská republika","88091.02","0.00","88091.02","","False","False",
"Z2025215","2/3/2025 12:44:03 PM","35738219","AXASOFT, a. s.","Slovenská republika","88091.01","0.00","88091.01","","False","False",
"Z2025215","2/3/2025 12:45:02 PM","56214863","fpoho s.r.o.","Slovenská republika","88082.02","0.00","88082.02","","False","False",
"Z2025215","2/3/2025 12:45:31 PM","35738219","AXASOFT, a. s.","Slovenská republika","88001.00","0.00","88001.00","2","False","True",
"Z2025215","2/3/2025 12:46:35 PM","56214863","fpoho s.r.o.","Slovenská republika","87992.02","0.00","87992.02","1","False","True",
"Z2025221","2/5/2025 8:04:28 AM","46360379","RIZNER s. r. o.","Slovenská republika","23700.00","23.00","29151.00","3","True","True",
"Z2025221","2/5/2025 10:20:40 AM","47129671","ETIKO s. r. o.","Slovenská republika","23000.00","23.00","28290.00","","True","False",
"Z2025221","2/5/2025 4:31:06 PM","31641440","KOBIT-SK, s. r. o.","Slovenská republika","23699.00","23.00","29149.77","","True","False",
"Z2025221","2/12/2025 8:16:51 AM","31641440","KOBIT-SK, s. r. o.","Slovenská republika","22999.00","23.00","28288.77","","False","False",
"Z2025221","2/12/2025 8:17:28 AM","47129671","ETIKO s. r. o.","Slovenská republika","22500.00","23.00","27675.00","","False","False",
"Z2025221","2/12/2025 8:19:20 AM","31641440","KOBIT-SK, s. r. o.","Slovenská republika","22499.00","23.00","27673.77","","False","False",
"Z2025221","2/12/2025 8:19:58 AM","47129671","ETIKO s. r. o.","Slovenská republika","22300.00","23.00","27429.00","","False","False",
"Z2025221","2/12/2025 8:21:07 AM","31641440","KOBIT-SK, s. r. o.","Slovenská republika","22299.00","23.00","27427.77","","False","False",
"Z2025221","2/12/2025 8:21:32 AM","47129671","ETIKO s. r. o.","Slovenská republika","22000.00","23.00","27060.00","","False","False",
"Z2025221","2/12/2025 8:22:30 AM","31641440","KOBIT-SK, s. r. o.","Slovenská republika","21999.00","23.00","27058.77","","False","False",
"Z2025221","2/12/2025 8:22:58 AM","47129671","ETIKO s. r. o.","Slovenská republika","21500.00","23.00","26445.00","","False","False",
"Z2025221","2/12/2025 8:23:16 AM","31641440","KOBIT-SK, s. r. o.","Slovenská republika","21499.00","23.00","26443.77","","False","False",
"Z2025221","2/12/2025 8:23:32 AM","47129671","ETIKO s. r. o.","Slovenská republika","21000.00","23.00","25830.00","","False","False",
"Z2025221","2/12/2025 8:24:19 AM","31641440","KOBIT-SK, s. r. o.","Slovenská republika","20999.00","23.00","25828.77","","False","False",
"Z2025221","2/12/2025 8:24:45 AM","47129671","ETIKO s. r. o.","Slovenská republika","20000.00","23.00","24600.00","","False","False",
"Z2025221","2/12/2025 8:25:19 AM","31641440","KOBIT-SK, s. r. o.","Slovenská republika","19999.00","23.00","24598.77","","False","False",
"Z2025221","2/12/2025 8:25:56 AM","47129671","ETIKO s. r. o.","Slovenská republika","19000.00","23.00","23370.00","","False","False",
"Z2025221","2/12/2025 8:26:41 AM","31641440","KOBIT-SK, s. r. o.","Slovenská republika","18999.00","23.00","23368.77","","False","False",
"Z2025221","2/12/2025 8:27:01 AM","47129671","ETIKO s. r. o.","Slovenská republika","18000.00","23.00","22140.00","","False","False",
"Z2025221","2/12/2025 8:27:19 AM","31641440","KOBIT-SK, s. r. o.","Slovenská republika","17999.00","23.00","22138.77","","False","False",
"Z2025221","2/12/2025 8:27:37 AM","47129671","ETIKO s. r. o.","Slovenská republika","17000.00","23.00","20910.00","","False","False",
"Z2025221","2/12/2025 8:33:05 AM","31641440","KOBIT-SK, s. r. o.","Slovenská republika","16999.00","23.00","20908.77","","False","False",
"Z2025221","2/12/2025 8:33:28 AM","47129671","ETIKO s. r. o.","Slovenská republika","16600.00","23.00","20418.00","","False","False",
"Z2025221","2/12/2025 8:36:18 AM","31641440","KOBIT-SK, s. r. o.","Slovenská republika","16599.00","23.00","20416.77","","False","False",
"Z2025221","2/12/2025 8:36:36 AM","47129671","ETIKO s. r. o.","Slovenská republika","16500.00","23.00","20295.00","","False","False",
"Z2025221","2/12/2025 8:38:19 AM","31641440","KOBIT-SK, s. r. o.","Slovenská republika","16499.00","23.00","20293.77","","False","False",
"Z2025221","2/12/2025 8:38:33 AM","47129671","ETIKO s. r. o.","Slovenská republika","16000.00","23.00","19680.00","","False","False",
"Z2025221","2/12/2025 8:40:43 AM","31641440","KOBIT-SK, s. r. o.","Slovenská republika","15999.00","23.00","19678.77","","False","False",
"Z2025221","2/12/2025 8:41:06 AM","47129671","ETIKO s. r. o.","Slovenská republika","15800.00","23.00","19434.00","","False","False",
"Z2025221","2/12/2025 8:44:35 AM","31641440","KOBIT-SK, s. r. o.","Slovenská republika","15799.00","23.00","19432.77","","False","False",
"Z2025221","2/12/2025 8:44:58 AM","47129671","ETIKO s. r. o.","Slovenská republika","15000.00","23.00","18450.00","","False","False",
"Z2025221","2/12/2025 8:46:41 AM","31641440","KOBIT-SK, s. r. o.","Slovenská republika","14999.00","23.00","18448.77","","False","False",
"Z2025221","2/12/2025 8:46:58 AM","47129671","ETIKO s. r. o.","Slovenská republika","14500.00","23.00","17835.00","","False","False",
"Z2025221","2/12/2025 8:48:49 AM","31641440","KOBIT-SK, s. r. o.","Slovenská republika","14499.00","23.00","17833.77","","False","False",
"Z2025221","2/12/2025 8:49:03 AM","47129671","ETIKO s. r. o.","Slovenská republika","14000.00","23.00","17220.00","","False","False",
"Z2025221","2/12/2025 8:52:47 AM","31641440","KOBIT-SK, s. r. o.","Slovenská republika","13999.00","23.00","17218.77","2","False","True",
"Z2025221","2/12/2025 8:54:01 AM","47129671","ETIKO s. r. o.","Slovenská republika","13300.00","23.00","16359.00","1","False","True",
"Z2025225","2/4/2025 5:46:43 AM","44523351","COREX SERVIS, s.r.o.","Slovenská republika","375386.63","23.00","461725.56","1","True","True",
"Z2025227","2/2/2025 12:57:29 PM","47067268","CryoChem Slovakia s.r.o.","Slovenská republika","24820.00","23.00","30528.60","3","True","True",
"Z2025227","2/3/2025 7:20:22 AM","00685852","Messer Tatragas, spol. s r.o.","Slovenská republika","24835.00","23.00","30547.05","4","True","True",
"Z2025227","2/3/2025 8:46:33 AM","35746343","SIAD Slovakia spol. s r. o.","Slovenská republika","21119.00","23.00","25976.37","","False","False",
"Z2025227","2/3/2025 8:46:58 AM","36578797","CRYOSOFT spol. s r.o.","Slovenská republika","19990.00","23.00","24587.70","2","False","True",
"Z2025227","2/3/2025 8:47:20 AM","35746343","SIAD Slovakia spol. s r. o.","Slovenská republika","19989.00","23.00","24586.47","","False","False",
"Z2025227","2/3/2025 9:01:40 AM","35746343","SIAD Slovakia spol. s r. o.","Slovenská republika","19988.00","23.00","24585.24","1","False","True",
"Z2025230","2/5/2025 7:33:47 AM","35891866","CLEAN TONERY, s.r.o.","Slovenská republika","405.50","23.00","498.77","","True","False",
"Z2025230","2/5/2025 7:48:50 AM","50242997","RENTON SK s.r.o.","Slovenská republika","498.00","0.00","499.00","","True","False",
"Z2025230","2/5/2025 8:15:25 AM","50242997","RENTON SK s.r.o.","Slovenská republika","0.00","0.00","497.00","","False","False",
"Z2025230","2/5/2025 8:15:34 AM","31344194","JURIGA spol. s r. o.","Slovenská republika","403.25","23.00","496.00","","False","False",
"Z2025230","2/5/2025 8:19:02 AM","50242997","RENTON SK s.r.o.","Slovenská republika","0.00","0.00","495.00","","False","False",
"Z2025230","2/5/2025 8:19:38 AM","31344194","JURIGA spol. s r. o.","Slovenská republika","401.63","23.00","494.00","","False","False",
"Z2025230","2/5/2025 8:20:21 AM","50242997","RENTON SK s.r.o.","Slovenská republika","0.00","0.00","490.00","","False","False",
"Z2025230","2/5/2025 8:21:13 AM","31344194","JURIGA spol. s r. o.","Slovenská republika","397.56","23.00","489.00","","False","False",
"Z2025230","2/5/2025 8:22:21 AM","50242997","RENTON SK s.r.o.","Slovenská republika","0.00","0.00","488.00","","False","False",
"Z2025230","2/5/2025 8:22:43 AM","31344194","JURIGA spol. s r. o.","Slovenská republika","394.31","23.00","485.00","","False","False",
"Z2025230","2/5/2025 8:23:25 AM","50242997","RENTON SK s.r.o.","Slovenská republika","0.00","0.00","484.00","","False","False",
"Z2025230","2/5/2025 8:23:34 AM","31344194","JURIGA spol. s r. o.","Slovenská republika","390.24","23.00","480.00","","False","False",
"Z2025230","2/5/2025 8:23:55 AM","50242997","RENTON SK s.r.o.","Slovenská republika","0.00","0.00","479.00","","False","False",
"Z2025230","2/5/2025 8:24:27 AM","31344194","JURIGA spol. s r. o.","Slovenská republika","386.18","23.00","475.00","","False","False",
"Z2025230","2/5/2025 8:25:33 AM","35891866","CLEAN TONERY, s.r.o.","Slovenská republika","382.11","23.00","470.00","","False","False",
"Z2025230","2/5/2025 8:25:54 AM","31344194","JURIGA spol. s r. o.","Slovenská republika","381.30","23.00","469.00","","False","False",
"Z2025230","2/5/2025 8:26:20 AM","50242997","RENTON SK s.r.o.","Slovenská republika","0.00","0.00","468.00","","False","False",
"Z2025230","2/5/2025 8:26:29 AM","31344194","JURIGA spol. s r. o.","Slovenská republika","378.05","23.00","465.00","","False","False",
"Z2025230","2/5/2025 8:26:45 AM","50242997","RENTON SK s.r.o.","Slovenská republika","0.00","0.00","463.00","","False","False",
"Z2025230","2/5/2025 8:27:07 AM","31344194","JURIGA spol. s r. o.","Slovenská republika","373.98","23.00","460.00","","False","False",
"Z2025230","2/5/2025 8:27:15 AM","35891866","CLEAN TONERY, s.r.o.","Slovenská republika","369.92","23.00","455.00","","False","False",
"Z2025230","2/5/2025 8:27:26 AM","31344194","JURIGA spol. s r. o.","Slovenská republika","365.85","23.00","450.00","","False","False",
"Z2025230","2/5/2025 8:27:42 AM","50242997","RENTON SK s.r.o.","Slovenská republika","0.00","0.00","449.00","","False","False",
"Z2025230","2/5/2025 8:27:54 AM","35891866","CLEAN TONERY, s.r.o.","Slovenská republika","361.79","23.00","445.00","","False","False",
"Z2025230","2/5/2025 8:28:07 AM","50242997","RENTON SK s.r.o.","Slovenská republika","0.00","0.00","444.00","","False","False",
"Z2025230","2/5/2025 8:28:15 AM","31344194","JURIGA spol. s r. o.","Slovenská republika","357.72","23.00","440.00","","False","False",
"Z2025230","2/5/2025 8:28:27 AM","50242997","RENTON SK s.r.o.","Slovenská republika","0.00","0.00","439.00","","False","False",
"Z2025230","2/5/2025 8:28:47 AM","31344194","JURIGA spol. s r. o.","Slovenská republika","356.10","23.00","438.00","","False","False",
"Z2025230","2/5/2025 8:29:03 AM","50242997","RENTON SK s.r.o.","Slovenská republika","0.00","0.00","436.00","","False","False",
"Z2025230","2/5/2025 8:29:07 AM","35891866","CLEAN TONERY, s.r.o.","Slovenská republika","353.66","23.00","435.00","","False","False",
"Z2025230","2/5/2025 8:29:21 AM","50242997","RENTON SK s.r.o.","Slovenská republika","0.00","0.00","434.00","","False","False",
"Z2025230","2/5/2025 8:29:58 AM","31344194","JURIGA spol. s r. o.","Slovenská republika","352.03","23.00","433.00","","False","False",
"Z2025230","2/5/2025 8:31:22 AM","35891866","CLEAN TONERY, s.r.o.","Slovenská republika","349.59","23.00","430.00","4","False","True",
"Z2025230","2/5/2025 8:31:32 AM","31344194","JURIGA spol. s r. o.","Slovenská republika","348.78","23.00","429.00","","False","False",
"Z2025230","2/5/2025 8:31:48 AM","50242997","RENTON SK s.r.o.","Slovenská republika","0.00","0.00","428.00","","False","False",
"Z2025230","2/5/2025 8:32:08 AM","31344194","JURIGA spol. s r. o.","Slovenská republika","347.15","23.00","427.00","","False","False",
"Z2025230","2/5/2025 8:32:58 AM","50242997","RENTON SK s.r.o.","Slovenská republika","0.00","0.00","426.00","","False","False",
"Z2025230","2/5/2025 8:33:09 AM","31344194","JURIGA spol. s r. o.","Slovenská republika","345.53","23.00","425.00","","False","False",
"Z2025230","2/5/2025 8:34:59 AM","50242997","RENTON SK s.r.o.","Slovenská republika","0.00","0.00","424.00","3","False","True",
"Z2025230","2/5/2025 8:35:09 AM","31344194","JURIGA spol. s r. o.","Slovenská republika","343.90","23.00","423.00","","False","False",
"Z2025230","2/5/2025 8:38:56 AM","51261171","DC Sielnica, n. o., „r. s. p.“","Slovenská republika","400.00","5.00","420.00","","False","False",
"Z2025230","2/5/2025 8:39:24 AM","31344194","JURIGA spol. s r. o.","Slovenská republika","340.65","23.00","419.00","","False","False",
"Z2025230","2/5/2025 8:40:58 AM","51261171","DC Sielnica, n. o., „r. s. p.“","Slovenská republika","395.24","5.00","415.00","","False","False",
"Z2025230","2/5/2025 8:41:22 AM","31344194","JURIGA spol. s r. o.","Slovenská republika","336.59","23.00","414.00","","False","False",
"Z2025230","2/5/2025 8:41:45 AM","51261171","DC Sielnica, n. o., „r. s. p.“","Slovenská republika","390.48","5.00","410.00","","False","False",
"Z2025230","2/5/2025 8:42:57 AM","31344194","JURIGA spol. s r. o.","Slovenská republika","332.52","23.00","409.00","","False","False",
"Z2025230","2/5/2025 8:43:27 AM","51261171","DC Sielnica, n. o., „r. s. p.“","Slovenská republika","385.71","5.00","405.00","","False","False",
"Z2025230","2/5/2025 8:43:54 AM","31344194","JURIGA spol. s r. o.","Slovenská republika","328.46","23.00","404.00","","False","False",
"Z2025230","2/5/2025 8:45:00 AM","51261171","DC Sielnica, n. o., „r. s. p.“","Slovenská republika","380.95","5.00","400.00","","False","False",
"Z2025230","2/5/2025 8:45:41 AM","31344194","JURIGA spol. s r. o.","Slovenská republika","325.12","23.00","399.90","","False","False",
"Z2025230","2/5/2025 8:46:42 AM","51261171","DC Sielnica, n. o., „r. s. p.“","Slovenská republika","376.19","5.00","395.00","","False","False",
"Z2025230","2/5/2025 8:47:10 AM","31344194","JURIGA spol. s r. o.","Slovenská republika","321.06","23.00","394.90","","False","False",
"Z2025230","2/5/2025 8:47:16 AM","51261171","DC Sielnica, n. o., „r. s. p.“","Slovenská republika","371.43","5.00","390.00","","False","False",
"Z2025230","2/5/2025 8:48:09 AM","31344194","JURIGA spol. s r. o.","Slovenská republika","316.99","23.00","389.90","2","False","True",
"Z2025230","2/5/2025 8:48:37 AM","51261171","DC Sielnica, n. o., „r. s. p.“","Slovenská republika","366.67","5.00","385.00","1","False","True",
"Z2025234","2/3/2025 7:20:07 AM","41751477","Martin Gall - MG COMP","Slovenská republika","4269.00","23.00","5250.87","","True","False",
"Z2025234","2/3/2025 10:07:29 AM","36212466","Datacomp s.r.o.","Slovenská republika","4200.00","23.00","5166.00","","False","False",
"Z2025234","2/3/2025 10:08:13 AM","53706587","LIsyst s.r.o.","Slovenská republika","4199.00","23.00","5164.77","","False","False",
"Z2025234","2/3/2025 10:08:56 AM","41751477","Martin Gall - MG COMP","Slovenská republika","4198.00","23.00","5163.54","","False","False",
"Z2025234","2/3/2025 10:09:53 AM","53706587","LIsyst s.r.o.","Slovenská republika","4197.00","23.00","5162.31","","False","False",
"Z2025234","2/3/2025 10:10:16 AM","41751477","Martin Gall - MG COMP","Slovenská republika","4190.00","23.00","5153.70","","False","False",
"Z2025234","2/3/2025 10:10:33 AM","53706587","LIsyst s.r.o.","Slovenská republika","4189.00","23.00","5152.47","","False","False",
"Z2025234","2/3/2025 10:11:54 AM","36212466","Datacomp s.r.o.","Slovenská republika","4150.00","23.00","5104.50","","False","False",
"Z2025234","2/3/2025 10:12:01 AM","41751477","Martin Gall - MG COMP","Slovenská republika","4140.00","23.00","5092.20","","False","False",
"Z2025234","2/3/2025 10:12:10 AM","53706587","LIsyst s.r.o.","Slovenská republika","4139.00","23.00","5090.97","4","False","True",
