"IdentifikatorZakazky","ZakazkaUrl","ReferenciaTyp","ReferenciaDatumPoslednejZmeny","ReferenciaDovodPoslednejZmeny","ReferenciaPolozka","DodavatelObchodneMeno","DodavatelICO","DodavatelStat",
"Z2015935","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/1299","Pozitívne","17.10.2016 12:44:48","","","TOWDY s. r. o.","44801777","Slovenská republika",
"Z20153224","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/3588","Pozitívne","3.10.2016 9:30:01","","","AQUA PRO, s.r.o.","36184683","Slovenská republika",
"Z20154431","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/4795","Pozitívne","6.10.2016 11:40:46","","","Ultra Print, s.r.o.","31399088","Slovenská republika",
"Z20155557","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/5921","Pozitívne","3.10.2016 8:20:46","","","DOXX - Stravné lístky, spol. s r.o.","36391000","Slovenská republika",
"Z20155591","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/5955","Pozitívne","10.10.2016 10:21:46","","","Klimaservis Bratislava, s. r. o.","35928808","Slovenská republika",
"Z20155773","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/6137","Pozitívne","3.10.2016 12:29:54","","","CHRIŠTOF, spol. s r.o.","42660351","Česká republika",
"Z20155805","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/6169","Pozitívne","5.10.2016 11:44:50","","","Ing. Peter Gerši GCTECH","36880574","Slovenská republika",
"Z20157689","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/8053","Pozitívne","3.10.2016 9:46:35","","","CLEAN TONERY, s.r.o.","35891866","Slovenská republika",
"Z201510178","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/10542","Pozitívne","3.10.2016 12:22:11","","","BEMIA plus, s.r.o.","46464123","Slovenská republika",
"Z201511066","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/11430","Pozitívne","3.10.2016 9:40:26","","","JURIGA spol. s r. o.","31344194","Slovenská republika",
"Z201511080","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/11444","Pozitívne","3.10.2016 9:45:19","","","Henrich Sonnenschein - ITSK","37212931","Slovenská republika",
"Z201511964","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/12328","Pozitívne","3.10.2016 6:15:23","","","AC energia s. r. o.","44187653","Slovenská republika",
"Z201512547","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/12911","Pozitívne","6.10.2016 11:38:39","","","Humania spol. s r.o.","44921730","Slovenská republika",
"Z201512983","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/13347","Pozitívne","3.10.2016 14:03:26","","","Skupina dodávateľov, líder: STAEG Slovakia, spol. s r.o., člen: STAEG Facility, spol. s r.o.","47329149","Slovenská republika",
"Z201514669","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/15033","Pozitívne","4.10.2016 6:54:49","","","DOXX - Stravné lístky, spol. s r.o.","36391000","Slovenská republika",
"Z201515005","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/15369","Pozitívne","3.10.2016 11:20:16","","","OTIS Výťahy, s.r.o.","35683929","Slovenská republika",
"Z201515788","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/16152","Pozitívne","3.10.2016 9:44:00","","","COMPUTER ABC, s.r.o.","36564176","Slovenská republika",
"Z201515793","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/16157","Pozitívne","3.10.2016 9:49:41","","","AB SYSTEM SLOVAKIA","36707741","Slovenská republika",
"Z201515858","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/16222","Pozitívne","3.10.2016 9:55:23","","","AB SYSTEM SLOVAKIA","36707741","Slovenská republika",
"Z201515948","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/16312","Pozitívne","3.10.2016 9:50:26","","","BETRIX, s.r.o.","34101110","Slovenská republika",
"Z201515975","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/16339","Pozitívne","3.10.2016 9:43:01","","","OK COMP, s.r.o. ","36408379","Slovenská republika",
"Z201516126","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/16490","Pozitívne","5.10.2016 6:31:14","","","Daffer spol. s r. o.","36320439","Slovenská republika",
"Z201516161","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/16525","Pozitívne","3.10.2016 13:21:04","","","PYRA, spol. s r.o.","31396623","Slovenská republika",
"Z201519459","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/19823","Pozitívne","3.10.2016 8:10:38","","","LE CHEQUE DEJEUNER s.r.o.","31396674","Slovenská republika",
"Z201519592","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/19956","Pozitívne","6.10.2016 4:55:11","","","Cb elektro s.r.o. ","36584622","Slovenská republika",
"Z201519685","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/20049","Pozitívne","3.10.2016 8:17:47","","","IB Rein, s.r.o.","35896582","Slovenská republika",
"Z201519767","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/20131","Pozitívne","4.10.2016 8:58:18","","","LE CHEQUE DEJEUNER s.r.o.","31396674","Slovenská republika",
"Z201519797","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/20161","Pozitívne","11.10.2016 6:24:39","","","Slovenský plynárenský priemysel, a.s.","35815256","Slovenská republika",
"Z201519962","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/20326","Pozitívne","28.10.2016 13:51:24","","","Green-Oasis, spol. s r. o.","46658793","Slovenská republika",
"Z201520146","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/20510","Pozitívne","3.10.2016 11:13:46","","","VIDRA a spol. s.r.o.","31589561","Slovenská republika",
"Z201520148","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/20512","Pozitívne","3.10.2016 11:13:08","","","Perfect Distribution a. s. - organizačná zložka","47719150","Slovenská republika",
