"IdentifikatorZakazky","ZakazkaUrl","ReferenciaTyp","ReferenciaDatumPoslednejZmeny","ReferenciaDovodPoslednejZmeny","ReferenciaPolozka","DodavatelObchodneMeno","DodavatelICO","DodavatelStat",
"Z201510170","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/10534","Pozitívne","20.12.2018 17:29:33","","","APL plus, s.r.o.","36492604","Slovenská republika",
"Z201510185","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/10549","Pozitívne","20.12.2018 17:29:56","","","PRESTO Co., s.r.o.","36451371","Slovenská republika",
"Z201510208","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/10572","Pozitívne","20.12.2018 17:30:17","","","Ing. Tomáš Dzurňák - D & D","14382857","Slovenská republika",
"Z201514079","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/14443","Pozitívne","20.12.2018 17:30:37","","","MIHI.sk, s.r.o.","36645095","Slovenská republika",
"Z201514601","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/14965","Pozitívne","18.12.2018 13:46:33","","","ARJO-HUMANIC SK, s.r.o.","36679607","Slovenská republika",
"Z201514867","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/15231","Pozitívne","3.12.2018 7:54:00","","","MIVASOFT, spol. s r.o.","36289906","Slovenská republika",
"Z201514875","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/15239","Pozitívne","3.12.2018 8:00:28","","","DASTIN s.r.o.","36178829","Slovenská republika",
"Z201515139","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/15503","Negatívne","19.12.2018 13:18:25","celková nespokojnosť a nespolupráca s dodávateľom, ktorý do dnešného dňa riadne neodovzdal dielo","Dodávateľ nedodal predmet zmluvy v kvalite požadovanej podľa zmluvy","DEVELOP GROUP a.s.","44174764","Slovenská republika",
"Z201518001","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/18365","Pozitívne","3.12.2018 8:01:02","","","DASTIN s.r.o.","36178829","Slovenská republika",
"Z201518004","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/18368","Pozitívne","7.12.2018 7:04:36","","","KVANT spol. s r.o.","31398294","Slovenská republika",
"Z201519530","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/19894","Pozitívne","3.12.2018 8:03:59","","","QUILTEX a.s. ","36386448","Slovenská republika",
"Z201521937","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/22301","Pozitívne","3.12.2018 9:06:48","","","Sokol trade spol. s r.o.","36605735","Slovenská republika",
"Z201522728","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/23092","Pozitívne","3.12.2018 8:47:54","","","Jozef Víglašský","33924228","Slovenská republika",
"Z201523032","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/23396","Pozitívne","3.12.2018 8:47:08","","","Lukáš Mútňan","43715613","Slovenská republika",
"Z201523924","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/24288","Pozitívne","3.12.2018 8:46:19","","","Jozef Víglašský","33924228","Slovenská republika",
"Z201524174","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/24538","Pozitívne","3.12.2018 7:55:08","","","KEKO TRADING spol. s r.o.","17311454","Slovenská republika",
"Z201526530","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/26894","Pozitívne","3.12.2018 9:05:55","","","CENTRALCHEM, s.r.o. ","31625444","Slovenská republika",
"Z201526589","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/26953","Pozitívne","3.12.2018 11:48:55","","","Insomnium, s. r. o.","46590129","Slovenská republika",
"Z201527753","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/28117","Pozitívne","3.12.2018 8:45:37","","","Juraj Veverka","43409385","Slovenská republika",
"Z201531642","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/32006","Pozitívne","3.12.2018 12:37:41","","","GGFS s.r.o. ","47079690","Slovenská republika",
"Z201533600","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/33964","Pozitívne","17.12.2018 9:38:03","","","LYNX - spoločnosť s ručením obmedzeným Košice","00692069","Slovenská republika",
"Z201539697","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/40061","Negatívne","3.12.2018 8:04:17","","Dodávateľ nedodal predmet zmluvy v kvalite požadovanej podľa zmluvy","Groupama poisťovňa a. s., pobočka poisťovne z iného členského štátu","47236060","Slovenská republika",
"Z201539700","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/40064","Pozitívne","3.12.2018 7:11:48","","","SLOVAKIA ENERGY, s.r.o.","36807702","Slovenská republika",
"Z20163239","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/45603","Pozitívne","3.12.2018 12:34:38","","","ENERGOTRADING, s. r. o.","43844456","Slovenská republika",
"Z20165709","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/48073","Pozitívne","3.12.2018 11:03:19","","","ELGAS, k.s.","36314242","Slovenská republika",
"Z20166632","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/48996","Pozitívne","3.12.2018 11:02:51","","","ENERGA Slovakia s. r. o. ","36362727","Slovenská republika",
"Z201614635","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/56999","Pozitívne","3.12.2018 8:50:14","","","BUKÓZA ENERGO, a. s.","43806643","Slovenská republika",
"Z201616280","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/58644","Pozitívne","3.12.2018 11:02:31","","","Slovenský plynárenský priemysel, a.s.","35815256","Slovenská republika",
"Z201619834","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/62198","Pozitívne","3.12.2018 7:11:12","","","Slovenský plynárenský priemysel, a.s.","35815256","Slovenská republika",
"Z201621165","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/63529","Pozitívne","21.12.2018 10:05:22","","","CHEMOLAK a.s.","31411851","Slovenská republika",
"Z201621630","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/63994","Pozitívne","20.12.2018 17:34:38","","","MEDIPARTNERS s.r.o.","36586561","Slovenská republika",
"Z201621632","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/63996","Pozitívne","20.12.2018 17:35:07","","","MEDIPARTNERS s.r.o.","36586561","Slovenská republika",
"Z201621633","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/63997","Pozitívne","20.12.2018 17:35:32","","","Zajtrajšie noviny n.o.","45743681","Slovenská republika",
"Z201622358","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/64722","Pozitívne","21.12.2018 10:06:11","","","PLUTKO, s.r.o.","36580040","Slovenská republika",
"Z201625017","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/67381","Pozitívne","20.12.2018 17:37:06","","","PAPERA s.r.o.","46082182","Slovenská republika",
"Z201625023","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/67387","Pozitívne","20.12.2018 17:39:02","","","COPY PRINT GROUP, a.s.","45310106","Slovenská republika",
"Z201624866","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/67230","Pozitívne","20.12.2018 11:50:30","","","WEXIM TRUCK s.r.o. ","45420165","Slovenská republika",
"Z201627274","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/69638","Pozitívne","4.12.2018 6:37:15","","","UNOMED spol. s r. o.","00612791","Slovenská republika",
