"IdentifikatorZakazky","ZakazkaUrl","ReferenciaTyp","ReferenciaDatumPoslednejZmeny","ReferenciaDovodPoslednejZmeny","ReferenciaPolozka","DodavatelObchodneMeno","DodavatelICO","DodavatelStat",
"Z20158068","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/8432","Pozitívne","4.9.2018 7:01:54","","","Púchovská záhradnícka s.r.o.","47062657","Slovenská republika",
"Z20159445","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/9809","Pozitívne","12.9.2018 13:08:11","","","VIDRA a spol. s.r.o.","31589561","Slovenská republika",
"Z201510952","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/11316","Pozitívne","12.9.2018 13:08:44","","","VIDRA a spol. s.r.o.","31589561","Slovenská republika",
"Z201514956","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/15320","Pozitívne","3.9.2018 5:35:42","","","F.A.T., s.r.o.","44647654","Slovenská republika",
"Z201518666","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/19030","Pozitívne","3.9.2018 7:29:07","","","EURO CERT SK, s.r.o.","35889071","Slovenská republika",
"Z201524157","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/24521","Pozitívne","17.9.2018 9:24:16","","","Henrich Sonnenschein - ITSK","37212931","Slovenská republika",
"Z201525325","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/25689","Pozitívne","12.9.2018 13:07:30","","","PAXTRAVEL, s. r. o.","31340571","Slovenská republika",
"Z201527653","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/28017","Negatívne","6.9.2018 12:18:57","","Dodávateľ nedodal predmet zmluvy v rozsahu uvedenom v zmluve","GastroRex, s.r.o.","35783052","Slovenská republika",
"Z201527271","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/27635","Pozitívne","3.9.2018 5:36:46","","","ELKO COMPUTERS PRIEVIDZA, spol. s r.o. ","31619479","Slovenská republika",
"Z201533333","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/33697","Pozitívne","17.9.2018 9:25:04","","","Henrich Sonnenschein - ITSK","37212931","Slovenská republika",
"Z201535671","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/36035","Pozitívne","17.9.2018 9:25:23","","","Interiéry Riljak, s.r.o.","43885306","Slovenská republika",
"Z201535765","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/36129","Pozitívne","17.9.2018 9:25:48","","","ŠKOLEX, spol. s r.o.","31396763","Slovenská republika",
"Z201536189","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/36553","Pozitívne","17.9.2018 9:26:07","","","CTRL + C s. r. o.","46728571","Slovenská republika",
"Z201540408","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/40772","Pozitívne","3.9.2018 5:38:40","","","INTERTEC s.r.o.","00692972","Slovenská republika",
"Z20161933","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/44297","Pozitívne","3.9.2018 6:33:23","","","CHEOPS nábytok, s.r.o.","36580627","Slovenská republika",
"Z20164462","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/46826","Pozitívne","12.9.2018 13:06:57","","","PAXTRAVEL, s. r. o.","31340571","Slovenská republika",
"Z201612519","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/54883","Pozitívne","3.9.2018 10:44:41","","","Slovenský plynárenský priemysel, a.s.","35815256","Slovenská republika",
"Z201614304","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/56668","Pozitívne","3.9.2018 13:52:22","","","Súkromná bezpečnostná služba SHIELD, spol. s r.o.","36208922","Slovenská republika",
"Z201614260","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/56624","Pozitívne","12.9.2018 13:05:05","","","S&T Slovakia s.r.o.","31349935","Slovenská republika",
"Z201615813","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/58177","Pozitívne","12.9.2018 13:03:39","","","MEDICAL GROUP SK a. s.","31708030","Slovenská republika",
"Z201616997","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/59361","Pozitívne","17.9.2018 11:34:12","","","Up Slovensko, s. r. o.","31396674","Slovenská republika",
"Z201617396","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/59760","Pozitívne","3.9.2018 13:40:53","","","Ing. Dalibor Hladík - ALPHA TECH","32191391","Slovenská republika",
"Z201618560","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/60924","Pozitívne","3.9.2018 6:19:05","","","T+T, a.s.","36400491","Slovenská republika",
"Z201618613","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/60977","Pozitívne","3.9.2018 6:16:59","","","Up Slovensko, s. r. o.","31396674","Slovenská republika",
"Z201619021","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/61385","Pozitívne","3.9.2018 12:59:57","","","Up Slovensko, s. r. o.","31396674","Slovenská republika",
"Z201619231","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/61595","Pozitívne","5.9.2018 8:59:10","","","Datacomp s.r.o.","36212466","Slovenská republika",
"Z201619293","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/61657","Pozitívne","6.9.2018 8:24:43","","","VIDRA a spol. s.r.o.","31589561","Slovenská republika",
"Z201619292","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/61656","Pozitívne","6.9.2018 8:41:03","","","VIDRA a spol. s.r.o.","31589561","Slovenská republika",
"Z201620339","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/62703","Pozitívne","13.9.2018 12:37:52","","","EURO-VAT, spol. s r.o.","18049397","Slovenská republika",
"Z201621322","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/63686","Pozitívne","12.9.2018 12:50:32","","","Linde Gas k.s.","31373861","Slovenská republika",
"Z201621742","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/64106","Pozitívne","6.9.2018 8:37:47","","","Slovenský plynárenský priemysel, a.s.","35815256","Slovenská republika",
"Z201622297","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/64661","Pozitívne","17.9.2018 9:26:37","","","OTNS, a. s.","46881239","Slovenská republika",
"Z201629745","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/72109","Pozitívne","17.9.2018 9:26:52","","","Applipower, s.r.o.","44999631","Slovenská republika",
"Z201631737","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/74101","Pozitívne","17.9.2018 9:27:06","","","ITSK, s.r.o.","36556050","Slovenská republika",
