"IdentifikatorZakazky","ZakazkaUrl","ReferenciaTyp","ReferenciaDatumPoslednejZmeny","ReferenciaDovodPoslednejZmeny","ReferenciaPolozka","DodavatelObchodneMeno","DodavatelICO","DodavatelStat",
"Z20156014","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/6378","Pozitívne","5.11.2018 6:18:47","","","Tibor Varga TSV PAPIER","32627211","Slovenská republika",
"Z201524148","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/24512","Pozitívne","5.11.2018 7:12:45","","","UNIPHARMA - 1.slovenská lekárnická akciová spoločnosť","31625657","Slovenská republika",
"Z201524163","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/24527","Pozitívne","5.11.2018 7:13:06","","","MED - ART, spol. s r.o.","34113924","Slovenská republika",
"Z201524733","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/25097","Pozitívne","6.11.2018 12:53:41","","","Disig, a.s.","35975946","Slovenská republika",
"Z201527126","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/27490","Pozitívne","6.11.2018 7:42:28","","","OMV Slovensko, s.r.o.","00604381","Slovenská republika",
"Z201529923","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/30287","Pozitívne","5.11.2018 7:13:42","","","UNIPHARMA - 1.slovenská lekárnická akciová spoločnosť","31625657","Slovenská republika",
"Z201533810","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/34174","Pozitívne","5.11.2018 7:14:03","","","CTRL + C s. r. o.","46728571","Slovenská republika",
"Z201535180","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/35544","Pozitívne","5.11.2018 6:31:52","","","AUTOCONT s.r.o.","36396222","Slovenská republika",
"Z201536155","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/36519","Pozitívne","6.11.2018 9:23:42","","","GGFS s.r.o. ","47079690","Slovenská republika",
"Z201539022","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/39386","Pozitívne","9.11.2018 8:39:12","","","MAGNA ENERGIA a.s.","35743565","Slovenská republika",
"Z201541594","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/41958","Pozitívne","5.11.2018 6:32:55","","","DD21 s.r.o.","43818030","Slovenská republika",
"Z2016828","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/43192","Pozitívne","6.11.2018 7:50:38","","","Ing. Ján Buchanec Technik","33576009","Slovenská republika",
"Z20161887","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/44251","Pozitívne","5.11.2018 9:28:57","","","INMEDIA, spol. s r.o.","36019208","Slovenská republika",
"Z20161890","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/44254","Pozitívne","5.11.2018 9:27:28","","","INMEDIA, spol. s r.o.","36019208","Slovenská republika",
"Z20161891","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/44255","Pozitívne","5.11.2018 9:26:29","","","EASTFOOD s.r.o.","45702942","Slovenská republika",
"Z20163289","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/45653","Pozitívne","5.11.2018 5:40:17","","","AUTO MARKET, s.r.o.","36371629","Slovenská republika",
"Z20169498","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/51862","Pozitívne","5.11.2018 10:19:26","","","Slovenský plynárenský priemysel, a.s.","35815256","Slovenská republika",
"Z201611194","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/53558","Pozitívne","9.11.2018 7:27:33","","","Miroslav Varešák","45406910","Slovenská republika",
"Z201616352","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/58716","Pozitívne","5.11.2018 12:15:40","","","UNIPHARMA - 1.slovenská lekárnická akciová spoločnosť","31625657","Slovenská republika",
"Z201617625","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/59989","Pozitívne","9.11.2018 7:23:01","","","DIPOS s.r.o.","31560156","Slovenská republika",
"Z201618080","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/60444","Pozitívne","5.11.2018 9:31:50","","","DISPOLAB, Žilina s.r.o.","31625746","Slovenská republika",
"Z201618279","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/60643","Pozitívne","16.11.2018 8:23:24","","","TOP SERVIS IT a.s.","44387598","Slovenská republika",
"Z201618812","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/61176","Pozitívne","5.11.2018 9:32:13","","","KRIDLA s.r.o","36466778","Slovenská republika",
"Z201619310","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/61674","Pozitívne","5.11.2018 9:28:33","","","JK - TRADING, spol. s r.o.","31356656","Slovenská republika",
"Z201619309","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/61673","Pozitívne","5.11.2018 9:32:32","","","JK - TRADING, spol. s r.o.","31356656","Slovenská republika",
"Z201619315","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/61679","Pozitívne","5.11.2018 9:44:52","","","Eurolab Lambda a.s.","35869429","Slovenská republika",
"Z201620304","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/62668","Pozitívne","5.11.2018 12:34:57","","","DOXX - Stravné lístky, spol. s r.o.","36391000","Slovenská republika",
"Z201621060","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/63424","Pozitívne","5.11.2018 9:28:05","","","COPY PRINT GROUP, a.s.","45310106","Slovenská republika",
"Z201622460","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/64824","Pozitívne","5.11.2018 12:14:13","","","MEDITRADE spol. s r.o.","17312001","Slovenská republika",
"Z201623821","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/66185","Pozitívne","5.11.2018 9:33:05","","","KRIDLA s.r.o","36466778","Slovenská republika",
"Z201623829","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/66193","Pozitívne","5.11.2018 9:29:20","","","KRIDLA s.r.o","36466778","Slovenská republika",
"Z201624763","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/67127","Pozitívne","5.11.2018 7:43:54","","","VEMEX ENERGO s.r.o.","35853441","Slovenská republika",
