"IdentifikatorZakazky","ZakazkaUrl","ReferenciaTyp","ReferenciaDatumPoslednejZmeny","ReferenciaDovodPoslednejZmeny","ReferenciaPolozka","DodavatelObchodneMeno","DodavatelICO","DodavatelStat",
"Z20151657","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/2021","Pozitívne","10/2/2023 12:04:41 PM","","","GRUY spol. s r.o.","36626040","Slovenská republika",
"Z20154041","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/4405","Pozitívne","10/2/2023 12:05:44 PM","","","Ing. Blažej Nagyidai","43111378","Slovenská republika",
"Z20158532","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/8896","Pozitívne","10/2/2023 12:03:55 PM","","","EKOLAS, s.r.o.","36227897","Slovenská republika",
"Z201512307","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/12671","Pozitívne","10/2/2023 12:04:21 PM","","","GASTRO VRÁBEĽ, s.r.o. ","43897452","Slovenská republika",
"Z201512473","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/12837","Pozitívne","10/2/2023 12:04:09 PM","","","HOBLO, spol. s r.o.","45630429","Slovenská republika",
"Z201518110","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/18474","Pozitívne","10/2/2023 12:05:08 PM","","","Ing. Juraj Grič - znalec","37965247","Slovenská republika",
"Z201520459","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/20823","Pozitívne","10/2/2023 12:05:18 PM","","","KOLEK, s.r.o.","36001465","Slovenská republika",
"Z201520465","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/20829","Pozitívne","10/2/2023 12:04:59 PM","","","KOLEK, s.r.o.","36001465","Slovenská republika",
"Z201520466","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/20830","Pozitívne","10/2/2023 12:04:50 PM","","","KOLEK, s.r.o.","36001465","Slovenská republika",
"Z201520469","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/20833","Pozitívne","10/2/2023 12:04:31 PM","","","KOLEK, s.r.o.","36001465","Slovenská republika",
"Z201526977","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/27341","Pozitívne","10/2/2023 12:05:34 PM","","","BELLIMPEX s.r.o.","36705390","Slovenská republika",
"Z201817421","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/180346","Pozitívne","10/5/2023 6:52:11 AM","","","JRK Slovensko s.r.o.","50530950","Slovenská republika",
"Z201822317","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/185242","Pozitívne","10/5/2023 6:49:17 AM","","","AJFA + AVIS, s.r.o.","31602436","Slovenská republika",
"Z201847420","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/210345","Pozitívne","10/4/2023 10:33:43 AM","","","FÚRA s.r.o. ","36211451","Slovenská republika",
"Z201847893","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/210818","Pozitívne","10/4/2023 10:39:32 AM","","","KOSIT a.s.","36205214","Slovenská republika",
"Z201854432","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/217357","Pozitívne","10/2/2023 8:11:19 AM","","","Up Slovensko, s. r. o.","31396674","Slovenská republika",
"Z201855016","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/217941","Pozitívne","10/5/2023 6:47:44 AM","","","CYEB s.r.o.","46851658","Slovenská republika",
"Z201855015","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/217940","Pozitívne","10/5/2023 6:50:45 AM","","","Slovenský plynárenský priemysel, a.s.","35815256","Slovenská republika",
"Z201920411","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/240979","Uspokojivé","10/4/2023 1:32:44 PM","","","AUTO ROTOS - ROZBORA s. r. o., ","35918519","Slovenská republika",
"Z201921865","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/242433","Uspokojivé","10/2/2023 6:59:35 AM","","","AGRATECH s.r.o.","31725210","Slovenská republika",
