"IdentifikatorZakazky","ZakazkaUrl","ReferenciaTyp","ReferenciaDatumPoslednejZmeny","ReferenciaDovodPoslednejZmeny","ReferenciaPolozka","DodavatelObchodneMeno","DodavatelICO","DodavatelStat",
"Z20167955","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/50319","Pozitívne","10.2.2022 9:24:41","","","Insomnium, s. r. o.","46590129","Slovenská republika",
"Z201759001","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/150833","Pozitívne","7.2.2022 6:48:22","","","PRESS & BURG Development s.r.o. ","46896783","Slovenská republika",
"Z201761461","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/153293","Pozitívne","7.2.2022 11:52:56","","","Slovanet, a. s. ","35954612","Slovenská republika",
"Z201769448","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/161280","Pozitívne","7.2.2022 5:45:00","","","Up Slovensko, s. r. o.","31396674","Slovenská republika",
"Z2018286","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/163211","Pozitívne","25.2.2022 11:04:03","","","Up Slovensko, s. r. o.","31396674","Slovenská republika",
"Z20184659","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/167584","Pozitívne","8.2.2022 11:44:20","","","ALS Czech Republic, s.r.o.","27407551","Česká republika",
"Z20186540","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/169465","Pozitívne","8.2.2022 11:53:39","","","Brenntag Slovakia s.r.o.","31336884","Slovenská republika",
"Z20188989","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/171914","Pozitívne","23.2.2022 8:09:15","","","PhDr. Gabriela Spišáková - Majster Papier","33768897","Slovenská republika",
"Z201828660","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/191585","Pozitívne","9.2.2022 14:06:48","","","ČECHOVO SK, s.r.o.","51017156","Slovenská republika",
"Z201832736","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/195661","Pozitívne","7.2.2022 5:52:58","","","DOXX - Stravné lístky, spol. s r.o.","36391000","Slovenská republika",
