"IdentifikatorZakazky","ZakazkaUrl","ReferenciaTyp","ReferenciaDatumPoslednejZmeny","ReferenciaDovodPoslednejZmeny","ReferenciaPolozka","DodavatelObchodneMeno","DodavatelICO","DodavatelStat",
"Z20151821","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/2185","Pozitívne","16.10.2017 11:28:15","","","LEGUSEM, s.r.o.","34143351","Slovenská republika",
"Z20152310","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/2674","Pozitívne","31.10.2017 8:48:37","","","Jozef Igaz - TLAČIVÁ - PAPIER","11751398","Slovenská republika",
"Z20152816","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/3180","Pozitívne","3.10.2017 6:18:41","","","SATES, a.s.","31628541","Slovenská republika",
"Z20152825","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/3189","Pozitívne","3.10.2017 6:21:03","","","ZNAČKY, s.r.o. ","43931111","Slovenská republika",
"Z20152827","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/3191","Pozitívne","3.10.2017 6:18:14","","","ZNAČKY, s.r.o. ","43931111","Slovenská republika",
"Z20152829","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/3193","Pozitívne","3.10.2017 6:21:43","","","SIGNATECH spol. s r. o.","44690118","Slovenská republika",
"Z20152831","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/3195","Pozitívne","3.10.2017 6:22:56","","","SATES, a.s.","31628541","Slovenská republika",
"Z20152834","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/3198","Pozitívne","3.10.2017 6:21:22","","","HAKOM, s.r.o., ","36000124","Slovenská republika",
"Z20153539","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/3903","Pozitívne","2.10.2017 10:25:18","","","Slovak Telekom, a.s.","35763469","Slovenská republika",
"Z20153634","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/3998","Pozitívne","16.10.2017 11:28:45","","","GASTRO VRÁBEĽ, s.r.o. ","43897452","Slovenská republika",
"Z20153937","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/4301","Pozitívne","3.10.2017 6:22:31","","","Kovsmol, s.r.o.","36501921","Slovenská republika",
