"IdentifikatorZakazky","ZakazkaUrl","ReferenciaTyp","ReferenciaDatumPoslednejZmeny","ReferenciaDovodPoslednejZmeny","ReferenciaPolozka","DodavatelObchodneMeno","DodavatelICO","DodavatelStat",
"Z20152322","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/2686","Pozitívne","8/7/2023 6:02:19 AM","","","INTERVIA s. r. o.","44534582","Slovenská republika",
"Z20182328","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/165253","Pozitívne","8/9/2023 11:53:30 AM","","","BANCHEM, s.r.o.","36227901","Slovenská republika",
"Z20183169","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/166094","Pozitívne","8/9/2023 11:53:47 AM","","","MIHI.sk, s.r.o.","36645095","Slovenská republika",
"Z201813941","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/176866","Pozitívne","8/8/2023 8:22:49 AM","","","Stebel Tek s.r.o.","51050919","Slovenská republika",
"Z201814529","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/177454","Pozitívne","8/8/2023 8:29:19 AM","","","AGRATECH s.r.o.","31725210","Slovenská republika",
"Z201818365","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/181290","Pozitívne","8/8/2023 9:23:05 AM","","","LMM, spol. s r.o. ","31362044","Slovenská republika",
"Z201821271","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/184196","Pozitívne","8/14/2023 7:54:30 AM","","","JNL s.r.o.","51026414","Slovenská republika",
"Z201825329","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/188254","Pozitívne","8/8/2023 7:53:43 AM","","","REDOX - ENEX s.r.o.","50407821","Slovenská republika",
"Z201825682","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/188607","Pozitívne","8/14/2023 7:41:57 AM","","","Perfect Distribution a. s. - organizačná zložka","47719150","Slovenská republika",
"Z201827987","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/190912","Pozitívne","8/14/2023 7:49:36 AM","","","VIDRA a spol. s.r.o.","31589561","Slovenská republika",
"Z201840668","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/203593","Pozitívne","8/14/2023 7:57:23 AM","","","K&M MEDIA s.r.o.","44879806","Slovenská republika",
"Z201843633","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/206558","Pozitívne","8/23/2023 12:52:46 PM","","","ZSE Energia, a.s.","36677281","Slovenská republika",
"Z20193396","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/223964","Uspokojivé","8/21/2023 9:54:45 AM","","","Slovenský plynárenský priemysel, a.s.","35815256","Slovenská republika",
"Z201923054","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/243622","Uspokojivé","8/8/2023 6:38:22 AM","","","ARBE s.r.o.","36056553","Slovenská republika",
"Z201924340","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/244908","Uspokojivé","8/10/2023 9:27:12 AM","","","ECOLAB s.r.o.","31342213","Slovenská republika",
"Z201925630","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/246198","Uspokojivé","8/9/2023 8:57:50 AM","","","Up Slovensko, s. r. o.","31396674","Slovenská republika",
"Z202015690","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/275099","Uspokojivé","8/8/2023 9:34:30 AM","","","FUJIFILM Europe GmbH - organizačná zložka","45497095","Slovenská republika",
"Z202028459","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/287868","Uspokojivé","8/9/2023 6:05:57 AM","","","Stredoslovenská energetika, a. s.","51865467","Slovenská republika",
"Z202032307","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/291716","Uspokojivé","8/23/2023 12:57:16 PM","","","Slovenský plynárenský priemysel, a.s.","35815256","Slovenská republika",
