"IdentifikatorZakazky","ZakazkaUrl","ReferenciaTyp","ReferenciaDatumPoslednejZmeny","ReferenciaDovodPoslednejZmeny","ReferenciaPolozka","DodavatelObchodneMeno","DodavatelICO","DodavatelStat",
"Z20151217","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/1581","Pozitívne","4.5.2020 9:52:18","","","Konica Minolta Slovakia spol. s r. o.","31338551","Slovenská republika",
"Z201527107","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/27471","Pozitívne","4.5.2020 10:22:08","","","PRADE s.r.o.","45393176","Slovenská republika",
"Z20161509","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/43873","Pozitívne","4.5.2020 6:47:55","","","FISgroup ASSET, spol. s r.o.","44496788","Slovenská republika",
"Z20166979","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/49343","Pozitívne","5.5.2020 11:59:19","","","VIDRA a spol. s.r.o.","31589561","Slovenská republika",
"Z20172089","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/93921","Pozitívne","4.5.2020 6:51:37","","","O2 Business Services, a. s.","50087487","Slovenská republika",
"Z20172753","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/94585","Pozitívne","4.5.2020 5:26:25","","","ECOLAB s.r.o.","31342213","Slovenská republika",
"Z201714743","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/106575","Pozitívne","4.5.2020 8:33:47","","","MAJES výťahy a eskalátory, a.s. ","35770732","Slovenská republika",
"Z201715921","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/107753","Pozitívne","4.5.2020 9:12:29","","","OTIS Výťahy, s.r.o.","35683929","Slovenská republika",
"Z201719561","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/111393","Pozitívne","4.5.2020 8:27:05","","","EVISION, spol. s r.o.","35809078","Slovenská republika",
"Z201737968","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/129800","Pozitívne","4.5.2020 10:20:08","","","POTES s.r.o.","47067314","Slovenská republika",
"Z201750832","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/142664","Pozitívne","4.5.2020 7:19:37","","","V-Elektra Slovakia, a.s.","36421693","Slovenská republika",
"Z201761148","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/152980","Pozitívne","4.5.2020 6:33:54","","","Asseco Central Europe, a. s.","35760419","Slovenská republika",
