"IdentifikatorZakazky","ZakazkaUrl","ReferenciaTyp","ReferenciaDatumPoslednejZmeny","ReferenciaDovodPoslednejZmeny","ReferenciaPolozka","DodavatelObchodneMeno","DodavatelICO","DodavatelStat",
"Z201534043","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/34407","Pozitívne","1.6.2020 6:29:52","","","LASER servis, spol. s.r.o. ","35755989","Slovenská republika",
"Z201535149","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/35513","Pozitívne","5.6.2020 12:49:23","","","PRESS & BURG Finance s.r.o.","35745631","Slovenská republika",
"Z201538453","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/38817","Pozitívne","3.6.2020 9:44:08","","","Vladimír Reguly IBIS SERVICE","10948007","Slovenská republika",
"Z20161413","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/43777","Pozitívne","1.6.2020 6:27:21","","","Industry Technology, s.r.o.","46722815","Slovenská republika",
"Z20162276","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/44640","Pozitívne","1.6.2020 6:44:19","","","H-COLOR, spol.s.r.o.","36539457","Slovenská republika",
"Z20163634","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/45998","Pozitívne","2.6.2020 10:53:46","","","CWS-boco  Slovensko, s.r.o.","31411045","Slovenská republika",
"Z20164268","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/46632","Pozitívne","1.6.2020 6:44:39","","","Jozef Hlavatý","43429823","Slovenská republika",
"Z20167618","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/49982","Pozitívne","1.6.2020 6:39:19","","","Energy Europe, SE","47542667","Slovenská republika",
"Z20169795","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/52159","Pozitívne","19.6.2020 11:21:29","","","RICOH Slovakia s.r.o.","31331785","Slovenská republika",
"Z201610119","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/52483","Pozitívne","1.6.2020 5:23:16","","","COPY PRINT GROUP, a.s.","45310106","Slovenská republika",
"Z201610340","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/52704","Pozitívne","15.6.2020 5:46:58","","","UNIPETROL SLOVENSKO s. r. o. ","35777087","Slovenská republika",
"Z201610684","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/53048","Pozitívne","15.6.2020 5:59:11","","","MINEGIS s.r.o.","47164557","Slovenská republika",
"Z201610769","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/53133","Pozitívne","1.6.2020 9:13:09","","","AIR kompresory, s. r. o.","46474021","Slovenská republika",
"Z201618727","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/61091","Pozitívne","1.6.2020 6:44:00","","","Up Slovensko, s. r. o.","31396674","Slovenská republika",
"Z201619804","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/62168","Pozitívne","8.6.2020 15:54:34","","","Green-Oasis, spol. s r. o.","46658793","Slovenská republika",
"Z201629677","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/72041","Pozitívne","1.6.2020 6:43:52","","","MONZAR spol. s r.o.","35740892","Slovenská republika",
"Z201629296","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/71660","Pozitívne","1.6.2020 6:44:29","","","Jozef Hlavatý","43429823","Slovenská republika",
"Z201633919","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/76283","Pozitívne","1.6.2020 6:43:33","","","Ing. Štefan Šesták - LONATER","11957336","Slovenská republika",
"Z201640275","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/82639","Pozitívne","1.6.2020 6:44:09","","","Sokol trade spol. s r.o.","36605735","Slovenská republika",
"Z201638196","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/80560","Pozitívne","1.6.2020 6:43:23","","","GENESIS POZEMNÉ STAVBY, s.r.o.","46059105","Slovenská republika",
"Z20171515","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/93347","Pozitívne","16.6.2020 11:31:21","","","DOXX - Stravné lístky, spol. s r.o.","36391000","Slovenská republika",
"Z20174336","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/96168","Pozitívne","1.6.2020 6:43:09","","","Služby NONSTOP s.r.o.","24804011","Česká republika",
