"IdentifikatorZakazky","ZakazkaUrl","ReferenciaTyp","ReferenciaDatumPoslednejZmeny","ReferenciaDovodPoslednejZmeny","ReferenciaPolozka","DodavatelObchodneMeno","DodavatelICO","DodavatelStat",
"Z20164614","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/46978","Pozitívne","6.2.2023 14:18:29","","","Insomnium, s. r. o.","46590129","Slovenská republika",
"Z20167136","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/49500","Pozitívne","7.2.2023 9:00:06","","","Insomnium, s. r. o.","46590129","Slovenská republika",
"Z201626055","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/68419","Pozitívne","6.2.2023 9:16:59","","","KONNEX s.r.o. ","17639727","Slovenská republika",
"Z201732390","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/124222","Pozitívne","6.2.2023 9:29:38","","","REVIS-SERVIS spol. s.r.o.","36657719","Slovenská republika",
"Z20182568","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/165493","Pozitívne","6.2.2023 7:32:16","","","IRESOFT s.r.o.","26297850","Česká republika",
"Z201829513","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/192438","Pozitívne","8.2.2023 16:14:35","","","Slovenský plynárenský priemysel, a.s.","35815256","Slovenská republika",
"Z2019780","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/221348","Uspokojivé","7.2.2023 8:15:54","","","PULImedical, spol. s r.o.","31344399","Slovenská republika",
"Z20192381","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/222949","Uspokojivé","6.2.2023 8:46:08","","","Martin Gall - MG COMP","41751477","Slovenská republika",
"Z20198879","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/229447","Uspokojivé","6.2.2023 14:49:11","","","PekaStroj s.r.o.","36554219","Slovenská republika",
"Z201923049","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/243617","Uspokojivé","23.2.2023 20:57:21","","","ITbubble, spol. s r.o.","45353425","Slovenská republika",
"Z201927832","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/248400","Uspokojivé","6.2.2023 12:03:56","","","Slovenský plynárenský priemysel, a.s.","35815256","Slovenská republika",
"Z201929051","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/249619","Uspokojivé","23.2.2023 9:09:49","","","Energie2, a.s.","46113177","Slovenská republika",
"Z201931711","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/252279","Uspokojivé","6.2.2023 8:26:02","","","DOXX - Stravné lístky, spol. s r.o.","36391000","Slovenská republika",
"Z201932552","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/253120","Uspokojivé","5.6.2023 7:10:05","","","NILTEX s. r. o.","51873885","Slovenská republika",
"Z201934796","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/255364","Uspokojivé","6.2.2023 7:32:43","","","MVM CEEnergy Slovakia s.r.o.","50060872","Slovenská republika",
