"IdentifikatorZakazky","ZakazkaUrl","ReferenciaTyp","ReferenciaDatumPoslednejZmeny","ReferenciaDovodPoslednejZmeny","ReferenciaPolozka","DodavatelObchodneMeno","DodavatelICO","DodavatelStat",
"Z2015190","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/554","Pozitívne","7.3.2016 9:55:55","","","CLEAN TONERY, s.r.o.","35891866","Slovenská republika",
"Z2015209","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/573","Pozitívne","7.3.2016 9:56:23","","","LASER servis, spol. s.r.o. ","35755989","Slovenská republika",
"Z2015227","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/591","Pozitívne","18.3.2016 9:58:06","","","Ing. Peter Gerši GCTECH","36880574","Slovenská republika",
"Z2015287","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/651","Pozitívne","11.3.2016 12:34:53","","","LE CHEQUE DEJEUNER s.r.o.","31396674","Slovenská republika",
"Z2015552","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/916","Pozitívne","7.3.2016 9:55:23","","","Štatistické a evidenčné vydavateľstvo tlačív, a.s.","31331131","Slovenská republika",
"Z20152108","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/2472","Pozitívne","7.3.2016 10:00:48","","","PETRA+ , spol. s r.o.","35929855","Slovenská republika",
"Z20152216","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/2580","Pozitívne","31.3.2016 8:55:44","","","BETRIX, s.r.o.","34101110","Slovenská republika",
"Z20152682","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/3046","Pozitívne","7.3.2016 9:59:09","","","VAŠA Slovensko, s. r. o.","35683813","Slovenská republika",
"Z20153140","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/3504","Pozitívne","31.3.2016 11:20:16","","","AQUA PRO, s.r.o.","36184683","Slovenská republika",
"Z20153852","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/4216","Pozitívne","29.3.2016 9:41:28","","","DOXX - Stravné lístky, spol. s r.o.","36391000","Slovenská republika",
"Z20156365","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/6729","Pozitívne","17.3.2016 12:20:55","","","MASO J+L, s.r.o.","36569194","Slovenská republika",
"Z20156432","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/6796","Pozitívne","7.3.2016 10:20:43","","","MED - ART, spol. s r.o.","34113924","Slovenská republika",
"Z20156449","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/6813","Pozitívne","7.3.2016 10:20:16","","","MED - ART, spol. s r.o.","34113924","Slovenská republika",
"Z20156451","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/6815","Pozitívne","7.3.2016 10:19:49","","","MED - ART, spol. s r.o.","34113924","Slovenská republika",
"Z20156735","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/7099","Pozitívne","7.3.2016 11:27:20","","","COPY PRINT BRATISLAVA, s.r.o.","45310106","Slovenská republika",
"Z20157367","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/7731","Pozitívne","9.3.2016 6:52:20","","","LASER servis, spol. s.r.o. ","35755989","Slovenská republika",
"Z20157789","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/8153","Pozitívne","7.3.2016 9:22:35","","","TRIGON s.r.o.","31340954","Slovenská republika",
"Z20157819","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/8183","Pozitívne","7.3.2016 10:18:47","","","Bio G, spol. s r.o.","34123415","Slovenská republika",
"Z20157820","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/8184","Pozitívne","7.3.2016 10:19:19","","","Bio G, spol. s r.o.","34123415","Slovenská republika",
"Z20157905","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/8269","Pozitívne","31.3.2016 8:58:23","","","Quatro print, spol. s r.o.","36365645","Slovenská republika",
"Z20157911","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/8275","Pozitívne","31.3.2016 8:58:51","","","PhDr. Gabriela Spišáková - Majster Papier","33768897","Slovenská republika",
"Z20158270","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/8634","Pozitívne","9.3.2016 6:58:48","","","PEPSI-COLA SR, s.r.o.","31362681","Slovenská republika",
