"IdentifikatorZakazky","ZakazkaUrl","ReferenciaTyp","ReferenciaDatumPoslednejZmeny","ReferenciaDovodPoslednejZmeny","ReferenciaPolozka","DodavatelObchodneMeno","DodavatelICO","DodavatelStat",
"Z20151521","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/1885","Pozitívne","6.4.2018 7:52:55","","","Ing. Iveta Janíková","34559671","Slovenská republika",
"Z201511414","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/11778","Pozitívne","4.4.2018 7:19:43","","","PhDr. Gabriela Spišáková - Majster Papier","33768897","Slovenská republika",
"Z201512418","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/12782","Pozitívne","6.4.2018 7:55:50","","","Ing. Iveta Janíková","34559671","Slovenská republika",
"Z201526132","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/26496","Pozitívne","6.4.2018 7:56:14","","","Ing. Iveta Janíková","34559671","Slovenská republika",
"Z201533563","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/33927","Pozitívne","3.4.2018 5:00:29","","","DOXX - Stravné lístky, spol. s r.o.","36391000","Slovenská republika",
"Z201535125","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/35489","Pozitívne","3.4.2018 4:53:13","","","Slovenský plynárenský priemysel, a.s.","35815256","Slovenská republika",
"Z201540217","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/40581","Pozitívne","4.4.2018 11:19:14","","","TaP, s.r.o.","36758361","Slovenská republika",
"Z201541530","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/41894","Negatívne","3.4.2018 6:09:18","","Dodávateľ nedodal predmet zmluvy v rozsahu uvedenom v zmluve","K&M MEDIA s.r.o.","44879806","Slovenská republika",
"Z2016129","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/42493","Pozitívne","24.4.2018 9:55:21","","","SPB Security s.r.o.","44626975","Slovenská republika",
"Z20161447","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/43811","Negatívne","4.4.2018 9:36:03","neboli ukončené pozemné úpravy terénu","Dodávateľ nedodal predmet zmluvy v rozsahu uvedenom v zmluve","FISgroup ASSET, spol. s r.o.","44496788","Slovenská republika",
"Z20161541","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/43905","Pozitívne","3.4.2018 4:54:11","","","Unicomp s.r.o.","31660967","Slovenská republika",
"Z20162808","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/45172","Pozitívne","13.4.2018 7:02:40","","","Slovak Telekom, a.s.","35763469","Slovenská republika",
"Z20163180","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/45544","Pozitívne","16.4.2018 9:28:13","","","SCYLLA SECURITY SERVIS s.r.o.","46798811","Slovenská republika",
"Z20163227","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/45591","Pozitívne","9.4.2018 9:27:00","","","REKOM - Košice s.r.o.","31685226","Slovenská republika",
