"IdentifikatorZakazky","ZakazkaUrl","ReferenciaTyp","ReferenciaDatumPoslednejZmeny","ReferenciaDovodPoslednejZmeny","ReferenciaPolozka","DodavatelObchodneMeno","DodavatelICO","DodavatelStat",
"Z201526302","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/26666","Pozitívne","17.8.2022 13:43:12","","","Mertel RG Česká republika, spol. s r.o.","26763567","Česká republika",
"Z201526305","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/26669","Pozitívne","17.8.2022 13:44:26","","","Mertel RG Česká republika, spol. s r.o.","26763567","Česká republika",
"Z20161738","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/44102","Pozitívne","12.8.2022 9:39:48","","","FISgroup ASSET, spol. s r.o.","44496788","Slovenská republika",
"Z20166178","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/48542","Pozitívne","12.8.2022 9:40:19","","","StavStar s.r.o.","47550571","Slovenská republika",
"Z201638183","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/80547","Pozitívne","1.8.2022 4:31:47","","","Stredoslovenská energetika, a.s.","36403008","Slovenská republika",
"Z201768670","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/160502","Pozitívne","1.8.2022 7:20:23","","","Brantner Fatra, s.r.o.","31578861","Slovenská republika",
"Z201816032","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/178957","Pozitívne","1.8.2022 4:50:19","","","Brantner Fatra, s.r.o.","31578861","Slovenská republika",
"Z201921379","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/241947","Uspokojivé","1.8.2022 7:24:01","","","KRIDLA s.r.o","36466778","Slovenská republika",
"Z201931146","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/251714","Uspokojivé","1.8.2022 8:34:54","","","Up Slovensko, s. r. o.","31396674","Slovenská republika",
"Z201935726","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/256294","Uspokojivé","1.8.2022 6:19:20","","","MVM CEEnergy Slovakia s.r.o.","50060872","Slovenská republika",
"Z20208927","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/268336","Uspokojivé","1.8.2022 5:50:58","","","Stredoslovenská energetika, a. s.","51865467","Slovenská republika",
"Z20209628","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/269037","Uspokojivé","17.8.2022 12:25:50","","","AMG Facility SK s.r.o.","50578901","Slovenská republika",
"Z202012460","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/271869","Uspokojivé","1.8.2022 6:26:34","","","Orange Slovensko, a.s.","35697270","Slovenská republika",
"Z202014837","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/274246","Neuspokojivé","1.8.2022 7:46:43","","Dodávateľ nedodal predmet zmluvy na miesto / miesta plnenia uvedené v zmluve","A.En. Slovensko s.r.o.","36399604","Slovenská republika",
"Z202015928","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/275337","Uspokojivé","4.8.2022 6:34:43","","","BEXPO s.r.o.","51463440","Slovenská republika",
"Z202017321","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/276730","Uspokojivé","1.8.2022 5:40:43","","","KASprof-SECURITY agency s.r.o, r.s.p","36374199","Slovenská republika",
"Z202019207","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/278616","Uspokojivé","1.8.2022 3:39:29","","","Up Slovensko, s. r. o.","31396674","Slovenská republika",
"Z2021264","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/294021","Uspokojivé","1.8.2022 7:17:28","","","MED - ART, spol. s r.o.","34113924","Slovenská republika",
"Z20212718","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/296475","Uspokojivé","2.8.2022 5:55:57","","","PBGAS, s. r. o.","45344396","Slovenská republika",
"Z20215484","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/299241","Uspokojivé","19.8.2022 14:49:05","","","Up Slovensko, s. r. o.","31396674","Slovenská republika",
"Z20216540","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/300297","Uspokojivé","5.8.2022 8:40:57","","","MP KANAL service s.r.o.","45965838","Slovenská republika",
