"IdentifikatorZakazky","ZakazkaUrl","ReferenciaTyp","ReferenciaDatumPoslednejZmeny","ReferenciaDovodPoslednejZmeny","ReferenciaPolozka","DodavatelObchodneMeno","DodavatelICO","DodavatelStat",
"Z20153783","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/4147","Pozitívne","20.12.2017 15:29:42","","","STAEG Slovakia, spol. s r.o.","47329149","Slovenská republika",
"Z20154069","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/4433","Pozitívne","5.12.2017 6:48:19","","","IDSYS, s.r.o.","47182024","Slovenská republika",
"Z20156462","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/6826","Pozitívne","19.12.2017 9:07:44","","","Mýval Slovakia, s. r. o.","31367844","Slovenská republika",
"Z20158114","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/8478","Pozitívne","1.12.2017 10:11:29","","","Anna Szilágyiová - ANIS","32004699","Slovenská republika",
"Z20158464","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/8828","Pozitívne","5.12.2017 6:48:39","","","ANDREA SHOP, s.r.o.","36277151","Slovenská republika",
"Z20159122","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/9486","Pozitívne","4.12.2017 6:40:11","","","JURIGA spol. s r. o.","31344194","Slovenská republika",
"Z201512821","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/13185","Pozitívne","5.12.2017 6:49:36","","","Ing. Ladislav Ivanics  IL - MED","33126500","Slovenská republika",
"Z201512835","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/13199","Pozitívne","5.12.2017 6:49:54","","","Ing. Ladislav Ivanics  IL - MED","33126500","Slovenská republika",
"Z201512851","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/13215","Pozitívne","4.12.2017 6:42:24","","","GEOTEAM, spol. s r.o.","31367917","Slovenská republika",
"Z201512959","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/13323","Pozitívne","4.12.2017 6:41:34","","","Štatistické a evidenčné vydavateľstvo tlačív, a.s.","31331131","Slovenská republika",
"Z201512343","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/12707","Pozitívne","5.12.2017 6:49:16","","","FALCO SLOVAKIA s.r.o.","31396488","Slovenská republika",
"Z201513789","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/14153","Pozitívne","5.12.2017 6:50:24","","","Ing. Ladislav Ivanics  IL - MED","33126500","Slovenská republika",
"Z201514152","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/14516","Pozitívne","5.12.2017 6:50:49","","","Mgr. Vladimír Szűcs InfoSystém","41761839","Slovenská republika",
"Z201514613","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/14977","Pozitívne","5.12.2017 6:51:44","","","CHIROSAN, s.r.o. ","36239739","Slovenská republika",
"Z201514191","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/14555","Pozitívne","5.12.2017 6:51:19","","","Marián Šupa","11906022","Slovenská republika",
"Z201514622","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/14986","Pozitívne","5.12.2017 6:52:00","","","PULImedical, spol. s r.o.","31344399","Slovenská republika",
"Z201514787","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/15151","Pozitívne","5.12.2017 6:53:42","","","JUMICOL, s.r.o.","36783943","Slovenská republika",
"Z201515193","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/15557","Pozitívne","5.12.2017 6:54:16","","","AB SYSTEM SLOVAKIA","36707741","Slovenská republika",
"Z201515669","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/16033","Pozitívne","5.12.2017 6:54:41","","","LASER servis, spol. s.r.o. ","35755989","Slovenská republika",
"Z201515946","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/16310","Pozitívne","5.12.2017 6:58:21","","","Alab, spol. s r.o.","45842167","Slovenská republika",
"Z201515859","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/16223","Pozitívne","5.12.2017 6:57:42","","","FALCO SLOVAKIA s.r.o.","31396488","Slovenská republika",
"Z201515851","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/16215","Pozitívne","5.12.2017 6:56:03","","","Mgr. Viera Janočková - VERA","40035263","Slovenská republika",
"Z201515843","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/16207","Pozitívne","5.12.2017 6:55:11","","","Henrich Sonnenschein - ITSK","37212931","Slovenská republika",
"Z201516057","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/16421","Pozitívne","5.12.2017 7:00:53","","","Henrich Sonnenschein - ITSK","37212931","Slovenská republika",
"Z201516060","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/16424","Pozitívne","5.12.2017 7:01:55","","","COMPUTER ABC, s.r.o.","36564176","Slovenská republika",
"Z201516543","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/16907","Pozitívne","20.12.2017 15:29:14","","","METTLER-TOLEDO, s.r.o.","31354211","Slovenská republika",
"Z201516547","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/16911","Pozitívne","20.12.2017 15:31:40","","","Lambda Life a.s.","35848189","Slovenská republika",
"Z201517079","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/17443","Pozitívne","5.12.2017 7:03:21","","","PhDr. Gabriela Spišáková - Majster Papier","33768897","Slovenská republika",
"Z201517136","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/17500","Pozitívne","5.12.2017 7:06:07","","","PhDr. Gabriela Spišáková - Majster Papier","33768897","Slovenská republika",
"Z201517336","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/17700","Pozitívne","5.12.2017 7:02:43","","","BATTEX Slovakia, s.r.o.","35832274","Slovenská republika",
"Z201517358","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/17722","Pozitívne","5.12.2017 7:07:39","","","MEDIS Nitra, spol. s r.o.","36531774","Slovenská republika",
"Z201517389","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/17753","Pozitívne","5.12.2017 7:08:03","","","Henrich Sonnenschein - ITSK","37212931","Slovenská republika",
"Z201517625","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/17989","Pozitívne","20.12.2017 15:28:02","","","AMEDIS spol. s r.o.","00612758","Slovenská republika",
"Z201517634","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/17998","Pozitívne","20.12.2017 15:20:07","","","AMEDIS spol. s r.o.","00612758","Slovenská republika",
"Z201517671","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/18035","Pozitívne","5.12.2017 7:08:49","","","Ing. Ladislav Ivanics  IL - MED","33126500","Slovenská republika",
"Z201517909","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/18273","Pozitívne","5.12.2017 7:09:18","","","ABAMET, s.r.o.","47966947","Slovenská republika",
"Z201518026","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/18390","Pozitívne","5.12.2017 7:09:39","","","Mgr. Vladimír Szűcs InfoSystém","41761839","Slovenská republika",
"Z201518377","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/18741","Pozitívne","5.12.2017 7:10:06","","","Ing. Ladislav Ivanics  IL - MED","33126500","Slovenská republika",
"Z201518429","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/18793","Pozitívne","5.12.2017 7:10:29","","","LASER servis, spol. s.r.o. ","35755989","Slovenská republika",
"Z201518816","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/19180","Pozitívne","5.12.2017 7:11:16","","","NEXA plus s.r.o.","47582740","Slovenská republika",
"Z201519029","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/19393","Pozitívne","4.12.2017 6:43:20","","","CLEAN TONERY, s.r.o.","35891866","Slovenská republika",
"Z201518836","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/19200","Pozitívne","5.12.2017 7:11:41","","","ECOLAB s.r.o.","31342213","Slovenská republika",
"Z201518849","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/19213","Pozitívne","5.12.2017 7:12:12","","","Ľubica Podolcová ĽUBICA","22649778","Slovenská republika",
"Z201519432","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/19796","Pozitívne","6.12.2017 8:38:36","","","GEOTECH Bratislava s. r. o.","45948992","Slovenská republika",
"Z201519544","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/19908","Pozitívne","20.12.2017 8:50:40","","","MEDITRADE spol. s r.o.","17312001","Slovenská republika",
"Z201519954","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/20318","Pozitívne","13.12.2017 9:34:30","","","Up Slovensko, s. r. o.","31396674","Slovenská republika",
"Z201520623","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/20987","Pozitívne","5.12.2017 7:12:42","","","INTERVIA s. r. o.","44534582","Slovenská republika",
"Z201520633","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/20997","Pozitívne","5.12.2017 7:13:10","","","PhDr. Gabriela Spišáková - Majster Papier","33768897","Slovenská republika",
"Z201520655","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/21019","Pozitívne","5.12.2017 7:10:56","","","INTERVIA s. r. o.","44534582","Slovenská republika",
"Z201520657","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/21021","Pozitívne","5.12.2017 7:13:52","","","INTERVIA s. r. o.","44534582","Slovenská republika",
"Z201520661","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/21025","Pozitívne","5.12.2017 7:14:43","","","INTERVIA s. r. o.","44534582","Slovenská republika",
"Z201520667","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/21031","Pozitívne","5.12.2017 7:15:02","","","AUDY s.r.o.","00544426","Česká republika",
"Z201521361","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/21725","Pozitívne","5.12.2017 7:15:53","","","MIHI.sk, s.r.o.","36645095","Slovenská republika",
"Z201521391","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/21755","Pozitívne","5.12.2017 7:16:25","","","LASER servis, spol. s.r.o. ","35755989","Slovenská republika",
"Z201521586","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/21950","Pozitívne","20.12.2017 15:18:37","","","PhDr. Gabriela Spišáková - Majster Papier","33768897","Slovenská republika",
"Z201521596","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/21960","Pozitívne","20.12.2017 15:18:13","","","TATRACHEMA VD","31434193","Slovenská republika",
"Z201521593","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/21957","Pozitívne","5.12.2017 7:17:16","","","JANOLI, s.r.o.","36515507","Slovenská republika",
