"IdentifikatorZakazky","ZakazkaUrl","ReferenciaTyp","ReferenciaDatumPoslednejZmeny","ReferenciaDovodPoslednejZmeny","ReferenciaPolozka","DodavatelObchodneMeno","DodavatelICO","DodavatelStat",
"Z201726852","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/118684","Pozitívne","17.1.2023 7:53:53","","","Slovenský plynárenský priemysel, a.s.","35815256","Slovenská republika",
"Z201760217","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/152049","Pozitívne","3.1.2023 7:03:44","","","PekaStroj s.r.o.","36554219","Slovenská republika",
"Z201763398","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/155230","Pozitívne","17.1.2023 9:26:26","","","AGRATECH s.r.o.","31725210","Slovenská republika",
"Z201815235","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/178160","Pozitívne","2.1.2023 9:58:30","","","MR SERVIS spol.s r.o.","36170305","Slovenská republika",
"Z201829966","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/192891","Pozitívne","3.1.2023 12:46:46","","","JKBOZ s. r. o.","44253516","Slovenská republika",
"Z201853756","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/216681","Pozitívne","9.1.2023 12:37:47","","","Slovanet, a. s. ","35954612","Slovenská republika",
"Z201855756","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/218681","Pozitívne","2.1.2023 7:50:43","","","DOXX - Stravné lístky, spol. s r.o.","36391000","Slovenská republika",
"Z201856482","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/219407","Pozitívne","2.1.2023 8:32:12","","","Brantner Fatra, s.r.o.","31578861","Slovenská republika",
"Z201932294","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/252862","Uspokojivé","3.1.2023 12:51:44","","","KOSIT a.s.","36205214","Slovenská republika",
"Z201933325","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/253893","Uspokojivé","30.1.2023 7:22:15","","","ŠTÝL - IVANOV s.r.o.","36498548","Slovenská republika",
"Z201933678","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/254246","Uspokojivé","2.1.2023 5:35:32","","","Peter Horňák - SHR","35505516","Slovenská republika",
"Z201934245","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/254813","Uspokojivé","2.1.2023 6:00:51","","","Marius Pedersen, a.s.","34115901","Slovenská republika",
"Z201934264","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/254832","Uspokojivé","2.1.2023 8:28:58","","","BCF ENERGY, s. r. o.","51966255","Slovenská republika",
"Z201934559","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/255127","Uspokojivé","2.1.2023 5:58:58","","","KOSIT a.s.","36205214","Slovenská republika",
"Z201935117","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/255685","Uspokojivé","3.1.2023 9:53:23","","","S-EPI, s. r. o.","36014991","Slovenská republika",
"Z201935287","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/255855","Uspokojivé","9.1.2023 7:11:54","","","Groupama poisťovňa a. s., pobočka poisťovne z iného členského štátu","47236060","Slovenská republika",
"Z201935270","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/255838","Uspokojivé","9.1.2023 7:12:39","","","Groupama poisťovňa a. s., pobočka poisťovne z iného členského štátu","47236060","Slovenská republika",
"Z201935333","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/255901","Uspokojivé","16.1.2023 15:15:00","","","Slovenský plynárenský priemysel, a.s.","35815256","Slovenská republika",
"Z201935562","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/256130","Uspokojivé","13.1.2023 8:13:18","","","PolyStar, s.r.o.","36552119","Slovenská republika",
"Z201936413","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/256981","Uspokojivé","3.1.2023 9:03:42","","","Stredoslovenská energetika, a. s.","51865467","Slovenská republika",
"Z201936773","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/257341","Uspokojivé","2.1.2023 10:41:32","","","MVM CEEnergy Slovakia s.r.o.","50060872","Slovenská republika",
"Z201937537","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/258105","Uspokojivé","10.1.2023 14:48:45","","","Stredoslovenská energetika, a. s.","51865467","Slovenská republika",
"Z2020715","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/260124","Uspokojivé","30.1.2023 6:47:48","","","Tlačová agentúra Slovenskej republiky","31320414","Slovenská republika",
"Z20202118","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/261527","Uspokojivé","2.1.2023 10:43:10","","","DOXX - Stravné lístky, spol. s r.o.","36391000","Slovenská republika",
"Z20202913","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/262322","Uspokojivé","2.1.2023 5:59:52","","","KOSIT a.s.","36205214","Slovenská republika",
"Z20206602","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/266011","Uspokojivé","9.1.2023 8:00:31","","","POZANA MEAT s.r.o","50909142","Slovenská republika",
"Z20206913","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/266322","Uspokojivé","17.1.2023 8:42:15","","","Stredoslovenská energetika, a. s.","51865467","Slovenská republika",
"Z202010243","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/269652","Uspokojivé","9.1.2023 8:19:10","","","Slovenský plynárenský priemysel, a.s.","35815256","Slovenská republika",
"Z202011256","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/270665","Uspokojivé","4.1.2023 6:57:27","","","ZSE Energia, a.s.","36677281","Slovenská republika",
"Z202012228","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/271637","Uspokojivé","24.1.2023 12:20:35","","","Slovenský plynárenský priemysel, a.s.","35815256","Slovenská republika",
"Z202012233","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/271642","Uspokojivé","24.1.2023 12:35:05","","","Slovenský plynárenský priemysel, a.s.","35815256","Slovenská republika",
"Z202013670","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/273079","Uspokojivé","4.1.2023 10:07:07","","","UniKnihy.sk, s.r.o.","36683132","Slovenská republika",
"Z202015973","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/275382","Uspokojivé","17.1.2023 7:35:04","","","UniKnihy.sk, s.r.o.","36683132","Slovenská republika",
"Z202016059","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/275468","Uspokojivé","10.1.2023 8:53:52","","","Enfield, s.r.o.","47216174","Slovenská republika",
"Z202018852","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/278261","Uspokojivé","17.1.2023 8:23:05","","","EVALI s.r.o.","51909545","Slovenská republika",
"Z202018853","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/278262","Uspokojivé","17.1.2023 8:26:39","","","EVALI s.r.o.","51909545","Slovenská republika",
"Z202018858","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/278267","Uspokojivé","17.1.2023 8:31:40","","","INMEDIA, spol. s r.o.","36019208","Slovenská republika",
"Z202018860","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/278269","Uspokojivé","17.1.2023 8:33:15","","","Jozef Moňok JOKRIM","44108087","Slovenská republika",
"Z202019866","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/279275","Uspokojivé","17.1.2023 8:38:09","","","INMEDIA, spol. s r.o.","36019208","Slovenská republika",
"Z202020914","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/280323","Uspokojivé","23.1.2023 12:05:22","","","Prvá cateringová spol. s r. o.","36208027","Slovenská republika",
"Z202023082","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/282491","Uspokojivé","9.1.2023 10:47:47","","","Slovenský plynárenský priemysel, a.s.","35815256","Slovenská republika",
"Z202023487","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/282896","Uspokojivé","10.1.2023 9:02:29","","","Up Slovensko, s. r. o.","31396674","Slovenská republika",
"Z202023657","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/283066","Uspokojivé","3.1.2023 7:36:19","","","MVM CEEnergy Slovakia s.r.o.","50060872","Slovenská republika",
