"IdentifikatorZakazky","ZakazkaUrl","ReferenciaTyp","ReferenciaDatumPoslednejZmeny","ReferenciaDovodPoslednejZmeny","ReferenciaPolozka","DodavatelObchodneMeno","DodavatelICO","DodavatelStat",
"Z2015759","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/1123","Pozitívne","21.7.2017 11:36:07","","","IDSYS, s.r.o.","47182024","Slovenská republika",
"Z20152550","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/2914","Pozitívne","11.7.2017 12:07:02","","","GLOBUS spol. s r.o.","31571697","Slovenská republika",
"Z20158004","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/8368","Pozitívne","3.7.2017 7:30:14","","","Ing. Peter Gerši - GC Tech.","36880574","Slovenská republika",
"Z20159492","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/9856","Pozitívne","21.7.2017 12:33:55","","","PANEP s.r.o.","25550250","Česká republika",
"Z201510264","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/10628","Pozitívne","24.7.2017 6:02:51","","","Lohmann & Rauscher, s.r.o","31347827","Slovenská republika",
"Z201510904","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/11268","Pozitívne","3.7.2017 5:09:02","","","LE CHEQUE DEJEUNER s.r.o.","31396674","Slovenská republika",
"Z201511588","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/11952","Pozitívne","24.7.2017 6:17:39","","","INAMED, s. r. o.","44484275","Slovenská republika",
"Z201512375","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/12739","Pozitívne","24.7.2017 6:57:20","","","PHARMA GROUP, a.s. ","31320911","Slovenská republika",
"Z201513190","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/13554","Pozitívne","17.7.2017 14:05:13","","","KIZZE D&S s. r. o. ","46079777","Slovenská republika",
"Z201513352","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/13716","Pozitívne","3.7.2017 10:07:32","","","Peter Skubák - AD REM","11782889","Slovenská republika",
"Z201518969","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/19333","Pozitívne","3.7.2017 5:32:55","","","Štefan Vancík - ELOS","35412437","Slovenská republika",
"Z201519600","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/19964","Pozitívne","10.7.2017 8:33:26","","","innogy Slovensko s. r. o.","44291809","Slovenská republika",
"Z201525736","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/26100","Pozitívne","3.7.2017 6:28:41","","","VEMEX ENERGO s.r.o.","35853441","Slovenská republika",
"Z201528849","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/29213","Pozitívne","6.7.2017 6:04:55","","","Ing. Iveta Janíková","34559671","Slovenská republika",
