"IdentifikatorZakazky","ZakazkaUrl","ReferenciaTyp","ReferenciaDatumPoslednejZmeny","ReferenciaDovodPoslednejZmeny","ReferenciaPolozka","DodavatelObchodneMeno","DodavatelICO","DodavatelStat",
"Z20155949","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/6313","Pozitívne","8.6.2021 10:47:27","","","OTIS Výťahy, s.r.o.","35683929","Slovenská republika",
"Z20156133","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/6497","Pozitívne","8.6.2021 10:48:48","","","EXPYRO, s.r.o.","36257826","Slovenská republika",
"Z201515612","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/15976","Pozitívne","7.6.2021 5:13:44","","","ONLY 2U a.s. „v konkurze“","44851740","Slovenská republika",
"Z201516791","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/17155","Pozitívne","7.6.2021 5:16:26","","","Askin & Co., spol. s r.o.","17323100","Slovenská republika",
"Z201518151","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/18515","Pozitívne","8.6.2021 6:17:45","","","Henrich Sonnenschein - ITSK","37212931","Slovenská republika",
"Z201518718","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/19082","Pozitívne","7.6.2021 5:15:38","","","Messer Tatragas, spol. s r.o.","00685852","Slovenská republika",
"Z201519367","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/19731","Pozitívne","7.6.2021 5:20:16","","","OBCHODNÁ POISŤOVACIA A ZAISŤOVACIA SPOLOČNOSŤ ASTRA S.A., pobočka poisťovne z iného členského štátu","47243597","Slovenská republika",
"Z201520987","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/21351","Pozitívne","7.6.2021 5:17:21","","","PhDr. Gabriela Spišáková - Majster Papier","33768897","Slovenská republika",
"Z201533993","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/34357","Pozitívne","7.6.2021 5:18:32","","","MIK, s.r.o. ","34099514","Slovenská republika",
"Z201533997","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/34361","Pozitívne","7.6.2021 5:19:22","","","Ľubica Križanová - Veľkoobchod OZ","43555811","Slovenská republika",
"Z201539550","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/39914","Pozitívne","7.6.2021 5:25:21","","","VIRTUS s.r.o.","35719664","Slovenská republika",
"Z201539712","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/40076","Pozitívne","7.6.2021 5:23:44","","","Dräger Slovensko, s.r.o.","31439446","Slovenská republika",
"Z201541014","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/41378","Pozitívne","7.6.2021 5:24:40","","","ONLY 2U a.s. „v konkurze“","44851740","Slovenská republika",
"Z20162875","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/45239","Pozitívne","7.6.2021 5:26:19","","","Unique Medical s. r. o.","46729429","Slovenská republika",
"Z201626848","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/69212","Pozitívne","7.6.2021 5:28:54","","","TECOM ANALYTICAL SYSTEMS SK spol. s r.o. ","36801402","Slovenská republika",
"Z201633857","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/76221","Pozitívne","7.6.2021 3:17:18","","","Edenred Slovakia, s. r. o. ","31328695","Slovenská republika",
"Z201634620","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/76984","Pozitívne","8.6.2021 5:35:22","","","MEDIS Nitra, spol. s r.o.","36531774","Slovenská republika",
"Z201642299","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/84663","Pozitívne","7.6.2021 5:27:09","","","MIK, s.r.o. ","34099514","Slovenská republika",
"Z201645396","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/87760","Pozitívne","7.6.2021 5:28:07","","","POZANA MÄSO s.r.o. ","36059056","Slovenská republika",
"Z201646534","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/88898","Pozitívne","8.6.2021 10:06:27","","","Synerta Car Service s. r. o.","45568235","Slovenská republika",
"Z2017545","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/92377","Pozitívne","8.6.2021 7:50:37","","","Up Slovensko, s. r. o.","31396674","Slovenská republika",
"Z2017629","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/92461","Pozitívne","7.6.2021 5:48:33","","","Roche Slovensko, s.r.o.","35887117","Slovenská republika",
"Z2017998","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/92830","Pozitívne","7.6.2021 5:45:50","","","Unique Medical s. r. o.","46729429","Slovenská republika",
"Z20171000","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/92832","Pozitívne","7.6.2021 5:45:16","","","Unique Medical s. r. o.","46729429","Slovenská republika",
"Z20175871","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/97703","Pozitívne","7.6.2021 5:46:29","","","Messer Tatragas, spol. s r.o.","00685852","Slovenská republika",
"Z20176502","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/98334","Pozitívne","7.6.2021 6:01:25","","","E-BA tpz, spol. s r.o.","31367712","Slovenská republika",
"Z20179911","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/101743","Pozitívne","7.6.2021 5:42:43","","","ULTRAMED s.r.o.","36638404","Slovenská republika",
"Z201711752","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/103584","Pozitívne","7.6.2021 5:43:26","","","KON - RAD spol. s r.o.","00684104","Slovenská republika",
"Z201711761","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/103593","Pozitívne","7.6.2021 5:44:34","","","MABONEX SLOVAKIA spol. s r.o. ","31428819","Slovenská republika",
"Z201715781","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/107613","Pozitívne","7.6.2021 5:47:55","","","ASSISTA Slovakia, s.r.o.","00643661","Slovenská republika",
"Z201718119","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/109951","Pozitívne","7.6.2021 6:02:37","","","Surgitech s. r. o.","50197975","Slovenská republika",
"Z201718127","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/109959","Pozitívne","7.6.2021 5:51:30","","","BIOHEM, spol. s r.o.","31442617","Slovenská republika",
"Z201724719","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/116551","Pozitívne","7.6.2021 5:47:05","","","ULTRAMED s.r.o.","36638404","Slovenská republika",
"Z201724828","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/116660","Pozitívne","8.6.2021 5:36:01","","","R A D I X spol. s r.o.","00615803","Slovenská republika",
"Z201724837","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/116669","Pozitívne","7.6.2021 6:03:28","","","LABO - SK, s.r.o.","36365556","Slovenská republika",
"Z201729709","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/121541","Pozitívne","7.6.2021 5:52:07","","","STAPRO SLOVENSKO s.r.o.","31710549","Slovenská republika",
"Z201730176","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/122008","Pozitívne","8.6.2021 5:36:30","","","PRAGOLAB s.r.o. ","31352839","Slovenská republika",
"Z201730217","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/122049","Pozitívne","7.6.2021 11:18:02","","","S&T Slovakia s.r.o.","31349935","Slovenská republika",
"Z201737027","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/128859","Pozitívne","8.6.2021 5:37:00","","","Eurolab Lambda a.s.","35869429","Slovenská republika",
"Z201739461","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/131293","Pozitívne","7.6.2021 5:49:12","","","DARTIN SLOVENSKO, spol. s r. o.","31676936","Slovenská republika",
"Z201740755","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/132587","Pozitívne","7.6.2021 5:53:34","","","Roche Slovensko, s.r.o.","35887117","Slovenská republika",
"Z201741842","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/133674","Pozitívne","7.6.2021 5:54:13","","","GUTTA Slovakia, spol. s r.o.","35707364","Slovenská republika",
"Z201742427","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/134259","Pozitívne","8.6.2021 10:46:14","","","PERGAMON spol. s r.o.","31327681","Slovenská republika",
"Z201747455","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/139287","Pozitívne","8.6.2021 5:37:34","","","Surgitech s. r. o.","50197975","Slovenská republika",
"Z201750335","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/142167","Pozitívne","7.6.2021 5:50:32","","","TIMED, s.r.o. ","00602175","Slovenská republika",
