"IdentifikatorZakazky","ZakazkaUrl","ReferenciaTyp","ReferenciaDatumPoslednejZmeny","ReferenciaDovodPoslednejZmeny","ReferenciaPolozka","DodavatelObchodneMeno","DodavatelICO","DodavatelStat",
"Z201512440","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/12804","Pozitívne","7.6.2022 6:28:19","","","Marián Šupa","11906022","Slovenská republika",
"Z20161409","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/43773","Pozitívne","6.6.2022 6:37:58","","","EUCOS SK s.r.o.","36668702","Slovenská republika",
"Z20163295","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/45659","Pozitívne","6.6.2022 6:36:09","","","DAG SLOVAKIA, a. s.","44886021","Slovenská republika",
"Z201612125","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/54489","Pozitívne","7.6.2022 6:29:27","","","MERCI SLOVAKIA, s. r. o.","35765178","Slovenská republika",
"Z201612665","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/55029","Pozitívne","7.6.2022 6:30:08","","","FENSTER HAUS a. s.","36445550","Slovenská republika",
"Z201613161","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/55525","Pozitívne","6.6.2022 6:33:36","","","MK TRAKTOR s.r.o.","46887717","Slovenská republika",
"Z201614002","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/56366","Pozitívne","6.6.2022 6:28:12","","","MK TRAKTOR s.r.o.","46887717","Slovenská republika",
"Z201614830","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/57194","Pozitívne","6.6.2022 14:14:11","","","NEWTON Media, spol. s r.o.","44253320","Slovenská republika",
"Z201736342","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/128174","Pozitívne","6.6.2022 6:01:54","","","Marián Šupa","11906022","Slovenská republika",
"Z201766329","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/158161","Negatívne","7.6.2022 6:29:56","","Dodávateľ nedodal predmet zmluvy v rozsahu uvedenom v zmluve","Súkromná bezpečnostná služba SHIELD, spol. s r.o.","36208922","Slovenská republika",
"Z2018410","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/163335","Pozitívne","6.6.2022 11:41:58","","","EM-Tech s.r.o.","36569101","Slovenská republika",
"Z20181339","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/164264","Pozitívne","6.6.2022 11:42:22","","","FIRE - SYS, s. r. o. ","36701653","Slovenská republika",
"Z20185764","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/168689","Pozitívne","6.6.2022 11:41:34","","","ORS service s.r.o","48025950","Slovenská republika",
"Z201813344","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/176269","Pozitívne","6.6.2022 11:39:39","","","JEEL, s.r.o.","36058572","Slovenská republika",
"Z201822202","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/185127","Pozitívne","6.6.2022 3:52:19","","","SLOVNAFT, a.s. ","31322832","Slovenská republika",
"Z201913322","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/233890","Uspokojivé","7.6.2022 9:49:55","","","MED LEADER s.r.o.","43835058","Slovenská republika",
"Z201914068","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/234636","Uspokojivé","7.6.2022 9:51:48","","","T+T, a.s.","36400491","Slovenská republika",
"Z201919578","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/240146","Uspokojivé","6.6.2022 6:53:06","","","Pixel Print s.r.o.","50557050","Slovenská republika",
"Z201919568","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/240136","Uspokojivé","6.6.2022 6:52:17","","","COMSIT BRATISLAVA s.r.o.","35745207","Slovenská republika",
