"IdentifikatorZakazky","ZakazkaUrl","ReferenciaTyp","ReferenciaDatumPoslednejZmeny","ReferenciaDovodPoslednejZmeny","ReferenciaPolozka","DodavatelObchodneMeno","DodavatelICO","DodavatelStat",
"Z201711726","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/103558","Pozitívne","5.9.2022 12:29:44","","","DATALAN, a.s.","35810734","Slovenská republika",
"Z201913272","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/233840","Uspokojivé","5.9.2022 9:41:47","","","DOXX - Stravné lístky, spol. s r.o.","36391000","Slovenská republika",
"Z202010421","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/269830","Uspokojivé","2.9.2022 8:22:28","","","Ecolab s.r.o.","46995935","Česká republika",
"Z202013068","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/272477","Uspokojivé","8.9.2022 9:20:50","","","DATALAN, a.s.","35810734","Slovenská republika",
"Z202015850","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/275259","Uspokojivé","5.9.2022 5:37:22","","","Nussy, s.r.o.","36494160","Slovenská republika",
"Z202017898","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/277307","Uspokojivé","6.9.2022 10:05:25","","","ARES, spol. s r.o.","31363822","Slovenská republika",
"Z202023800","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/283209","Uspokojivé","6.9.2022 7:00:02","","","AUTOCONT s.r.o.","36396222","Slovenská republika",
"Z202031597","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/291006","Uspokojivé","6.9.2022 6:44:48","","","IRDistribution, a. s.","35872110","Slovenská republika",
"Z20213225","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/296982","Uspokojivé","5.9.2022 13:44:05","","","PROFMO s.r.o.","51225859","Slovenská republika",
"Z20214359","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/298116","Neuspokojivé","5.9.2022 10:53:30","","Dodávateľ nedodal predmet zmluvy v rozsahu uvedenom v zmluve","LP company s.r.o.","47130920","Slovenská republika",
"Z20214956","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/298713","Uspokojivé","5.9.2022 10:23:06","","","Perfect Distribution a. s. - organizačná zložka","47719150","Slovenská republika",
"Z20219016","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/302773","Uspokojivé","6.9.2022 4:36:59","","","TOPlast, a.s.","36213241","Slovenská republika",
"Z20219053","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/302810","Uspokojivé","6.9.2022 7:11:38","","","DOXX - Stravné lístky, spol. s r.o.","36391000","Slovenská republika",
"Z202110968","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/304725","Uspokojivé","6.9.2022 4:46:04","","","Ing. Mgr. Denisa Fučíková - Majster Papier","37218379","Slovenská republika",
"Z202111575","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/305332","Uspokojivé","6.9.2022 9:52:06","","","DOXX - Stravné lístky, spol. s r.o.","36391000","Slovenská republika",
"Z202111580","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/305337","Uspokojivé","7.9.2022 12:23:10","","","Up Slovensko, s. r. o.","31396674","Slovenská republika",
"Z202111968","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/305725","Uspokojivé","5.9.2022 4:24:29","","","UNIPHARMA - 1.slovenská lekárnická akciová spoločnosť","31625657","Slovenská republika",
"Z202111973","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/305730","Uspokojivé","5.9.2022 4:23:46","","","UNIPHARMA - 1.slovenská lekárnická akciová spoločnosť","31625657","Slovenská republika",
