"IdentifikatorZakazky","ZakazkaUrl","ReferenciaTyp","ReferenciaDatumPoslednejZmeny","ReferenciaDovodPoslednejZmeny","ReferenciaPolozka","DodavatelObchodneMeno","DodavatelICO","DodavatelStat",
"Z201740989","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/132821","Pozitívne","4.1.2022 15:11:05","","","COPY PRINT GROUP, a.s.","45310106","Slovenská republika",
"Z201754885","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/146717","Pozitívne","3.1.2022 8:31:07","","","Brantner Poprad, s.r.o.","36444618","Slovenská republika",
"Z201822499","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/185424","Pozitívne","4.1.2022 12:21:19","","","Železiarstvo HAMMER, s.r.o.","36428353","Slovenská republika",
"Z201823399","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/186324","Pozitívne","5.1.2022 13:10:43","","","Operatíva, medicínska spoločnosť s.r.o.","35757329","Slovenská republika",
"Z201825207","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/188132","Pozitívne","3.1.2022 9:21:39","","","OTIS Výťahy, s.r.o.","35683929","Slovenská republika",
"Z201833113","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/196038","Pozitívne","11.1.2022 8:18:50","","","MK TECH TRADE, s.r.o.","46911901","Slovenská republika",
"Z201834481","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/197406","Pozitívne","4.1.2022 8:56:01","","","MAGNA ENERGIA a.s.","35743565","Slovenská republika",
"Z201834483","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/197408","Pozitívne","4.1.2022 9:00:05","","","MAGNA ENERGIA a.s.","35743565","Slovenská republika",
"Z201838545","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/201470","Pozitívne","3.1.2022 6:26:42","","","Up Slovensko, s. r. o.","31396674","Slovenská republika",
"Z201845864","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/208789","Pozitívne","19.1.2022 11:07:44","","","Energie2, a.s.","46113177","Slovenská republika",
"Z201848228","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/211153","Pozitívne","3.1.2022 10:21:35","","","Simply supplies a.s.","36283355","Slovenská republika",
"Z201848099","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/211024","Pozitívne","11.1.2022 11:02:45","","","Up Slovensko, s. r. o.","31396674","Slovenská republika",
"Z201850665","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/213590","Pozitívne","10.1.2022 10:44:20","","","S-EPI, s. r. o.","36014991","Slovenská republika",
"Z201851524","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/214449","Pozitívne","3.1.2022 9:35:14","","","DOXX - Stravné lístky, spol. s r.o.","36391000","Slovenská republika",
"Z201913385","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/233953","Uspokojivé","3.1.2022 8:25:22","","","Pow-en a.s.","43860125","Slovenská republika",
"Z201916828","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/237396","Uspokojivé","3.1.2022 10:19:17","","","Stredoslovenská energetika, a. s.","51865467","Slovenská republika",
"Z201917054","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/237622","Uspokojivé","17.1.2022 9:47:17","","","Up Slovensko, s. r. o.","31396674","Slovenská republika",
"Z201917283","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/237851","Uspokojivé","3.1.2022 9:48:42","","","MET Slovakia, a.s.","45860637","Slovenská republika",
"Z201923209","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/243777","Uspokojivé","11.1.2022 6:28:02","","","MVM CEEnergy Slovakia s.r.o.","50060872","Slovenská republika",
"Z201928960","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/249528","Uspokojivé","4.1.2022 8:16:41","","","TATRACHEMA VD","31434193","Slovenská republika",
"Z201930512","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/251080","Uspokojivé","3.1.2022 8:57:07","","","Slovenská pošta, a.s.","36631124","Slovenská republika",
"Z201930586","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/251154","Uspokojivé","25.1.2022 9:48:20","","","Slovak Telekom, a.s.","35763469","Slovenská republika",
"Z201931319","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/251887","Uspokojivé","5.1.2022 6:07:31","","","MET Slovakia, a.s.","45860637","Slovenská republika",
"Z201931401","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/251969","Uspokojivé","3.1.2022 7:41:34","","","Slovenský plynárenský priemysel, a.s.","35815256","Slovenská republika",
"Z201931664","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/252232","Uspokojivé","5.1.2022 14:41:26","","","SYNCHRONIX, a.s.","31605052","Slovenská republika",
"Z201931691","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/252259","Uspokojivé","20.1.2022 9:27:16","","","DOXX - Stravné lístky, spol. s r.o.","36391000","Slovenská republika",
"Z201931767","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/252335","Uspokojivé","3.1.2022 7:56:35","","","MAGNA ENERGIA a.s.","35743565","Slovenská republika",
"Z201932353","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/252921","Uspokojivé","3.1.2022 7:59:15","","","BCF ENERGY, s. r. o.","51966255","Slovenská republika",
"Z201932639","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/253207","Uspokojivé","4.2.2022 7:12:52","","","Energie2, a.s.","46113177","Slovenská republika",
"Z201933001","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/253569","Uspokojivé","3.1.2022 7:39:42","","","Energie2, a.s.","46113177","Slovenská republika",
"Z201933147","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/253715","Uspokojivé","3.1.2022 17:04:05","","","Energie2, a.s.","46113177","Slovenská republika",
"Z201933226","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/253794","Uspokojivé","4.1.2022 9:58:32","","","Energie2, a.s.","46113177","Slovenská republika",
"Z201933227","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/253795","Uspokojivé","4.1.2022 10:00:24","","","MAGNA ENERGIA a.s.","35743565","Slovenská republika",
