"IdentifikatorZakazky","ZakazkaUrl","ReferenciaTyp","ReferenciaDatumPoslednejZmeny","ReferenciaDovodPoslednejZmeny","ReferenciaPolozka","DodavatelObchodneMeno","DodavatelICO","DodavatelStat",
"Z201540811","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/41175","Pozitívne","6.7.2021 8:01:06","","","Brantner Fatra, s.r.o.","31578861","Slovenská republika",
"Z201621557","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/63921","Pozitívne","7.7.2021 8:45:39","","","United Lease Group, s. r. o.","35850515","Slovenská republika",
"Z201715144","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/106976","Pozitívne","1.7.2021 8:40:39","","","exe, a.s.","17321450","Slovenská republika",
"Z201720224","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/112056","Pozitívne","13.7.2021 10:57:34","","","Z + M servis a. s.","44195591","Slovenská republika",
"Z201818427","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/181352","Pozitívne","7.7.2021 8:47:50","","","ITSK, s.r.o.","36556050","Slovenská republika",
"Z201818979","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/181904","Pozitívne","6.7.2021 5:09:54","","","BENESTRA, s. r. o.","46303502","Slovenská republika",
"Z201823702","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/186627","Pozitívne","7.7.2021 6:34:53","","","GASTROBAL s.r.o.","46841075","Slovenská republika",
"Z201829400","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/192325","Pozitívne","14.7.2021 11:55:26","","","DOXX - Stravné lístky, spol. s r.o.","36391000","Slovenská republika",
"Z201832718","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/195643","Pozitívne","5.7.2021 4:40:20","","","KASON, s.r.o.","51662787","Slovenská republika",
"Z201849709","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/212634","Negatívne","7.7.2021 8:53:37","","Dodávateľ nedodal predmet zmluvy v rozsahu uvedenom v zmluve","GIEGO s.r.o.","51055724","Slovenská republika",
"Z201852648","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/215573","Pozitívne","6.7.2021 10:38:50","","","Stredoslovenská energetika, a.s.","36403008","Slovenská republika",
"Z201854168","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/217093","Pozitívne","6.7.2021 5:19:35","","","DOXX - Stravné lístky, spol. s r.o.","36391000","Slovenská republika",
"Z20196523","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/227091","Uspokojivé","6.7.2021 8:42:23","","","KRIDLA s.r.o","36466778","Slovenská republika",
"Z201910744","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/231312","Uspokojivé","22.7.2021 9:32:55","","","DMC, s.r.o.","36777455","Slovenská republika",
"Z201911837","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/232405","Uspokojivé","8.7.2021 7:19:21","","","KOSIT a.s.","36205214","Slovenská republika",
"Z201913452","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/234020","Uspokojivé","16.7.2021 9:47:08","","","Tibor Varga TSV PAPIER","32627211","Slovenská republika",
"Z201913944","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/234512","Uspokojivé","7.7.2021 7:07:10","","","Energie2, a.s.","46113177","Slovenská republika",
"Z201918054","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/238622","Uspokojivé","9.7.2021 9:56:35","","","Lohmann & Rauscher, s.r.o.","31347827","Slovenská republika",
"Z201918568","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/239136","Uspokojivé","9.7.2021 9:45:28","","","Perfect Distribution a. s. - organizačná zložka","47719150","Slovenská republika",
"Z201920335","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/240903","Uspokojivé","8.7.2021 6:38:19","","","Up Slovensko, s. r. o.","31396674","Slovenská republika",
"Z201922885","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/243453","Uspokojivé","23.7.2021 10:19:45","","","BELT SLOVAKIA s.r.o.","35757663","Slovenská republika",
"Z201924379","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/244947","Uspokojivé","7.7.2021 5:11:18","","","NABIMEX, s.r.o.","36022331","Slovenská republika",
"Z201925953","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/246521","Uspokojivé","8.7.2021 6:27:06","","","VH TRADE, s.r.o. Košice","31729002","Slovenská republika",
"Z201930271","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/250839","Uspokojivé","22.7.2021 14:01:19","","","LYNX - spoločnosť s ručením obmedzeným Košice","00692069","Slovenská republika",
"Z201932811","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/253379","Uspokojivé","7.7.2021 6:11:52","","","Kúpeľno-liečebný ústav Ministerstva vnútra SR Družba","00735272","Slovenská republika",
"Z201936120","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/256688","Uspokojivé","22.7.2021 9:25:53","","","EQUILIBRIA, s.r.o.","36582051","Slovenská republika",
"Z20203185","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/262594","Uspokojivé","7.7.2021 5:08:26","","","ABAmet, s.r.o.","47966947","Slovenská republika",
"Z20203790","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/263199","Uspokojivé","8.7.2021 6:41:33","","","DOXX - Stravné lístky, spol. s r.o.","36391000","Slovenská republika",
"Z20204009","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/263418","Uspokojivé","7.7.2021 8:51:39","","","DOXX - Stravné lístky, spol. s r.o.","36391000","Slovenská republika",
"Z20204089","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/263498","Uspokojivé","21.7.2021 7:58:00","","","Lindström, s.r.o.","35742364","Slovenská republika",
"Z20204486","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/263895","Uspokojivé","1.7.2021 6:28:47","","","AMÁLIA SERVIS, s. r. o.","52399648","Slovenská republika",
"Z20205633","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/265042","Uspokojivé","8.7.2021 9:13:34","","","INMEDIA, spol. s r.o.","36019208","Slovenská republika",
"Z20206678","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/266087","Uspokojivé","19.7.2021 8:43:03","","","Perfect Distribution a. s. - organizačná zložka","47719150","Slovenská republika",
"Z20206812","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/266221","Uspokojivé","26.7.2021 8:54:12","","","MFGK Slovakia s. r. o.","50060872","Slovenská republika",
"Z20206901","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/266310","Uspokojivé","8.7.2021 5:51:59","","","Škola.sk, s. r. o.","50293893","Slovenská republika",
"Z20207155","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/266564","Uspokojivé","8.7.2021 5:56:13","","","Interiéry Riljak, s.r.o.","43885306","Slovenská republika",
"Z20208187","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/267596","Uspokojivé","8.7.2021 5:57:49","","","Škola.sk, s. r. o.","50293893","Slovenská republika",
"Z20208474","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/267883","Uspokojivé","9.7.2021 9:21:35","","","Brantner Fatra, s.r.o.","31578861","Slovenská republika",
