"IdentifikatorZakazky","ZakazkaUrl","ReferenciaTyp","ReferenciaDatumPoslednejZmeny","ReferenciaDovodPoslednejZmeny","ReferenciaPolozka","DodavatelObchodneMeno","DodavatelICO","DodavatelStat",
"Z2015862","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/1226","Pozitívne","7.9.2020 6:29:30","","","VICOM  s.r.o.","35908076","Slovenská republika",
"Z201523605","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/23969","Pozitívne","9.9.2020 6:45:29","","","Súkromná bezpečnostná služba SHIELD, spol. s r.o.","36208922","Slovenská republika",
"Z201528197","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/28561","Pozitívne","16.9.2020 12:04:58","","","MIHI.sk, s.r.o.","36645095","Slovenská republika",
"Z20165104","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/47468","Pozitívne","7.9.2020 5:33:58","","","REVIZ-DETVA s.r.o.","47035242","Slovenská republika",
"Z20169228","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/51592","Pozitívne","7.9.2020 9:48:42","","","AVE SK odpadové hospodárstvo s.r.o.","36357065","Slovenská republika",
"Z201611878","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/54242","Pozitívne","16.9.2020 7:34:49","","","Falkensteiner Hotel Bratislava s.r.o.","44428901","Slovenská republika",
"Z201612561","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/54925","Pozitívne","17.9.2020 11:00:02","","","JUTEX - Contract, s.r.o. ","35787473","Slovenská republika",
"Z201617809","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/60173","Pozitívne","8.9.2020 10:48:50","","","SAFIRS, s.r.o. ","36423874","Slovenská republika",
"Z201616702","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/59066","Pozitívne","17.9.2020 11:07:47","","","JURIGA spol. s r. o.","31344194","Slovenská republika",
"Z201642424","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/84788","Pozitívne","8.9.2020 7:51:31","","","METRO Cash & Carry SR s.r.o.","45952671","Slovenská republika",
"Z20172798","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/94630","Pozitívne","8.9.2020 7:41:04","","","METRO Cash & Carry SR s.r.o.","45952671","Slovenská republika",
"Z201712272","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/104104","Pozitívne","7.9.2020 10:57:38","","","EUROMAR spol s .r.o.","36216054","Slovenská republika",
"Z201716897","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/108729","Pozitívne","17.9.2020 10:49:28","","","eGroup Solutions, a. s. ","44989709","Slovenská republika",
"Z201721271","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/113103","Pozitívne","7.9.2020 7:56:23","","","DATALAN, a.s.","35810734","Slovenská republika",
"Z201721791","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/113623","Pozitívne","9.9.2020 19:31:10","","","Mgr. Viera Janočková - VERA","40035263","Slovenská republika",
"Z201726821","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/118653","Pozitívne","14.9.2020 11:09:07","","","VIDRA a spol. s.r.o.","31589561","Slovenská republika",
"Z201735091","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/126923","Pozitívne","7.9.2020 8:43:43","","","PolyStar, s.r.o.","36552119","Slovenská republika",
"Z201737899","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/129731","Pozitívne","22.9.2020 11:06:30","","","GETINGE Slovakia, s. r. o.","47839872","Slovenská republika",
"Z201738927","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/130759","Pozitívne","9.9.2020 11:29:02","","","Pow-en a.s.","43860125","Slovenská republika",
"Z201741779","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/133611","Pozitívne","7.9.2020 6:07:59","","","Simply supplies a.s.","36283355","Slovenská republika",
"Z201761725","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/153557","Pozitívne","7.9.2020 9:34:25","","","Energie2, a.s.","46113177","Slovenská republika",
"Z201762198","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/154030","Pozitívne","10.9.2020 14:38:08","","","Marián Šupa","11906022","Slovenská republika",
"Z201763299","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/155131","Pozitívne","7.9.2020 7:04:29","","","LMM, spol. s r.o. ","31362044","Slovenská republika",
"Z201768203","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/160035","Pozitívne","8.9.2020 8:51:00","","","TEMPEST a.s.","31326650","Slovenská republika",
"Z201768452","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/160284","Pozitívne","14.9.2020 11:12:47","","","Perfect Distribution a. s. - organizačná zložka","47719150","Slovenská republika",
"Z20185929","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/168854","Pozitívne","7.9.2020 5:29:34","","","Povex s.r.o.","44416326","Slovenská republika",
"Z20186579","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/169504","Pozitívne","7.9.2020 5:47:02","","","INMEDIA, spol. s r.o.","36019208","Slovenská republika",
"Z20187692","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/170617","Pozitívne","7.9.2020 5:29:19","","","VICOM  s.r.o.","35908076","Slovenská republika",
"Z20189470","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/172395","Pozitívne","7.9.2020 5:29:57","","","Stanislav Bohdan","33558884","Slovenská republika",
"Z201812417","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/175342","Pozitívne","7.9.2020 5:29:00","","","Denis Kandela - REVYT","44334877","Slovenská republika",
"Z201812685","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/175610","Pozitívne","16.9.2020 8:40:32","","","ENGIE Services a.s.","35966289","Slovenská republika",
"Z201825648","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/188573","Pozitívne","8.9.2020 11:35:07","","","Slovenský plynárenský priemysel, a.s.","35815256","Slovenská republika",
"Z201826392","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/189317","Pozitívne","18.9.2020 4:43:00","","","NABIMEX, s.r.o.","36022331","Slovenská republika",
"Z201830216","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/193141","Pozitívne","7.9.2020 7:21:33","","","DOXX - Stravné lístky, spol. s r.o.","36391000","Slovenská republika",
"Z201830364","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/193289","Pozitívne","11.9.2020 6:38:48","","","DOXX - Stravné lístky, spol. s r.o.","36391000","Slovenská republika",
"Z201830492","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/193417","Pozitívne","7.9.2020 8:24:02","","","Štatistické a evidenčné vydavateľstvo tlačív, a.s.","31331131","Slovenská republika",
"Z201831071","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/193996","Pozitívne","7.9.2020 5:35:36","","","UNOMED spol. s r. o.","00612791","Slovenská republika",
"Z201831459","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/194384","Pozitívne","7.9.2020 5:38:08","","","SLOVAKIA MEDICAL, s.r.o.","31385265","Slovenská republika",
"Z201831699","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/194624","Pozitívne","9.9.2020 8:57:01","","","INMEDIA, spol. s r.o.","36019208","Slovenská republika",
"Z201831710","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/194635","Pozitívne","16.9.2020 10:32:14","","","Mäso Liptov s.r.o.","50302931","Slovenská republika",
"Z201831548","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/194473","Pozitívne","7.9.2020 6:50:49","","","Vision IT Solutions, a. s.","36815799","Slovenská republika",
"Z201832192","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/195117","Pozitívne","7.9.2020 5:28:06","","","Naofri s. r. o.","51109131","Slovenská republika",
"Z201832182","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/195107","Pozitívne","9.9.2020 14:10:15","","","O2 Slovakia, s.r.o.","35848863","Slovenská republika",
"Z201832357","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/195282","Pozitívne","8.9.2020 11:30:58","","","UNIPHARMA - 1.slovenská lekárnická akciová spoločnosť","31625657","Slovenská republika",
"Z201832844","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/195769","Pozitívne","23.9.2020 11:05:11","","","Up Slovensko, s. r. o.","31396674","Slovenská republika",
"Z201832869","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/195794","Negatívne","7.9.2020 9:11:29","","Dodávateľ nedodal predmet zmluvy v kvalite požadovanej podľa zmluvy","VIDRA a spol. s.r.o.","31589561","Slovenská republika",
"Z201833527","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/196452","Negatívne","23.9.2020 8:32:16","","Dodávateľ nedodal predmet zmluvy v rozsahu uvedenom v zmluve; Dodávateľ nedodal predmet zmluvy v kvalite požadovanej podľa zmluvy","Good Trade MB s.r.o.","50471937","Slovenská republika",
"Z201834160","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/197085","Pozitívne","8.9.2020 11:03:44","","","Ing. Igor Liba - Bali","17529069","Slovenská republika",
"Z201834417","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/197342","Pozitívne","9.9.2020 8:59:07","","","INMEDIA, spol. s r.o.","36019208","Slovenská republika",
"Z201834964","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/197889","Pozitívne","23.9.2020 7:17:05","","","Siemens Healthcare s.r.o.","48146676","Slovenská republika",
"Z201834972","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/197897","Pozitívne","7.9.2020 7:59:00","","","Up Slovensko, s. r. o.","31396674","Slovenská republika",
"Z201835289","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/198214","Pozitívne","8.9.2020 10:58:35","","","MGP, spol. s r.o.","00684023","Slovenská republika",
"Z201835769","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/198694","Pozitívne","10.9.2020 5:43:33","","","VWR International GmbH","FN 189903 w","Rakúska republika",
"Z201835809","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/198734","Pozitívne","8.9.2020 11:01:08","","","INTRAVENA s.r.o.","31717802","Slovenská republika",
"Z201842707","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/205632","Pozitívne","7.9.2020 9:56:57","","","mediatip.sk, s. r. o.","36013978","Slovenská republika",
"Z201843714","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/206639","Pozitívne","7.9.2020 6:33:05","","","Tibor Varga TSV PAPIER","32627211","Slovenská republika",
"Z201844388","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/207313","Pozitívne","10.9.2020 6:41:23","","","MERKURY MARKET SLOVAKIA, s.r.o.","36501891","Slovenská republika",
"Z201844613","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/207538","Pozitívne","7.9.2020 5:28:42","","","GIEGO s.r.o.","51055724","Slovenská republika",
"Z201844111","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/207036","Pozitívne","9.9.2020 19:29:24","","","LASER servis, spol. s.r.o. ","35755989","Slovenská republika",
"Z201846673","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/209598","Pozitívne","7.9.2020 5:26:52","","","BIBO DESIGN s.r.o.","50036564","Slovenská republika",
"Z201847114","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/210039","Pozitívne","7.9.2020 5:32:19","","","PhDr. Gabriela Spišáková - Majster Papier","33768897","Slovenská republika",
"Z201847552","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/210477","Pozitívne","7.9.2020 10:31:29","","","DOXX - Stravné lístky, spol. s r.o.","36391000","Slovenská republika",
