"IdentifikatorZakazky","ZakazkaUrl","ReferenciaTyp","ReferenciaDatumPoslednejZmeny","ReferenciaDovodPoslednejZmeny","ReferenciaPolozka","DodavatelObchodneMeno","DodavatelICO","DodavatelStat",
"Z20155731","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/6095","Pozitívne","3.6.2019 8:11:04","","","Energie2, a.s.","46113177","Slovenská republika",
"Z201524643","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/25007","Pozitívne","10.6.2019 11:42:06","","","Golden Forest, spol. s r.o.","47669268","Slovenská republika",
"Z201618687","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/61051","Pozitívne","10.6.2019 11:47:46","","","mediatip.sk, s. r. o.","36013978","Slovenská republika",
"Z201623126","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/65490","Pozitívne","4.6.2019 12:49:56","","","Wallet, s. r. o. ","46055452","Slovenská republika",
"Z201623128","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/65492","Pozitívne","4.6.2019 12:49:37","","","Stavebná mechanizácia, s.r.o.","36397971","Slovenská republika",
"Z201628488","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/70852","Pozitívne","4.6.2019 12:49:45","","","ASV AGRONOVA s.r.o.","31394990","Slovenská republika",
"Z201632478","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/74842","Pozitívne","10.6.2019 11:51:30","","","Andrej Holka","47711876","Slovenská republika",
"Z201637640","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/80004","Pozitívne","3.6.2019 10:27:06","","","MEVA-SK s.r.o. Rožňava","31681051","Slovenská republika",
"Z201640972","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/83336","Pozitívne","3.6.2019 10:25:46","","","Brantner Fatra, s.r.o.","31578861","Slovenská republika",
"Z201644804","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/87168","Pozitívne","4.6.2019 12:46:57","","","Brantner Fatra, s.r.o.","31578861","Slovenská republika",
"Z201645135","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/87499","Pozitívne","3.6.2019 7:08:23","","","Up Slovensko, s. r. o.","31396674","Slovenská republika",
"Z20175841","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/97673","Pozitívne","6.6.2019 6:40:42","","","Prírodné jódové kúpele Číž, a.s.","31642331","Slovenská republika",
"Z20176898","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/98730","Pozitívne","3.6.2019 6:53:29","","","Slovenský plynárenský priemysel, a.s.","35815256","Slovenská republika",
