"IdentifikatorZakazky","ZakazkaUrl","ReferenciaTyp","ReferenciaDatumPoslednejZmeny","ReferenciaDovodPoslednejZmeny","ReferenciaPolozka","DodavatelObchodneMeno","DodavatelICO","DodavatelStat",
"Z201516505","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/16869","Pozitívne","10.9.2021 7:36:03","","","Jaroslav Kačmár - HasPO","34896465","Slovenská republika",
"Z201522456","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/22820","Pozitívne","6.9.2021 8:44:14","","","SECAR spol. s r.o.","31325602","Slovenská republika",
"Z201533575","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/33939","Pozitívne","6.9.2021 4:58:56","","","SKLÁDKY a ODPADY s. r. o.","34122303","Slovenská republika",
"Z20164621","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/46985","Pozitívne","10.9.2021 7:36:34","","","AMG Security s.r.o.","46268995","Slovenská republika",
"Z20167305","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/49669","Pozitívne","10.9.2021 7:38:11","","","KONEX elektro, spol. s r.o.","31680569","Slovenská republika",
"Z201610312","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/52676","Pozitívne","10.9.2021 7:39:39","","","FITTICH ALARM spol. s r.o.","00634743","Slovenská republika",
"Z201713149","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/104981","Pozitívne","6.9.2021 4:57:51","","","B.T.SERVIS SK, s.r.o.","36844659","Slovenská republika",
"Z201715664","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/107496","Pozitívne","16.9.2021 11:43:37","","","Up Slovensko, s. r. o.","31396674","Slovenská republika",
"Z201715821","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/107653","Pozitívne","6.9.2021 11:53:12","","","Roche Slovensko, s.r.o.","35887117","Slovenská republika",
"Z201720053","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/111885","Pozitívne","10.9.2021 7:41:28","","","GALARMTECH s.r.o.","31727590","Slovenská republika",
"Z201726816","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/118648","Pozitívne","6.9.2021 8:27:06","","","Brantner Poprad, s.r.o.","36444618","Slovenská republika",
"Z201761082","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/152914","Pozitívne","28.9.2021 17:55:07","","","DOXX - Stravné lístky, spol. s r.o.","36391000","Slovenská republika",
"Z201766549","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/158381","Pozitívne","6.9.2021 4:56:39","","","IDOS PROJEKT, s.r.o.","36010383","Slovenská republika",
"Z201767820","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/159652","Pozitívne","6.9.2021 4:56:07","","","PRACOVNÉ ODEVY ZIGO,s.r.o.","43909159","Slovenská republika",
"Z201811696","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/174621","Pozitívne","10.9.2021 8:13:02","","","ELPO POPRAD Slovakia, s.r.o.","36846325","Slovenská republika",
"Z201814087","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/177012","Pozitívne","10.9.2021 6:44:03","","","RODEX CAR, s.r.o. ","35860251","Slovenská republika",
"Z201814163","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/177088","Pozitívne","10.9.2021 7:45:31","","","AMG Security s.r.o.","46268995","Slovenská republika",
"Z201820266","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/183191","Pozitívne","10.9.2021 7:14:55","","","ASANARATES s.r.o.","36606693","Slovenská republika",
"Z201817928","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/180853","Pozitívne","10.9.2021 6:49:14","","","Denis Kandela - REVYT","44334877","Slovenská republika",
"Z201823608","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/186533","Pozitívne","10.9.2021 6:58:10","","","CLEAN - CLIMA SK, s.r.o.","50372858","Slovenská republika",
"Z201825352","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/188277","Pozitívne","10.9.2021 8:10:02","","","KERAS-TZB s.r.o.","36492116","Slovenská republika",
"Z201833380","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/196305","Pozitívne","6.9.2021 7:07:39","","","Slovanet, a. s. ","35954612","Slovenská republika",
"Z201833777","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/196702","Pozitívne","23.9.2021 7:50:41","","","Up Slovensko, s. r. o.","31396674","Slovenská republika",
"Z201843570","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/206495","Pozitívne","10.9.2021 7:27:58","","","ZASYS, s.r.o.","50931083","Slovenská republika",
"Z201853994","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/216919","Pozitívne","28.9.2021 17:43:43","","","Up Slovensko, s. r. o.","31396674","Slovenská republika",
"Z20194066","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/224634","Uspokojivé","10.9.2021 7:17:35","","","AUTOCONT s.r.o.","36396222","Slovenská republika",
"Z20194810","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/225378","Uspokojivé","10.9.2021 7:19:35","","","REVIZ-DETVA s.r.o.","47035242","Slovenská republika",
"Z20194811","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/225379","Uspokojivé","10.9.2021 7:29:32","","","ASANARATES s.r.o.","36606693","Slovenská republika",
"Z20194141","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/224709","Uspokojivé","22.9.2021 20:37:43","","","PC SEMA, s.r.o.","36426041","Slovenská republika",
"Z201911806","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/232374","Uspokojivé","9.9.2021 5:05:00","","","CORA GASTRO s.r.o.","44857187","Slovenská republika",
"Z201913803","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/234371","Uspokojivé","10.9.2021 7:30:52","","","PaedDr. Stanislav Štelbacký","32270755","Slovenská republika",
"Z201914472","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/235040","Uspokojivé","6.9.2021 11:43:39","","","INTES Poprad, s.r.o.","36449814","Slovenská republika",
"Z201918521","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/239089","Uspokojivé","6.9.2021 3:35:01","","","DOXX - Stravné lístky, spol. s r.o.","36391000","Slovenská republika",
"Z201919381","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/239949","Uspokojivé","9.9.2021 11:19:02","","","exe, a.s.","17321450","Slovenská republika",
"Z201921340","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/241908","Uspokojivé","6.9.2021 10:14:01","","","Messer Tatragas, spol. s r.o.","00685852","Slovenská republika",
"Z201921826","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/242394","Uspokojivé","21.9.2021 12:19:13","","","Pow-en a.s.","43860125","Slovenská republika",
"Z201923739","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/244307","Uspokojivé","9.9.2021 6:28:15","","","EURO MEDIA Košice, s.r.o. ","31608426","Slovenská republika",
"Z201924229","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/244797","Uspokojivé","7.9.2021 7:52:04","","","MEDITRADE spol. s r.o.","17312001","Slovenská republika",
"Z201924427","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/244995","Uspokojivé","7.9.2021 5:11:28","","","HARTMANN- RICO spol. s r.o.","31351361","Slovenská republika",
"Z201927441","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/248009","Uspokojivé","6.9.2021 11:30:43","","","MAJES výťahy a eskalátory, a.s. ","35770732","Slovenská republika",
"Z201928108","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/248676","Uspokojivé","21.9.2021 12:27:37","","","LAMA energy a.s. - organizačná zložka","45890935","Slovenská republika",
"Z201932444","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/253012","Uspokojivé","6.9.2021 5:07:30","","","STAVCENTRUM SPIŠ s.r.o.","36658677","Slovenská republika",
"Z201932812","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/253380","Uspokojivé","7.9.2021 14:45:08","","","DOXX - Stravné lístky, spol. s r.o.","36391000","Slovenská republika",
"Z201933866","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/254434","Uspokojivé","9.9.2021 6:26:23","","","EURO MEDIA Košice, s.r.o. ","31608426","Slovenská republika",
"Z201933893","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/254461","Uspokojivé","6.9.2021 11:32:54","","","Energie2, a.s.","46113177","Slovenská republika",
"Z201934098","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/254666","Uspokojivé","9.9.2021 6:24:20","","","EURO MEDIA Košice, s.r.o. ","31608426","Slovenská republika",
"Z201934239","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/254807","Uspokojivé","8.9.2021 8:53:37","","","GTN, s.r.o.","36548979","Slovenská republika",
"Z2020698","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/260107","Uspokojivé","9.9.2021 6:25:16","","","EURO MEDIA Košice, s.r.o. ","31608426","Slovenská republika",
"Z2020891","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/260300","Uspokojivé","6.9.2021 5:06:48","","","CHEMOLAK a.s.","31411851","Slovenská republika",
"Z20201494","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/260903","Uspokojivé","16.9.2021 6:27:40","","","KEMA SK, s.r.o.","31350658","Slovenská republika",
"Z20201658","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/261067","Uspokojivé","9.9.2021 6:36:10","","","EURO MEDIA Košice, s.r.o. ","31608426","Slovenská republika",
"Z20202099","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/261508","Uspokojivé","10.9.2021 7:21:10","","","TRACO Computers s.r.o.","31421652","Slovenská republika",
"Z20202163","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/261572","Uspokojivé","6.9.2021 5:44:58","","","MVM CEEnergy Slovakia s.r.o.","50060872","Slovenská republika",
"Z20202872","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/262281","Uspokojivé","9.9.2021 11:15:36","","","LYNX - spoločnosť s ručením obmedzeným Košice","00692069","Slovenská republika",
"Z20203187","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/262596","Uspokojivé","16.9.2021 5:27:18","","","EURO MEDIA Košice, s.r.o. ","31608426","Slovenská republika",
"Z20203461","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/262870","Uspokojivé","16.9.2021 6:20:29","","","EURO MEDIA Košice, s.r.o. ","31608426","Slovenská republika",
"Z20204434","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/263843","Uspokojivé","16.9.2021 6:16:54","","","EURO MEDIA Košice, s.r.o. ","31608426","Slovenská republika",
"Z20203849","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/263258","Uspokojivé","22.9.2021 20:53:51","","","PC SEMA, s.r.o.","36426041","Slovenská republika",
"Z20205635","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/265044","Uspokojivé","16.9.2021 5:56:23","","","EURO MEDIA Košice, s.r.o. ","31608426","Slovenská republika",
"Z20206258","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/265667","Uspokojivé","7.9.2021 7:48:33","","","MARINI TRADE s.r.o.","51153025","Slovenská republika",
"Z20206647","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/266056","Uspokojivé","9.9.2021 6:23:13","","","EURO MEDIA Košice, s.r.o. ","31608426","Slovenská republika",
"Z20207713","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/267122","Uspokojivé","6.9.2021 6:14:28","","","Výroba a obchod ŠVAGERKO, s.r.o.","36486256","Slovenská republika",
"Z20208624","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/268033","Uspokojivé","9.9.2021 6:31:46","","","EURO MEDIA Košice, s.r.o. ","31608426","Slovenská republika",
"Z20209189","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/268598","Uspokojivé","6.9.2021 12:41:57","","","SIAD Slovakia spol. s r. o.","35746343","Slovenská republika",
"Z202010410","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/269819","Uspokojivé","9.9.2021 6:30:56","","","EURO MEDIA Košice, s.r.o. ","31608426","Slovenská republika",
"Z202010411","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/269820","Uspokojivé","9.9.2021 6:32:38","","","Ing. Martin Kováč - Gastrotechnika plus","33905690","Slovenská republika",
"Z202010994","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/270403","Uspokojivé","6.9.2021 11:35:25","","","Up Slovensko, s. r. o.","31396674","Slovenská republika",
"Z202011163","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/270572","Uspokojivé","6.9.2021 6:11:17","","","BIOPEL, a. s.","46823492","Slovenská republika",
"Z202011264","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/270673","Uspokojivé","21.9.2021 12:25:49","","","MET Slovakia, a.s.","45860637","Slovenská republika",
"Z202013334","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/272743","Uspokojivé","29.9.2021 12:55:50","","","Marek Špeťko - IMEX","41648242","Slovenská republika",
"Z202015057","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/274466","Neuspokojivé","9.9.2021 7:21:06","","Dodávateľ nedodal predmet zmluvy v kvalite požadovanej podľa zmluvy","Tomáš Sádovský","52415031","Slovenská republika",
"Z202015883","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/275292","Uspokojivé","6.9.2021 6:16:43","","","DOXX - Stravné lístky, spol. s r.o.","36391000","Slovenská republika",
"Z202015922","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/275331","Uspokojivé","23.9.2021 7:51:54","","","exe, a.s.","17321450","Slovenská republika",
"Z202016042","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/275451","Uspokojivé","6.9.2021 6:11:25","","","DOXX - Stravné lístky, spol. s r.o.","36391000","Slovenská republika",
"Z202016686","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/276095","Uspokojivé","24.9.2021 9:55:18","","","Regál, s.r.o.","35884452","Slovenská republika",
"Z202016494","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/275903","Uspokojivé","22.9.2021 5:57:32","","","A.En. Slovensko s.r.o.","36399604","Slovenská republika",
"Z202016919","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/276328","Uspokojivé","22.9.2021 10:14:05","","","SPAREX SK, spol. s r.o.","45282722","Slovenská republika",
"Z202017121","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/276530","Uspokojivé","10.9.2021 8:01:13","","","EMARK s.r.o.","35803606","Slovenská republika",
"Z202015818","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/275227","Uspokojivé","30.9.2021 12:35:57","","","POLYNOVA, spol. s r.o.","34138056","Slovenská republika",
"Z202017268","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/276677","Uspokojivé","8.9.2021 5:48:35","","","Up Slovensko, s. r. o.","31396674","Slovenská republika",
"Z202017517","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/276926","Uspokojivé","10.9.2021 7:32:18","","","OPAlight.SK s.r.o.","51712831","Slovenská republika",
"Z202017663","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/277072","Uspokojivé","7.9.2021 5:42:12","","","Up Slovensko, s. r. o.","31396674","Slovenská republika",
"Z202017788","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/277197","Uspokojivé","6.9.2021 6:40:14","","","VIDRA a spol. s.r.o.","31589561","Slovenská republika",
"Z202017955","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/277364","Uspokojivé","6.9.2021 6:44:41","","","UNIPHARMA - 1.slovenská lekárnická akciová spoločnosť","31625657","Slovenská republika",
"Z202018082","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/277491","Uspokojivé","6.9.2021 6:25:07","","","Perfect Distribution a. s. - organizačná zložka","47719150","Slovenská republika",
"Z202017939","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/277348","Uspokojivé","23.9.2021 4:49:53","","","Perfect Distribution a. s. - organizačná zložka","47719150","Slovenská republika",
"Z202018470","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/277879","Uspokojivé","9.9.2021 6:30:01","","","EURO MEDIA Košice, s.r.o. ","31608426","Slovenská republika",
"Z202018478","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/277887","Uspokojivé","7.9.2021 7:09:13","","","NDŽ s.r.o.","31581773","Slovenská republika",
"Z202018555","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/277964","Uspokojivé","3.9.2021 8:18:25","","","FORMICA CZ, s.r.o.","28529375","Česká republika",
"Z202018571","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/277980","Uspokojivé","29.9.2021 12:58:26","","","DOPRA - VIA, a.s.","00684422","Slovenská republika",
"Z202018572","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/277981","Uspokojivé","29.9.2021 12:59:00","","","DOPRA - VIA, a.s.","00684422","Slovenská republika",
"Z202018661","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/278070","Uspokojivé","23.9.2021 7:07:48","","","PhDr. Gabriela Spišáková - Majster Papier","33768897","Slovenská republika",
"Z202018686","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/278095","Uspokojivé","9.9.2021 8:04:30","","","MED - ART, spol. s r.o.","34113924","Slovenská republika",
"Z202019097","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/278506","Uspokojivé","23.9.2021 4:49:24","","","PAPIER LECHMAN s.r.o.","47102357","Slovenská republika",
"Z202019114","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/278523","Uspokojivé","7.9.2021 6:54:41","","","digitWin, s. r. o.","47076950","Slovenská republika",
"Z202019175","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/278584","Uspokojivé","6.9.2021 5:24:39","","","Up Slovensko, s. r. o.","31396674","Slovenská republika",
"Z202019192","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/278601","Uspokojivé","9.9.2021 6:36:55","","","EURO MEDIA Košice, s.r.o. ","31608426","Slovenská republika",
"Z202019200","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/278609","Uspokojivé","6.9.2021 6:54:40","","","KSR - Kameňolomy SR, s.r.o.","31559123","Slovenská republika",
"Z202019204","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/278613","Uspokojivé","6.9.2021 6:55:58","","","BITUNOVA spol. s r.o.","30228247","Slovenská republika",
"Z202019354","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/278763","Uspokojivé","30.9.2021 19:00:22","","","Up Slovensko, s. r. o.","31396674","Slovenská republika",
"Z202019358","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/278767","Uspokojivé","7.9.2021 7:10:18","","","MEDIS Nitra, spol. s r.o.","36531774","Slovenská republika",
"Z202019363","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/278772","Uspokojivé","7.9.2021 5:33:00","","","MEDIS Nitra, spol. s r.o.","36531774","Slovenská republika",
"Z202019400","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/278809","Uspokojivé","23.9.2021 4:50:32","","","Up Slovensko, s. r. o.","31396674","Slovenská republika",
"Z202019477","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/278886","Uspokojivé","10.9.2021 7:40:05","","","Up Slovensko, s. r. o.","31396674","Slovenská republika",
"Z202019476","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/278885","Uspokojivé","20.9.2021 6:58:06","","","SOFTIP, a. s.","36785512","Slovenská republika",
