"IdentifikatorZakazky","ZakazkaUrl","ReferenciaTyp","ReferenciaDatumPoslednejZmeny","ReferenciaDovodPoslednejZmeny","ReferenciaPolozka","DodavatelObchodneMeno","DodavatelICO","DodavatelStat",
"Z2015950","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/1314","Pozitívne","7.11.2016 12:29:27","","","MED - ART, spol. s r.o.","34113924","Slovenská republika",
"Z20151394","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/1758","Pozitívne","8.11.2016 8:21:24","","","AREPO, s.r.o.","31407854","Slovenská republika",
"Z20151396","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/1760","Pozitívne","8.11.2016 8:22:12","","","Ing. Peter Gerši GCTECH","36880574","Slovenská republika",
"Z20151530","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/1894","Pozitívne","8.11.2016 8:22:46","","","STAVIVÁ POPRAD, s. r. o.","44187475","Slovenská republika",
"Z20151532","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/1896","Pozitívne","8.11.2016 8:23:24","","","PARAPETROL a.s.","36526606","Slovenská republika",
"Z20151533","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/1897","Pozitívne","8.11.2016 8:23:57","","","TURAY PLUS, s.r.o.","35875101","Slovenská republika",
"Z20151535","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/1899","Pozitívne","8.11.2016 8:24:43","","","JURIGA spol. s r. o.","31344194","Slovenská republika",
"Z20152097","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/2461","Pozitívne","8.11.2016 8:25:13","","","Kovsmol, s.r.o.","36501921","Slovenská republika",
"Z20152157","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/2521","Pozitívne","7.11.2016 12:32:57","","","INTRAVENA s.r.o.","31717802","Slovenská republika",
"Z20154026","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/4390","Pozitívne","4.11.2016 10:04:42","","","MB TECH BB s.r.o.","36622524","Slovenská republika",
"Z20155408","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/5772","Pozitívne","9.11.2016 11:36:01","","","LUX - KOŠICE, s.r.o.","36579769","Slovenská republika",
"Z20156002","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/6366","Pozitívne","14.11.2016 9:17:51","","","DOXX - Stravné lístky, spol. s r.o.","36391000","Slovenská republika",
"Z20156436","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/6800","Pozitívne","7.11.2016 11:02:40","","","nanoTECH s.r.o.","43798608","Slovenská republika",
"Z20156679","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/7043","Pozitívne","8.11.2016 7:07:43","","","Marián Šupa","11906022","Slovenská republika",
"Z20156914","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/7278","Pozitívne","7.11.2016 14:23:46","","","MB TECH BB s.r.o.","36622524","Slovenská republika",
"Z20157716","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/8080","Pozitívne","8.11.2016 7:17:23","","","DOXX - Stravné lístky, spol. s r.o.","36391000","Slovenská republika",
"Z20158383","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/8747","Pozitívne","7.11.2016 10:02:12","","","TIS, s.r.o. ","31685005","Slovenská republika",
"Z20159963","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/10327","Pozitívne","7.11.2016 11:39:32","","","LE CHEQUE DEJEUNER s.r.o.","31396674","Slovenská republika",
"Z201510794","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/11158","Pozitívne","8.11.2016 10:32:49","","","Tibor Varga TSV PAPIER","32627211","Slovenská republika",
"Z201512986","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/13350","Pozitívne","11.11.2016 6:08:13","","","BERK, spol. s r.o. Košice","17084342","Slovenská republika",
"Z201511796","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/12160","Pozitívne","7.11.2016 12:31:42","","","SARSTEDT spol. s r.o.","31359825","Slovenská republika",
"Z201514307","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/14671","Pozitívne","7.11.2016 11:59:37","","","Ing. Peter Gerši GCTECH","36880574","Slovenská republika",
"Z201514497","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/14861","Negatívne","7.11.2016 9:37:28","","Dodávateľ nedodal predmet zmluvy v rozsahu uvedenom v zmluve; Dodávateľ nedodal predmet zmluvy v kvalite požadovanej podľa zmluvy","AB SYSTEM SLOVAKIA","36707741","Slovenská republika",
"Z201514702","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/15066","Pozitívne","11.11.2016 6:07:26","","","Ing. Daniel Motyčák AGROPOL","33246068","Slovenská republika",
"Z201514987","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/15351","Pozitívne","10.11.2016 5:39:09","","","Ing. Iveta Janíková","34559671","Slovenská republika",
"Z201515366","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/15730","Pozitívne","29.11.2016 7:04:40","","","Scandi s.r.o.","36642983","Slovenská republika",
"Z201516079","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/16443","Pozitívne","9.11.2016 7:35:22","","","LE CHEQUE DEJEUNER s.r.o.","31396674","Slovenská republika",
"Z201517421","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/17785","Pozitívne","9.11.2016 12:54:19","","","e-volution, s.r.o.","36811246","Slovenská republika",
"Z201518259","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/18623","Pozitívne","14.11.2016 11:43:24","","","Ing. Bartolomej Tkáč -RENO","32603690","Slovenská republika",
"Z201520247","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/20611","Pozitívne","25.11.2016 8:14:33","","","KONNEX s.r.o. ","17639727","Slovenská republika",
"Z201514262","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/14626","Pozitívne","7.11.2016 9:52:11","","","Perfect Distribution a. s. - organizačná zložka","47719150","Slovenská republika",
"Z201522170","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/22534","Pozitívne","8.11.2016 11:39:39","","","INTRAVENA s.r.o.","31717802","Slovenská republika",
"Z201522506","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/22870","Pozitívne","22.11.2016 11:14:11","","","AMG Security, s.r.o.","46268995","Slovenská republika",
"Z201522472","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/22836","Pozitívne","20.11.2016 18:10:10","","","LE CHEQUE DEJEUNER s.r.o.","31396674","Slovenská republika",
"Z201524180","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/24544","Pozitívne","29.11.2016 7:05:39","","","OfficeLand, s.r.o.","35843136","Slovenská republika",
"Z201524310","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/24674","Pozitívne","4.11.2016 10:05:16","","","MB TECH BB s.r.o.","36622524","Slovenská republika",
"Z201524546","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/24910","Pozitívne","15.11.2016 11:51:54","","","Ing. Ján Vašina","14249421","Slovenská republika",
"Z201524284","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/24648","Pozitívne","7.11.2016 15:35:26","","","CHIROSAN, s.r.o. ","36239739","Slovenská republika",
"Z201524811","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/25175","Pozitívne","2.11.2016 7:19:55","","","LOS-Agro spoločnosť s ručením obmedzeným Spišská Nová Ves","36189987","Slovenská republika",
"Z201525146","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/25510","Negatívne","30.11.2016 14:24:40","","Dodávateľ nedodal predmet zmluvy v rozsahu uvedenom v zmluve","P3C s.r.o.","46897658","Slovenská republika",
"Z201525256","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/25620","Pozitívne","7.11.2016 9:23:39","","","ExNet s. r. o.","44821743","Slovenská republika",
"Z201525268","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/25632","Pozitívne","7.11.2016 9:23:03","","","PROCONTROL - SK, s.r.o.","47569301","Slovenská republika",
"Z201525320","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/25684","Pozitívne","7.11.2016 9:23:59","","","DIAFAN, s.r.o.","36548073","Slovenská republika",
"Z201525380","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/25744","Pozitívne","7.11.2016 10:42:04","","","JASO s.r.o.","31411495","Slovenská republika",
