"IdentifikatorZakazky","ZakazkaUrl","ReferenciaTyp","ReferenciaDatumPoslednejZmeny","ReferenciaDovodPoslednejZmeny","ReferenciaPolozka","DodavatelObchodneMeno","DodavatelICO","DodavatelStat",
"Z2015165","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/529","Pozitívne","3.1.2017 12:51:15","","","JURIGA spol. s r. o.","31344194","Slovenská republika",
"Z20151895","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/2259","Pozitívne","3.1.2017 12:52:21","","","JURIGA spol. s r. o.","31344194","Slovenská republika",
"Z20152669","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/3033","Pozitívne","2.1.2017 14:22:18","","","CENTRALCHEM, s.r.o. ","31625444","Slovenská republika",
"Z20153636","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/4000","Pozitívne","3.1.2017 5:50:08","","","DD21 s.r.o.","43818030","Slovenská republika",
"Z20154005","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/4369","Pozitívne","2.1.2017 14:21:47","","","BETRIX, s.r.o.","34101110","Slovenská republika",
"Z20156000","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/6364","Pozitívne","2.1.2017 14:22:02","","","DD21 s.r.o.","43818030","Slovenská republika",
"Z20156303","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/6667","Pozitívne","3.1.2017 12:49:16","","","DISKUS, s.r.o.","34098861","Slovenská republika",
"Z20156360","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/6724","Pozitívne","2.1.2017 14:21:13","","","DD21 s.r.o.","43818030","Slovenská republika",
"Z20156375","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/6739","Pozitívne","3.1.2017 12:51:50","","","Henrich Sonnenschein - ITSK","37212931","Slovenská republika",
"Z20156376","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/6740","Pozitívne","3.1.2017 12:49:44","","","Henrich Sonnenschein - ITSK","37212931","Slovenská republika",
"Z20156377","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/6741","Pozitívne","3.1.2017 12:50:14","","","V-bit, spol.s.r.o.","17640679","Slovenská republika",
"Z20156378","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/6742","Pozitívne","3.1.2017 12:50:42","","","Sk - technik, s.r.o.","36408972","Slovenská republika",
"Z20157923","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/8287","Pozitívne","10.1.2017 8:05:21","","","Synerta Transport s.r.o.","46670751","Slovenská republika",
"Z20159441","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/9805","Pozitívne","11.1.2017 6:19:38","","","KIZZE D&S s. r. o. ","46079777","Slovenská republika",
"Z201510326","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/10690","Pozitívne","2.1.2017 14:20:31","","","HESO-COM s.r.o.","34111522","Slovenská republika",
"Z201511805","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/12169","Pozitívne","2.1.2017 14:20:51","","","DD21 s.r.o.","43818030","Slovenská republika",
"Z201511808","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/12172","Pozitívne","2.1.2017 14:22:35","","","JURIGA spol. s r. o.","31344194","Slovenská republika",
