"IdentifikatorZakazky","ZakazkaUrl","ReferenciaTyp","ReferenciaDatumPoslednejZmeny","ReferenciaDovodPoslednejZmeny","ReferenciaPolozka","DodavatelObchodneMeno","DodavatelICO","DodavatelStat",
"Z20159674","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/10038","Pozitívne","23.4.2020 12:28:00","","","Up Slovensko, s. r. o.","31396674","Slovenská republika",
"Z20163695","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/46059","Pozitívne","6.4.2020 5:40:15","","","Inter Cars Slovenská republika s.r.o.","35938111","Slovenská republika",
"Z20163710","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/46074","Pozitívne","6.4.2020 5:41:06","","","RODEX CAR, s.r.o. ","35860251","Slovenská republika",
"Z201641392","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/83756","Pozitívne","7.4.2020 6:17:39","","","Energie2, a.s.","46113177","Slovenská republika",
"Z201647305","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/89669","Pozitívne","22.4.2020 10:08:19","","","FÚRA s.r.o. ","36211451","Slovenská republika",
"Z20173386","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/95218","Pozitívne","16.4.2020 12:35:16","","","DOXX - Stravné lístky, spol. s r.o.","36391000","Slovenská republika",
"Z201713242","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/105074","Pozitívne","6.4.2020 7:56:35","","","Linde Gas s. r. o.","31373861","Slovenská republika",
"Z201730592","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/122424","Pozitívne","9.4.2020 5:53:04","","","ELKOPLAST Slovakia s.r.o.","36851264","Slovenská republika",
"Z201737497","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/129329","Pozitívne","6.4.2020 7:31:15","","","InterWay, a. s.","35728531","Slovenská republika",
"Z201751406","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/143238","Pozitívne","6.4.2020 4:53:13","","","Stredoslovenská energetika, a.s.","36403008","Slovenská republika",
"Z201757425","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/149257","Pozitívne","21.4.2020 20:56:24","","","MAGNA ENERGIA a.s.","35743565","Slovenská republika",
"Z201764884","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/156716","Pozitívne","10.4.2020 11:12:46","","","Slovenský plynárenský priemysel, a.s.","35815256","Slovenská republika",
"Z201767864","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/159696","Pozitívne","9.4.2020 7:29:46","","","Solar 2009, a. s.","50248685","Slovenská republika",
"Z201768202","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/160034","Pozitívne","17.4.2020 10:48:56","","","VAAT, spol. s r.o.","45585954","Slovenská republika",
"Z20181392","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/164317","Pozitívne","6.4.2020 6:31:13","","","BCF s.r.o.","36597007","Slovenská republika",
"Z20182295","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/165220","Pozitívne","8.4.2020 16:24:04","","","Up Slovensko, s. r. o.","31396674","Slovenská republika",
"Z20182603","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/165528","Pozitívne","6.4.2020 7:39:47","","","Tibor Varga TSV PAPIER","32627211","Slovenská republika",
"Z20188266","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/171191","Pozitívne","7.4.2020 14:50:42","","","RIZNER s. r. o.","46360379","Slovenská republika",
"Z20188966","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/171891","Pozitívne","6.4.2020 9:12:45","","","CYEB s.r.o.","46851658","Slovenská republika",
"Z20189037","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/171962","Pozitívne","14.4.2020 5:25:16","","","LASER servis, spol. s.r.o. ","35755989","Slovenská republika",
"Z20189924","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/172849","Pozitívne","13.4.2020 13:17:24","","","Up Slovensko, s. r. o.","31396674","Slovenská republika",
"Z201810153","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/173078","Pozitívne","6.4.2020 19:00:54","","","Up Slovensko, s. r. o.","31396674","Slovenská republika",
"Z201810656","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/173581","Pozitívne","14.4.2020 11:58:44","","","JNL s.r.o.","51026414","Slovenská republika",
"Z201811387","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/174312","Pozitívne","20.4.2020 7:15:33","","","Hauerland spol. s r.o.","35777885","Slovenská republika",
"Z201812554","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/175479","Pozitívne","15.4.2020 8:49:54","","","Messer Tatragas, spol. s r.o.","00685852","Slovenská republika",
"Z201813085","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/176010","Pozitívne","7.4.2020 6:48:57","","","ARCHÍV SB, s.r.o.","36402249","Slovenská republika",
"Z201813162","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/176087","Pozitívne","14.4.2020 5:41:18","","","VIDRA a spol. s.r.o.","31589561","Slovenská republika",
"Z201813410","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/176335","Negatívne","7.4.2020 14:49:41","","Dodávateľ nedodal predmet zmluvy v kvalite požadovanej podľa zmluvy","TERAVAS, s.r.o.","50875566","Slovenská republika",
