"IdentifikatorZakazky","ZakazkaUrl","ReferenciaTyp","ReferenciaDatumPoslednejZmeny","ReferenciaDovodPoslednejZmeny","ReferenciaPolozka","DodavatelObchodneMeno","DodavatelICO","DodavatelStat",
"Z201522658","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/23022","Pozitívne","1/2/2024 9:21:19 AM","","","Polygrafické centrum, s.r.o. ","43801111","Slovenská republika",
"Z20163596","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/45960","Pozitívne","1/15/2024 7:07:27 AM","","","Insomnium, s. r. o.","46590129","Slovenská republika",
"Z201839477","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/202402","Pozitívne","1/2/2024 9:19:45 AM","","","KoHa pro s.r.o.","47051141","Slovenská republika",
"Z20193849","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/224417","Uspokojivé","1/8/2024 11:29:09 AM","","","PNEU DT s.r.o.","43774610","Slovenská republika",
"Z201914509","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/235077","Uspokojivé","1/10/2024 9:25:29 AM","","","PosAm, spol. s r.o.","31365078","Slovenská republika",
"Z201922877","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/243445","Uspokojivé","1/9/2024 9:35:56 AM","","","Brantner Fatra, s.r.o.","31578861","Slovenská republika",
"Z201924354","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/244922","Uspokojivé","1/10/2024 9:28:55 AM","","","Eviden Slovakia s.r.o.","45650276","Slovenská republika",
"Z201927334","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/247902","Uspokojivé","1/2/2024 9:17:54 AM","","","ESPIK Group s.r.o.","46754768","Slovenská republika",
"Z201928634","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/249202","Uspokojivé","1/12/2024 9:37:38 AM","","","DIAFAN, s.r.o.","36548073","Slovenská republika",
"Z201928637","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/249205","Uspokojivé","1/12/2024 9:37:15 AM","","","ExNet s. r. o.","44821743","Slovenská republika",
"Z201928386","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/248954","Uspokojivé","1/10/2024 9:26:53 AM","","","Eviden Slovakia s.r.o.","45650276","Slovenská republika",
"Z201933079","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/253647","Uspokojivé","1/9/2024 3:19:45 PM","","","FÚRA s.r.o. ","36211451","Slovenská republika",
