"IdentifikatorZakazky","ZakazkaUrl","ReferenciaTyp","ReferenciaDatumPoslednejZmeny","ReferenciaDovodPoslednejZmeny","ReferenciaPolozka","DodavatelObchodneMeno","DodavatelICO","DodavatelStat",
"Z20153732","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/4096","Pozitívne","6.11.2017 8:12:17","","","DOXX - Stravné lístky, spol. s r.o.","36391000","Slovenská republika",
"Z20156814","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/7178","Pozitívne","13.11.2017 13:11:37","","","B.P.A. spol. s r.o.","31359183","Slovenská republika",
"Z20157010","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/7374","Pozitívne","14.11.2017 11:06:00","","","Up Slovensko, s. r. o.","31396674","Slovenská republika",
"Z20157470","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/7834","Pozitívne","7.11.2017 14:54:10","","","GLOBAMERICA, s.r.o","31398081","Slovenská republika",
"Z20158745","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/9109","Pozitívne","14.11.2017 8:10:10","","","Orange Slovensko, a.s.","35697270","Slovenská republika",
"Z201517967","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/18331","Pozitívne","2.11.2017 9:18:27","","","TORY TOUR, s.r.o. Košice ","31726704","Slovenská republika",
"Z201523487","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/23851","Pozitívne","10.11.2017 11:35:06","","","Tamás Lovasz - TL Holding","47414952","Slovenská republika",
"Z201524560","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/24924","Pozitívne","8.11.2017 9:26:24","","","František Miško - PRENAD","35059290","Slovenská republika",
"Z201524555","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/24919","Pozitívne","8.11.2017 9:28:42","","","KOBIT-SK, s. r. o.","31641440","Slovenská republika",
"Z201526563","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/26927","Pozitívne","6.11.2017 8:21:08","","","MET Slovakia, a.s.","45860637","Slovenská republika",
"Z201525159","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/25523","Pozitívne","7.11.2017 14:48:15","","","Datacomp s.r.o.","36212466","Slovenská republika",
"Z201525174","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/25538","Pozitívne","7.11.2017 14:53:07","","","ELKO COMPUTERS PRIEVIDZA, spol. s r.o. ","31619479","Slovenská republika",
"Z201531508","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/31872","Negatívne","21.11.2017 6:32:36","","Dodávateľ nedodal predmet zmluvy v kvalite požadovanej podľa zmluvy","PENAM SLOVAKIA, a.s.","36283576","Slovenská republika",
"Z201532187","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/32551","Pozitívne","21.11.2017 6:32:24","","","Výroba a obchod ŠVAGERKO, s.r.o.","36486256","Slovenská republika",
"Z201532464","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/32828","Pozitívne","13.11.2017 10:12:00","","","Štatistické a evidenčné vydavateľstvo tlačív, a.s.","31331131","Slovenská republika",
"Z201532819","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/33183","Pozitívne","6.11.2017 7:44:50","","","SINAKO SK, s.r.o.","44791712","Slovenská republika",
"Z201533327","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/33691","Negatívne","6.11.2017 13:43:23","","Dodávateľ nedodal predmet zmluvy v rozsahu uvedenom v zmluve","SOME SLOVAKIA, s.r.o.","36253251","Slovenská republika",
"Z201533598","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/33962","Pozitívne","21.11.2017 6:32:27","","","ZELEX, s.r.o.","47559870","Slovenská republika",
"Z201534425","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/34789","Pozitívne","7.12.2017 8:41:42","Dodávateľ odstránil nedostatky","","Lucia Hucíková - ŠKOLÁĆIK MAJO","47880775","Slovenská republika",
"Z201535174","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/35538","Pozitívne","7.11.2017 14:52:40","","","Datacomp s.r.o.","36212466","Slovenská republika",
"Z201535428","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/35792","Pozitívne","7.11.2017 13:23:22","","","Slovenský plynárenský priemysel, a.s.","35815256","Slovenská republika",
"Z201536181","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/36545","Pozitívne","6.11.2017 7:43:44","","","SINAKO SK, s.r.o.","44791712","Slovenská republika",
"Z201536319","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/36683","Pozitívne","30.11.2017 7:05:54","","","MIHI.sk, s.r.o.","36645095","Slovenská republika",
"Z201536360","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/36724","Pozitívne","7.11.2017 14:46:17","","","COMPEX DATA s.r.o.","31358411","Slovenská republika",
"Z201536151","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/36515","Pozitívne","7.11.2017 14:47:08","","","TRACO Computers s.r.o.","31421652","Slovenská republika",
"Z201537765","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/38129","Pozitívne","22.11.2017 9:30:11","","","Slovenský plynárenský priemysel, a.s.","35815256","Slovenská republika",
"Z201539051","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/39415","Pozitívne","22.11.2017 13:16:09","","","JURIGA spol. s r. o.","31344194","Slovenská republika",
"Z201539165","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/39529","Pozitívne","7.11.2017 14:49:51","","","SOFTLINE SERVICES, a. s. ","35826304","Slovenská republika",
"Z201539422","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/39786","Pozitívne","7.11.2017 14:53:43","","","AXISplus SK s.r.o.","35903643","Slovenská republika",
"Z201539540","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/39904","Pozitívne","22.11.2017 13:16:39","","","OFFICE STAR, s.r.o.","46323546","Slovenská republika",
"Z201540165","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/40529","Pozitívne","22.11.2017 13:17:01","","","Tibor Varga TSV PAPIER","32627211","Slovenská republika",
"Z201540932","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/41296","Pozitívne","9.11.2017 18:03:25","","","GASTRO VRÁBEĽ, s.r.o. ","43897452","Slovenská republika",
"Z201541747","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/42111","Pozitívne","13.11.2017 10:10:27","","","PhDr. Gabriela Spišáková - Majster Papier","33768897","Slovenská republika",
