"IdentifikatorZakazky","ZakazkaUrl","ReferenciaTyp","ReferenciaDatumPoslednejZmeny","ReferenciaDovodPoslednejZmeny","ReferenciaPolozka","DodavatelObchodneMeno","DodavatelICO","DodavatelStat",
"Z201522871","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/23235","Pozitívne","10.11.2021 9:17:19","","","3D REAL s.r.o.","36696111","Slovenská republika",
"Z201641860","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/84224","Pozitívne","8.11.2021 22:08:04","","","Elektroservis VV, s.r.o.","44602731","Slovenská republika",
"Z20181342","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/164267","Pozitívne","24.11.2021 9:31:42","","","Unifiedpost s. r. o.","46950095","Slovenská republika",
"Z20181771","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/164696","Pozitívne","23.11.2021 13:37:26","","","EURO MEDIA Košice, s.r.o. ","31608426","Slovenská republika",
"Z20187796","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/170721","Pozitívne","30.11.2021 17:23:25","","","Up Slovensko, s. r. o.","31396674","Slovenská republika",
"Z201814177","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/177102","Pozitívne","30.11.2021 17:25:11","","","ŠTÝL - IVANOV s.r.o.","36498548","Slovenská republika",
"Z201814174","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/177099","Pozitívne","30.11.2021 17:17:32","","","Marián Šupa","11906022","Slovenská republika",
"Z201818758","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/181683","Pozitívne","30.11.2021 17:30:19","","","BUKÓZA ENERGO, a. s.","43806643","Slovenská republika",
"Z201818967","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/181892","Pozitívne","3.11.2021 7:56:41","","","TRIS, spol. s r.o.","36202771","Slovenská republika",
"Z201823988","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/186913","Pozitívne","3.11.2021 7:04:05","","","Študentský servis, s.r.o.","43899561","Slovenská republika",
"Z201824199","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/187124","Pozitívne","3.11.2021 7:58:49","","","Alezar, s. r. o.","46709380","Slovenská republika",
"Z201831321","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/194246","Pozitívne","30.11.2021 17:46:10","","","STEBERG s.r.o.","46604049","Slovenská republika",
"Z201831326","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/194251","Pozitívne","8.11.2021 22:14:44","","","MEVA-SK s.r.o. Rožňava","31681051","Slovenská republika",
"Z201840657","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/203582","Pozitívne","2.11.2021 6:23:39","","","Next Team, s.r.o.","36487104","Slovenská republika",
"Z201855769","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/218694","Pozitívne","30.11.2021 17:50:41","","","Up Slovensko, s. r. o.","31396674","Slovenská republika",
"Z201856178","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/219103","Pozitívne","2.11.2021 8:23:23","","","Stredoslovenská energetika, a.s.","36403008","Slovenská republika",
"Z20192181","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/222749","Uspokojivé","23.11.2021 13:38:10","","","EURO MEDIA Košice, s.r.o. ","31608426","Slovenská republika",
"Z20192635","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/223203","Uspokojivé","2.11.2021 8:57:01","","","Slovenský plynárenský priemysel, a.s.","35815256","Slovenská republika",
"Z201854303","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/217228","Uspokojivé","10.11.2021 17:04:28","","","BCF s.r.o.","36597007","Slovenská republika",
"Z20194174","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/224742","Uspokojivé","11.11.2021 12:50:53","","","Ticket Service, s.r.o.","52005551","Slovenská republika",
"Z20199719","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/230287","Uspokojivé","30.11.2021 17:41:26","","","AGRATECH s.r.o.","31725210","Slovenská republika",
"Z201923766","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/244334","Uspokojivé","2.11.2021 19:23:53","","","DOXX - Stravné lístky, spol. s r.o.","36391000","Slovenská republika",
"Z201927154","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/247722","Uspokojivé","5.11.2021 9:08:46","","","Kamenivo Nord 1 s.r.o.","46591320","Slovenská republika",
"Z201928051","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/248619","Uspokojivé","2.11.2021 6:46:47","","","MABONEX SLOVAKIA spol. s r.o. ","31428819","Slovenská republika",
"Z201929027","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/249595","Uspokojivé","2.11.2021 6:26:06","","","Marius Pedersen, a.s.","34115901","Slovenská republika",
"Z201930317","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/250885","Uspokojivé","30.11.2021 17:27:21","","","ŠTÝL - IVANOV s.r.o.","36498548","Slovenská republika",
"Z201931108","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/251676","Uspokojivé","26.11.2021 13:09:48","","","Konica Minolta Slovakia spol. s r. o.","31338551","Slovenská republika",
