"IdentifikatorZakazky","ZakazkaUrl","ReferenciaTyp","ReferenciaDatumPoslednejZmeny","ReferenciaDovodPoslednejZmeny","ReferenciaPolozka","DodavatelObchodneMeno","DodavatelICO","DodavatelStat",
"Z201524459","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/24823","Pozitívne","5.10.2022 19:58:39","","","CWS-boco Slovensko, s. r. o.","31411045","Slovenská republika",
"Z201540652","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/41016","Pozitívne","3.10.2022 13:27:33","","","Miele s.r.o.","35872161","Slovenská republika",
"Z20164587","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/46951","Pozitívne","3.10.2022 13:29:40","","","Up Slovensko, s. r. o.","31396674","Slovenská republika",
"Z201742012","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/133844","Pozitívne","3.10.2022 13:30:41","","","Up Slovensko, s. r. o.","31396674","Slovenská republika",
"Z201751432","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/143264","Pozitívne","13.10.2022 13:17:22","","","AMG Facility SK s.r.o.","50578901","Slovenská republika",
"Z201838636","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/201561","Pozitívne","12.10.2022 12:37:22","","","IBO s.r.o.","36340073","Slovenská republika",
"Z201850115","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/213040","Pozitívne","12.10.2022 12:36:56","","","Generali Poisťovňa, a.s.","35709332","Slovenská republika",
"Z201851857","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/214782","Pozitívne","12.10.2022 12:36:34","","","Xepap, spol. s r. o.","31628605","Slovenská republika",
"Z201854125","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/217050","Pozitívne","12.10.2022 12:36:16","","","BEBA plus s.r.o.","44494254","Slovenská republika",
"Z201854132","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/217057","Pozitívne","12.10.2022 12:35:48","","","EMM, spol. s r.o.","17316260","Slovenská republika",
"Z201854571","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/217496","Pozitívne","3.10.2022 13:24:35","","","DOXX - Stravné lístky, spol. s r.o.","36391000","Slovenská republika",
"Z201967","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/220635","Uspokojivé","12.10.2022 12:30:30","","","Slovenský plynárenský priemysel, a.s.","35815256","Slovenská republika",
"Z20191689","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/222257","Uspokojivé","12.10.2022 12:28:15","","","Groupama poisťovňa a. s., pobočka poisťovne z iného členského štátu","47236060","Slovenská republika",
"Z20192206","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/222774","Uspokojivé","12.10.2022 12:27:40","","","ITSK, s.r.o.","36556050","Slovenská republika",
"Z201914683","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/235251","Uspokojivé","12.10.2022 12:27:16","","","DATALAN, a.s.","35810734","Slovenská republika",
"Z201915940","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/236508","Uspokojivé","12.10.2022 12:22:37","","","ALBEX PLUS, s.r.o.","36550051","Slovenská republika",
"Z201918656","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/239224","Uspokojivé","5.10.2022 9:57:34","","","ELOS Technologies s.r.o.","28327691","Česká republika",
"Z201919394","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/239962","Uspokojivé","3.10.2022 8:19:31","","","Slovak Telekom, a.s.","35763469","Slovenská republika",
"Z201922730","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/243298","Uspokojivé","12.10.2022 12:20:57","","","KASON, s.r.o.","51662787","Slovenská republika",
"Z201926821","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/247389","Uspokojivé","11.10.2022 5:39:15","","","OTIS Výťahy, s.r.o.","35683929","Slovenská republika",
"Z201930072","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/250640","Uspokojivé","12.10.2022 12:20:06","","","NABIMEX, s.r.o.","36022331","Slovenská republika",
"Z201932276","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/252844","Uspokojivé","12.10.2022 12:19:47","","","BEBA plus s.r.o.","44494254","Slovenská republika",
"Z201932406","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/252974","Uspokojivé","12.10.2022 12:19:25","","","DWC Slovakia a.s.","35918501","Slovenská republika",
"Z201933966","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/254534","Uspokojivé","12.10.2022 12:18:46","","","Henrich Sonnenschein - ITSK","37212931","Slovenská republika",
"Z201935395","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/255963","Uspokojivé","12.10.2022 12:18:20","","","Generali Poisťovňa, a.s.","35709332","Slovenská republika",
"Z201936196","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/256764","Uspokojivé","12.10.2022 12:18:02","","","Xepap, spol. s r. o.","31628605","Slovenská republika",
"Z201936786","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/257354","Uspokojivé","3.10.2022 7:03:35","","","Generali Poisťovňa, a.s.","35709332","Slovenská republika",
"Z201936832","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/257400","Uspokojivé","12.10.2022 12:11:01","","","exe, a.s.","17321450","Slovenská republika",
"Z201936886","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/257454","Uspokojivé","12.10.2022 12:00:37","","","NABIMEX, s.r.o.","36022331","Slovenská republika",
"Z20201818","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/261227","Uspokojivé","12.10.2022 12:00:17","","","Groupama poisťovňa a. s., pobočka poisťovne z iného členského štátu","47236060","Slovenská republika",
"Z20203191","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/262600","Uspokojivé","12.10.2022 11:59:57","","","Xepap, spol. s r. o.","31628605","Slovenská republika",
"Z20203387","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/262796","Uspokojivé","12.10.2022 11:59:17","","","Tibor Varga TSV PAPIER","32627211","Slovenská republika",
"Z20203290","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/262699","Uspokojivé","12.10.2022 11:59:32","","","X logistics, s.r.o.","47899948","Slovenská republika",
"Z20204572","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/263981","Uspokojivé","12.10.2022 11:55:51","","","MIHI.sk, s.r.o.","36645095","Slovenská republika",
"Z20205697","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/265106","Uspokojivé","12.10.2022 11:51:04","","","GGFS s.r.o. ","47079690","Slovenská republika",
"Z20206089","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/265498","Uspokojivé","12.10.2022 11:50:26","","","BEGA, s.r.o.","36547654","Slovenská republika",
"Z20206734","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/266143","Uspokojivé","12.10.2022 11:49:39","","","KASON, s.r.o.","51662787","Slovenská republika",
"Z202010881","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/270290","Uspokojivé","12.10.2022 11:49:14","","","ACTE, s. r. o.","46010301","Slovenská republika",
"Z202013918","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/273327","Uspokojivé","3.10.2022 5:55:56","","","IGGY-TRADE s.r.o.","46729445","Slovenská republika",
"Z202014810","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/274219","Uspokojivé","12.10.2022 11:48:21","","","PC SEMA, s.r.o.","36426041","Slovenská republika",
"Z202015254","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/274663","Uspokojivé","12.10.2022 11:47:55","","","SOFOS, a. s.","31318347","Slovenská republika",
"Z202016415","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/275824","Uspokojivé","3.10.2022 5:57:45","","","Davide s.r.o.","50185039","Slovenská republika",
"Z202016417","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/275826","Uspokojivé","3.10.2022 6:02:35","","","Marek Špeťko - IMEX","41648242","Slovenská republika",
"Z202016418","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/275827","Uspokojivé","3.10.2022 5:59:30","","","KBM Trade s.r.o.","50389301","Slovenská republika",
"Z202016419","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/275828","Uspokojivé","3.10.2022 5:45:34","","","KIN.SKY s. r. o.","52654532","Slovenská republika",
"Z202016428","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/275837","Uspokojivé","3.10.2022 6:02:15","","","ZTS Elektronika SKS s.r.o.","31598536","Slovenská republika",
"Z202016458","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/275867","Uspokojivé","3.10.2022 5:59:06","","","MURAT, s.r.o.","31431852","Slovenská republika",
"Z202016726","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/276135","Uspokojivé","3.10.2022 5:58:44","","","Trend Hygiena, s.r.o.","44783892","Slovenská republika",
"Z202016918","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/276327","Uspokojivé","3.10.2022 6:04:50","","","Ľubomír Líška Autoškola","33357676","Slovenská republika",
"Z202016973","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/276382","Uspokojivé","12.10.2022 11:47:32","","","HENRYSO, s.r.o.","50687115","Slovenská republika",
"Z202017025","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/276434","Uspokojivé","3.10.2022 6:04:26","","","BATTEX Slovakia, s.r.o.","35832274","Slovenská republika",
