"IdentifikatorZakazky","ZakazkaUrl","ReferenciaTyp","ReferenciaDatumPoslednejZmeny","ReferenciaDovodPoslednejZmeny","ReferenciaPolozka","DodavatelObchodneMeno","DodavatelICO","DodavatelStat",
"Z201769839","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/161671","Pozitívne","2/5/2024 10:45:58 AM","","","HAMOS, s.r.o.","34136711","Slovenská republika",
"Z201812700","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/175625","Pozitívne","2/5/2024 11:25:40 AM","","","DIZART, s.r.o.","44509910","Slovenská republika",
"Z20192177","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/222745","Uspokojivé","2/14/2024 7:45:17 AM","","","Up Slovensko, s. r. o.","31396674","Slovenská republika",
"Z20192103","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/222671","Uspokojivé","2/9/2024 9:26:12 AM","","","DOXX - Stravné lístky, spol. s r.o.","36391000","Slovenská republika",
"Z20209955","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/269364","Uspokojivé","2/9/2024 9:25:24 AM","","","Slovenský plynárenský priemysel, a.s.","35815256","Slovenská republika",
"Z202013698","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/273107","Uspokojivé","2/6/2024 7:56:24 AM","","","Job assistence, s.r.o.","51672031","Slovenská republika",
"Z202025255","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/284664","Uspokojivé","2/5/2024 4:58:35 AM","","","MAGNA ENERGIA a.s.","35743565","Slovenská republika",
"Z202118336","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/312093","Uspokojivé","2/8/2024 5:10:58 PM","","","Slovenský plynárenský priemysel, a.s.","35815256","Slovenská republika",
"Z202118422","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/312179","Uspokojivé","2/8/2024 5:10:26 PM","","","MET Slovakia, a.s.","45860637","Slovenská republika",
"Z202119391","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/313148","Uspokojivé","2/8/2024 5:11:33 PM","","","PharmaComp s.r.o.","47358203","Slovenská republika",
"Z202120994","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/314751","Uspokojivé","2/8/2024 5:11:56 PM","","","OMA CZ Slovakia, s. r. o.","50299964","Slovenská republika",
"Z202121314","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/315071","Uspokojivé","2/7/2024 12:28:46 PM","","","MET Slovakia, a.s.","45860637","Slovenská republika",
"Z202121116","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/314873","Uspokojivé","2/2/2024 8:44:20 AM","","","MVM CEEnergy Slovakia s.r.o.","50060872","Slovenská republika",
"Z202122181","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/315938","Uspokojivé","2/6/2024 2:16:09 PM","","","Tempus-Car, s.r.o.","31712312","Slovenská republika",
"Z202122029","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/315786","Uspokojivé","2/5/2024 7:57:27 AM","","","TLAČIAREŇ J+K s. r. o.","44839677","Slovenská republika",
"Z202123044","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/316801","Uspokojivé","2/15/2024 8:49:16 AM","","","Wolters Kluwer SR s. r. o.","31348262","Slovenská republika",
"Z202123200","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/316957","Uspokojivé","2/5/2024 5:48:35 AM","","","iServices s. r. o.","43872930","Slovenská republika",
"Z202123232","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/316989","Uspokojivé","2/16/2024 8:57:29 AM","","","Slovenský plynárenský priemysel, a.s.","35815256","Slovenská republika",
"Z202123570","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/317327","Uspokojivé","2/5/2024 1:08:51 PM","","","UNIPHARMA - 1.slovenská lekárnická akciová spoločnosť","31625657","Slovenská republika",
"Z202124303","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/318060","Uspokojivé","2/5/2024 1:21:31 PM","","","INTRAVENA s.r.o.","31717802","Slovenská republika",
"Z202124035","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/317792","Uspokojivé","2/6/2024 10:50:49 AM","","","InterWay, a. s.","35728531","Slovenská republika",
"Z202124380","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/318137","Uspokojivé","2/5/2024 1:43:10 PM","","","INTEC PHARMA s.r.o.","00683264","Slovenská republika",
"Z202124370","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/318127","Uspokojivé","2/5/2024 1:47:17 PM","","","MED - ART, spol. s r.o.","34113924","Slovenská republika",
"Z202124704","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/318461","Uspokojivé","2/5/2024 5:51:15 AM","","","Slovenský plynárenský priemysel, a.s.","35815256","Slovenská republika",
"Z202124903","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/318660","Uspokojivé","2/7/2024 12:46:23 PM","","","MABONEX SLOVAKIA spol. s r.o. ","31428819","Slovenská republika",
"Z202125213","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/318970","Uspokojivé","2/5/2024 1:54:33 PM","","","MED - ART, spol. s r.o.","34113924","Slovenská republika",
"Z2022104","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/319202","Uspokojivé","2/5/2024 8:02:54 AM","","","DOXX - Stravné lístky, spol. s r.o.","36391000","Slovenská republika",
"Z2022251","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/319349","Uspokojivé","2/5/2024 1:50:42 PM","","","MED - ART, spol. s r.o.","34113924","Slovenská republika",
"Z2022482","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/319580","Uspokojivé","2/5/2024 10:01:10 AM","","","ENGIE Services a.s.","35966289","Slovenská republika",
"Z2022559","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/319657","Uspokojivé","2/5/2024 1:58:30 PM","","","INTRAVENA s.r.o.","31717802","Slovenská republika",
"Z2022521","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/319619","Uspokojivé","2/12/2024 12:34:32 PM","","","EMATRADE s.r.o.","46954767","Slovenská republika",
"Z20222259","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/321357","Uspokojivé","2/6/2024 11:43:06 AM","","","PREFIS a.s.","35704977","Slovenská republika",
"Z20223598","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/322696","Uspokojivé","2/19/2024 2:02:47 PM","","","DOXX - Stravné lístky, spol. s r.o.","36391000","Slovenská republika",
"Z20224490","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/323588","Uspokojivé","2/5/2024 5:36:45 AM","","","BIOPEL, a. s.","46823492","Slovenská republika",
"Z20225661","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/324759","Uspokojivé","2/14/2024 7:46:19 AM","","","Transmisie engineering a.s. ","36383562","Slovenská republika",
"Z20226046","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/325144","Uspokojivé","2/5/2024 6:10:18 AM","","","SGL media, s. r. o ","45000093","Slovenská republika",
"Z20229008","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/328106","Uspokojivé","2/5/2024 6:11:07 AM","","","AGROPOL Slovakia s.r.o.","52034968","Slovenská republika",
"Z202210546","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/329644","Uspokojivé","2/9/2024 7:21:42 AM","","","Siemens Healthcare s. r. o.","48146676","Slovenská republika",
"Z202211111","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/330209","Uspokojivé","2/3/2024 11:34:03 AM","","","DataTrend Services, s.r.o.","46832408","Slovenská republika",
"Z202211975","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/331073","Uspokojivé","2/9/2024 7:38:05 AM","","","INMEDIA, spol. s r.o.","36019208","Slovenská republika",
"Z202212223","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/331321","Uspokojivé","2/5/2024 5:31:24 AM","","","GLOBUS spol. s r.o.","31571697","Slovenská republika",
"Z202212247","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/331345","Uspokojivé","2/5/2024 5:37:41 AM","","","INMEDIA, spol. s r.o.","36019208","Slovenská republika",
"Z202212308","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/331406","Uspokojivé","2/12/2024 8:33:08 AM","","","Domäsko s.r.o.","31719236","Slovenská republika",
"Z202212305","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/331403","Uspokojivé","2/12/2024 8:50:20 AM","","","EMATRADE s.r.o.","46954767","Slovenská republika",
"Z202212309","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/331407","Uspokojivé","2/12/2024 8:43:15 AM","","","Prvá cateringová spol. s r. o.","36208027","Slovenská republika",
"Z202212314","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/331412","Uspokojivé","2/12/2024 8:59:09 AM","","","INMEDIA, spol. s r.o.","36019208","Slovenská republika",
"Z202212605","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/331703","Uspokojivé","2/8/2024 11:09:08 AM","","","INMEDIA, spol. s r.o.","36019208","Slovenská republika",
"Z202212611","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/331709","Uspokojivé","2/9/2024 9:04:35 AM","","","ERIK, s.r.o. ","36177083","Slovenská republika",
"Z202212617","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/331715","Uspokojivé","2/9/2024 9:13:51 AM","","","INMEDIA, spol. s r.o.","36019208","Slovenská republika",
"Z202212621","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/331719","Uspokojivé","2/9/2024 9:25:08 AM","","","INMEDIA, spol. s r.o.","36019208","Slovenská republika",
"Z202212625","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/331723","Uspokojivé","2/9/2024 9:30:23 AM","","","EMATRADE s.r.o.","46954767","Slovenská republika",
"Z202213131","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/332229","Uspokojivé","2/9/2024 7:18:03 AM","","","Spiš Market, spol. s r. o.","31729541","Slovenská republika",
"Z202213852","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/332950","Uspokojivé","2/5/2024 6:45:01 AM","","","EUROGASTROP s.r.o.","44137761","Slovenská republika",
"Z202213886","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/332984","Neuspokojivé","2/5/2024 12:33:57 PM","","Dodávateľ nedodal predmet zmluvy v kvalite požadovanej podľa zmluvy","VHM Corp s. r. o.","53898834","Slovenská republika",
"Z202213921","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/333019","Uspokojivé","2/12/2024 6:34:37 AM","","","CSFIT s.r.o.","50700308","Slovenská republika",
"Z202213922","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/333020","Uspokojivé","2/12/2024 6:47:53 AM","","","A-BASE, s.r.o.","48150479","Slovenská republika",
"Z202213976","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/333074","Uspokojivé","2/12/2024 9:10:41 AM","","","INMEDIA, spol. s r.o.","36019208","Slovenská republika",
"Z202214101","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/333199","Uspokojivé","2/16/2024 6:35:43 AM","","","Team TENEX s.r.o.","36040461","Slovenská republika",
"Z202214075","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/333173","Uspokojivé","2/5/2024 5:37:03 AM","","","Liptovské pekárne a cukrárne VČELA - Lippek k.s.","36394556","Slovenská republika",
"Z202214145","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/333243","Uspokojivé","2/21/2024 10:08:26 AM","","","DOXX - Stravné lístky, spol. s r.o.","36391000","Slovenská republika",
"Z202214077","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/333175","Uspokojivé","2/5/2024 5:36:48 AM","","","GLOBUS spol. s r.o.","31571697","Slovenská republika",
"Z202214248","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/333346","Uspokojivé","2/5/2024 7:39:00 AM","","","MVM CEEnergy Slovakia s.r.o.","50060872","Slovenská republika",
"Z202214427","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/333525","Uspokojivé","2/14/2024 1:25:26 PM","","","Domäsko s.r.o.","31719236","Slovenská republika",
"Z202213717","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/332815","Uspokojivé","2/9/2024 9:35:15 AM","","","Goron, s.r.o.","36172073","Slovenská republika",
"Z202214777","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/333875","Uspokojivé","2/8/2024 8:55:16 AM","","","encare, s.r.o.","52302555","Slovenská republika",
"Z202215012","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/334110","Uspokojivé","2/5/2024 5:54:57 AM","","","Auto Adex, s.r.o.","31613489","Slovenská republika",
"Z202215133","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/334231","Uspokojivé","2/8/2024 12:26:40 PM","","","Up Déjeuner, s. r. o.","53528654","Slovenská republika",
"Z202215198","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/334296","Uspokojivé","2/6/2024 8:39:08 AM","","","MVM CEEnergy Slovakia s.r.o.","50060872","Slovenská republika",
"Z202215214","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/334312","Uspokojivé","2/5/2024 11:50:49 AM","","","MVM CEEnergy Slovakia s.r.o.","50060872","Slovenská republika",
"Z202215310","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/334408","Uspokojivé","2/5/2024 5:35:54 AM","","","Železiarstvo HAMMER, s.r.o.","36428353","Slovenská republika",
"Z202215361","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/334459","Uspokojivé","2/5/2024 5:38:00 AM","","","GIEGO s.r.o.","51055724","Slovenská republika",
"Z202215363","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/334461","Uspokojivé","2/5/2024 5:38:33 AM","","","RAMOTECH s. r. o.","52700763","Slovenská republika",
"Z202215422","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/334520","Uspokojivé","2/19/2024 2:04:33 PM","","","DOXX - Stravné lístky, spol. s r.o.","36391000","Slovenská republika",
"Z202215568","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/334666","Uspokojivé","2/5/2024 5:39:04 AM","","","GLOBUS spol. s r.o.","31571697","Slovenská republika",
"Z202215564","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/334662","Uspokojivé","2/5/2024 5:38:49 AM","","","Andrej Timko Ing. TA-TRANS","10792848","Slovenská republika",
"Z202215562","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/334660","Uspokojivé","2/5/2024 5:38:15 AM","","","Bidfood Slovakia s. r. o.","34152199","Slovenská republika",
"Z202215624","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/334722","Uspokojivé","2/5/2024 5:50:47 AM","","","AUTONOVA, s.r.o","31649513","Slovenská republika",
"Z202214496","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/333594","Uspokojivé","2/5/2024 9:33:55 AM","","","IXPERTA s. r. o., organizačná zložka","48257591","Slovenská republika",
"Z202215681","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/334779","Uspokojivé","2/6/2024 1:50:06 PM","","","Teleflex Medical, s.r.o.","34137921","Slovenská republika",
"Z202215696","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/334794","Uspokojivé","2/12/2024 6:40:24 AM","","","PARAPETROL a.s.","36526606","Slovenská republika",
"Z202215709","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/334807","Uspokojivé","2/5/2024 6:15:13 AM","","","Jakub Ilavský, s. r. o.","36326615","Slovenská republika",
"Z202215710","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/334808","Uspokojivé","2/5/2024 6:21:51 AM","","","MABONEX SLOVAKIA spol. s r.o. ","31428819","Slovenská republika",
"Z202215829","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/334927","Uspokojivé","2/5/2024 6:55:13 AM","","","iServices s. r. o.","43872930","Slovenská republika",
"Z202319","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/334974","Uspokojivé","2/12/2024 11:46:28 AM","","","MAT-obaly, s.r.o. ","36315303","Slovenská republika",
"Z202323","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/334978","Uspokojivé","2/12/2024 10:09:56 AM","","","PANEP s.r.o.","25550250","Česká republika",
"Z202341","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/334996","Uspokojivé","2/6/2024 11:24:11 AM","","","airo, s. r. o.","48286621","Slovenská republika",
"Z202336","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/334991","Uspokojivé","2/6/2024 2:36:10 PM","","","Nussy, s.r.o.","36494160","Slovenská republika",
"Z202337","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/334992","Uspokojivé","2/6/2024 2:36:38 PM","","","Nussy, s.r.o.","36494160","Slovenská republika",
"Z202368","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/335023","Uspokojivé","2/5/2024 5:39:18 AM","","","Fatra TIP, s.r.o.","36412741","Slovenská republika",
"Z202386","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/335041","Uspokojivé","2/5/2024 5:39:30 AM","","","DOXX - Stravné lístky, spol. s r.o.","36391000","Slovenská republika",
"Z2023111","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/335066","Uspokojivé","2/12/2024 8:37:22 AM","","","Perfect Distribution a. s. - organizačná zložka","47719150","Slovenská republika",
"Z2023128","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/335083","Uspokojivé","2/7/2024 12:51:20 PM","","","MED - ART, spol. s r.o.","34113924","Slovenská republika",
"Z2023129","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/335084","Uspokojivé","2/9/2024 2:38:34 PM","","","UNIPHARMA - 1.slovenská lekárnická akciová spoločnosť","31625657","Slovenská republika",
"Z2023131","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/335086","Uspokojivé","2/7/2024 1:08:10 PM","","","UNIPHARMA - 1.slovenská lekárnická akciová spoločnosť","31625657","Slovenská republika",
"Z2023134","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/335089","Uspokojivé","2/7/2024 8:57:37 AM","","","MED - ART, spol. s r.o.","34113924","Slovenská republika",
"Z2023172","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/335127","Uspokojivé","2/12/2024 10:47:39 AM","","","UNIPHARMA - 1.slovenská lekárnická akciová spoločnosť","31625657","Slovenská republika",
"Z2023176","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/335131","Uspokojivé","2/9/2024 2:20:26 PM","","","MED - ART, spol. s r.o.","34113924","Slovenská republika",
"Z2023177","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/335132","Uspokojivé","2/7/2024 12:15:26 PM","","","UNIPHARMA - 1.slovenská lekárnická akciová spoločnosť","31625657","Slovenská republika",
"Z2023179","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/335134","Uspokojivé","2/7/2024 10:31:05 AM","","","INTRAVENA s.r.o.","31717802","Slovenská republika",
"Z2023180","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/335135","Uspokojivé","2/9/2024 2:28:08 PM","","","UNIPHARMA - 1.slovenská lekárnická akciová spoločnosť","31625657","Slovenská republika",
"Z2023183","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/335138","Uspokojivé","2/12/2024 11:35:38 AM","","","MED - ART, spol. s r.o.","34113924","Slovenská republika",
"Z2023184","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/335139","Uspokojivé","2/12/2024 10:16:52 AM","","","INTRAVENA s.r.o.","31717802","Slovenská republika",
"Z2023185","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/335140","Uspokojivé","2/7/2024 8:35:27 AM","","","INTRAVENA s.r.o.","31717802","Slovenská republika",
"Z2023187","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/335142","Uspokojivé","2/9/2024 6:41:52 AM","","","UNIPHARMA - 1.slovenská lekárnická akciová spoločnosť","31625657","Slovenská republika",
"Z2023188","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/335143","Uspokojivé","2/7/2024 8:21:53 AM","","","INTRAVENA s.r.o.","31717802","Slovenská republika",
"Z2023190","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/335145","Uspokojivé","2/12/2024 11:27:38 AM","","","INTRAVENA s.r.o.","31717802","Slovenská republika",
"Z2023191","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/335146","Uspokojivé","2/12/2024 10:28:17 AM","","","MED - ART, spol. s r.o.","34113924","Slovenská republika",
"Z2023192","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/335147","Uspokojivé","2/7/2024 1:22:07 PM","","","MED - ART, spol. s r.o.","34113924","Slovenská republika",
"Z2023194","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/335149","Uspokojivé","2/7/2024 12:23:50 PM","","","MED - ART, spol. s r.o.","34113924","Slovenská republika",
"Z2023215","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/335170","Uspokojivé","2/5/2024 5:39:51 AM","","","INMEDIA, spol. s r.o.","36019208","Slovenská republika",
"Z2023239","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/335194","Uspokojivé","2/7/2024 9:26:54 AM","","","MED - ART, spol. s r.o.","34113924","Slovenská republika",
"Z2023240","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/335195","Uspokojivé","2/12/2024 11:40:36 AM","","","UNIPHARMA - 1.slovenská lekárnická akciová spoločnosť","31625657","Slovenská republika",
"Z2023244","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/335199","Uspokojivé","2/9/2024 2:33:18 PM","","","MED - ART, spol. s r.o.","34113924","Slovenská republika",
"Z2023249","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/335204","Uspokojivé","2/7/2024 12:56:28 PM","","","MED - ART, spol. s r.o.","34113924","Slovenská republika",
"Z2023253","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/335208","Uspokojivé","2/7/2024 8:27:19 AM","","","MED - ART, spol. s r.o.","34113924","Slovenská republika",
"Z2023256","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/335211","Uspokojivé","2/7/2024 1:01:53 PM","","","MED - ART, spol. s r.o.","34113924","Slovenská republika",
"Z2023271","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/335226","Uspokojivé","2/6/2024 9:56:44 AM","","","Neito Prešov s.r.o.","50327313","Slovenská republika",
"Z202380","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/335035","Uspokojivé","2/20/2024 11:40:25 AM","","","SLOVNAFT, a.s. ","31322832","Slovenská republika",
"Z2023279","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/335234","Uspokojivé","2/12/2024 8:38:22 AM","","","KAMIKO - HYGIENE s.r.o.","45965340","Slovenská republika",
"Z2023310","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/335265","Uspokojivé","2/6/2024 9:44:30 AM","","","Denis Kandela - REVYT","44334877","Slovenská republika",
"Z2023300","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/335255","Uspokojivé","2/6/2024 11:54:19 AM","","","eSOLUTIONS s.r.o.","36597767","Slovenská republika",
"Z2023351","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/335306","Uspokojivé","2/13/2024 7:42:12 AM","","","MAFRA, a.s.","45313351","Česká republika",
"Z2023424","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/335379","Uspokojivé","2/22/2024 8:54:06 AM","","","COREX SERVIS, s.r.o.","44523351","Slovenská republika",
"Z2023453","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/335408","Uspokojivé","2/16/2024 10:31:58 AM","","","SIAD Slovakia spol. s r. o.","35746343","Slovenská republika",
"Z2023483","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/335438","Uspokojivé","2/13/2024 11:30:32 AM","","","MED - ART, spol. s r.o.","34113924","Slovenská republika",
"Z2023521","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/335476","Uspokojivé","2/19/2024 1:46:05 PM","","","K&M MEDIA s.r.o.","44879806","Slovenská republika",
"Z2023530","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/335485","Uspokojivé","2/13/2024 1:27:52 PM","","","MED - ART, spol. s r.o.","34113924","Slovenská republika",
"Z2023549","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/335504","Uspokojivé","2/9/2024 12:31:53 PM","","","INTRAVENA s.r.o.","31717802","Slovenská republika",
"Z2023553","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/335508","Uspokojivé","2/7/2024 7:50:03 AM","","","INTRAVENA s.r.o.","31717802","Slovenská republika",
"Z2023554","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/335509","Uspokojivé","2/9/2024 2:14:47 PM","","","INTRAVENA s.r.o.","31717802","Slovenská republika",
"Z2023555","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/335510","Uspokojivé","2/9/2024 12:24:40 PM","","","INTRAVENA s.r.o.","31717802","Slovenská republika",
"Z2023558","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/335513","Uspokojivé","2/8/2024 7:11:10 AM","","","EMATRADE s.r.o.","46954767","Slovenská republika",
