"IdentifikatorZakazky","ZakazkaUrl","ReferenciaTyp","ReferenciaDatumPoslednejZmeny","ReferenciaDovodPoslednejZmeny","ReferenciaPolozka","DodavatelObchodneMeno","DodavatelICO","DodavatelStat",
"Z201817298","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/180223","Pozitívne","6.6.2023 9:01:38","","","RAL,s.r.o.","36023981","Slovenská republika",
"Z20193330","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/223898","Uspokojivé","5.6.2023 8:23:37","","","Up Slovensko, s. r. o.","31396674","Slovenská republika",
"Z20199370","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/229938","Uspokojivé","14.6.2023 11:16:13","","","Auto Gábriel, s.r.o. Košice","31699090","Slovenská republika",
"Z201914222","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/234790","Uspokojivé","5.6.2023 5:25:43","","","Marius Pedersen, a.s.","34115901","Slovenská republika",
"Z20203476","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/262885","Uspokojivé","5.6.2023 3:48:38","","","INMEDIA, spol. s r.o.","36019208","Slovenská republika",
"Z20207431","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/266840","Uspokojivé","5.6.2023 9:06:49","","","Marek Špeťko - IMEX","41648242","Slovenská republika",
"Z20208689","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/268098","Uspokojivé","5.6.2023 10:18:59","","","TLAČIAREŇ J+K s. r. o.","44839677","Slovenská republika",
"Z20208691","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/268100","Uspokojivé","5.6.2023 9:49:39","","","VIDRA a spol. s.r.o.","31589561","Slovenská republika",
"Z20208692","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/268101","Uspokojivé","5.6.2023 10:26:39","","","KRIDLA s.r.o","36466778","Slovenská republika",
"Z20208696","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/268105","Uspokojivé","5.6.2023 9:46:22","","","MIPA MI, s.r.o.","52696871","Slovenská republika",
